period,state,petrol_price,diesel_price,unit,provenance,sources
2023-01-01,Abia,170.35,660.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Imo,805.25,1134.03,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Jigawa,874.41,1398.74,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Kaduna,948.74,1331.38,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Kano,868.97,1305.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Katsina,772.27,1163.15,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Kebbi,838.54,1229.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Kogi,934.29,1353.98,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Kwara,922.34,1415.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Lagos,837.24,1260.3,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Nasarawa,914.58,1328.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Niger,825.62,1081.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Ogun,944.27,1289.53,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Ondo,818.2,1284.3,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Osun,761.32,1125.11,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Oyo,959.94,1274.39,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Plateau,898.28,1347.62,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Rivers,793.49,1287.87,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Sokoto,826.83,1226.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Taraba,872.08,1194.24,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Yobe,892.14,1421.83,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,Zamfara,887.53,1195.91,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-08-01,FCT Abuja,742.83,1119.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Abia,897.74,1225.09,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Adamawa,967.77,1335.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Akwa Ibom,885.36,1252.55,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Anambra,920.67,1279.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Bauchi,816.16,1220.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Bayelsa,774.35,1194.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Benue,788.0,1096.89,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Borno,798.06,1228.16,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Cross River,975.28,1426.13,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Delta,800.95,1176.13,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Ebonyi,900.18,1352.68,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Edo,802.27,1272.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Ekiti,845.8,1242.48,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Enugu,947.4,1357.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Gombe,866.78,1270.06,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Imo,969.88,1482.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Jigawa,846.65,1174.75,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Kaduna,925.93,1292.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Kano,915.24,1169.8,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Katsina,827.31,1130.5,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Kebbi,912.52,1479.45,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Kogi,881.95,1135.84,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Kwara,881.57,1173.44,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Lagos,1003.05,1512.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Nasarawa,895.55,1299.43,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Niger,887.03,1429.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Ogun,938.23,1370.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Ondo,832.91,1153.92,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Osun,816.45,1180.49,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Oyo,896.8,1188.72,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Plateau,798.03,1269.81,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Rivers,918.13,1377.56,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Sokoto,920.32,1395.57,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Taraba,897.77,1220.71,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Yobe,825.28,1376.86,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,Zamfara,846.13,1237.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-09-01,FCT Abuja,895.6,1268.76,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Abia,975.53,1492.35,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Adamawa,943.68,1229.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Akwa Ibom,778.68,1206.01,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Anambra,885.79,1247.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Bauchi,840.21,1312.6,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Bayelsa,841.68,1247.04,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Benue,827.63,1285.73,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Borno,900.48,1183.33,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Cross River,912.8,1305.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Delta,930.71,1474.66,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Ebonyi,857.53,1281.94,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Edo,895.19,1176.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Ekiti,864.19,1258.25,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Enugu,879.25,1246.32,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Gombe,851.62,1232.15,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Imo,847.73,1234.26,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Jigawa,817.18,1196.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Kaduna,817.99,1172.14,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Kano,787.06,1186.15,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Katsina,905.82,1269.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Kebbi,771.31,1259.9,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Kogi,875.95,1280.27,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Kwara,812.68,1159.23,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Lagos,792.53,1149.07,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Nasarawa,895.46,1313.34,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Niger,904.17,1308.19,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Ogun,802.45,1222.64,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Ondo,855.95,1131.2,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Osun,797.66,1280.61,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Oyo,827.6,1073.88,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Plateau,847.84,1322.97,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Rivers,802.64,1114.96,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Sokoto,805.32,1198.17,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Taraba,952.77,1458.28,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Yobe,826.44,1305.69,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,Zamfara,845.61,1099.67,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
2025-10-01,FCT Abuja,914.07,1342.0,NGN_per_litre,synthetic_fabricated,NNPC; NBS; PPPRA; media tracking
