date,disco,allocated_mw,transmitted_mw,load_shedding_mw
2025-06-03,Port Harcourt DISCO,362.2,312.1,50.1
2025-06-03,Yola DISCO,151.3,138.7,12.6
2025-06-04,Abuja DISCO,454.2,422.4,31.8
2025-06-04,Benin DISCO,410.8,381.3,29.5
2025-06-04,Eko DISCO,445.6,425.7,19.9
2025-06-04,Enugu DISCO,356.4,334.2,22.2
2025-06-04,Ibadan DISCO,503.6,471.4,32.2
2025-06-04,Ikeja DISCO,486.6,432.1,54.5
2025-06-04,Jos DISCO,296.5,283.2,13.3
2025-06-04,Kaduna DISCO,368.4,362.6,5.9
2025-06-04,Kano DISCO,423.6,419.4,4.2
2025-06-04,Port Harcourt DISCO,449.8,436.1,13.7
2025-06-04,Yola DISCO,178.9,155.6,23.3
2025-06-05,Abuja DISCO,480.7,441.0,39.7
2025-06-05,Benin DISCO,351.6,325.4,26.3
2025-06-05,Eko DISCO,402.1,376.5,25.6
2025-06-05,Enugu DISCO,355.4,333.2,22.2
2025-06-05,Ibadan DISCO,452.5,436.5,16.0
2025-06-05,Ikeja DISCO,476.2,461.6,14.5
2025-06-05,Jos DISCO,269.4,244.4,25.0
2025-06-05,Kaduna DISCO,302.9,267.8,35.0
2025-06-05,Kano DISCO,392.1,357.4,34.6
2025-06-05,Port Harcourt DISCO,350.6,337.0,13.6
2025-06-05,Yola DISCO,151.5,133.0,18.5
2025-06-06,Abuja DISCO,505.7,477.0,28.6
2025-06-06,Benin DISCO,453.2,411.5,41.7
2025-06-06,Eko DISCO,531.0,485.9,45.1
2025-06-06,Enugu DISCO,506.2,458.9,47.3
2025-06-06,Ibadan DISCO,574.6,507.3,67.3
2025-06-06,Ikeja DISCO,654.0,647.5,6.5
2025-06-06,Jos DISCO,328.2,296.0,32.2
2025-06-06,Kaduna DISCO,423.5,397.0,26.5
2025-06-06,Kano DISCO,538.8,485.9,52.9
2025-06-06,Port Harcourt DISCO,463.1,416.9,46.2
2025-06-06,Yola DISCO,215.9,192.6,23.3
2025-06-07,Abuja DISCO,545.0,471.3,73.7
2025-06-07,Benin DISCO,443.5,439.1,4.4
2025-06-07,Eko DISCO,490.7,438.5,52.2
2025-06-07,Enugu DISCO,438.2,392.2,46.0
2025-06-07,Ibadan DISCO,626.1,566.7,59.4
2025-06-07,Ikeja DISCO,610.8,586.7,24.1
2025-06-07,Jos DISCO,359.6,356.0,3.6
2025-06-07,Kaduna DISCO,436.4,393.2,43.3
2025-06-07,Kano DISCO,541.3,518.5,22.7
2025-06-07,Port Harcourt DISCO,477.8,414.3,63.5
2025-06-07,Yola DISCO,213.8,209.5,4.3
2025-06-08,Abuja DISCO,497.2,477.2,20.0
2025-06-08,Benin DISCO,449.7,433.6,16.1
2025-06-08,Eko DISCO,535.1,477.0,58.1
2025-06-08,Enugu DISCO,435.1,404.3,30.8
2025-06-08,Ibadan DISCO,580.8,537.0,43.8
2025-06-08,Ikeja DISCO,609.6,544.8,64.8
2025-06-08,Jos DISCO,348.6,327.5,21.1
2025-06-08,Kaduna DISCO,392.5,383.2,9.2
2025-06-08,Kano DISCO,529.0,510.2,18.8
2025-06-08,Port Harcourt DISCO,465.3,404.8,60.5
2025-06-08,Yola DISCO,190.7,182.3,8.4
2025-06-09,Abuja DISCO,347.8,332.1,15.7
2025-06-09,Benin DISCO,299.7,296.2,3.4
2025-06-09,Eko DISCO,370.8,357.1,13.7
2025-06-09,Enugu DISCO,330.1,299.1,31.0
2025-06-09,Ibadan DISCO,405.8,348.1,57.7
2025-06-09,Ikeja DISCO,428.6,410.7,17.9
2025-06-09,Jos DISCO,216.6,200.2,16.4
2025-06-09,Kaduna DISCO,276.8,250.1,26.7
2025-06-09,Kano DISCO,328.4,303.0,25.4
2025-06-09,Port Harcourt DISCO,307.7,259.9,47.8
2025-06-09,Yola DISCO,134.4,128.4,5.9
2025-06-10,Abuja DISCO,560.3,521.4,38.9
2025-06-10,Benin DISCO,472.2,425.7,46.5
2025-06-10,Eko DISCO,510.9,489.2,21.7
2025-06-10,Enugu DISCO,438.5,391.3,47.2
2025-06-10,Ibadan DISCO,572.1,536.0,36.1
2025-06-10,Ikeja DISCO,672.2,593.7,78.5
2025-06-10,Jos DISCO,399.9,360.6,39.3
2025-06-10,Kaduna DISCO,407.6,366.3,41.3
2025-06-10,Kano DISCO,556.1,469.9,86.1
2025-06-10,Port Harcourt DISCO,490.1,404.5,85.6
2025-06-10,Yola DISCO,215.7,209.1,6.6
2025-06-11,Abuja DISCO,417.1,357.1,60.0
2025-06-11,Benin DISCO,307.5,288.7,18.9
2025-06-11,Eko DISCO,356.1,329.0,27.1
2025-06-11,Enugu DISCO,371.1,336.7,34.4
2025-06-11,Ibadan DISCO,422.7,397.9,24.8
2025-06-11,Ikeja DISCO,440.3,379.3,60.9
2025-06-11,Jos DISCO,263.9,226.0,37.9
2025-06-11,Kaduna DISCO,327.0,288.7,38.3
2025-06-11,Kano DISCO,370.3,354.0,16.3
2025-06-11,Port Harcourt DISCO,380.0,341.9,38.1
2025-06-11,Yola DISCO,161.5,143.1,18.4
2025-06-12,Abuja DISCO,391.5,367.3,24.1
2025-06-12,Benin DISCO,344.0,328.3,15.8
2025-06-12,Eko DISCO,345.8,312.0,33.8
2025-06-12,Enugu DISCO,349.6,326.3,23.3
2025-06-12,Ibadan DISCO,406.8,354.6,52.2
2025-06-12,Ikeja DISCO,459.1,395.9,63.2
2025-06-12,Jos DISCO,255.9,242.3,13.7
2025-06-12,Kaduna DISCO,326.2,322.9,3.3
2025-06-12,Kano DISCO,359.0,330.9,28.1
2025-06-12,Port Harcourt DISCO,334.1,302.0,32.1
2025-06-12,Yola DISCO,131.0,118.5,12.5
2025-06-13,Abuja DISCO,431.4,411.9,19.5
2025-06-13,Benin DISCO,402.5,362.1,40.4
2025-06-13,Eko DISCO,408.1,373.2,34.9
2025-06-13,Enugu DISCO,390.4,358.4,32.1
2025-06-13,Ibadan DISCO,455.7,402.0,53.6
2025-06-13,Ikeja DISCO,537.2,497.8,39.4
2025-06-13,Jos DISCO,299.8,270.8,29.0
2025-06-13,Kaduna DISCO,333.6,275.6,58.1
2025-06-13,Kano DISCO,446.2,429.3,16.9
2025-06-13,Port Harcourt DISCO,348.0,334.7,13.3
2025-06-13,Yola DISCO,173.8,163.9,9.9
2025-06-14,Abuja DISCO,492.1,434.0,58.1
2025-06-14,Benin DISCO,347.8,321.2,26.6
2025-06-14,Eko DISCO,389.4,348.1,41.3
2025-06-14,Enugu DISCO,360.6,333.3,27.3
2025-06-14,Ibadan DISCO,446.9,404.7,42.2
2025-06-14,Ikeja DISCO,489.1,470.9,18.2
2025-06-14,Jos DISCO,292.4,258.0,34.4
2025-06-14,Kaduna DISCO,326.8,270.7,56.1
2025-06-14,Kano DISCO,431.2,412.4,18.8
2025-06-14,Port Harcourt DISCO,371.3,318.7,52.6
2025-06-14,Yola DISCO,176.7,159.0,17.6
2025-06-15,Abuja DISCO,418.3,389.6,28.7
2025-06-15,Benin DISCO,277.5,227.9,49.6
2025-06-15,Eko DISCO,343.7,316.4,27.3
2025-06-15,Enugu DISCO,296.2,265.7,30.5
2025-06-15,Ibadan DISCO,421.2,366.6,54.5
2025-06-15,Ikeja DISCO,365.2,337.4,27.9
2025-06-15,Jos DISCO,230.5,209.1,21.4
2025-06-15,Kaduna DISCO,289.2,271.5,17.7
2025-06-15,Kano DISCO,321.8,303.1,18.7
2025-06-15,Port Harcourt DISCO,291.6,248.9,42.7
2025-06-15,Yola DISCO,131.3,114.0,17.3
2025-06-16,Abuja DISCO,546.8,495.3,51.5
2025-06-16,Benin DISCO,484.2,474.3,9.9
2025-06-16,Eko DISCO,532.9,527.5,5.3
2025-06-16,Enugu DISCO,498.0,430.1,68.0
2025-06-16,Ibadan DISCO,569.5,467.6,101.9
2025-06-16,Ikeja DISCO,647.0,596.6,50.4
2025-06-16,Jos DISCO,362.1,337.9,24.2
2025-06-16,Kaduna DISCO,422.6,389.9,32.7
2025-06-16,Kano DISCO,494.4,455.5,38.9
2025-06-16,Port Harcourt DISCO,495.5,456.3,39.2
2025-06-16,Yola DISCO,207.5,203.1,4.4
2025-06-17,Abuja DISCO,461.2,441.9,19.3
2025-06-17,Benin DISCO,335.3,309.4,25.9
2025-06-17,Eko DISCO,390.5,375.5,15.0
2025-06-17,Enugu DISCO,364.8,331.3,33.6
2025-06-17,Ibadan DISCO,422.7,390.4,32.3
2025-06-17,Ikeja DISCO,495.9,454.0,41.8
2025-06-17,Jos DISCO,315.0,269.4,45.5
2025-06-17,Kaduna DISCO,301.2,285.8,15.4
2025-06-17,Kano DISCO,389.2,338.6,50.5
2025-06-17,Port Harcourt DISCO,340.0,300.1,39.9
2025-06-17,Yola DISCO,160.1,148.0,12.2
2025-06-18,Abuja DISCO,581.6,575.8,5.8
2025-06-18,Benin DISCO,455.7,389.6,66.0
2025-06-18,Eko DISCO,528.1,500.9,27.2
2025-06-18,Enugu DISCO,509.4,467.8,41.6
2025-06-18,Ibadan DISCO,547.4,484.2,63.2
2025-06-18,Ikeja DISCO,575.0,508.5,66.5
2025-06-18,Jos DISCO,338.7,302.3,36.4
2025-06-18,Kaduna DISCO,372.4,342.2,30.2
2025-06-18,Kano DISCO,513.3,486.1,27.2
2025-06-18,Port Harcourt DISCO,418.1,369.9,48.3
2025-06-18,Yola DISCO,175.6,168.4,7.2
2025-06-19,Abuja DISCO,373.8,329.8,44.0
2025-06-19,Benin DISCO,322.9,315.7,7.2
2025-06-19,Eko DISCO,349.3,308.6,40.7
2025-06-19,Enugu DISCO,323.2,280.7,42.6
2025-06-19,Ibadan DISCO,416.1,354.5,61.6
2025-06-19,Ikeja DISCO,384.8,370.1,14.7
2025-06-19,Jos DISCO,240.7,217.1,23.7
2025-06-19,Kaduna DISCO,274.1,246.0,28.1
2025-06-19,Kano DISCO,340.6,319.1,21.5
2025-06-19,Port Harcourt DISCO,286.1,278.1,7.9
2025-06-19,Yola DISCO,140.3,130.0,10.4
2025-06-20,Abuja DISCO,542.8,446.2,96.6
2025-06-20,Benin DISCO,413.8,361.7,52.1
2025-06-20,Eko DISCO,475.2,435.6,39.6
2025-06-20,Enugu DISCO,407.5,386.4,21.1
2025-06-20,Ibadan DISCO,522.2,490.4,31.8
2025-06-20,Ikeja DISCO,540.9,492.4,48.5
2025-06-20,Jos DISCO,322.4,272.4,50.0
2025-06-20,Kaduna DISCO,350.6,314.2,36.4
2025-06-20,Kano DISCO,510.5,458.4,52.1
2025-06-20,Port Harcourt DISCO,416.7,394.7,22.0
2025-06-20,Yola DISCO,187.6,185.7,2.0
2025-06-21,Abuja DISCO,511.9,469.3,42.6
2025-06-21,Benin DISCO,430.7,397.0,33.7
2025-06-21,Eko DISCO,421.7,385.6,36.0
2025-06-21,Enugu DISCO,405.2,355.9,49.3
2025-06-21,Ibadan DISCO,481.5,456.1,25.3
2025-06-21,Ikeja DISCO,598.6,530.2,68.4
2025-06-21,Jos DISCO,321.8,290.9,31.0
2025-06-21,Kaduna DISCO,350.2,320.0,30.2
2025-06-21,Kano DISCO,468.8,418.2,50.6
2025-06-21,Port Harcourt DISCO,402.1,389.6,12.5
2025-06-21,Yola DISCO,164.3,142.3,22.0
2025-06-22,Abuja DISCO,460.2,414.8,45.4
2025-06-22,Benin DISCO,413.7,409.6,4.1
2025-06-22,Eko DISCO,420.1,394.2,25.9
2025-06-22,Enugu DISCO,374.3,331.9,42.4
2025-06-22,Ibadan DISCO,469.8,439.2,30.6
2025-06-22,Ikeja DISCO,484.3,479.4,4.9
2025-06-22,Jos DISCO,254.3,228.5,25.9
2025-06-22,Kaduna DISCO,362.9,331.0,31.9
2025-06-22,Kano DISCO,453.3,448.8,4.5
2025-06-22,Port Harcourt DISCO,383.3,359.8,23.5
2025-06-22,Yola DISCO,161.1,141.5,19.6
2025-06-23,Abuja DISCO,465.1,400.2,64.9
2025-06-23,Benin DISCO,352.4,335.0,17.5
2025-06-23,Eko DISCO,377.6,334.4,43.2
2025-06-23,Enugu DISCO,364.9,338.1,26.7
2025-06-23,Ibadan DISCO,498.1,437.4,60.6
2025-06-23,Ikeja DISCO,506.7,439.6,67.0
2025-06-23,Jos DISCO,274.4,245.2,29.3
2025-06-23,Kaduna DISCO,303.8,262.6,41.3
2025-06-23,Kano DISCO,373.8,319.1,54.6
2025-06-23,Port Harcourt DISCO,393.3,371.5,21.8
2025-06-23,Yola DISCO,160.3,153.1,7.2
2025-06-24,Abuja DISCO,382.9,340.3,42.6
2025-06-24,Benin DISCO,301.5,261.4,40.1
2025-06-24,Eko DISCO,375.9,324.7,51.2
2025-06-24,Enugu DISCO,322.1,310.6,11.4
2025-06-24,Ibadan DISCO,392.9,368.7,24.1
2025-06-24,Ikeja DISCO,398.2,389.9,8.3
2025-06-24,Jos DISCO,243.5,227.2,16.3
2025-06-24,Kaduna DISCO,259.6,237.6,22.0
2025-06-24,Kano DISCO,332.0,285.2,46.8
2025-06-24,Port Harcourt DISCO,328.7,319.0,9.7
2025-06-24,Yola DISCO,165.7,162.9,2.8
2025-06-25,Abuja DISCO,552.7,547.1,5.5
2025-06-25,Benin DISCO,470.2,448.4,21.8
2025-06-25,Eko DISCO,555.5,483.5,72.0
2025-06-25,Enugu DISCO,530.9,478.2,52.8
2025-06-25,Ibadan DISCO,552.4,503.2,49.3
2025-06-25,Ikeja DISCO,629.9,581.1,48.8
2025-06-25,Jos DISCO,421.7,417.5,4.2
2025-06-25,Kaduna DISCO,463.6,423.7,39.9
2025-06-25,Kano DISCO,566.6,513.6,53.0
2025-06-25,Port Harcourt DISCO,482.8,473.5,9.3
2025-06-25,Yola DISCO,229.4,220.7,8.6
2025-06-26,Abuja DISCO,452.1,406.1,45.9
2025-06-26,Benin DISCO,397.6,341.7,55.8
2025-06-26,Eko DISCO,441.9,393.8,48.0
2025-06-26,Enugu DISCO,411.3,399.3,12.0
2025-06-26,Ibadan DISCO,491.1,452.5,38.6
2025-06-26,Ikeja DISCO,595.3,510.2,85.1
2025-06-26,Jos DISCO,320.5,292.6,27.9
2025-06-26,Kaduna DISCO,348.1,314.6,33.5
2025-06-26,Kano DISCO,475.7,435.6,40.1
2025-06-26,Port Harcourt DISCO,404.5,378.0,26.5
2025-06-26,Yola DISCO,180.6,154.4,26.2
2025-06-27,Abuja DISCO,395.9,349.9,46.0
2025-06-27,Benin DISCO,255.6,227.9,27.7
2025-06-27,Eko DISCO,285.6,264.0,21.6
2025-06-27,Enugu DISCO,306.3,266.2,40.2
2025-06-27,Ibadan DISCO,353.4,314.7,38.7
2025-06-27,Ikeja DISCO,421.8,404.9,16.9
2025-06-27,Jos DISCO,248.5,221.2,27.3
2025-06-27,Kaduna DISCO,265.3,228.6,36.7
2025-06-27,Kano DISCO,317.7,289.8,27.9
2025-06-27,Port Harcourt DISCO,307.8,271.2,36.6
2025-06-27,Yola DISCO,126.7,109.5,17.2
2025-06-28,Abuja DISCO,495.4,480.9,14.5
2025-06-28,Benin DISCO,420.4,388.0,32.4
2025-06-28,Eko DISCO,441.5,414.3,27.3
2025-06-28,Enugu DISCO,400.0,363.9,36.2
2025-06-28,Ibadan DISCO,530.2,475.7,54.5
2025-06-28,Ikeja DISCO,547.4,481.3,66.2
2025-06-28,Jos DISCO,334.8,295.9,38.9
2025-06-28,Kaduna DISCO,386.8,343.8,43.0
2025-06-28,Kano DISCO,372.8,355.0,17.8
2025-06-28,Port Harcourt DISCO,390.6,359.3,31.3
2025-06-28,Yola DISCO,173.7,163.1,10.6
2025-06-29,Abuja DISCO,491.2,443.3,47.9
2025-06-29,Benin DISCO,414.3,360.4,54.0
2025-06-29,Eko DISCO,398.0,362.2,35.8
2025-06-29,Enugu DISCO,408.8,367.0,41.8
2025-06-29,Ibadan DISCO,525.3,473.0,52.4
2025-06-29,Ikeja DISCO,554.5,531.5,23.0
2025-06-29,Jos DISCO,269.9,257.2,12.7
2025-06-29,Kaduna DISCO,357.2,302.8,54.5
2025-06-29,Kano DISCO,452.4,413.0,39.4
2025-06-29,Port Harcourt DISCO,407.8,386.8,21.1
2025-06-29,Yola DISCO,181.6,169.4,12.2
2025-06-30,Abuja DISCO,333.3,327.5,5.8
2025-06-30,Benin DISCO,293.0,253.9,39.1
2025-06-30,Eko DISCO,302.6,285.2,17.4
2025-06-30,Enugu DISCO,272.2,246.2,26.1
2025-06-30,Ibadan DISCO,376.8,368.6,8.2
2025-06-30,Ikeja DISCO,364.0,351.1,13.0
2025-06-30,Jos DISCO,213.1,198.5,14.6
2025-06-30,Kaduna DISCO,234.1,224.8,9.3
2025-06-30,Kano DISCO,297.6,272.5,25.1
2025-06-30,Port Harcourt DISCO,281.7,275.8,5.8
2025-06-30,Yola DISCO,121.1,109.7,11.4
2025-07-01,Abuja DISCO,552.7,511.8,40.9
2025-07-01,Benin DISCO,406.0,381.6,24.4
2025-07-01,Eko DISCO,489.2,448.0,41.2
2025-07-01,Enugu DISCO,392.3,360.0,32.3
2025-07-01,Ibadan DISCO,588.6,568.6,20.0
2025-07-01,Ikeja DISCO,529.2,492.9,36.3
2025-07-01,Jos DISCO,343.1,327.6,15.5
2025-07-01,Kaduna DISCO,393.8,382.7,11.1
2025-07-01,Kano DISCO,475.4,467.3,8.1
2025-07-01,Port Harcourt DISCO,422.7,379.9,42.8
2025-07-01,Yola DISCO,211.4,188.9,22.5
2025-07-02,Abuja DISCO,497.2,461.0,36.1
2025-07-02,Benin DISCO,370.7,329.0,41.7
2025-07-02,Eko DISCO,391.1,382.8,8.3
2025-07-02,Enugu DISCO,360.3,323.1,37.2
2025-07-02,Ibadan DISCO,434.1,403.6,30.5
2025-07-02,Ikeja DISCO,484.4,437.2,47.2
2025-07-02,Jos DISCO,300.1,273.3,26.8
2025-07-02,Kaduna DISCO,299.0,294.2,4.8
2025-07-02,Kano DISCO,407.0,382.6,24.4
2025-07-02,Port Harcourt DISCO,399.1,340.1,59.1
2025-07-02,Yola DISCO,176.9,160.6,16.2
2025-07-03,Abuja DISCO,431.3,406.9,24.5
2025-07-03,Benin DISCO,397.4,348.8,48.6
2025-07-03,Eko DISCO,446.2,441.8,4.5
2025-07-03,Enugu DISCO,460.9,440.3,20.7
2025-07-03,Ibadan DISCO,460.0,413.0,47.0
2025-07-03,Ikeja DISCO,569.2,531.0,38.2
2025-07-03,Jos DISCO,276.6,253.6,23.0
2025-07-03,Kaduna DISCO,379.2,338.7,40.4
2025-07-03,Kano DISCO,446.8,433.8,13.1
2025-07-03,Port Harcourt DISCO,387.3,359.6,27.7
2025-07-03,Yola DISCO,163.8,150.2,13.6
2025-07-04,Abuja DISCO,458.9,430.7,28.2
2025-07-04,Benin DISCO,342.3,316.2,26.0
2025-07-04,Eko DISCO,386.0,382.1,3.9
2025-07-04,Enugu DISCO,334.3,304.4,29.8
2025-07-04,Ibadan DISCO,470.5,394.3,76.2
2025-07-04,Ikeja DISCO,459.3,427.4,31.9
2025-07-04,Jos DISCO,285.0,250.8,34.2
2025-07-04,Kaduna DISCO,320.9,290.3,30.6
2025-07-04,Kano DISCO,430.3,392.9,37.3
2025-07-04,Port Harcourt DISCO,382.0,373.9,8.1
2025-07-04,Yola DISCO,170.5,159.4,11.1
2025-07-05,Abuja DISCO,309.1,285.9,23.1
2025-07-05,Benin DISCO,254.5,221.3,33.2
2025-07-05,Eko DISCO,273.1,262.2,10.9
2025-07-05,Enugu DISCO,246.1,210.9,35.3
2025-07-05,Ibadan DISCO,291.9,272.7,19.2
2025-07-05,Ikeja DISCO,354.8,332.0,22.8
2025-07-05,Jos DISCO,191.9,172.6,19.3
2025-07-05,Kaduna DISCO,229.5,194.1,35.4
2025-07-05,Kano DISCO,262.8,226.9,35.9
2025-07-05,Port Harcourt DISCO,232.0,216.8,15.2
2025-07-05,Yola DISCO,108.0,94.9,13.1
2025-07-06,Abuja DISCO,557.8,513.7,44.1
2025-07-06,Benin DISCO,409.1,377.1,32.1
2025-07-06,Eko DISCO,471.9,439.9,32.0
2025-07-06,Enugu DISCO,425.3,371.3,54.0
2025-07-06,Ibadan DISCO,506.9,458.1,48.8
2025-07-06,Ikeja DISCO,518.7,476.1,42.7
2025-07-06,Jos DISCO,308.9,277.9,31.0
2025-07-06,Kaduna DISCO,326.1,292.2,33.9
2025-07-06,Kano DISCO,413.9,397.2,16.7
2025-07-06,Port Harcourt DISCO,405.4,367.6,37.8
2025-07-06,Yola DISCO,187.1,185.3,1.9
2025-07-07,Abuja DISCO,624.4,560.6,63.8
2025-07-07,Benin DISCO,494.0,454.2,39.9
2025-07-07,Eko DISCO,532.0,497.0,35.0
2025-07-07,Enugu DISCO,523.2,479.0,44.2
2025-07-07,Ibadan DISCO,573.7,522.7,51.0
2025-07-07,Ikeja DISCO,623.2,552.3,70.9
2025-07-07,Jos DISCO,376.2,350.0,26.2
2025-07-07,Kaduna DISCO,421.7,387.4,34.3
2025-07-07,Kano DISCO,527.7,458.7,69.0
2025-07-07,Port Harcourt DISCO,477.2,437.9,39.3
2025-07-07,Yola DISCO,201.9,174.6,27.4
2025-07-08,Abuja DISCO,527.9,487.6,40.3
2025-07-08,Benin DISCO,416.3,390.0,26.4
2025-07-08,Eko DISCO,470.6,427.4,43.2
2025-07-08,Enugu DISCO,406.9,378.6,28.3
2025-07-08,Ibadan DISCO,534.9,487.9,47.0
2025-07-08,Ikeja DISCO,513.9,446.0,68.0
2025-07-08,Jos DISCO,382.5,348.8,33.7
2025-07-08,Kaduna DISCO,377.5,334.2,43.2
2025-07-08,Kano DISCO,498.3,455.6,42.7
2025-07-08,Port Harcourt DISCO,476.9,461.1,15.8
2025-07-08,Yola DISCO,182.7,166.3,16.4
2025-07-09,Abuja DISCO,507.7,502.6,5.1
2025-07-09,Benin DISCO,438.4,423.8,14.6
2025-07-09,Eko DISCO,479.7,444.6,35.1
2025-07-09,Enugu DISCO,432.3,405.1,27.3
2025-07-09,Ibadan DISCO,519.1,474.6,44.5
2025-07-09,Ikeja DISCO,568.6,498.6,69.9
2025-07-09,Jos DISCO,340.9,289.9,51.0
2025-07-09,Kaduna DISCO,358.9,353.9,5.1
2025-07-09,Kano DISCO,473.1,450.4,22.7
2025-07-09,Port Harcourt DISCO,416.7,370.4,46.3
2025-07-09,Yola DISCO,165.2,155.8,9.4
2025-07-10,Abuja DISCO,470.4,408.0,62.4
2025-07-10,Benin DISCO,368.2,333.6,34.6
2025-07-10,Eko DISCO,440.6,390.5,50.1
2025-07-10,Enugu DISCO,362.7,343.1,19.6
2025-07-10,Ibadan DISCO,443.6,406.7,36.9
2025-07-10,Ikeja DISCO,445.3,397.7,47.6
2025-07-10,Jos DISCO,281.6,269.8,11.8
2025-07-10,Kaduna DISCO,331.3,309.8,21.6
2025-07-10,Kano DISCO,384.3,358.4,25.9
2025-07-10,Port Harcourt DISCO,351.0,318.8,32.2
2025-07-10,Yola DISCO,168.5,156.4,12.2
2025-07-11,Abuja DISCO,389.4,372.4,17.1
2025-07-11,Benin DISCO,315.0,286.9,28.1
2025-07-11,Eko DISCO,357.4,340.4,17.0
2025-07-11,Enugu DISCO,346.5,327.9,18.7
2025-07-11,Ibadan DISCO,413.8,388.4,25.3
2025-07-11,Ikeja DISCO,399.7,389.1,10.7
2025-07-11,Jos DISCO,242.7,234.9,7.7
2025-07-11,Kaduna DISCO,250.5,233.6,16.9
2025-07-11,Kano DISCO,363.9,354.9,9.0
2025-07-11,Port Harcourt DISCO,294.1,266.8,27.4
2025-07-11,Yola DISCO,148.4,144.0,4.5
2025-07-12,Abuja DISCO,563.1,525.6,37.6
2025-07-12,Benin DISCO,432.7,396.5,36.2
2025-07-12,Eko DISCO,525.5,496.2,29.3
2025-07-12,Enugu DISCO,492.5,472.6,19.9
2025-07-12,Ibadan DISCO,514.7,509.5,5.1
2025-07-12,Ikeja DISCO,549.2,525.7,23.5
2025-07-12,Jos DISCO,366.3,326.4,39.9
2025-07-12,Kaduna DISCO,381.1,324.4,56.7
2025-07-12,Kano DISCO,470.4,435.7,34.7
2025-07-12,Port Harcourt DISCO,457.8,417.9,39.9
2025-07-12,Yola DISCO,218.4,205.8,12.5
2025-07-13,Abuja DISCO,463.3,391.0,72.3
2025-07-13,Benin DISCO,404.7,372.7,32.0
2025-07-13,Eko DISCO,434.4,377.9,56.5
2025-07-13,Enugu DISCO,376.3,362.1,14.2
2025-07-13,Ibadan DISCO,465.9,423.5,42.4
2025-07-13,Ikeja DISCO,614.4,587.3,27.1
2025-07-13,Jos DISCO,311.6,280.5,31.1
2025-07-13,Kaduna DISCO,374.0,338.4,35.5
2025-07-13,Kano DISCO,414.6,386.1,28.4
2025-07-13,Port Harcourt DISCO,380.7,341.4,39.3
2025-07-13,Yola DISCO,177.3,163.3,14.0
2025-07-14,Abuja DISCO,521.6,482.6,39.0
2025-07-14,Benin DISCO,394.5,315.6,78.9
2025-07-14,Eko DISCO,496.8,457.9,38.9
2025-07-14,Enugu DISCO,453.7,409.2,44.5
2025-07-14,Ibadan DISCO,509.6,483.9,25.7
2025-07-14,Ikeja DISCO,568.4,542.6,25.8
2025-07-14,Jos DISCO,341.0,314.8,26.2
2025-07-14,Kaduna DISCO,372.8,351.8,21.0
2025-07-14,Kano DISCO,428.8,404.4,24.4
2025-07-14,Port Harcourt DISCO,401.9,389.7,12.2
2025-07-14,Yola DISCO,191.7,160.0,31.7
2025-07-15,Abuja DISCO,455.7,416.5,39.1
2025-07-15,Benin DISCO,296.3,280.9,15.5
2025-07-15,Eko DISCO,408.7,374.3,34.3
2025-07-15,Enugu DISCO,358.6,308.5,50.1
2025-07-15,Ibadan DISCO,412.6,374.8,37.8
2025-07-15,Ikeja DISCO,489.1,454.6,34.6
2025-07-15,Jos DISCO,301.1,289.5,11.6
2025-07-15,Kaduna DISCO,298.3,281.5,16.8
2025-07-15,Kano DISCO,358.8,331.3,27.5
2025-07-15,Port Harcourt DISCO,373.0,355.2,17.8
2025-07-15,Yola DISCO,150.1,141.0,9.1
2025-07-16,Abuja DISCO,479.4,410.7,68.7
2025-07-16,Benin DISCO,447.3,416.0,31.2
2025-07-16,Eko DISCO,492.6,458.7,33.9
2025-07-16,Enugu DISCO,344.0,303.4,40.6
2025-07-16,Ibadan DISCO,436.5,425.8,10.6
2025-07-16,Ikeja DISCO,515.8,510.7,5.2
2025-07-16,Jos DISCO,314.3,293.6,20.7
2025-07-16,Kaduna DISCO,347.7,295.5,52.2
2025-07-16,Kano DISCO,450.1,379.4,70.8
2025-07-16,Port Harcourt DISCO,420.5,396.2,24.4
2025-07-16,Yola DISCO,202.6,183.5,19.2
2025-07-17,Abuja DISCO,522.6,470.8,51.8
2025-07-17,Benin DISCO,418.1,375.4,42.7
2025-07-17,Eko DISCO,439.9,414.4,25.5
2025-07-17,Enugu DISCO,376.9,338.4,38.5
2025-07-17,Ibadan DISCO,477.4,432.6,44.8
2025-07-17,Ikeja DISCO,535.6,491.5,44.1
2025-07-17,Jos DISCO,318.8,295.8,23.0
2025-07-17,Kaduna DISCO,413.6,400.1,13.5
2025-07-17,Kano DISCO,436.6,423.1,13.5
2025-07-17,Port Harcourt DISCO,399.3,372.8,26.5
2025-07-17,Yola DISCO,193.9,173.7,20.2
2025-07-18,Abuja DISCO,530.2,498.6,31.6
2025-07-18,Benin DISCO,412.7,367.2,45.4
2025-07-18,Eko DISCO,455.2,433.8,21.4
2025-07-18,Enugu DISCO,425.8,363.2,62.6
2025-07-18,Ibadan DISCO,511.5,433.6,77.9
2025-07-18,Ikeja DISCO,552.0,477.6,74.4
2025-07-18,Jos DISCO,369.3,351.2,18.2
2025-07-18,Kaduna DISCO,409.4,389.8,19.6
2025-07-18,Kano DISCO,481.6,435.2,46.4
2025-07-18,Port Harcourt DISCO,428.0,398.9,29.1
2025-07-18,Yola DISCO,193.0,179.5,13.5
