year,state,crop,residue_type,crop_production_tonnes,residue_production_tonnes,residue_ratio,energy_content_mj_per_kg,total_energy_potential_gj,current_utilization_rate,available_for_energy_tonnes,available_energy_potential_gj,biogas_potential_m3,sofc_feedstock_potential_tonnes,collection_cost_naira_per_tonne,transportation_cost_naira_per_tonne_km,storage_requirements,seasonal_availability,moisture_content_percent,ash_content_percent,carbon_content_percent,nitrogen_content_percent
2020,Jigawa,Groundnut,Groundnut Haulms,335795.42,235056.8,0.7,14.6,3431829.21,0.5,117528.4,1715914.6,28206815.4,69341.75,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Kaduna,Groundnut,Groundnut Shells,529992.79,158997.84,0.3,18.5,2941459.96,0.4,95398.7,1764875.98,15263792.24,65825.1,4950.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Kaduna,Groundnut,Groundnut Haulms,529992.79,370994.95,0.7,14.6,5416526.27,0.5,185497.48,2708263.14,44519394.04,109443.51,12100.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Kano,Groundnut,Groundnut Shells,648472.05,194541.62,0.3,18.5,3599019.88,0.52,93379.98,1727529.54,14940796.04,64432.18,4950.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Kano,Groundnut,Groundnut Haulms,648472.05,453930.44,0.7,14.6,6627384.36,0.65,158875.65,2319584.52,38130156.57,93736.63,12100.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Katsina,Groundnut,Groundnut Shells,447326.83,134198.05,0.3,18.5,2482663.89,0.4,80518.83,1489598.33,12883012.62,55557.99,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Katsina,Groundnut,Groundnut Haulms,447326.83,313128.78,0.7,14.6,4571680.17,0.5,156564.39,2285840.09,37575453.48,92372.99,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Kebbi,Groundnut,Groundnut Shells,18350.08,5505.02,0.3,18.5,101842.94,0.4,3303.01,61105.77,528482.31,2279.08,4050.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Kebbi,Groundnut,Groundnut Haulms,18350.08,12845.06,0.7,14.6,187537.82,0.5,6422.53,93768.91,1541406.73,3789.29,9900.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Kogi,Groundnut,Groundnut Shells,10069.93,3020.98,0.3,18.5,55888.1,0.4,1812.59,33532.86,290013.91,1250.68,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Kogi,Groundnut,Groundnut Haulms,10069.93,7048.95,0.7,14.6,102914.66,0.5,3524.47,51457.33,845873.9,2079.44,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Kwara,Groundnut,Groundnut Shells,10633.74,3190.12,0.3,18.5,59017.28,0.4,1914.07,35410.37,306251.84,1320.71,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Kwara,Groundnut,Groundnut Haulms,10633.74,7443.62,0.7,14.6,108676.87,0.5,3721.81,54338.43,893234.52,2195.87,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Lagos,Groundnut,Groundnut Shells,6409.73,1922.92,0.3,18.5,35574.0,0.52,923.0,17075.52,147680.16,636.87,6300.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Lagos,Groundnut,Groundnut Haulms,6409.73,4486.81,0.7,14.6,65507.43,0.65,1570.38,22927.6,376892.07,926.53,15400.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Nasarawa,Groundnut,Groundnut Shells,13674.2,4102.26,0.3,18.5,75891.82,0.4,2461.36,45535.09,393817.02,1698.34,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Nasarawa,Groundnut,Groundnut Haulms,13674.2,9571.94,0.7,14.6,139750.35,0.5,4785.97,69875.17,1148632.98,2823.72,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Niger,Groundnut,Groundnut Shells,5539.13,1661.74,0.3,18.5,30742.19,0.4,997.04,18445.32,159527.06,687.96,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Niger,Groundnut,Groundnut Haulms,5539.13,3877.39,0.7,14.6,56609.95,0.5,1938.7,28304.98,465287.26,1143.83,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Ogun,Groundnut,Groundnut Shells,11983.97,3595.19,0.3,18.5,66511.04,0.52,1725.69,31925.3,276110.68,1190.73,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Ogun,Groundnut,Groundnut Haulms,11983.97,8388.78,0.7,14.6,122476.18,0.65,2936.07,42866.66,704657.45,1732.28,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Ondo,Groundnut,Groundnut Shells,13139.67,3941.9,0.3,18.5,72925.17,0.4,2365.14,43755.1,378422.48,1631.95,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Ondo,Groundnut,Groundnut Haulms,13139.67,9197.77,0.7,14.6,134287.42,0.5,4598.88,67143.71,1103732.24,2713.34,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Osun,Groundnut,Groundnut Shells,9298.12,2789.44,0.3,18.5,51604.56,0.4,1673.66,30962.74,267785.82,1154.83,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Osun,Groundnut,Groundnut Haulms,9298.12,6508.68,0.7,14.6,95026.77,0.5,3254.34,47513.39,781041.98,1920.06,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Oyo,Groundnut,Groundnut Shells,13862.5,4158.75,0.3,18.5,76936.87,0.4,2495.25,46162.12,399239.97,1721.72,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Oyo,Groundnut,Groundnut Haulms,13862.5,9703.75,0.7,14.6,141674.74,0.5,4851.87,70837.37,1164449.91,2862.61,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Plateau,Groundnut,Groundnut Shells,5457.5,1637.25,0.3,18.5,30289.15,0.4,982.35,18173.49,157176.11,677.82,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Plateau,Groundnut,Groundnut Haulms,5457.5,3820.25,0.7,14.6,55775.69,0.5,1910.13,27887.84,458430.31,1126.97,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Rivers,Groundnut,Groundnut Shells,5560.22,1668.07,0.3,18.5,30859.24,0.52,800.67,14812.43,128107.53,552.46,5400.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Rivers,Groundnut,Groundnut Haulms,5560.22,3892.16,0.7,14.6,56825.48,0.65,1362.25,19888.92,326941.1,803.73,13200.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Sokoto,Groundnut,Groundnut Shells,17339.01,5201.7,0.3,18.5,96231.5,0.4,3121.02,57738.9,499363.44,2153.5,4050.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Sokoto,Groundnut,Groundnut Haulms,17339.01,12137.31,0.7,14.6,177204.67,0.5,6068.65,88602.33,1456476.71,3580.51,9900.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Taraba,Groundnut,Groundnut Shells,188815.25,56644.58,0.3,18.5,1047924.64,0.4,33986.75,628754.79,5437879.24,23450.85,4500.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Taraba,Groundnut,Groundnut Haulms,188815.25,132170.68,0.7,14.6,1929691.87,0.5,66085.34,964845.93,15860481.11,38990.35,11000.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Yobe,Groundnut,Groundnut Shells,6905.91,2071.77,0.3,18.5,38327.79,0.4,1243.06,22996.67,198890.14,857.71,3600.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Yobe,Groundnut,Groundnut Haulms,6905.91,4834.14,0.7,14.6,70578.38,0.5,2417.07,35289.19,580096.25,1426.07,8800.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Zamfara,Groundnut,Groundnut Shells,12833.65,3850.09,0.3,18.5,71226.75,0.4,2310.06,42736.05,369609.09,1593.94,3600.0,18,"Dry storage, pest control","Peak: May-October, Limited: November-April",8,3,48,0.7
2020,Zamfara,Groundnut,Groundnut Haulms,12833.65,8983.55,0.7,14.6,131159.89,0.5,4491.78,65579.95,1078026.51,2650.15,8800.0,24,"Covered storage, baling beneficial","Peak: May-October, Limited: November-April",22,10,41,2.5
2020,Abia,Cowpea,Cowpea Pods,16549.9,6619.96,0.4,17.2,113863.33,0.3,4633.97,79704.33,1019474.04,2826.72,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Abia,Cowpea,Cowpea Stalks,16549.9,9929.94,0.6,15.8,156893.08,0.25,7447.46,117669.81,1563965.86,4617.42,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Adamawa,Cowpea,Cowpea Pods,8237.32,3294.93,0.4,17.2,56672.73,0.3,2306.45,39670.91,507418.63,1406.93,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Adamawa,Cowpea,Cowpea Stalks,8237.32,4942.39,0.6,15.8,78089.75,0.25,3706.79,58567.31,778426.31,2298.21,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Akwa Ibom,Cowpea,Cowpea Pods,14343.36,5737.34,0.4,17.2,98682.3,0.3,4016.14,69077.61,883550.8,2449.85,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Akwa Ibom,Cowpea,Cowpea Stalks,14343.36,8606.01,0.6,15.8,135975.03,0.25,6454.51,101981.27,1355447.25,4001.8,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Anambra,Cowpea,Cowpea Pods,6280.21,2512.08,0.4,17.2,43207.86,0.3,1758.46,30245.5,386861.06,1072.66,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Anambra,Cowpea,Cowpea Stalks,6280.21,3768.13,0.6,15.8,59536.41,0.25,2826.1,44652.31,593480.03,1752.18,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Bauchi,Cowpea,Cowpea Pods,123100.9,49240.36,0.4,17.2,846934.21,0.3,34468.25,592853.95,7583015.64,21025.63,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Bauchi,Cowpea,Cowpea Stalks,123100.9,73860.54,0.6,15.8,1166996.56,0.25,55395.41,875247.42,11633035.36,34345.15,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Bayelsa,Cowpea,Cowpea Pods,12970.32,5188.13,0.4,17.2,89235.8,0.3,3631.69,62465.06,798971.68,2215.33,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Bayelsa,Cowpea,Cowpea Stalks,12970.32,7782.19,0.6,15.8,122958.63,0.25,5836.64,92218.97,1225695.19,3618.72,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Benue,Cowpea,Cowpea Pods,13109.53,5243.81,0.4,17.2,90193.54,0.3,3670.67,63135.48,807546.85,2239.11,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Benue,Cowpea,Cowpea Stalks,13109.53,7865.72,0.6,15.8,124278.31,0.25,5899.29,93208.74,1238850.28,3657.56,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Borno,Cowpea,Cowpea Pods,126596.64,50638.65,0.4,17.2,870984.85,0.3,35447.06,609689.4,7798352.73,21622.71,5600.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Borno,Cowpea,Cowpea Stalks,126596.64,75957.98,0.6,15.8,1200136.1,0.25,56968.49,900102.08,11963382.03,35320.46,9100.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Cross River,Cowpea,Cowpea Pods,15891.37,6356.55,0.4,17.2,109332.63,0.3,4449.58,76532.84,978908.39,2714.25,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Cross River,Cowpea,Cowpea Stalks,15891.37,9534.82,0.6,15.8,150650.19,0.25,7151.12,112987.64,1501734.47,4433.69,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Delta,Cowpea,Cowpea Pods,19637.78,7855.11,0.4,17.2,135107.93,0.3,5498.58,94575.55,1209687.32,3354.13,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Delta,Cowpea,Cowpea Stalks,19637.78,11782.67,0.6,15.8,186166.17,0.25,8837.0,139624.62,1855770.32,5478.94,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Ebonyi,Cowpea,Cowpea Pods,12744.51,5097.8,0.4,17.2,87682.2,0.3,3568.46,61377.54,785061.52,2176.76,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Ebonyi,Cowpea,Cowpea Stalks,12744.51,7646.7,0.6,15.8,120817.91,0.25,5735.03,90613.43,1204355.74,3555.72,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Edo,Cowpea,Cowpea Pods,9844.35,3937.74,0.4,17.2,67729.11,0.3,2756.42,47410.38,606411.78,1681.41,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Edo,Cowpea,Cowpea Stalks,9844.35,5906.61,0.6,15.8,93324.41,0.25,4429.96,69993.31,930290.8,2746.57,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Ekiti,Cowpea,Cowpea Pods,16927.79,6771.12,0.4,17.2,116463.22,0.3,4739.78,81524.25,1042752.04,2891.27,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Ekiti,Cowpea,Cowpea Stalks,16927.79,10156.68,0.6,15.8,160475.48,0.25,7617.51,120356.61,1599676.43,4722.85,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Enugu,Cowpea,Cowpea Pods,9062.48,3624.99,0.4,17.2,62349.89,0.3,2537.5,43644.92,558249.0,1547.87,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Enugu,Cowpea,Cowpea Stalks,9062.48,5437.49,0.6,15.8,85912.35,0.25,4078.12,64434.26,856404.72,2528.43,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,FCT,Cowpea,Cowpea Pods,11584.57,4633.83,0.4,17.2,79701.85,0.39,2826.64,48618.13,621859.79,1724.25,10400.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,FCT,Cowpea,Cowpea Stalks,11584.57,6950.74,0.6,15.8,109821.74,0.325,4691.75,74129.67,985267.79,2908.89,16900.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Gombe,Cowpea,Cowpea Pods,6176.85,2470.74,0.4,17.2,42496.7,0.3,1729.52,29747.69,380493.7,1055.01,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Gombe,Cowpea,Cowpea Stalks,6176.85,3706.11,0.6,15.8,58556.5,0.25,2779.58,43917.37,583711.92,1723.34,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Imo,Cowpea,Cowpea Pods,5380.26,2152.1,0.4,17.2,37016.2,0.3,1506.47,25911.34,331424.09,918.95,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Imo,Cowpea,Cowpea Stalks,5380.26,3228.16,0.6,15.8,51004.88,0.25,2421.12,38253.66,508434.68,1501.09,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Jigawa,Cowpea,Cowpea Pods,237011.87,94804.75,0.4,17.2,1630641.69,0.3,66363.32,1141449.18,14599931.39,40481.63,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Jigawa,Cowpea,Cowpea Stalks,237011.87,142207.12,0.6,15.8,2246872.56,0.25,106655.34,1685154.42,22397622.01,66126.31,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Kaduna,Cowpea,Cowpea Pods,17539.7,7015.88,0.4,17.2,120673.15,0.3,4911.12,84471.2,1080445.63,2995.78,8800.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Kaduna,Cowpea,Cowpea Stalks,17539.7,10523.82,0.6,15.8,166276.37,0.25,7892.87,124707.28,1657501.82,4893.58,14300.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Kano,Cowpea,Cowpea Pods,323516.9,129406.76,0.4,17.2,2225796.3,0.39,78938.12,1357735.75,17366387.45,48152.26,8800.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Kano,Cowpea,Cowpea Stalks,323516.9,194110.14,0.6,15.8,3066940.26,0.325,131024.35,2070184.67,27515112.75,81235.09,14300.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Katsina,Cowpea,Cowpea Pods,240895.29,96358.12,0.4,17.2,1657359.63,0.3,67450.68,1160151.74,14839150.14,41144.92,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Katsina,Cowpea,Cowpea Stalks,240895.29,144537.18,0.6,15.8,2283687.39,0.25,108402.88,1712765.54,22764605.32,67209.79,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Kebbi,Cowpea,Cowpea Pods,7599.41,3039.77,0.4,17.2,52283.97,0.3,2127.84,36598.78,468123.95,1297.98,7200.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Kebbi,Cowpea,Cowpea Stalks,7599.41,4559.65,0.6,15.8,72042.45,0.25,3419.74,54031.84,718144.7,2120.24,11700.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Kogi,Cowpea,Cowpea Pods,7346.56,2938.62,0.4,17.2,50544.3,0.3,2057.04,35381.01,452547.83,1254.79,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Kogi,Cowpea,Cowpea Stalks,7346.56,4407.93,0.6,15.8,69645.35,0.25,3305.95,52234.01,694249.51,2049.69,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Kwara,Cowpea,Cowpea Pods,8753.64,3501.46,0.4,17.2,60225.07,0.3,2451.02,42157.55,539224.44,1495.12,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Kwara,Cowpea,Cowpea Stalks,8753.64,5252.19,0.6,15.8,82984.54,0.25,3939.14,62238.41,827219.31,2442.27,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Lagos,Cowpea,Cowpea Pods,13238.4,5295.36,0.4,17.2,91080.19,0.39,3230.17,55558.92,710637.31,1970.4,11200.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Lagos,Cowpea,Cowpea Stalks,13238.4,7943.04,0.6,15.8,125500.03,0.325,5361.55,84712.52,1125925.92,3324.16,18200.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Nasarawa,Cowpea,Cowpea Pods,15718.94,6287.58,0.4,17.2,108146.3,0.3,4401.3,75702.41,968286.63,2684.79,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Nasarawa,Cowpea,Cowpea Stalks,15718.94,9431.36,0.6,15.8,149015.54,0.25,7073.52,111761.66,1485439.72,4385.58,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
2020,Niger,Cowpea,Cowpea Pods,14902.96,5961.18,0.4,17.2,102532.37,0.3,4172.83,71772.66,918022.38,2545.43,8000.0,19,"Dry storage, pest control","Peak: May-October, Limited: November-April",15,5,45,1.8
2020,Niger,Cowpea,Cowpea Stalks,14902.96,8941.78,0.6,15.8,141280.07,0.25,6706.33,105960.05,1408329.78,4157.93,13000.0,25,"Covered storage, chopping beneficial","Peak: May-October, Limited: November-April",25,8,43,2.2
