year,state,livestock_type,population,daily_manure_per_animal_kg,total_daily_manure_tonnes,annual_manure_tonnes,collection_efficiency_percent,collectible_manure_tonnes,biogas_yield_m3_per_kg,annual_biogas_potential_m3,methane_content_percent,annual_methane_potential_m3,sofc_potential_mwh_per_year,manure_collection_cost_naira_per_tonne,biogas_plant_investment_naira_per_m3,land_requirement_hectares,water_requirement_liters_per_day,feed_requirement_tonnes_per_year
2023,Niger,Poultry,1084569,0.15,162.69,59380.19,80.0,47504.15,0.08,3800332.01,65,2470215.81,14750.75,3000.0,89368.13483705337,1084.5696384496662,325370.8915348998,43382.785537986645
2023,Ogun,Poultry,18235131,0.15,2735.27,998373.44,90.0,898536.09,0.08,71882887.34,65,46723876.77,279008.83,3000.0,118394.51210853821,18235.131238674356,5470539.371602306,729405.2495469742
2023,Ondo,Poultry,3294676,0.15,494.2,180383.52,80.0,144306.82,0.08,11544545.27,65,7503954.43,44809.41,3000.0,102275.13772688384,3294.6761613119443,988402.8483935832,131787.04645247775
2023,Osun,Poultry,3545412,0.15,531.81,194111.31,80.0,155289.05,0.08,12423123.89,65,8075030.53,48219.56,3000.0,97157.77333720577,3545.4120694439343,1063623.6208331801,141816.48277775737
2023,Oyo,Poultry,15581398,0.15,2337.21,853081.58,80.0,682465.26,0.08,54597221.11,65,35488193.72,211915.62,3000.0,107857.1922814443,15581.398717236667,4674419.615170999,623255.9486894667
2023,Plateau,Poultry,2359154,0.15,353.87,129163.69,80.0,103330.95,0.08,8266476.0,65,5373209.4,32085.8,3000.0,86867.75630821798,2359.154110720826,707746.2332162478,94366.16442883304
2023,Rivers,Poultry,7727655,0.15,1159.15,423089.12,90.0,380780.2,0.08,30462416.36,65,19800570.64,118237.92,4200.0,96478.32380136408,7727.655089902183,2318296.5269706547,309106.20359608735
2023,Sokoto,Poultry,529287,0.15,79.39,28978.46,80.0,23182.77,0.08,1854621.72,65,1205504.12,7198.6,3000.0,105256.75684873505,529.2870211849681,158786.10635549042,21171.48084739872
2023,Taraba,Poultry,760740,0.15,114.11,41650.55,80.0,33320.44,0.08,2665635.38,65,1732663.0,10346.49,3000.0,84615.78568715669,760.7406915015613,228222.20745046838,30429.627660062455
2023,Yobe,Poultry,503181,0.15,75.48,27549.17,80.0,22039.33,0.08,1763146.71,65,1146045.36,6843.54,3000.0,84688.15622720934,503.18113784023546,150954.34135207062,20127.245513609418
2023,Zamfara,Poultry,417135,0.15,62.57,22838.16,80.0,18270.53,0.08,1461642.38,65,950067.55,5673.27,3000.0,85713.67859257327,417.135383716175,125140.6151148525,16685.415348647
2023,Abia,Pigs,91571,4.0,366.29,133694.84,70.0,93586.39,0.06,5615183.3,62,3481413.64,20789.05,4000.0,88250.0845534461,915.7180848376419,1373577.1272564628,73257.44678701134
2023,Adamawa,Pigs,85527,4.0,342.11,124870.1,70.0,87409.07,0.06,5244544.4,62,3251617.53,19416.84,4000.0,115826.99110475116,855.2746907657013,1282912.0361485519,68421.9752612561
2023,Akwa Ibom,Pigs,414846,4.0,1659.39,605675.95,70.0,423973.17,0.06,25438389.91,62,15771801.74,94180.37,4000.0,100312.20255835116,4148.465412798321,6222698.119197482,331877.23302386573
2023,Anambra,Pigs,108450,4.0,433.8,158337.81,70.0,110836.46,0.06,6650187.85,62,4123116.47,24620.94,4000.0,80724.96164182918,1084.5055200008348,1626758.2800012522,86760.44160006678
2023,Bauchi,Pigs,34398,4.0,137.6,50222.4,70.0,35155.68,0.06,2109340.9,62,1307791.36,7809.4,4000.0,82761.83625258399,343.9890576074726,515983.58641120885,27519.124608597805
2023,Bayelsa,Pigs,43865,4.0,175.46,64043.03,70.0,44830.12,0.06,2689807.16,62,1667680.44,9958.45,4000.0,102427.131797558,438.65087352079127,657976.310281187,35092.0698816633
2023,Benue,Pigs,896635,4.0,3586.54,1309087.41,70.0,916361.18,0.06,54981671.02,62,34088636.03,203558.24,4000.0,107545.26517231502,8966.352090651342,13449528.135977013,717308.1672521074
2023,Borno,Pigs,20595,4.0,82.38,30068.85,70.0,21048.2,0.06,1262891.88,62,782992.96,4675.6,4000.0,80399.15106633797,205.95105647804573,308926.5847170686,16476.084518243657
2023,Cross River,Pigs,518203,4.0,2072.81,756577.19,70.0,529604.03,0.06,31776242.06,62,19701270.08,117644.95,4000.0,101426.26397390314,5182.0355612410685,7773053.341861603,414562.8448992855
2023,Delta,Pigs,352921,4.0,1411.68,515264.8,70.0,360685.36,0.06,21641121.42,62,13417495.28,80121.77,4000.0,112855.53451602778,3529.2109298538267,5293816.39478074,282336.8743883061
2023,Ebonyi,Pigs,129579,4.0,518.32,189185.65,70.0,132429.95,0.06,7945797.21,62,4926394.27,29417.67,4000.0,99403.78639918161,1295.792108182338,1943688.162273507,103663.36865458706
2023,Edo,Pigs,298374,4.0,1193.5,435627.32,70.0,304939.12,0.06,18296347.37,62,11343735.37,67738.44,4000.0,111662.3281036548,2983.7487551746417,4475623.132761963,238699.90041397137
2023,Ekiti,Pigs,218313,4.0,873.25,318737.04,70.0,223115.93,0.06,13386955.72,62,8299912.54,49562.43,4000.0,87337.68785613737,2183.1304170971825,3274695.625645774,174650.43336777462
2023,Enugu,Pigs,82639,4.0,330.56,120653.31,70.0,84457.31,0.06,5067438.83,62,3141812.07,18761.14,4000.0,115302.3950708939,826.3925025049831,1239588.7537574747,66111.40020039865
2023,FCT,Pigs,86072,4.0,344.29,125666.05,90.0,113099.45,0.06,6785966.83,62,4207299.44,25123.64,5600.0,83027.9890923915,860.7263868318611,1291089.5802477915,68858.11094654888
2023,Gombe,Pigs,26705,4.0,106.82,38989.73,70.0,27292.81,0.06,1637568.85,62,1015292.69,6062.76,4000.0,112141.50637850413,267.05297698783295,400579.4654817494,21364.238159026634
2023,Imo,Pigs,107179,4.0,428.72,156481.41,70.0,109536.98,0.06,6572219.03,62,4074775.8,24332.28,4000.0,88138.90969990383,1071.7904478018293,1607685.6717027437,85743.23582414634
2023,Jigawa,Pigs,9893,4.0,39.58,14445.17,70.0,10111.62,0.06,606697.18,62,376152.25,2246.17,4000.0,115094.01812531354,98.93952675260846,148409.2901289127,7915.162140208677
2023,Kaduna,Pigs,52962,4.0,211.85,77325.05,90.0,69592.54,0.06,4175552.55,62,2588842.58,15459.12,4000.0,101670.43857070254,529.6236105795124,794435.4158692686,42369.88884636099
2023,Kano,Pigs,17769,4.0,71.08,25942.94,90.0,23348.65,0.06,1400918.71,62,868569.6,5186.61,5600.0,82662.58911656891,177.6913629209161,266537.04438137414,14215.30903367329
2023,Katsina,Pigs,11153,4.0,44.61,16283.94,70.0,11398.76,0.06,683925.56,62,424033.85,2532.09,4000.0,82964.21690299468,111.53384943762707,167300.7741564406,8922.707955010166
2023,Kebbi,Pigs,10562,4.0,42.25,15420.93,70.0,10794.65,0.06,647679.07,62,401561.03,2397.9,4000.0,112152.58180773788,105.62281052147523,158434.21578221282,8449.824841718018
2023,Kogi,Pigs,160319,4.0,641.28,234065.89,70.0,163846.12,0.06,9830767.38,62,6095075.78,36396.38,4000.0,119887.29415611802,1603.1910278747503,2404786.541812125,128255.28222998002
2023,Kwara,Pigs,65760,4.0,263.04,96009.72,70.0,67206.8,0.06,4032408.22,62,2500093.1,14929.16,4000.0,92846.48610543815,657.6008192576832,986401.2288865248,52608.065540614654
2023,Lagos,Pigs,52029,4.0,208.12,75963.69,90.0,68367.32,0.06,4102039.35,62,2543264.4,15186.95,5600.0,94020.82137144648,520.2992577511773,780448.8866267658,41623.94062009418
2023,Nasarawa,Pigs,212973,4.0,851.9,310941.96,70.0,217659.37,0.06,13059562.41,62,8096928.69,48350.32,4000.0,82748.54710895845,2129.739466654181,3194609.1999812713,170379.1573323345
2023,Niger,Pigs,105495,4.0,421.98,154022.86,70.0,107816.0,0.06,6468959.92,62,4010755.15,23949.98,4000.0,98569.540789569,1054.9510632366907,1582426.5948550361,84396.08505893528
2023,Ogun,Pigs,207253,4.0,829.01,302589.98,90.0,272330.98,0.06,16339858.84,62,10130712.48,60494.94,4000.0,106269.17938886432,2072.5340988505004,3108801.1482757507,165802.72790804005
2023,Ondo,Pigs,287081,4.0,1148.33,419139.55,70.0,293397.69,0.06,17603861.13,62,10914393.9,65174.65,4000.0,80334.54727507428,2870.8188399519127,4306228.259927869,229665.50719615302
2023,Osun,Pigs,124807,4.0,499.23,182218.46,70.0,127552.92,0.06,7653175.49,62,4744968.8,28334.3,4000.0,106467.37153599426,1248.0716712832264,1872107.5069248395,99845.73370265811
2023,Oyo,Pigs,164815,4.0,659.26,240631.34,70.0,168441.94,0.06,10106516.11,62,6266039.99,37417.28,4000.0,80212.53902673384,1648.1598355563929,2472239.7533345893,131852.78684451143
2023,Plateau,Pigs,579636,4.0,2318.55,846269.22,70.0,592388.45,0.06,35543307.22,62,22036850.48,131591.73,4000.0,110912.3829316135,5796.364517140598,8694546.775710898,463709.16137124784
2023,Rivers,Pigs,389542,4.0,1558.17,568731.48,90.0,511858.33,0.06,30711499.87,62,19041129.92,113702.96,5600.0,82658.53303105089,3895.421089402419,5843131.634103629,311633.68715219357
2023,Sokoto,Pigs,13691,4.0,54.77,19989.35,70.0,13992.55,0.06,839552.87,62,520522.78,3108.27,4000.0,103348.54350925455,136.9133831465705,205370.07471985577,10953.07065172564
2023,Taraba,Pigs,138521,4.0,554.09,202241.78,70.0,141569.25,0.06,8494154.74,62,5266375.94,31447.85,4000.0,110069.87969583362,1385.2176671903726,2077826.500785559,110817.41337522981
2023,Yobe,Pigs,17232,4.0,68.93,25159.8,70.0,17611.86,0.06,1056711.73,62,655161.27,3912.26,4000.0,100720.32265618499,172.32741852922726,258491.1277938409,13786.193482338182
2023,Zamfara,Pigs,8042,4.0,32.17,11741.74,70.0,8219.22,0.06,493153.15,62,305754.95,1825.8,4000.0,106846.29893518754,80.42288847033552,120634.33270550329,6433.831077626842
2024,Abia,Cattle,109122,20.0,2182.45,796595.47,30.0,238978.64,0.04,9559145.69,60,5735487.41,34249.12,8000.0,109690.12748796349,54561.33384447001,5456133.384447001,272806.66922235006
2024,Adamawa,Cattle,1314255,20.0,26285.11,9594066.17,30.0,2878219.85,0.04,115128794.06,60,69077276.43,412490.81,8000.0,87799.00799601157,657127.8199619212,65712781.99619212,3285639.099809606
2024,Akwa Ibom,Cattle,137850,20.0,2757.01,1006307.46,30.0,301892.24,0.04,12075689.57,60,7245413.74,43265.55,8000.0,109999.11193808283,68925.16878090268,6892516.878090268,344625.8439045134
2024,Anambra,Cattle,92204,20.0,1844.08,673089.33,30.0,201926.8,0.04,8077071.96,60,4846243.18,28939.05,8000.0,110348.61284655683,46102.00891028006,4610200.891028007,230510.04455140032
2024,Bauchi,Cattle,1569226,20.0,31384.54,11455355.84,30.0,3436606.75,0.04,137464270.11,60,82478562.06,492515.78,8000.0,106165.30948111495,784613.4138523063,78461341.38523063,3923067.0692615313
2024,Bayelsa,Cattle,91878,20.0,1837.57,670712.14,30.0,201213.64,0.04,8048545.68,60,4829127.41,28836.84,8000.0,103152.27018047762,45939.18768173709,4593918.768173709,229695.93840868544
2024,Benue,Cattle,555546,20.0,11110.93,4055489.76,30.0,1216646.93,0.04,48665877.14,60,29199526.29,174363.22,8000.0,86259.06864014402,277773.27135790186,27777327.135790184,1388866.3567895093
2024,Borno,Cattle,1640665,20.0,32813.31,11976856.44,30.0,3593056.93,0.04,143722277.23,60,86233366.34,514937.37,8000.0,108655.88447832396,820332.6325739168,82033263.25739168,4101663.162869584
2024,Cross River,Cattle,152510,20.0,3050.21,1113328.04,30.0,333998.41,0.04,13359936.48,60,8015961.89,47866.84,8000.0,88090.1672209814,76255.34518180345,7625534.518180345,381276.72590901726
2024,Delta,Cattle,184657,20.0,3693.16,1348002.36,30.0,404400.71,0.04,16176028.37,60,9705617.02,57956.51,8000.0,89660.02511971333,92328.92904862063,9232892.904862063,461644.64524310315
2024,Ebonyi,Cattle,130623,20.0,2612.47,953552.68,30.0,286065.8,0.04,11442632.13,60,6865579.28,40997.39,8000.0,96994.03371472348,65311.82722665085,6531182.722665085,326559.1361332543
2024,Edo,Cattle,253542,20.0,5070.86,1850862.19,30.0,555258.66,0.04,22210346.24,60,13326207.74,79576.65,8000.0,100282.38586954873,126771.3826536019,12677138.26536019,633856.9132680095
2024,Ekiti,Cattle,99904,20.0,1998.09,729302.86,30.0,218790.86,0.04,8751634.28,60,5250980.57,31355.92,8000.0,83078.86677523496,49952.25045007506,4995225.045007505,249761.25225037528
2024,Enugu,Cattle,121809,20.0,2436.18,889206.37,30.0,266761.91,0.04,10670476.46,60,6402285.87,38230.87,8000.0,95311.95057745551,60904.54599485582,6090454.599485582,304522.7299742791
2024,FCT,Cattle,226827,20.0,4536.55,1655841.48,39.0,645778.18,0.04,25831127.09,60,15498676.26,92549.42,11200.0,106380.43074563082,113413.8000230104,11341380.00230104,567069.000115052
2024,Gombe,Cattle,687938,20.0,13758.77,5021952.14,30.0,1506585.64,0.04,60263425.63,60,36158055.38,215915.66,8000.0,90877.84157673795,343969.3243914616,34396932.43914616,1719846.6219573081
2024,Imo,Cattle,99589,20.0,1991.78,727000.82,30.0,218100.25,0.04,8724009.88,60,5234405.93,31256.94,8000.0,90562.47938774875,49794.57691828638,4979457.691828638,248972.8845914319
2024,Jigawa,Cattle,1196063,20.0,23921.28,8731265.79,30.0,2619379.74,0.04,104775189.54,60,62865113.72,375395.25,8000.0,105454.97126133498,598031.9037425525,59803190.37425525,2990159.5187127627
2024,Kaduna,Cattle,1645046,20.0,32900.93,12008839.58,39.0,4683447.43,0.04,187337897.39,60,112402738.43,671206.21,8000.0,90780.47449169091,822523.2586387477,82252325.86387478,4112616.293193739
2024,Kano,Cattle,1237854,20.0,24757.1,9036340.03,39.0,3524172.61,0.04,140966904.41,60,84580142.64,505065.25,11200.0,107785.6383557491,618927.3990395804,61892739.90395804,3094636.995197902
2024,Katsina,Cattle,2075313,20.0,41506.26,15149785.44,30.0,4544935.63,0.04,181797425.27,60,109078455.16,651355.45,8000.0,103812.13063709956,1037656.5369318755,103765653.69318755,5188282.684659378
2024,Kebbi,Cattle,2305059,20.0,46101.19,16826934.42,30.0,5048080.33,0.04,201923213.1,60,121153927.86,723463.41,8000.0,106478.75779175475,1152529.7551269142,115252975.51269142,5762648.775634571
2024,Kogi,Cattle,396434,20.0,7928.69,2893970.34,30.0,868191.1,0.04,34727644.09,60,20836586.45,124424.43,8000.0,111121.00972578613,198217.14664089013,19821714.664089013,991085.7332044507
2024,Kwara,Cattle,448457,20.0,8969.14,3273736.41,30.0,982120.92,0.04,39284836.86,60,23570902.12,140752.23,8000.0,87508.89622769009,224228.52089272084,22422852.089272086,1121142.6044636043
2024,Lagos,Cattle,48891,20.0,977.83,356909.03,39.0,139194.52,0.04,5567780.9,60,3340668.54,19948.6,11200.0,107957.95313949542,24445.82409836732,2444582.409836732,122229.1204918366
2024,Nasarawa,Cattle,632358,20.0,12647.17,4616218.3,30.0,1384865.49,0.04,55394619.56,60,33236771.74,198471.39,8000.0,97293.84905613388,316179.3354154441,31617933.54154441,1580896.6770772205
2024,Niger,Cattle,1062198,20.0,21243.98,7754052.29,30.0,2326215.69,0.04,93048627.43,60,55829176.46,333380.58,8000.0,90383.05797100197,531099.4716542705,53109947.16542705,2655497.358271353
2024,Ogun,Cattle,241543,20.0,4830.87,1763267.55,39.0,687674.34,0.04,27506973.77,60,16504184.26,98553.75,8000.0,115167.4309040499,120771.74993879999,12077174.993879998,603858.7496939999
2024,Ondo,Cattle,202173,20.0,4043.47,1475866.68,30.0,442760.0,0.04,17710400.19,60,10626240.12,63453.96,8000.0,102293.48678292031,101086.75909848888,10108675.909848887,505433.7954924444
2024,Osun,Cattle,145095,20.0,2901.91,1059198.0,30.0,317759.4,0.04,12710375.96,60,7626225.58,45539.55,8000.0,106673.89565222632,72547.80800285576,7254780.800285576,362739.0400142788
2024,Oyo,Cattle,308351,20.0,6167.03,2250964.61,30.0,675289.38,0.04,27011575.29,60,16206945.18,96778.8,8000.0,115916.76747830663,154175.65807342163,15417565.807342162,770878.2903671081
2024,Plateau,Cattle,816518,20.0,16330.36,5960582.4,30.0,1788174.72,0.04,71526988.83,60,42916193.3,256271.47,8000.0,93011.62473446991,408259.068670821,40825906.867082104,2041295.343354105
2024,Rivers,Cattle,115100,20.0,2302.0,840231.04,39.0,327690.1,0.04,13107604.2,60,7864562.52,46962.76,11200.0,119846.30693995114,57550.071122511275,5755007.112251127,287750.3556125564
2024,Sokoto,Cattle,2927678,20.0,58553.56,21372051.03,30.0,6411615.31,0.04,256464612.31,60,153878767.39,918877.83,8000.0,113794.85391020916,1463839.111361183,146383911.1361183,7319195.556805915
2024,Taraba,Cattle,925286,20.0,18505.73,6754590.44,30.0,2026377.13,0.04,81055085.24,60,48633051.14,290409.35,8000.0,103068.09595431025,462643.1805676889,46264318.05676889,2313215.9028384443
2024,Yobe,Cattle,803480,20.0,16069.6,5865405.15,30.0,1759621.54,0.04,70384861.8,60,42230917.08,252179.39,8000.0,83796.71747286679,401740.078754866,40174007.8754866,2008700.39377433
2024,Zamfara,Cattle,2176594,20.0,43531.89,15889141.25,30.0,4766742.38,0.04,190669695.02,60,114401817.01,683143.59,8000.0,93065.56997703644,1088297.3460279864,108829734.60279864,5441486.730139932
2024,Abia,Goats,147351,1.5,221.03,80674.78,20.0,16134.96,0.035,564723.43,58,327539.59,1955.88,12000.0,112266.60212107266,14735.118897515116,736755.9448757558,58940.475590060465
2024,Adamawa,Goats,2084067,1.5,3126.1,1141026.93,20.0,228205.39,0.035,7987188.49,58,4632569.33,27663.11,12000.0,119905.13189608627,208406.74475375147,10420337.237687573,833626.9790150059
2024,Akwa Ibom,Goats,166406,1.5,249.61,91107.51,20.0,18221.5,0.035,637752.56,58,369896.48,2208.81,12000.0,81614.03307438799,16640.640751462986,832032.0375731493,66562.56300585195
2024,Anambra,Goats,114907,1.5,172.36,62912.12,20.0,12582.42,0.035,440384.87,58,255423.22,1525.24,12000.0,85203.22679315788,11490.798874250724,574539.9437125362,45963.1954970029
2024,Bauchi,Goats,2283783,1.5,3425.68,1250371.41,20.0,250074.28,0.035,8752599.86,58,5076507.92,30314.06,12000.0,94417.07308565945,228378.3395349844,11418916.976749219,913513.3581399376
2024,Bayelsa,Goats,123624,1.5,185.44,67684.43,20.0,13536.89,0.035,473791.01,58,274798.78,1640.94,12000.0,102647.22764900283,12362.452843639592,618122.6421819795,49449.81137455837
2024,Benue,Goats,701995,1.5,1052.99,384342.49,20.0,76868.5,0.035,2690397.4,58,1560430.49,9318.02,12000.0,106173.6802197088,70199.54070897143,3509977.0354485717,280798.1628358857
2024,Borno,Goats,2748069,1.5,4122.1,1504568.0,20.0,300913.6,0.035,10531976.0,58,6108546.08,36476.82,12000.0,80575.2578428834,274806.940639286,13740347.031964302,1099227.762557144
2024,Cross River,Goats,221707,1.5,332.56,121385.0,20.0,24277.0,0.035,849694.99,58,492823.09,2942.86,12000.0,104949.72339456037,22170.77593915552,1108538.796957776,88683.10375662208
2024,Delta,Goats,246245,1.5,369.37,134819.68,20.0,26963.94,0.035,943737.76,58,547367.9,3268.57,12000.0,81557.52066750663,24624.599082331664,1231229.954116583,98498.39632932666
2024,Ebonyi,Goats,174822,1.5,262.23,95715.54,20.0,19143.11,0.035,670008.77,58,388605.09,2320.53,12000.0,104781.04800145213,17482.290230612776,874114.5115306387,69929.1609224511
2024,Edo,Goats,296172,1.5,444.26,162154.62,20.0,32430.92,0.035,1135082.33,58,658347.75,3931.28,12000.0,104984.56192458127,29617.281968476935,1480864.0984238465,118469.12787390774
2024,Ekiti,Goats,188268,1.5,282.4,103077.19,20.0,20615.44,0.035,721540.35,58,418493.4,2499.01,12000.0,103477.46026235628,18826.88446019265,941344.2230096326,75307.5378407706
2024,Enugu,Goats,154543,1.5,231.82,84612.74,20.0,16922.55,0.035,592289.21,58,343527.74,2051.36,12000.0,119627.16628263064,15454.382566603344,772719.1283301672,61817.53026641338
2024,FCT,Goats,368977,1.5,553.47,202015.37,26.0,52524.0,0.035,1838339.88,58,1066237.13,6366.97,16800.0,97691.75221804541,36897.784701332384,1844889.235066619,147591.13880532954
2024,Gombe,Goats,1772294,1.5,2658.44,970331.3,20.0,194066.26,0.035,6792319.08,58,3939545.07,23524.76,12000.0,95569.21886767155,177229.46079359573,8861473.039679786,708917.8431743829
2024,Imo,Goats,121706,1.5,182.56,66634.33,20.0,13326.87,0.035,466440.31,58,270535.38,1615.49,12000.0,103874.07507551038,12170.65396571262,608532.698285631,48682.61586285048
2024,Jigawa,Goats,3015300,1.5,4522.95,1650876.82,20.0,330175.36,0.035,11556137.74,58,6702559.89,40023.93,12000.0,117165.58080061851,301530.0126763463,15076500.633817315,1206120.0507053852
2024,Kaduna,Goats,1925877,1.5,2888.82,1054417.7,26.0,274148.6,0.035,9595201.05,58,5565216.61,33232.36,12000.0,101107.0986488678,192587.70743423025,9629385.371711513,770350.829736921
2024,Kano,Goats,2974165,1.5,4461.25,1628355.82,26.0,423372.51,0.035,14818037.97,58,8594462.02,51321.31,16800.0,119825.24437995534,297416.5882926674,14870829.414633371,1189666.3531706696
2024,Katsina,Goats,3875079,1.5,5812.62,2121606.1,20.0,424321.22,0.035,14851242.73,58,8613720.78,51436.32,12000.0,105980.3571882979,387507.9641286938,19375398.20643469,1550031.8565147752
2024,Kebbi,Goats,2544746,1.5,3817.12,1393248.55,20.0,278649.71,0.035,9752739.83,58,5656589.1,33777.98,12000.0,108604.006451348,254474.62039242932,12723731.019621465,1017898.4815697173
2024,Kogi,Goats,536244,1.5,804.37,293593.99,20.0,58718.8,0.035,2055157.91,58,1191991.59,7117.91,12000.0,82133.9198795559,53624.47265979911,2681223.632989955,214497.89063919644
2024,Kwara,Goats,579637,1.5,869.46,317351.45,20.0,63470.29,0.035,2221460.14,58,1288446.88,7693.88,12000.0,106991.45208669643,57963.734789180045,2898186.7394590024,231854.93915672018
2024,Lagos,Goats,96911,1.5,145.37,53059.14,26.0,13795.38,0.035,482838.19,58,280046.15,1672.28,16800.0,94924.90473689535,9691.167485075912,484558.37425379554,38764.66994030365
2024,Nasarawa,Goats,926017,1.5,1389.03,506994.57,20.0,101398.91,0.035,3548962.02,58,2058397.97,12291.6,12000.0,86694.28128947124,92601.74868500856,4630087.434250427,370406.9947400342
2024,Niger,Goats,1754913,1.5,2632.37,960815.41,20.0,192163.08,0.035,6725707.87,58,3900910.56,23294.05,12000.0,107635.35906203292,175491.39903696405,8774569.951848201,701965.5961478562
2024,Ogun,Goats,364794,1.5,547.19,199725.17,26.0,51928.54,0.035,1817499.03,58,1054149.44,6294.79,12000.0,105945.55827075262,36479.4828600302,1823974.1430015098,145917.9314401208
2024,Ondo,Goats,279320,1.5,418.98,152928.02,20.0,30585.6,0.035,1070496.16,58,620887.77,3707.59,12000.0,86248.26274746488,27932.05896486884,1396602.948243442,111728.23585947536
2024,Osun,Goats,240332,1.5,360.5,131582.29,20.0,26316.46,0.035,921076.03,58,534224.1,3190.09,12000.0,103972.0846455775,24033.295019949706,1201664.7509974851,96133.18007979883
2024,Oyo,Goats,437934,1.5,656.9,239769.29,20.0,47953.86,0.035,1678385.02,58,973463.31,5812.98,12000.0,108205.56582282254,43793.477471394544,2189673.873569727,175173.90988557818
2024,Plateau,Goats,963686,1.5,1445.53,527618.53,20.0,105523.71,0.035,3693329.68,58,2142131.21,12791.61,12000.0,106710.42366412611,96368.68041243537,4818434.020621768,385474.72164974146
2024,Rivers,Goats,149855,1.5,224.78,82045.69,26.0,21331.88,0.035,746615.82,58,433037.18,2585.86,16800.0,86789.13714307692,14985.514958715157,749275.7479357579,59942.05983486063
2024,Sokoto,Goats,3423189,1.5,5134.78,1874196.4,20.0,374839.28,0.035,13119374.77,58,7609237.37,45438.1,12000.0,111164.10345583147,342318.976484895,17115948.824244745,1369275.90593958
2024,Taraba,Goats,1490608,1.5,2235.91,816108.21,20.0,163221.64,0.035,5712757.45,58,3313399.32,19785.77,12000.0,107985.58278488487,149060.8597411659,7453042.987058295,596243.4389646637
2024,Yobe,Goats,2426147,1.5,3639.22,1328315.57,20.0,265663.11,0.035,9298208.99,58,5392961.21,32203.74,12000.0,112112.43739298002,242614.7159339714,12130735.79669857,970458.8637358856
2024,Zamfara,Goats,2895600,1.5,4343.4,1585341.03,20.0,317068.21,0.035,11097387.24,58,6436484.6,38435.08,12000.0,101437.40315408472,289560.00636769325,14478000.318384662,1158240.025470773
2024,Abia,Sheep,56583,2.0,113.17,41305.82,25.0,10326.45,0.038,392405.29,59,231519.12,1382.5,10000.0,96075.4879956292,8487.497210585694,452666.51789790374,33949.98884234278
2024,Adamawa,Sheep,979948,2.0,1959.9,715362.66,25.0,178840.67,0.038,6795945.31,59,4009607.73,23943.13,10000.0,102904.2893152809,146992.32815579875,7839590.834975934,587969.312623195
2024,Akwa Ibom,Sheep,65021,2.0,130.04,47465.63,25.0,11866.41,0.038,450923.51,59,266044.87,1588.67,10000.0,116852.30048851902,9753.212221263786,520171.31846740196,39012.848885055144
2024,Anambra,Sheep,46125,2.0,92.25,33671.93,25.0,8417.98,0.038,319883.36,59,188731.18,1127.0,10000.0,103713.60722032441,6918.890334747629,369007.4845198736,27675.561338990516
2024,Bauchi,Sheep,1405525,2.0,2811.05,1026033.94,25.0,256508.49,0.038,9747322.44,59,5750920.24,34341.28,10000.0,82079.5740791083,210828.89194378172,11244207.570335025,843315.5677751269
2024,Bayelsa,Sheep,41121,2.0,82.24,30019.05,25.0,7504.76,0.038,285181.0,59,168256.79,1004.74,10000.0,96933.4057661279,6168.2984851580995,328975.91920843197,24673.193940632398
2024,Benue,Sheep,321797,2.0,643.6,234912.24,25.0,58728.06,0.038,2231666.24,59,1316683.08,7862.49,10000.0,104273.87822160557,48269.637463020226,2574380.664694412,193078.5498520809
2024,Borno,Sheep,1687637,2.0,3375.28,1231975.73,25.0,307993.93,0.038,11703769.43,59,6905223.96,41234.13,10000.0,115316.5926607489,253145.6978022255,13501103.882785361,1012582.791208902
2024,Cross River,Sheep,81924,2.0,163.85,59805.21,25.0,14951.3,0.038,568149.52,59,335208.21,2001.68,10000.0,88449.27325891724,12288.742228728437,655399.5855321833,49154.96891491375
2024,Delta,Sheep,97329,2.0,194.66,71050.83,25.0,17762.71,0.038,674982.91,59,398239.92,2378.07,10000.0,115443.73741252832,14599.486177284298,778639.2627884959,58397.94470913719
2024,Ebonyi,Sheep,63927,2.0,127.86,46667.17,25.0,11666.79,0.038,443338.07,59,261569.46,1561.95,10000.0,109497.04343082709,9589.14361445365,511420.9927708613,38356.5744578146
2024,Edo,Sheep,108584,2.0,217.17,79266.83,25.0,19816.71,0.038,753034.87,59,444290.57,2653.05,10000.0,112105.61249411719,16287.704475054728,868677.5720029189,65150.81790021891
2024,Ekiti,Sheep,99766,2.0,199.53,72829.3,25.0,18207.33,0.038,691878.39,59,408208.25,2437.59,10000.0,81201.04021317571,14964.925629566442,798129.3669102102,59859.70251826577
2024,Enugu,Sheep,67343,2.0,134.69,49160.49,25.0,12290.12,0.038,467024.64,59,275544.54,1645.4,10000.0,104905.22134394632,10101.470305704794,538745.0829709223,40405.881222819175
2024,FCT,Sheep,186249,2.0,372.5,135962.37,32.5,44187.77,0.038,1679135.22,59,990689.78,5915.84,14000.0,98600.3807010571,27937.472416624714,1489998.5288866514,111749.88966649886
2024,Gombe,Sheep,1000910,2.0,2001.82,730664.31,25.0,182666.08,0.038,6941310.9,59,4095373.43,24455.28,10000.0,82495.76274393109,150136.50106127062,8007280.0566011,600546.0042450825
2024,Imo,Sheep,49360,2.0,98.72,36033.44,25.0,9008.36,0.038,342317.66,59,201967.42,1206.04,10000.0,82680.6615100484,7404.131109814042,394886.9925234156,29616.52443925617
