Participant_ID,Country,Age,Gender,Education,Income_Level,Bank_Type,Years_with_Account,Frequency_of_Use,Past_Victim,Fraud_Incidents,Fraud_Types,Fraud_Amount,Fraud_Resolution,Tech_Adoption,Risk_Tolerance,Financial_Literacy,Trust_Banking,Mobile_Usage,Internet_Quality,Employment_Status,Marital_Status,Urban_Rural,Data_Collection_Date
1472,Ghana,45,2,4,3,2,3,2,0,0,,0.0,0,5.0,2.6,3.5,3.9,3.7,4.3,1,1,1,2025-10-26
1473,Ghana,26,1,5,4,1,7,2,0,0,,0.0,0,3.7,2.7,3.5,2.9,4.4,4.4,1,1,2,2025-10-26
1474,Nigeria,42,2,1,5,3,5,2,0,0,,0.0,0,3.9,2.1,3.2,5.0,3.7,2.3,3,2,1,2025-10-26
1475,Nigeria,30,2,3,3,2,8,1,0,0,,0.0,0,3.9,3.4,1.8,3.8,4.1,2.0,4,2,1,2025-10-26
1476,Ghana,18,1,4,1,1,14,1,0,0,,0.0,0,5.0,2.5,3.1,2.8,4.1,3.9,5,2,1,2025-10-26
1477,Ghana,28,2,3,4,1,3,3,0,0,,0.0,0,2.2,3.2,2.9,4.1,5.0,3.4,3,2,2,2025-10-26
1478,Ghana,20,1,5,2,2,2,4,0,0,,0.0,0,5.0,3.8,4.2,3.0,3.9,3.1,4,2,1,2025-10-26
1479,Ghana,35,2,6,1,2,12,2,0,0,,0.0,0,3.3,2.5,3.9,4.3,4.6,4.2,1,2,1,2025-10-26
1480,Nigeria,20,1,5,4,1,24,1,0,0,,0.0,0,3.4,2.7,3.4,2.7,4.4,2.8,4,2,1,2025-10-26
1481,Ghana,46,2,3,3,2,1,3,1,2,Social Engineering; ATM Skimming,371.74,1,3.4,3.7,2.9,4.3,3.9,4.8,3,3,2,2025-10-26
1482,Nigeria,33,1,3,4,3,3,2,0,0,,0.0,0,2.8,3.5,1.9,3.3,3.4,3.0,1,1,1,2025-10-26
1483,Nigeria,32,2,6,5,1,5,2,0,0,,0.0,0,2.5,3.4,4.4,2.9,4.0,3.1,2,1,1,2025-10-26
1484,Nigeria,42,2,4,3,2,1,2,0,0,,0.0,0,4.4,2.7,4.4,3.6,4.4,4.8,1,2,2,2025-10-26
1485,Nigeria,46,1,3,3,2,2,1,0,0,,0.0,0,4.4,2.0,3.5,3.1,3.4,3.2,1,1,1,2025-10-26
1486,Nigeria,34,1,4,2,2,6,2,0,0,,0.0,0,3.3,2.5,5.0,3.2,4.4,2.4,5,1,1,2025-10-26
1487,Nigeria,25,1,3,3,1,11,2,0,0,,0.0,0,3.0,2.3,1.7,2.6,4.7,2.2,1,1,1,2025-10-26
1488,Ghana,18,2,3,4,1,7,2,0,0,,0.0,0,5.0,3.4,1.6,3.5,4.0,3.2,1,1,2,2025-10-26
1489,Nigeria,26,1,5,3,1,30,2,1,1,Account Takeover,10000.0,1,4.3,3.2,4.4,4.0,4.5,3.2,1,1,1,2025-10-26
1490,Nigeria,27,2,2,2,3,1,4,0,0,,0.0,0,2.0,2.6,2.8,5.0,4.1,3.7,3,1,1,2025-10-26
1491,Nigeria,36,1,2,1,2,1,3,0,0,,0.0,0,2.9,2.7,2.4,4.0,4.3,1.8,1,1,1,2025-10-26
1492,Nigeria,30,1,3,3,3,1,4,0,0,,0.0,0,3.2,3.3,2.8,4.4,4.7,3.0,1,2,1,2025-10-26
1493,Nigeria,43,1,4,3,1,11,4,0,0,,0.0,0,3.6,2.8,3.6,2.5,3.2,4.0,5,2,1,2025-10-26
1494,Nigeria,27,1,2,4,1,1,3,0,0,,0.0,0,3.0,2.6,4.0,3.5,3.6,3.2,4,2,1,2025-10-26
1495,Ghana,34,2,4,3,3,3,3,1,5,Social Engineering; Card Fraud; Phishing,100.0,1,5.0,4.4,5.0,3.8,4.6,4.4,1,3,2,2025-10-26
1496,Ghana,49,2,4,2,1,9,3,0,0,,0.0,0,5.0,2.6,3.0,2.8,4.7,2.4,1,1,1,2025-10-26
1497,Ghana,39,1,5,3,2,7,1,0,0,,0.0,0,4.3,3.5,3.1,2.9,3.3,3.3,3,1,1,2025-10-26
1498,Nigeria,34,1,3,5,1,30,2,1,1,Account Takeover,10000.0,1,3.7,3.3,2.5,3.9,4.8,3.1,4,2,1,2025-10-26
1499,Nigeria,27,1,5,2,2,3,3,0,0,,0.0,0,5.0,1.9,3.6,3.2,2.7,3.4,5,1,2,2025-10-26
1500,Ghana,27,2,3,4,1,1,3,0,0,,0.0,0,4.3,2.5,2.5,2.8,4.3,2.9,1,2,1,2025-10-26
1501,Nigeria,24,1,4,3,1,8,3,0,0,,0.0,0,3.5,3.6,3.4,3.1,4.1,3.3,3,1,1,2025-10-26
1502,Nigeria,28,2,3,4,1,2,5,0,0,,0.0,0,5.0,2.9,2.7,3.7,3.6,3.4,1,2,2,2025-10-26
1503,Nigeria,44,2,2,2,2,2,4,1,1,Card Fraud,10000.0,2,3.9,2.0,2.2,3.1,3.7,2.9,1,4,1,2025-10-26
1504,Nigeria,32,1,4,5,2,9,1,0,0,,0.0,0,4.8,3.3,3.4,2.8,3.7,3.4,4,2,1,2025-10-26
1505,Nigeria,18,2,3,4,3,3,4,0,0,,0.0,0,3.5,2.6,3.4,3.4,3.9,3.3,3,2,1,2025-10-26
1506,Nigeria,56,1,2,4,3,2,3,1,1,Card Fraud,10000.0,3,2.9,3.3,2.8,4.5,5.0,2.5,5,2,2,2025-10-26
1507,Nigeria,38,1,3,2,2,1,3,0,0,,0.0,0,4.2,4.9,2.8,2.3,4.4,2.9,1,1,1,2025-10-26
1508,Nigeria,18,1,4,4,1,19,2,0,0,,0.0,0,3.1,3.3,2.6,3.3,4.7,2.0,1,4,2,2025-10-26
1509,Ghana,29,1,3,4,2,1,2,0,0,,0.0,0,2.9,3.4,2.7,3.6,3.8,2.5,4,1,1,2025-10-26
1510,Ghana,36,1,2,3,1,5,1,0,0,,0.0,0,2.8,2.8,3.6,3.2,4.1,3.7,1,4,1,2025-10-26
1511,Ghana,55,1,1,3,3,1,4,0,0,,0.0,0,2.3,2.2,3.4,3.6,3.5,2.2,2,2,1,2025-10-26
1512,Ghana,21,1,4,4,1,5,2,0,0,,0.0,0,4.4,3.7,4.0,4.3,3.9,3.3,3,1,1,2025-10-26
1513,Ghana,46,1,3,1,2,2,1,0,0,,0.0,0,4.3,2.6,2.3,4.3,3.7,3.8,1,2,1,2025-10-26
1514,Nigeria,51,2,3,4,1,1,1,0,0,,0.0,0,3.0,2.8,2.3,3.6,4.2,3.0,1,2,1,2025-10-26
1515,Nigeria,27,2,2,1,1,1,3,0,0,,0.0,0,4.7,4.3,3.7,3.2,3.6,4.7,3,2,1,2025-10-26
1516,Nigeria,31,1,3,2,1,3,1,0,0,,0.0,0,3.0,2.8,3.5,3.6,3.6,3.3,1,2,1,2025-10-26
1517,Ghana,22,1,5,4,2,1,3,0,0,,0.0,0,3.8,3.9,3.3,3.9,4.2,3.3,5,2,1,2025-10-26
1518,Ghana,32,1,4,1,2,2,2,1,1,Social Engineering,3069.71,1,4.3,3.3,4.5,3.6,4.0,3.9,3,1,1,2025-10-26
1519,Nigeria,34,2,5,6,2,1,4,0,0,,0.0,0,5.0,2.6,3.3,3.8,3.6,2.0,4,4,1,2025-10-26
1520,Ghana,42,2,1,5,2,2,5,0,0,,0.0,0,2.5,3.2,2.3,3.5,3.6,4.2,5,2,2,2025-10-26
1521,Nigeria,48,1,6,4,2,1,1,1,1,ATM Skimming,10000.0,1,4.4,2.5,3.0,1.6,3.6,2.6,1,1,1,2025-10-26
1522,Ghana,26,1,3,4,2,5,4,0,0,,0.0,0,5.0,3.6,3.2,3.6,4.4,4.3,1,2,1,2025-10-26
1523,Nigeria,18,1,6,5,2,1,3,0,0,,0.0,0,5.0,3.9,3.6,3.9,4.2,3.3,4,2,1,2025-10-26
1524,Nigeria,34,1,3,2,2,1,2,0,0,,0.0,0,5.0,3.0,2.7,3.5,3.6,3.5,4,2,1,2025-10-26
1525,Nigeria,38,2,4,4,2,6,3,0,0,,0.0,0,4.6,3.9,3.5,3.7,3.6,2.6,1,1,2,2025-10-26
1526,Nigeria,37,2,3,2,1,1,4,0,0,,0.0,0,3.4,3.1,4.4,3.3,3.4,2.1,5,1,1,2025-10-26
1527,Nigeria,31,1,3,3,3,3,3,0,0,,0.0,0,1.5,3.6,2.8,3.9,3.8,2.1,2,1,1,2025-10-26
1528,Nigeria,36,1,5,3,3,19,4,0,0,,0.0,0,2.7,5.0,4.8,4.1,4.1,1.6,2,3,1,2025-10-26
1529,Ghana,53,1,4,4,1,10,1,1,1,Phishing,17808.94,1,4.0,4.7,3.9,4.9,3.6,3.2,4,1,2,2025-10-26
1530,Nigeria,39,1,6,1,3,1,3,0,0,,0.0,0,3.6,2.9,3.7,4.5,5.0,2.5,1,2,2,2025-10-26
1531,Nigeria,30,2,4,2,2,4,3,0,0,,0.0,0,4.7,3.2,4.8,3.9,4.3,3.8,2,1,2,2025-10-26
1532,Ghana,28,2,4,4,1,9,2,0,0,,0.0,0,4.0,2.3,4.5,3.8,4.0,2.8,1,2,2,2025-10-26
1533,Ghana,32,1,2,3,1,30,3,0,0,,0.0,0,3.0,3.6,3.0,2.9,4.0,5.0,1,1,1,2025-10-26
1534,Nigeria,54,1,6,4,2,2,3,0,0,,0.0,0,4.6,3.3,4.7,4.2,3.3,2.2,1,3,1,2025-10-26
1535,Nigeria,32,2,4,4,2,3,5,0,0,,0.0,0,3.7,2.5,5.0,4.0,3.4,2.3,1,2,1,2025-10-26
1536,Nigeria,34,2,4,2,2,3,3,0,0,,0.0,0,4.3,3.8,3.6,3.7,4.7,1.8,2,2,1,2025-10-26
1537,Nigeria,29,1,3,2,1,4,5,0,0,,0.0,0,2.5,2.8,3.3,3.5,4.8,3.0,2,2,1,2025-10-26
1538,Ghana,48,1,4,4,1,3,3,0,0,,0.0,0,3.0,2.6,3.8,4.0,2.9,3.3,1,2,1,2025-10-26
1539,Nigeria,58,1,5,3,1,18,2,1,2,Account Takeover; Online Banking Fraud,10000.0,1,4.5,3.3,3.4,3.4,4.2,2.9,1,2,2,2025-10-26
1540,Nigeria,40,2,2,2,1,13,2,1,2,ATM Skimming; Phishing,10000.0,2,2.9,2.7,2.4,3.9,4.7,3.3,1,2,2,2025-10-26
1541,Ghana,35,2,3,3,2,5,3,0,0,,0.0,0,4.5,3.0,4.0,3.2,3.8,4.2,1,3,1,2025-10-26
1542,Nigeria,35,1,2,3,2,1,1,0,0,,0.0,0,4.1,4.2,1.9,2.4,4.8,2.1,1,2,1,2025-10-26
1543,Nigeria,18,2,5,2,1,1,3,0,0,,0.0,0,3.7,2.6,3.8,2.8,4.4,3.0,1,2,2,2025-10-26
1544,Nigeria,43,2,2,3,1,6,2,1,2,Social Engineering; Account Takeover,20092.66,2,2.2,3.5,2.5,3.6,4.2,3.7,1,4,1,2025-10-26
1545,Ghana,36,1,2,4,1,3,2,1,2,Phishing; Social Engineering,131.62,3,2.7,2.6,4.1,3.5,3.9,2.7,1,2,1,2025-10-26
1546,Nigeria,40,1,3,3,2,3,4,0,0,,0.0,0,4.1,2.3,2.8,3.4,4.0,5.0,2,2,1,2025-10-26
1547,Ghana,26,2,4,4,3,9,3,1,1,Social Engineering,100.0,1,4.5,2.9,3.8,3.4,3.8,5.0,1,2,1,2025-10-26
1548,Nigeria,30,2,3,2,1,1,4,0,0,,0.0,0,3.1,4.9,3.9,3.7,4.1,2.9,1,2,2,2025-10-26
1549,Nigeria,30,2,1,3,1,3,1,0,0,,0.0,0,3.5,3.5,3.5,2.9,4.1,2.1,1,1,1,2025-10-26
1550,Ghana,47,2,6,4,1,11,2,0,0,,0.0,0,2.3,3.3,4.3,4.0,3.8,2.8,1,1,1,2025-10-26
1551,Ghana,30,1,6,4,1,1,3,0,0,,0.0,0,4.2,2.6,4.5,2.9,3.0,3.7,1,4,1,2025-10-26
1552,Ghana,59,1,3,4,2,1,3,0,0,,0.0,0,3.1,2.7,2.4,3.2,3.9,3.9,3,2,1,2025-10-26
1553,Ghana,40,2,4,4,1,9,4,0,0,,0.0,0,4.3,2.0,4.4,3.1,3.5,2.2,1,1,1,2025-10-26
1554,Ghana,19,1,4,4,3,2,1,0,0,,0.0,0,4.4,4.3,3.4,4.5,3.4,2.8,1,2,1,2025-10-26
1555,Nigeria,33,2,3,1,1,1,2,0,0,,0.0,0,1.5,3.2,3.2,3.2,3.7,3.1,1,1,1,2025-10-26
1556,Nigeria,27,2,3,4,1,4,5,0,0,,0.0,0,4.1,3.1,3.3,3.8,4.4,1.9,5,2,2,2025-10-26
1557,Ghana,18,2,4,4,1,28,4,0,0,,0.0,0,4.8,3.1,2.8,4.4,3.4,3.3,1,2,1,2025-10-26
1558,Nigeria,54,1,3,6,3,21,4,1,1,Online Banking Fraud,10000.0,1,4.0,4.5,3.4,5.0,3.6,3.3,5,1,2,2025-10-26
1559,Ghana,43,2,3,4,2,1,2,0,0,,0.0,0,3.4,3.2,2.9,3.8,4.4,3.4,1,4,1,2025-10-26
1560,Ghana,41,2,5,4,3,3,1,0,0,,0.0,0,3.6,2.9,3.3,3.5,3.6,3.0,4,2,2,2025-10-26
1561,Nigeria,36,2,4,3,2,2,4,0,0,,0.0,0,5.0,4.3,3.9,4.3,3.4,3.1,2,1,2,2025-10-26
1562,Nigeria,18,1,4,5,1,7,2,0,0,,0.0,0,4.6,2.9,3.5,4.4,4.4,3.4,3,2,1,2025-10-26
1563,Ghana,29,1,2,6,3,1,4,0,0,,0.0,0,3.8,1.8,3.4,4.2,3.9,2.9,1,1,1,2025-10-26
1564,Nigeria,45,1,4,4,1,1,2,1,1,Account Takeover,12594.95,3,3.2,1.9,2.6,4.3,4.0,3.3,4,2,1,2025-10-26
1565,Ghana,22,1,3,4,1,7,1,1,1,ATM Skimming,859.03,1,4.3,2.9,2.7,3.9,3.9,3.7,2,2,1,2025-10-26
1566,Nigeria,18,1,4,1,1,1,4,0,0,,0.0,0,4.8,3.2,3.2,2.5,4.2,3.4,3,1,1,2025-10-26
1567,Ghana,32,2,5,4,1,3,3,0,0,,0.0,0,3.4,3.6,4.5,3.3,4.3,3.7,2,1,2,2025-10-26
1568,Nigeria,33,2,5,4,3,16,4,0,0,,0.0,0,2.9,2.4,4.0,3.7,3.9,3.1,1,2,2,2025-10-26
1569,Ghana,36,2,3,4,1,14,4,0,0,,0.0,0,2.4,2.8,2.8,3.5,3.3,3.4,4,2,1,2025-10-26
1570,Nigeria,43,1,4,2,3,2,5,0,0,,0.0,0,4.6,2.4,3.9,3.4,4.1,2.8,1,1,1,2025-10-26
1571,Nigeria,42,1,5,4,1,8,3,0,0,,0.0,0,4.3,3.8,4.2,2.9,3.8,3.6,1,1,1,2025-10-26
1572,Nigeria,38,3,4,2,1,6,2,0,0,,0.0,0,3.5,3.9,4.5,4.3,4.4,2.9,3,1,1,2025-10-26
1573,Ghana,49,1,2,4,2,3,3,0,0,,0.0,0,3.8,4.4,2.5,2.7,3.6,3.9,1,1,1,2025-10-26
1574,Ghana,18,1,4,2,1,27,3,0,0,,0.0,0,2.6,3.2,3.3,3.3,3.8,3.9,5,2,1,2025-10-26
1575,Nigeria,41,1,2,4,1,11,2,0,0,,0.0,0,2.9,4.3,3.9,3.9,3.3,2.2,1,1,2,2025-10-26
1576,Nigeria,42,2,5,2,1,5,3,0,0,,0.0,0,2.5,2.5,3.8,3.2,4.4,2.7,3,1,1,2025-10-26
1577,Nigeria,20,2,4,1,1,3,5,0,0,,0.0,0,4.1,3.2,3.7,3.7,4.6,3.0,3,2,1,2025-10-26
1578,Ghana,18,1,3,4,1,1,5,0,0,,0.0,0,4.4,2.3,1.8,3.5,3.8,3.6,3,2,1,2025-10-26
1579,Ghana,26,2,2,2,1,9,2,0,0,,0.0,0,2.7,3.4,2.0,4.0,3.9,3.8,1,2,1,2025-10-26
1580,Nigeria,27,1,3,4,2,1,5,0,0,,0.0,0,4.7,3.2,2.4,2.9,3.6,3.1,1,2,1,2025-10-26
1581,Nigeria,44,1,5,5,1,7,5,0,0,,0.0,0,4.3,1.3,3.6,2.4,3.6,3.0,5,1,1,2025-10-26
1582,Nigeria,27,2,1,6,3,1,4,0,0,,0.0,0,3.7,3.8,3.6,3.8,4.3,2.7,4,2,1,2025-10-26
1583,Nigeria,24,2,4,2,1,7,2,0,0,,0.0,0,3.6,3.6,4.2,2.4,3.7,3.8,2,1,2,2025-10-26
1584,Nigeria,27,2,5,4,1,1,3,0,0,,0.0,0,4.0,2.6,2.8,3.5,4.2,3.3,1,1,1,2025-10-26
1585,Ghana,48,2,3,3,2,1,2,0,0,,0.0,0,4.8,3.2,2.7,3.0,4.0,3.4,4,1,2,2025-10-26
1586,Nigeria,35,2,3,5,3,10,3,0,0,,0.0,0,3.2,2.0,3.4,3.3,4.4,2.7,3,2,1,2025-10-26
1587,Ghana,32,2,4,4,3,6,1,0,0,,0.0,0,3.5,2.5,3.9,5.0,3.8,3.7,1,1,2,2025-10-26
1588,Nigeria,33,2,4,1,2,1,3,0,0,,0.0,0,5.0,4.2,4.9,3.7,4.5,3.0,1,1,1,2025-10-26
1589,Nigeria,50,2,2,3,3,3,3,0,0,,0.0,0,3.4,2.2,3.4,3.1,4.9,1.8,2,2,1,2025-10-26
1590,Ghana,26,2,1,3,1,2,4,0,0,,0.0,0,2.5,3.0,2.8,3.7,3.1,2.8,2,2,2,2025-10-26
1591,Ghana,50,3,4,4,2,1,4,0,0,,0.0,0,5.0,2.0,3.9,3.6,4.0,4.4,1,1,1,2025-10-26
1592,Ghana,37,1,5,3,1,30,2,0,0,,0.0,0,4.3,3.2,4.0,2.5,4.0,3.8,1,1,1,2025-10-26
1593,Nigeria,33,2,2,4,2,1,2,1,1,Mobile Banking Fraud,10000.0,1,3.0,3.4,2.5,3.7,3.6,2.5,1,3,2,2025-10-26
1594,Nigeria,65,1,3,4,3,5,5,1,2,Account Takeover; Card Fraud,10000.0,1,1.2,3.5,3.6,4.6,4.2,2.7,1,1,2,2025-10-26
1595,Ghana,22,1,3,6,2,7,5,0,0,,0.0,0,3.7,3.3,2.9,3.4,4.6,2.9,2,1,1,2025-10-26
1596,Nigeria,30,2,5,5,2,2,4,1,2,Card Fraud; Social Engineering,10000.0,1,4.4,4.0,4.3,3.3,3.0,2.6,1,1,1,2025-10-26
1597,Nigeria,20,1,3,3,1,15,3,1,1,Mobile Banking Fraud,10000.0,1,4.3,2.6,2.6,3.2,3.0,3.8,1,3,2,2025-10-26
1598,Nigeria,46,1,5,4,2,1,3,0,0,,0.0,0,3.8,2.3,3.4,3.7,4.8,2.9,1,1,1,2025-10-26
1599,Nigeria,55,2,2,4,1,13,3,0,0,,0.0,0,3.4,2.6,3.3,3.4,3.9,3.7,1,2,1,2025-10-26
1600,Ghana,55,1,5,5,1,24,4,0,0,,0.0,0,1.2,2.1,4.1,3.6,4.0,4.6,1,2,2,2025-10-26
1601,Nigeria,49,1,4,1,3,3,3,0,0,,0.0,0,3.6,3.1,5.0,3.5,3.5,2.7,1,2,1,2025-10-26
1602,Nigeria,32,2,4,3,2,3,1,0,0,,0.0,0,4.2,2.9,3.2,4.7,4.0,2.0,1,2,1,2025-10-26
1603,Nigeria,30,1,3,3,1,19,3,0,0,,0.0,0,4.7,3.3,2.6,3.3,4.7,3.3,1,2,1,2025-10-26
1604,Nigeria,18,1,5,3,3,1,5,0,0,,0.0,0,2.5,1.9,2.5,4.4,4.2,2.3,1,1,1,2025-10-26
1605,Nigeria,59,1,2,2,2,4,2,0,0,,0.0,0,4.0,3.0,2.9,3.7,4.1,3.0,4,1,1,2025-10-26
1606,Nigeria,40,1,1,3,3,6,3,0,0,,0.0,0,1.5,3.9,2.0,2.5,3.1,3.1,2,1,1,2025-10-26
1607,Nigeria,29,2,3,4,1,7,4,0,0,,0.0,0,3.1,3.4,3.7,3.3,4.4,4.5,2,1,2,2025-10-26
1608,Ghana,50,2,5,3,1,10,1,1,2,Online Banking Fraud; Account Takeover,157.59,1,2.1,1.7,4.7,3.0,4.0,3.7,1,2,1,2025-10-26
1609,Nigeria,23,1,5,4,3,30,2,0,0,,0.0,0,5.0,3.0,3.4,4.6,3.7,2.6,4,2,2,2025-10-26
1610,Nigeria,39,2,4,1,1,8,1,1,1,Card Fraud,10000.0,1,3.2,2.5,3.4,2.7,4.3,3.5,4,1,2,2025-10-26
1611,Ghana,32,2,4,5,1,2,3,0,0,,0.0,0,3.3,3.0,3.1,4.0,3.6,4.1,1,2,1,2025-10-26
1612,Ghana,42,1,2,5,1,1,1,0,0,,0.0,0,3.0,2.7,2.6,4.3,4.3,4.3,3,1,2,2025-10-26
1613,Nigeria,34,2,5,4,2,2,1,0,0,,0.0,0,3.6,4.2,4.4,3.7,4.6,2.3,1,2,1,2025-10-26
1614,Nigeria,18,2,5,5,2,6,2,0,0,,0.0,0,5.0,3.1,3.0,3.5,4.1,4.0,2,4,1,2025-10-26
1615,Nigeria,35,2,4,2,3,8,1,1,1,Card Fraud,10000.0,1,4.0,3.2,5.0,3.8,3.8,4.8,4,1,1,2025-10-26
1616,Ghana,47,1,4,4,1,5,4,0,0,,0.0,0,4.2,3.0,4.9,3.6,3.7,4.4,5,1,1,2025-10-26
1617,Ghana,34,1,6,2,1,30,3,0,0,,0.0,0,2.5,3.3,4.0,2.9,4.2,4.5,1,1,2,2025-10-26
1618,Ghana,44,1,5,3,1,1,2,0,0,,0.0,0,4.4,2.8,3.7,3.8,3.8,3.2,5,3,1,2025-10-26
1619,Nigeria,22,1,4,3,2,2,3,0,0,,0.0,0,5.0,3.5,3.2,4.1,5.0,4.4,1,1,1,2025-10-26
1620,Ghana,34,2,3,3,2,1,3,1,4,Account Takeover; Phishing; Online Banking Fraud,622.61,1,3.8,2.7,4.0,3.2,3.3,3.2,5,2,2,2025-10-26
1621,Nigeria,27,1,4,3,1,4,4,0,0,,0.0,0,4.7,4.0,3.6,3.5,3.9,3.0,3,2,1,2025-10-26
1622,Nigeria,43,2,4,4,1,14,5,1,2,Phishing; Social Engineering,10000.0,3,3.7,3.3,4.6,3.4,4.1,2.6,5,3,2,2025-10-26
1623,Nigeria,35,1,3,3,2,1,2,0,0,,0.0,0,2.7,2.9,3.0,3.7,4.1,2.5,1,2,1,2025-10-26
1624,Ghana,43,1,3,5,1,7,4,0,0,,0.0,0,2.9,3.6,3.4,3.4,3.7,3.5,5,2,1,2025-10-26
1625,Nigeria,48,2,3,4,2,4,3,0,0,,0.0,0,3.6,3.3,2.5,2.6,4.6,2.1,4,2,1,2025-10-26
1626,Ghana,43,1,4,2,3,2,4,1,1,Mobile Banking Fraud,150.65,1,3.6,3.6,3.8,3.5,4.3,3.0,1,1,1,2025-10-26
1627,Nigeria,38,2,3,3,2,1,5,0,0,,0.0,0,4.8,3.1,3.0,2.1,4.4,2.2,1,2,1,2025-10-26
1628,Nigeria,23,1,3,4,3,6,4,0,0,,0.0,0,2.2,2.8,2.1,4.5,3.7,4.2,1,2,1,2025-10-26
1629,Nigeria,34,1,5,3,1,4,2,0,0,,0.0,0,3.1,3.1,4.7,3.7,3.8,4.3,2,2,1,2025-10-26
1630,Nigeria,28,2,4,3,2,2,1,0,0,,0.0,0,4.3,2.6,3.5,3.5,4.2,5.0,1,1,1,2025-10-26
1631,Ghana,30,2,2,4,2,1,1,1,1,ATM Skimming,122.38,1,3.4,3.7,2.7,3.3,3.4,3.5,1,3,1,2025-10-26
1632,Nigeria,30,1,3,3,1,4,2,0,0,,0.0,0,2.3,4.0,3.8,3.4,4.3,3.0,1,2,2,2025-10-26
1633,Ghana,23,1,5,2,1,3,2,0,0,,0.0,0,4.1,3.4,4.2,3.7,3.9,4.0,1,1,1,2025-10-26
1634,Ghana,18,2,5,3,1,18,2,0,0,,0.0,0,4.4,4.0,4.5,3.4,4.5,2.6,3,2,2,2025-10-26
1635,Ghana,26,3,3,2,2,1,2,0,0,,0.0,0,4.8,3.8,1.9,3.4,3.8,2.8,2,2,1,2025-10-26
1636,Nigeria,37,2,5,2,1,22,3,1,1,Social Engineering,10000.0,1,3.6,2.8,4.1,4.3,4.9,1.7,1,4,1,2025-10-26
1637,Nigeria,18,1,2,1,2,2,1,0,0,,0.0,0,5.0,3.6,2.6,2.7,4.2,3.7,1,2,1,2025-10-26
1638,Nigeria,35,3,6,3,3,3,1,0,0,,0.0,0,5.0,2.1,3.7,4.6,4.3,2.3,1,1,1,2025-10-26
1639,Ghana,57,1,3,3,1,3,1,0,0,,0.0,0,3.1,3.1,3.2,2.7,3.7,4.2,1,2,2,2025-10-26
1640,Ghana,47,1,1,6,2,1,3,0,0,,0.0,0,4.8,2.2,2.8,4.7,4.1,3.2,1,2,1,2025-10-26
1641,Nigeria,54,2,3,3,1,30,2,0,0,,0.0,0,3.8,2.9,3.1,2.1,3.7,3.0,3,2,1,2025-10-26
1642,Ghana,39,1,3,4,2,3,1,0,0,,0.0,0,5.0,2.0,5.0,4.0,3.2,3.4,1,1,2,2025-10-26
1643,Nigeria,49,1,4,1,1,1,2,0,0,,0.0,0,3.9,3.8,4.2,3.1,3.9,3.2,1,1,1,2025-10-26
1644,Ghana,26,1,5,2,1,8,3,0,0,,0.0,0,3.3,2.7,4.2,3.6,4.6,3.2,4,2,1,2025-10-26
1645,Nigeria,27,1,5,4,2,1,4,0,0,,0.0,0,5.0,3.6,4.5,3.4,4.0,3.8,1,1,1,2025-10-26
1646,Ghana,18,2,3,4,1,3,1,0,0,,0.0,0,3.7,2.9,2.6,4.1,3.9,3.4,1,2,1,2025-10-26
1647,Nigeria,49,2,3,2,1,8,3,0,0,,0.0,0,3.7,1.7,2.3,2.3,3.8,3.3,2,1,1,2025-10-26
1648,Ghana,53,1,2,3,2,2,5,0,0,,0.0,0,3.3,2.7,2.0,3.7,5.0,3.6,2,1,1,2025-10-26
1649,Ghana,28,1,1,3,2,1,1,0,0,,0.0,0,5.0,2.6,3.0,3.8,4.3,2.8,1,2,1,2025-10-26
1650,Ghana,31,2,4,4,1,6,2,0,0,,0.0,0,3.5,3.0,3.8,3.3,3.2,4.4,2,2,2,2025-10-26
1651,Nigeria,25,2,2,1,2,1,4,1,5,Mobile Banking Fraud; ATM Skimming; Card Fraud,10000.0,3,5.0,4.1,1.3,3.4,3.7,2.5,3,1,2,2025-10-26
1652,Nigeria,39,1,4,3,3,3,4,0,0,,0.0,0,3.7,4.2,5.0,3.6,3.8,3.6,2,3,1,2025-10-26
1653,Nigeria,48,3,4,4,3,30,2,0,0,,0.0,0,3.6,2.8,4.1,4.3,3.6,3.6,4,2,1,2025-10-26
1654,Nigeria,18,2,2,6,2,1,3,1,1,Card Fraud,10000.0,1,4.7,2.1,3.4,3.7,4.0,1.8,5,1,1,2025-10-26
1655,Nigeria,39,1,4,4,2,4,1,1,2,Card Fraud; Social Engineering,10000.0,2,5.0,2.5,2.7,3.6,3.7,2.9,2,3,1,2025-10-26
1656,Ghana,31,1,2,2,3,4,2,0,0,,0.0,0,4.6,3.3,3.9,4.6,3.7,3.9,5,2,2,2025-10-26
1657,Nigeria,36,1,3,4,2,5,5,0,0,,0.0,0,2.4,2.9,2.7,4.2,4.1,2.8,3,1,2,2025-10-26
1658,Nigeria,40,2,5,4,2,1,1,0,0,,0.0,0,4.9,1.9,4.8,2.9,3.2,2.9,2,1,1,2025-10-26
1659,Nigeria,32,1,4,4,1,1,2,0,0,,0.0,0,3.5,2.6,4.1,4.8,2.9,3.2,4,2,1,2025-10-26
1660,Nigeria,33,1,2,4,1,1,4,0,0,,0.0,0,2.9,3.9,3.3,3.7,4.6,2.7,5,4,1,2025-10-26
1661,Ghana,32,1,4,5,2,4,2,1,2,Phishing; ATM Skimming,4899.9,2,2.6,3.2,4.3,3.4,4.4,3.8,5,1,2,2025-10-26
