participant_id,age,gender,education,income,tech_savviness,banking_frequency,previous_incidents,t1_attitudes_1,t1_attitudes_2,t1_attitudes_3,t1_attitudes_mean,t1_subjective_norms_1,t1_subjective_norms_2,t1_subjective_norms_3,t1_subjective_norms_mean,t1_pbc_1,t1_pbc_2,t1_pbc_3,t1_pbc_mean,t1_intentions_1,t1_intentions_2,t1_intentions_3,t1_intentions_mean,srb_1_check_statements,srb_2_strong_passwords,srb_3_two_factor_auth,srb_4_logout_properly,srb_5_verify_alerts,srb_total_mean,obj_scenario_1_phishing_sms,obj_score_1_phishing_sms,obj_scenario_2_fake_email,obj_score_2_fake_email,obj_scenario_3_public_wifi,obj_score_3_public_wifi,obj_scenario_4_password_sharing,obj_score_4_password_sharing,obj_scenario_5_suspicious_charge,obj_score_5_suspicious_charge,objective_total_score,predicted_behavior,intention_behavior_gap,gap_category,risk_perception,bank_trust,security_self_efficacy,months_since_training,primary_device,t1_date,t2_date,t1_response_time_minutes,t2_response_time_minutes
P0309,35,Male,3,6,3,5,0,4,4,4,4.0,4,4,4,4.0,5,5,5,5.0,6,5,5,5.333333333333333,5,7,6,6,7,6.2,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,5.2129995084166145,0.9870004915833857,Over-performer,5,5,5,12,Mobile,2024-09-25,2024-10-29,14,20
P0310,22,Male,5,5,5,7,Missing,7,7,7,7.0,4,4,4,4.0,4,4,4,4.0,6,6,6,6.0,7,7,5,6,5,6.0,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,wait_and_see,0.0,8,5.912589873598337,0.08741012640166268,As expected,4,6,6,9,Mobile,2024-10-11,2024-11-09,10,4
P0311,49,Female,3,2,4,2,0,3,3,3,3.0,5,5,5,5.0,3,3,3,3.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,3,6,5,7,Tablet,2024-09-24,Missing,10,Missing
P0312,26,Female,3,1,5,5,0,5,5,5,5.0,7,7,7,7.0,5,5,6,5.333333333333333,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,6.96197542137092,0.03802457862907982,As expected,5,5,4,15,Mobile,2024-10-27,2024-11-28,12,9
P0313,23,Female,2,2,6,7,0,6,6,6,6.0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,7,6,7,4,7,6.2,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.912589873598337,0.28741012640166286,As expected,5,6,5,48,Tablet,2024-09-25,2024-10-30,12,10
P0314,18,Male,5,6,5,5,1,5,5,5,5.0,6,6,6,6.0,5,5,4,4.666666666666667,6,6,6,6.0,7,5,6,7,6,6.2,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,ask_family_members,1.0,8,5.912589873598337,0.28741012640166286,As expected,5,5,4,3,Desktop,2024-10-14,2024-11-11,9,14
P0315,25,Female,4,4,5,7,0,4,4,4,4.0,4,4,4,4.0,5,5,5,5.0,4,4,4,4.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,6,6,3,Multiple,2024-10-15,Missing,8,Missing
P0316,38,Male,4,5,3,4,0,7,6,7,6.666666666666667,6,5,6,5.666666666666667,6,6,6,6.0,5,5,5,5.0,7,5,7,6,5,6.0,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,wait_and_see,0.0,8,4.8632043258257545,1.1367956741742455,Over-performer,6,4,4,10,Mobile,2024-10-27,2024-12-02,3,6
P0317,48,Female,3,2,4,5,1,4,5,4,4.333333333333333,4,4,4,4.0,3,3,3,3.0,6,6,6,6.0,6,6,4,7,6,5.8,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,ignore_small_amount,0.0,10,5.912589873598337,-0.1125898735983375,As expected,5,5,6,8,Tablet,2024-10-15,2024-11-18,3,10
P0318,30,Male,5,5,4,5,1,5,5,5,5.0,5,5,4,4.666666666666667,4,4,4,4.0,5,5,5,5.0,6,5,4,5,2,4.4,report_as_spam,2.0,forward_to_friend,0.0,use_mobile_data,2.0,create_joint_account,2.0,ignore_small_amount,0.0,6,4.8632043258257545,-0.4632043258257541,As expected,4,4,4,0,Mobile,2024-10-28,2024-12-01,4,5
P0319,25,Male,5,1,4,2,1,4,4,4,4.0,4,4,4,4.0,4,4,4,4.0,6,6,7,6.333333333333333,6,6,6,7,7,6.4,call_bank_official,2.0,click_and_update,0.0,use_public_wifi,0.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.262385056189198,0.13761494381080208,As expected,5,6,6,8,Multiple,2024-09-18,2024-10-27,19,4
P0320,18,Male,3,Missing,4,3,1,5,6,6,5.666666666666667,6,6,6,6.0,4,4,4,4.0,6,6,6,6.0,6,6,6,6,5,5.8,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,5.912589873598337,-0.1125898735983375,As expected,4,4,5,10,Tablet,2024-10-21,2024-11-19,4,2
P0321,51,Male,3,4,3,3,Missing,3,3,3,3.0,3,3,3,3.0,4,4,4,4.0,3,3,2,2.6666666666666665,3,3,1,3,2,2.4,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,2.414638047689726,-0.014638047689726097,As expected,5,6,4,34,Mobile,2024-09-20,2024-10-25,8,17
P0322,39,Female,3,2,2,6,0,4,5,4,4.333333333333333,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,4,6,6,5,6,5.4,ignore_message,1.0,report_phishing,2.0,wait_until_home,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,7,4.8632043258257545,0.5367956741742459,Over-performer,6,4,4,7,Mobile,2024-10-03,2024-11-10,5,24
P0323,33,Female,6,Missing,3,6,0,4,4,4,4.0,3,3,4,3.3333333333333335,5,5,5,5.0,5,5,5,5.0,6,4,4,5,4,4.6,report_as_spam,2.0,click_and_update,0.0,use_public_wifi,0.0,create_joint_account,2.0,wait_and_see,0.0,6,4.8632043258257545,-0.2632043258257548,As expected,3,6,5,9,Desktop,2024-09-29,2024-11-07,5,11
P0324,18,Male,4,2,4,5,0,6,6,6,6.0,2,3,3,2.6666666666666665,5,5,5,5.0,4,5,5,4.666666666666667,4,3,4,5,6,4.4,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,share_password,0.0,contact_bank_immediately,2.0,10,4.5134091432348935,-0.11340914323489315,As expected,5,6,3,12,Mobile,2024-09-29,2024-10-29,4,2
P0325,33,Female,6,4,2,6,Missing,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,7,6,6,5,6,6.0,ignore_message,1.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,8,5.912589873598337,0.08741012640166268,As expected,3,5,4,0,Mobile,2024-09-22,2024-11-01,20,8
P0326,18,Female,3,3,4,5,0,7,6,7,6.666666666666667,4,4,4,4.0,5,5,5,5.0,5,6,6,5.666666666666667,5,7,5,6,7,6.0,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,wait_and_see,0.0,10,5.562794691007476,0.43720530899252363,As expected,4,7,6,10,Mobile,2024-09-12,2024-10-19,6,8
P0327,47,Female,5,4,7,6,0,3,3,3,3.0,5,5,5,5.0,4,4,4,4.0,4,4,4,4.0,5,5,3,4,3,4.0,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,3.8138187780531707,0.1861812219468293,As expected,7,4,5,6,Desktop,2024-10-04,2024-11-07,3,10
P0328,47,Female,5,1,6,5,Missing,7,6,6,6.333333333333333,3,3,3,3.0,4,4,4,4.0,3,3,3,3.0,3,2,3,3,1,2.4,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,2.7644332302805874,-0.3644332302805875,As expected,5,6,3,0,Mobile,2024-09-04,2024-10-04,3,4
P0329,28,Female,4,1,6,5,0,5,5,5,5.0,5,5,5,5.0,2,2,2,2.0,4,4,4,4.0,4,3,3,3,3,3.2,call_bank_official,2.0,delete_email,1.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,8,3.8138187780531707,-0.6138187780531705,Under-performer,5,6,5,8,Mobile,2024-09-05,2024-10-08,10,7
P0330,21,Male,6,Missing,5,4,0,6,6,6,6.0,6,6,6,6.0,5,5,5,5.0,6,6,6,6.0,6,5,4,6,7,5.6,call_bank_official,2.0,click_and_update,0.0,use_mobile_data,2.0,refuse_completely,2.0,wait_and_see,0.0,10,5.912589873598337,-0.3125898735983377,As expected,3,6,3,2,Mobile,2024-10-22,2024-12-01,6,11
P0331,38,Female,3,Missing,6,6,1,4,4,4,4.0,3,3,3,3.0,4,4,4,4.0,4,4,4,4.0,4,3,3,4,4,3.6,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,7,3.8138187780531707,-0.21381877805317062,As expected,5,4,5,6,Mobile,2024-10-24,2024-11-21,15,9
P0332,49,Male,2,5,3,4,0,5,5,5,5.0,7,7,7,7.0,7,7,7,7.0,5,5,5,5.0,6,6,6,5,5,5.6,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,10,4.8632043258257545,0.7367956741742452,Over-performer,2,5,6,2,Mobile,2024-10-28,2024-11-28,3,10
P0333,42,Female,4,8,3,6,1,4,4,4,4.0,6,4,5,5.0,5,5,6,5.333333333333333,5,5,5,5.0,4,5,5,5,4,4.6,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,7,4.8632043258257545,-0.2632043258257548,As expected,5,5,5,0,Desktop,2024-09-10,2024-10-16,8,6
P0334,34,Male,4,2,1,3,0,4,4,4,4.0,6,5,5,5.333333333333333,4,4,4,4.0,6,5,5,5.333333333333333,5,5,4,5,5,4.8,report_as_spam,2.0,click_and_update,0.0,ask_for_password,1.0,share_password,0.0,contact_bank_immediately,2.0,7,5.2129995084166145,-0.4129995084166147,As expected,3,5,3,2,Mobile,2024-09-22,2024-10-26,4,4
P0335,24,Female,4,Missing,6,3,Missing,5,6,5,5.333333333333333,4,4,4,4.0,4,4,5,4.333333333333333,5,5,5,5.0,5,5,3,5,5,4.6,call_bank_official,2.0,report_phishing,2.0,ask_for_password,1.0,create_joint_account,2.0,wait_and_see,0.0,10,4.8632043258257545,-0.2632043258257548,As expected,5,4,4,4,Mobile,2024-10-27,2024-11-30,14,13
P0336,55,Male,3,4,6,6,1,3,3,3,3.0,6,6,6,6.0,4,4,4,4.0,6,6,6,6.0,6,5,6,6,6,5.8,call_bank_official,2.0,delete_email,1.0,wait_until_home,2.0,create_joint_account,2.0,ignore_small_amount,0.0,10,5.912589873598337,-0.1125898735983375,As expected,5,5,5,5,Mobile,2024-09-25,2024-10-26,10,2
P0337,25,Male,4,7,3,5,0,7,7,7,7.0,6,6,6,6.0,2,3,3,2.6666666666666665,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,3,7,6,1,Mobile,2024-09-01,Missing,8,Missing
P0338,42,Female,3,6,4,4,0,3,4,2,3.0,4,4,4,4.0,7,7,7,7.0,5,5,5,5.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,10,,,Missing,5,5,6,3,Tablet,2024-09-10,Missing,9,Missing
P0339,23,Male,3,4,3,6,0,6,6,6,6.0,6,6,6,6.0,4,4,4,4.0,6,6,7,6.333333333333333,6,6,5,7,5,5.8,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,log_in_for_them,1.0,wait_and_see,0.0,5,6.262385056189198,-0.46238505618919845,As expected,7,5,3,15,Tablet,2024-09-15,2024-10-13,9,8
P0340,64,Non-binary/Other,4,5,5,4,2,6,6,6,6.0,5,5,5,5.0,6,6,6,6.0,6,6,6,6.0,6,7,6,5,7,6.2,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,5.912589873598337,0.28741012640166286,As expected,5,4,4,19,Tablet,2024-10-10,2024-11-07,3,7
P0341,31,Male,4,2,6,5,1,5,5,5,5.0,3,3,4,3.3333333333333335,5,5,5,5.0,5,5,5,5.0,5,6,3,6,5,5.0,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,share_password,0.0,contact_bank_immediately,2.0,9,4.8632043258257545,0.13679567417424554,As expected,6,5,5,6,Desktop,2024-10-01,2024-11-08,6,20
P0342,56,Male,3,7,2,6,1,6,6,6,6.0,4,5,5,4.666666666666667,6,6,6,6.0,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,8,6.96197542137092,0.03802457862907982,As expected,2,6,4,5,Mobile,2024-10-23,2024-11-22,15,5
P0343,55,Female,3,7,5,7,0,3,3,3,3.0,4,4,3,3.6666666666666665,3,3,3,3.0,3,4,4,3.6666666666666665,3,3,3,3,4,3.2,ignore_message,1.0,click_and_update,0.0,use_mobile_data,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,9,3.4640235954623093,-0.26402359546230914,As expected,5,6,5,6,Mobile,2024-09-17,2024-10-27,6,20
P0344,39,Male,3,2,4,7,0,4,5,5,4.666666666666667,5,5,5,5.0,6,6,6,6.0,4,4,4,4.0,4,5,4,5,5,4.6,call_bank_official,2.0,verify_with_bank,2.0,use_public_wifi,0.0,refuse_completely,2.0,contact_bank_immediately,2.0,7,3.8138187780531707,0.7861812219468289,Over-performer,4,7,3,1,Multiple,2024-09-12,2024-10-21,4,10
P0345,41,Female,2,2,4,4,1,5,5,5,5.0,4,4,4,4.0,2,2,2,2.0,5,5,5,5.0,6,4,3,6,4,4.6,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,-0.2632043258257548,As expected,4,4,5,40,Mobile,2024-09-05,2024-10-09,5,15
P0346,42,Female,5,1,5,6,0,2,2,2,2.0,4,3,3,3.3333333333333335,4,4,4,4.0,5,5,5,5.0,5,4,4,4,6,4.6,call_bank_official,2.0,forward_to_friend,0.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,7,4.8632043258257545,-0.2632043258257548,As expected,6,4,6,10,Tablet,2024-10-08,2024-11-18,15,13
P0347,35,Non-binary/Other,6,2,4,4,0,6,6,6,6.0,5,5,5,5.0,5,4,5,4.666666666666667,6,6,6,6.0,6,5,5,6,6,5.6,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,share_password,0.0,ask_family_members,1.0,6,5.912589873598337,-0.3125898735983377,As expected,5,5,5,2,Mobile,2024-10-18,2024-11-28,3,5
P0348,21,Female,3,5,4,4,0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,7,7,7,7.0,7,6,7,7,7,6.8,report_as_spam,2.0,report_phishing,2.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,-0.16197542137092036,As expected,3,7,5,2,Multiple,2024-10-09,2024-11-12,12,2
P0349,24,Male,5,3,4,2,Missing,7,7,7,7.0,4,4,4,4.0,6,6,6,6.0,6,6,6,6.0,6,6,6,7,6,6.2,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,ignore_small_amount,0.0,8,5.912589873598337,0.28741012640166286,As expected,7,6,6,8,Desktop,2024-10-21,2024-11-22,13,5
P0350,24,Male,5,1,5,7,0,6,7,6,6.333333333333333,3,4,3,3.3333333333333335,4,4,4,4.0,4,4,5,4.333333333333333,4,5,4,4,5,4.4,report_as_spam,2.0,delete_email,1.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.163613960644032,0.2363860393559687,As expected,3,4,4,3,Mobile,2024-09-09,2024-10-15,11,2
P0351,35,Male,5,3,5,4,0,6,7,7,6.666666666666667,6,6,6,6.0,7,7,7,7.0,7,7,7,7.0,7,7,7,7,7,7.0,report_as_spam,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,6.96197542137092,0.03802457862907982,As expected,4,6,5,3,Mobile,2024-10-21,2024-11-28,3,6
P0352,22,Non-binary/Other,2,8,4,5,0,5,5,5,5.0,5,5,5,5.0,6,6,6,6.0,6,6,6,6.0,7,5,6,5,7,6.0,click_immediately,0.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,5.912589873598337,0.08741012640166268,As expected,5,5,4,12,Mobile,2024-09-17,2024-10-16,5,18
P0353,21,Female,6,4,3,4,1,5,4,4,4.333333333333333,3,3,2,2.6666666666666665,3,3,3,3.0,5,5,5,5.0,4,3,3,6,5,4.2,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,ignore_small_amount,0.0,8,4.8632043258257545,-0.6632043258257543,Under-performer,5,6,3,2,Mobile,2024-09-29,2024-11-04,8,2
P0354,47,Female,3,3,4,6,Missing,7,7,7,7.0,6,6,6,6.0,5,5,5,5.0,6,6,6,6.0,6,5,6,7,6,6.0,ignore_message,1.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,wait_and_see,0.0,10,5.912589873598337,0.08741012640166268,As expected,5,7,6,9,Tablet,2024-10-21,2024-11-26,6,7
P0355,42,Female,3,2,5,4,0,7,7,7,7.0,5,5,5,5.0,7,5,7,6.333333333333333,7,7,7,7.0,6,7,7,7,7,6.8,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,6.96197542137092,-0.16197542137092036,As expected,5,4,6,21,Tablet,2024-10-25,2024-11-27,12,6
P0356,25,Female,2,8,4,3,0,6,6,6,6.0,7,7,7,7.0,6,6,6,6.0,5,5,5,5.0,6,5,4,6,6,5.4,call_bank_official,2.0,report_phishing,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,4.8632043258257545,0.5367956741742459,Over-performer,6,7,6,1,Desktop,2024-10-12,2024-11-12,3,17
P0357,30,Female,4,5,5,5,1,5,5,5,5.0,3,3,3,3.0,2,2,2,2.0,4,4,4,4.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,9,,,Missing,5,5,6,1,Mobile,2024-09-17,Missing,15,Missing
P0358,45,Female,2,2,6,3,2,4,4,4,4.0,5,5,5,5.0,3,3,3,3.0,5,5,4,4.666666666666667,4,4,4,5,4,4.2,ignore_message,1.0,click_and_update,0.0,wait_until_home,2.0,create_joint_account,2.0,wait_and_see,0.0,8,4.5134091432348935,-0.31340914323489333,As expected,3,5,5,22,Mobile,2024-10-16,2024-11-18,13,15
P0359,52,Male,3,1,6,4,1,7,7,7,7.0,7,7,6,6.666666666666667,6,6,6,6.0,6,6,6,6.0,6,7,6,6,6,6.2,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,5.912589873598337,0.28741012640166286,As expected,2,5,5,1,Multiple,2024-09-14,2024-10-15,3,2
P0360,34,Male,3,1,4,2,0,3,3,3,3.0,5,5,5,5.0,5,5,6,5.333333333333333,5,5,6,5.333333333333333,4,4,5,6,6,5.0,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,10,5.2129995084166145,-0.21299950841661452,As expected,5,4,4,0,Mobile,2024-09-20,2024-10-26,3,10
P0361,34,Female,5,2,4,3,1,7,7,7,7.0,4,5,5,4.666666666666667,5,4,5,4.666666666666667,4,3,4,3.6666666666666665,5,3,4,3,5,4.0,call_bank_official,2.0,click_and_update,0.0,ask_for_password,1.0,refuse_completely,2.0,wait_and_see,0.0,8,3.4640235954623093,0.5359764045376907,Over-performer,7,5,4,16,Mobile,2024-10-25,2024-12-02,3,6
P0362,18,Male,5,4,1,5,0,5,5,5,5.0,5,5,5,5.0,5,5,5,5.0,5,5,4,4.666666666666667,6,5,5,4,4,4.8,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,ask_family_members,1.0,8,4.5134091432348935,0.2865908567651063,As expected,3,5,2,2,Mobile,2024-10-17,2024-11-15,5,4
P0363,64,Female,3,6,4,2,0,6,6,6,6.0,5,6,5,5.333333333333333,5,5,5,5.0,6,6,6,6.0,7,7,6,6,6,6.4,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,ignore_small_amount,0.0,9,5.912589873598337,0.48741012640166304,As expected,4,4,2,2,Mobile,2024-09-27,2024-11-05,10,7
P0364,45,Female,5,3,4,3,0,4,4,4,4.0,6,6,6,6.0,5,5,5,5.0,4,4,5,4.333333333333333,6,4,6,4,5,5.0,report_as_spam,2.0,report_phishing,2.0,use_mobile_data,2.0,create_joint_account,2.0,ignore_small_amount,0.0,10,4.163613960644032,0.8363860393559683,Over-performer,5,4,5,2,Mobile,2024-10-30,2024-12-10,3,4
P0365,40,Male,5,6,5,5,0,6,5,5,5.333333333333333,5,5,5,5.0,7,7,7,7.0,5,5,4,4.666666666666667,4,6,6,5,5,5.2,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,9,4.5134091432348935,0.6865908567651067,Over-performer,5,6,3,19,Mobile,2024-10-21,2024-11-25,12,6
P0366,38,Male,5,3,4,4,1,5,5,5,5.0,3,3,3,3.0,6,6,5,5.666666666666667,7,7,7,7.0,7,7,6,7,7,6.8,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.96197542137092,-0.16197542137092036,As expected,6,5,5,11,Tablet,2024-10-09,2024-11-14,8,19
P0367,38,Male,2,5,4,7,0,6,6,6,6.0,5,4,5,4.666666666666667,4,4,4,4.0,4,5,4,4.333333333333333,6,3,4,5,4,4.4,report_as_spam,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,4.163613960644032,0.2363860393559687,As expected,7,4,7,7,Desktop,2024-10-18,2024-11-28,3,3
P0368,45,Female,4,5,2,7,0,6,6,6,6.0,6,6,6,6.0,6,6,5,5.666666666666667,6,6,6,6.0,5,6,6,7,5,5.8,click_immediately,0.0,click_and_update,0.0,use_mobile_data,2.0,refuse_completely,2.0,ask_family_members,1.0,8,5.912589873598337,-0.1125898735983375,As expected,5,6,1,4,Mobile,2024-09-20,2024-10-31,4,2
P0369,22,Male,6,2,3,4,0,4,4,4,4.0,4,4,4,4.0,5,5,5,5.0,6,6,6,6.0,6,7,7,6,6,6.4,report_as_spam,2.0,verify_with_bank,2.0,ask_for_password,1.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,5.912589873598337,0.48741012640166304,As expected,4,6,3,1,Multiple,2024-09-23,2024-11-02,5,3
P0370,37,Male,4,3,5,5,0,5,5,4,4.666666666666667,4,4,4,4.0,3,3,3,3.0,5,5,5,5.0,5,4,4,6,5,4.8,call_bank_official,2.0,verify_with_bank,2.0,wait_until_home,2.0,refuse_completely,2.0,wait_and_see,0.0,6,4.8632043258257545,-0.06320432582575464,As expected,4,5,7,20,Mobile,2024-09-09,2024-10-10,7,6
P0371,48,Male,3,4,6,6,0,5,5,5,5.0,4,4,4,4.0,6,6,6,6.0,7,7,7,7.0,Missing,Missing,Missing,Missing,Missing,,Missing,,Missing,,Missing,,Missing,,Missing,,8,,,Missing,4,4,6,11,Mobile,2024-10-28,Missing,4,Missing
P0372,21,Male,4,1,4,4,0,3,5,4,4.0,2,2,3,2.3333333333333335,3,4,3,3.3333333333333335,3,3,3,3.0,1,2,1,2,1,1.4,click_immediately,0.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,2.7644332302805874,-1.3644332302805875,Under-performer,6,2,4,2,Mobile,2024-10-23,2024-12-02,20,4
P0373,27,Male,4,3,5,3,0,3,3,4,3.3333333333333335,5,5,5,5.0,4,4,3,3.6666666666666665,4,5,5,4.666666666666667,6,4,4,4,4,4.4,ignore_message,1.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,9,4.5134091432348935,-0.11340914323489315,As expected,4,4,4,23,Tablet,2024-10-21,2024-11-30,16,13
P0374,18,Male,4,4,5,5,0,4,4,4,4.0,5,6,6,5.666666666666667,3,3,3,3.0,5,5,5,5.0,5,3,6,5,4,4.6,report_as_spam,2.0,verify_with_bank,2.0,use_public_wifi,0.0,refuse_completely,2.0,contact_bank_immediately,2.0,8,4.8632043258257545,-0.2632043258257548,As expected,6,6,5,21,Mobile,2024-10-19,2024-11-17,12,15
P0375,22,Male,2,8,3,5,0,7,7,7,7.0,6,6,6,6.0,6,7,7,6.666666666666667,6,7,6,6.333333333333333,7,7,7,5,5,6.2,call_bank_official,2.0,verify_with_bank,2.0,use_public_wifi,0.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,6.262385056189198,-0.062385056189198096,As expected,3,6,6,8,Mobile,2024-09-19,2024-10-19,7,3
P0376,32,Non-binary/Other,3,3,5,4,Missing,3,4,4,3.6666666666666665,5,6,5,5.333333333333333,4,4,4,4.0,5,5,5,5.0,5,4,5,6,5,5.0,call_bank_official,2.0,verify_with_bank,2.0,use_mobile_data,2.0,create_joint_account,2.0,contact_bank_immediately,2.0,6,4.8632043258257545,0.13679567417424554,As expected,5,4,3,33,Desktop,2024-10-02,2024-11-08,13,4
P0377,18,Male,5,5,3,5,0,2,2,2,2.0,5,5,5,5.0,4,4,4,4.0,4,4,4,4.0,5,3,3,4,4,3.8,click_immediately,0.0,verify_with_bank,2.0,wait_until_home,2.0,create_joint_account,2.0,ask_family_members,1.0,10,3.8138187780531707,-0.013818778053170888,As expected,4,5,6,1,Multiple,2024-10-22,2024-11-23,13,4
P0378,50,Female,5,3,5,4,1,6,6,6,6.0,5,5,5,5.0,6,6,6,6.0,6,6,6,6.0,5,5,5,7,7,5.8,call_bank_official,2.0,report_phishing,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,5.912589873598337,-0.1125898735983375,As expected,5,6,5,10,Mobile,2024-09-12,2024-10-13,4,10
P0379,18,Male,2,5,4,3,1,5,5,5,5.0,5,6,6,5.666666666666667,4,4,4,4.0,4,4,4,4.0,4,4,4,5,5,4.4,click_immediately,0.0,report_phishing,2.0,use_mobile_data,2.0,log_in_for_them,1.0,contact_bank_immediately,2.0,4,3.8138187780531707,0.5861812219468296,Over-performer,4,5,6,1,Mobile,2024-09-02,2024-10-13,8,2
P0380,40,Female,6,4,5,5,Missing,6,6,6,6.0,6,6,6,6.0,5,5,5,5.0,6,6,5,5.666666666666667,7,6,5,6,6,6.0,report_as_spam,2.0,verify_with_bank,2.0,use_mobile_data,2.0,refuse_completely,2.0,contact_bank_immediately,2.0,10,5.562794691007476,0.43720530899252363,As expected,6,6,6,9,Mobile,2024-10-06,2024-11-13,9,8
