anode_material,cathode_material,surface_finish,welding_technique,power_W,amplitude_um,force_N,time_ms,frequency_Hz,speed_mm_s,tab_thickness_um,preheat_temp_C,energy_density_J_mm2,contact_resistance_uOhm,peak_temperature_C,weld_nugget_area_mm2,IMC_thickness_um,tensile_shear_strength_N,penetration_depth_pct,surface_indentation_um,hardness_HV,porosity_pct,microstructure_uniformity_score,thermal_cycles_to_failure,resistance_increase_after_cycling_pct,strength_retention_pct,crack_initiation_cycle,max_operating_temp_C,bond_separation_force_N,electrochemical_stability_score,energy_efficiency_score,process_stability_index,overall_quality_score,weld_quality_class
Cu,Al-Alloy-3003,Cleaned,Ultrasonic,1580.4092224145572,13.505709870553542,1886.5240814559131,875.3231369973267,20000.0,0.0,200,40,691.6843791517081,54.3554916957103,237.79792355228065,5.631822682194159,1.5848652174369933,961.002436711925,42.34155033202161,32.43356334048551,84.19484430136109,4.839637258554574,52.61186244886632,2794,51.7608918953761,95.74109335022148,924,79.90381462108164,936.2257218639962,63.61812831010134,45.933603062592866,17.76420169309575,71.3879681706282,Poor
Cu-Alloy,Al-Alloy-3003,Ni-Plated,Laser,3233.2991559820666,0.0,99.21580148233127,42.71982292950969,28.765946292160223,186.8130907823441,100,40,66.73154592315385,64.24576276459565,240.6468290698451,0.7818327601313559,1.506713129705001,257.9700657144261,41.29111020627791,0.0,79.6596632836712,7.248454551529545,47.8585145852455,2426,65.80094224964972,100.0,736,86.52733780388958,235.0120013854123,58.29502891880199,46.782529182306824,18.43882747731019,53.4604465298986,Poor
Cu-Alloy,Al-Alloy-6061,Cleaned,Laser,4467.821370308025,0.0,14.12780492755058,11.387142054209688,83.68615036668432,71.28031579081889,150,40,57.52062103788511,62.84282948845367,222.17441622461422,3.292837952355819,1.4026216326113692,589.1501039593963,37.31033872738706,0.0,88.3232667356509,4.106032240481788,59.69891117281494,2581,45.97943064713718,96.34626203108027,824,80.51248660170285,545.3801632681103,63.768271983719856,62.61332594007283,3.4348556411595546,70.03351766091262,Poor
Ni-plated-Cu,Al-Alloy-1050,Zn-Coated,Laser,4025.346425399326,0.0,82.24805636343609,7.4937089643505725,87.58130340453603,185.32386619754493,300,25,14.965415035522403,69.50950410080975,209.14805180669322,1.6369575193706583,0.7113959715976694,347.84216430700155,42.33283783932745,0.0,92.08988547360129,6.112291532454639,48.56134524966716,1882,62.41946992970313,96.1066388430742,508,80.0237801611642,318.18935351875234,58.82903257498569,52.00824385619377,1.6227966748181597,49.33215685384608,Poor
Cu-Alloy,Al-Alloy-1050,Oxide-Removed,Resistance-Spot,7669.58269320906,0.0,2563.0019185389206,349.8380986257679,0.0,0.0,100,100,843.5647100133987,55.20491499165551,287.1215259218067,6.162485292108988,3.004168059306803,986.5250949597844,49.62969942587692,39.99024229869762,111.78912289278368,7.055408950090691,58.42668597699491,1793,73.65817454448953,97.16427272492814,602,88.65219429777429,985.6531351964968,60.482039763438124,56.42907050653946,13.184780738633615,62.857451368981835,Poor
Cu,Al-Alloy-3003,Zn-Coated,Ultrasonic,2148.588607685051,48.6328864461288,978.4961809942375,536.5425863193634,20000.0,0.0,100,100,1152.8092885036574,57.2992161576717,307.21928895545807,3.9143665792711504,4.276831195979311,616.3367332446978,44.635602340240546,16.17840645534841,104.87476719206285,5.060961640888656,49.14705216156521,1083,90.18878688543838,95.71958947430124,280,84.98755575211293,603.4579452274071,68.72281171433066,41.62230905171937,10.00014888379869,44.23609586108221,Poor
Ni-plated-Cu,Al-Alloy-1050,Oxide-Removed,Resistance-Spot,5337.115684284807,0.0,2125.5027309953834,118.41118390789165,0.0,0.0,150,100,74.65439676003543,56.91103983538862,270.0082768349355,6.0335693422295655,2.7262512793453615,951.6648164636716,49.339109586151444,44.94686705001184,96.89573242480584,4.173050576693409,66.80295948771695,2100,48.20704678152667,100.0,551,86.97537101208222,955.0648372090371,55.86487627474095,55.36035141794836,13.722157861343458,68.12505591349186,Poor
Cu-Alloy,Al,Cleaned,Laser,5971.764744433719,0.0,5.778056099636664,35.05672621406911,98.53110327370723,55.444219801025866,150,100,260.56046314637365,62.65707850596691,267.32299758996294,2.483573558499254,2.015802161392869,395.5210439720218,34.1545882714567,0.0,102.96835710234822,4.116783731612203,51.242864362258466,2752,39.67983929480723,100.0,871,79.05436753757103,400.2336162622105,60.708023435564215,62.50579619457411,8.152707016079422,61.27771244811066,Poor
Cu-Alloy,Al-Alloy-1050,Ni-Plated,Resistance-Spot,5845.129391858924,0.0,655.7294953251567,279.2399576674054,0.0,0.0,400,25,352.63844980902735,65.29560907353572,192.4885979126931,3.7993435847729806,0.1,589.7004324356334,36.216764702705376,36.30043555426172,74.0319854046336,7.779942003702092,42.69094274314544,921,79.7887179085931,79.74938212780255,313,83.33595657090795,466.31692351791605,66.1743431001382,48.05778409468277,12.83687491788022,46.99218050271194,Poor
Cu,Al-Alloy-6061,Zn-Coated,Laser,2843.458611397043,0.0,13.071037674019948,44.44360654678287,50.48061839391902,46.978277245945364,400,60,82.3106551907623,56.31796211986076,205.63527453083367,2.2358465762311166,0.645547052886104,463.9996288774371,44.03892109714267,0.0,82.0790357108984,4.280554547763453,60.610730230857236,1603,52.41012030357565,100.0,432,79.8702695884111,430.8223454282887,63.415721272358084,64.39883998836106,0.49206211418749213,57.55128032019354,Poor
Cu-Alloy,Al-Alloy-3003,Oxide-Removed,Ultrasonic,2807.914680924019,10.441250577145889,949.0771967235708,773.881812289453,20000.0,0.0,400,100,543.2485255069103,70.28366903379876,257.0390398189235,2.7525657893224054,2.628899513963686,446.6341319782439,45.40087974130417,7.788527380028736,91.6368233226317,4.8474454189831455,49.85758690135971,2323,53.15950677714494,100.0,709,75.20023682618896,464.99402278529124,52.14500567139231,35.973760788633236,14.473867563597967,63.12077622137371,Poor
Cu-Alloy,Al-Alloy-3003,Cleaned,Resistance-Spot,5332.637351054051,0.0,1308.7509872786845,425.43651467964537,0.0,0.0,250,100,516.5532278480589,49.64871454507999,286.2530138504318,3.852987917256365,2.5247974038668066,687.1575285259725,52.34028521736857,31.47105961654784,102.31093338230458,6.289423943451098,52.251982476834755,2513,61.55467467039368,91.90793365053746,726,75.66343240667244,616.0866085083157,65.13344939778563,44.993210532503234,18.892057559744956,61.791333302309724,Poor
Cu,Al,Zn-Coated,Ultrasonic,829.2085960325105,31.91837955894772,1017.8792022079296,1282.0999158354623,20000.0,0.0,100,80,1063.1282711833235,63.53821562394071,298.27799535473713,3.138696559882919,3.3248038375339095,549.2062752971472,40.78029612965854,12.060944130900541,114.82594157046626,7.028209082083507,69.80566487834857,1479,70.07518860192314,100.0,498,86.82963764111554,589.6384117311626,61.68089432487293,45.32594917893121,15.019565937977044,52.53793223332032,Poor
Cu-Alloy,Al-Alloy-6061,Zn-Coated,Laser,3118.0997115282157,0.0,37.58882851457693,20.32933764993173,51.350209156538796,159.1531433290408,250,25,21.946506965398306,56.62722908476768,229.63796971108943,2.3010006256527795,1.80181765429234,375.3007614040873,40.63034542622395,0.0,108.35782085589224,8.996191996425473,50.37152700373208,2570,96.73059017122941,93.08311405196321,759,77.94878796195592,375.37229105914014,53.43421489909361,59.663626479019726,10.204449223126055,56.3510758783035,Poor
Cu,Al-Alloy-6061,As-Received,Ultrasonic,2564.4041182596266,27.504124962215677,658.4071196828921,1277.2202111962918,20000.0,0.0,200,100,1637.6543847581004,73.53268224913542,278.29300480517855,4.3821607537729115,2.8596196799842692,635.5318665640735,42.14058605127646,0.0,113.35197648682473,7.223663117126765,79.42969292537674,2054,72.84496615601806,100.0,567,78.77208144917827,636.4652962328075,56.16249071397235,44.16703611517713,18.789455291406725,66.73267238954054,Poor
Ni-plated-Cu,Al-Alloy-3003,Cleaned,Resistance-Spot,4150.871026938317,0.0,1067.4117359134102,450.2259122579799,0.0,0.0,400,100,461.30468362702595,84.72063140379487,251.07685215691052,2.504803305810647,1.879507492326009,474.3704349483148,44.86308939714181,17.306873456632566,100.07275086298246,4.24435916432922,50.055513827871124,2665,46.70379585605209,94.32389887085475,852,72.00143177399474,464.8907634671065,68.9169746472067,43.73099124354795,13.781921297534769,59.71818073721274,Poor
Cu,Al-Alloy-3003,Oxide-Removed,Ultrasonic,614.0655447123647,39.84829029927354,1386.2639615666253,1222.9827813786226,20000.0,0.0,50,100,1501.9831756422136,52.133864923979296,290.1474917954873,4.762974149438107,3.011875779159908,742.9019647750997,55.91214737753436,44.64398699314958,114.45557734828904,4.838671611225173,79.03365788882428,1986,52.847984412939134,100.0,607,96.31767447529575,676.271083680435,57.29456733899619,48.21423099979856,14.134324556281143,60.82402692543796,Poor
Cu,Al-Alloy-6061,Cleaned,Resistance-Spot,3075.7490690135864,0.0,1374.258074364624,398.59408903153184,0.0,0.0,400,60,285.35151551605946,61.18628496908051,202.9107000854795,2.8479599911398825,0.8301018481695311,520.4653012178226,49.01618850915766,27.716471824868876,84.51076684585198,5.618358871850884,52.77258682042791,1717,52.29711370627073,98.03997200307492,573,79.04569547259209,499.74731747674775,61.69587639732311,39.98144217302961,5.754706157770897,55.824270933189936,Poor
Ni-plated-Cu,Al-Alloy-1050,Oxide-Removed,Ultrasonic,2480.9081591040144,40.57490648886944,677.0835709850073,129.32294544327794,20000.0,0.0,200,25,160.4191752547958,64.68394720091875,213.6828655152536,2.5027076732326297,0.4315049422988184,487.65916858176877,39.69792530401534,10.446651043192032,85.17919810439719,7.472256944324357,56.184661146238355,1322,73.58133996083176,87.58188638301529,448,89.74626065805687,373.6708072411723,59.27906434781861,52.20417463693458,0.21159918819007828,49.34775819755691,Poor
Ni-plated-Cu,Al-Alloy-6061,As-Received,Ultrasonic,1645.8189189586876,18.227490487822205,418.49555268693155,961.0181552544133,20000.0,0.0,50,25,3163.3237227609816,81.0437259944037,291.0268461727656,5.802392101487957,3.3904166749284195,856.7144252829236,51.28527222889283,11.431019995185146,140.09814056968733,1.8387875494922863,64.4792943420124,1748,40.297712259437795,95.54437399037802,456,79.78270251637774,839.3732267162085,58.18029068187697,63.281867614560916,3.809417234482927,56.043109068553626,Poor
Cu-Alloy,Al-Alloy-3003,Cleaned,Laser,4892.92805410016,0.0,29.282203670096475,49.01854613858368,64.16934306726898,120.66030505937682,400,80,269.0054629084115,80.62410555003602,217.73971362897876,2.93106209284246,1.1787729721850257,450.91357507331463,39.81136555423922,0.0,87.99975435410835,5.456054452715737,64.55481135521063,2178,50.98737766725664,98.75456457291946,702,87.96056360335287,410.1516151571994,53.60159201890221,60.247116836573156,16.492753421951615,46.138009295938296,Poor
Cu-Alloy,Al-Alloy-3003,As-Received,Laser,1735.3858651411856,0.0,37.21670238375133,22.171767264265604,49.5464490725007,126.45852067395985,300,80,34.92371939223761,89.42550605540926,255.0568537545477,1.376465018937653,2.1775347429429877,257.1110185046319,36.001597606667495,17.102218128182955,88.15306530707358,8.822024980445192,67.5271876554777,2426,84.47702703946801,99.57488652807615,727,82.02454404861018,304.67805256726683,47.16668923167401,54.3616828013219,12.212109055511252,60.225098953618236,Poor
Cu,Al-Alloy-6061,Ni-Plated,Laser,569.9318949279143,0.0,99.24154004894702,33.90129180983752,38.523022961045044,177.06104539958926,200,25,10.3876327610377,52.73123809265977,228.21371324926622,1.4525001308385064,1.4171203205663208,302.60075422603103,37.16192685821894,0.0,95.5339843855142,10.994314983744076,52.33110704932325,2158,93.98158141354729,96.30369105732642,646,84.35873819978197,285.1259629478045,66.45295363752423,60.04789636926714,9.495188288246043,57.10717254905287,Poor
Cu,Al,Oxide-Removed,Laser,5130.9920408953385,0.0,72.84906771616131,39.04592487848651,69.05456539129644,43.711466199244306,300,60,170.74874870329705,72.50784891711596,215.10711337022462,2.5494029571074863,0.7772359749583522,431.3629847849552,36.78364815703903,8.421104876472768,77.55406609181746,5.647188881165956,53.737372344492,1627,56.57468332364095,92.66206433250719,419,80.87292008969699,408.9655516618955,76.53357244222394,58.153564477082156,5.141969156253805,51.796379434603374,Poor
Cu,Al,Cleaned,Laser,1224.5082540000903,0.0,72.59799099852955,41.07148116299031,29.216022967960473,106.11201166084751,500,80,21.566159691853237,74.4279030129334,236.36501489846935,2.146857564709736,1.924314467436923,300.2809657920265,45.227860063347634,0.7845754639438036,102.60826229687005,5.049206397576743,43.30505838466497,3076,48.29928366490025,100.0,902,85.18942707418528,329.2387190904366,65.99178157645726,57.18978154186003,12.687731312673822,56.565053703790895,Poor
Ni-plated-Cu,Al,Oxide-Removed,Ultrasonic,2025.0816407488398,21.901938052752822,1217.039587146229,1064.439422870127,20000.0,0.0,400,25,538.8941832358962,56.108542922159714,213.99077267032754,4.4573345410036325,1.2529828625831132,804.0591676739265,44.497459970542174,24.257918455122915,82.81365076415261,5.274603702793781,70.87641845460693,2079,56.37278491148546,100.0,618,85.24050058419344,795.4576050502145,56.03178120404555,40.4014458423083,8.844886629058148,63.63203414686468,Poor
Cu,Al-Alloy-3003,Cleaned,Laser,551.3239090490131,0.0,24.667886452162303,36.596624040537236,99.26289562144271,28.843838921571024,500,40,9.411160252351243,76.08382093967187,176.77118710728135,1.871079961929486,0.1,355.9805245499649,38.83193514166115,13.698531878860162,94.65790421695215,7.472341744170047,47.34015878493937,915,73.73230997500288,80.79167684407615,296,78.2095303178965,255.83444582645407,64.2134236594443,54.461542890654506,7.376650100690352,42.42815215769895,Poor
Cu,Al-Alloy-1050,Oxide-Removed,Laser,3887.9199764309847,0.0,18.802473461541613,18.413843865601233,80.54126060368574,115.30303768508315,300,40,29.799059215037307,68.07735271116367,208.8140968038936,2.4949826596714897,0.6110536024361704,487.8871980238581,37.80678579307683,0.0,87.17078980100277,5.772526007814679,44.89643642120521,1420,55.9137313577048,91.08940159054208,394,75.21310247033428,451.9384511778701,62.94557253732081,51.55419363511522,9.726818782800187,50.8426213330632,Poor
Cu-Alloy,Al-Alloy-6061,As-Received,Laser,1613.6430809088058,0.0,95.80734801193802,19.02909681380214,39.42384547042712,38.28872956316449,400,60,10.266752175796205,98.59804262937482,197.95368085187326,0.5,1.0140778037920608,131.85815211165053,50.11629498710975,5.566877502094402,84.02414314653832,4.414009320814564,55.51499118185184,1750,52.30929597176194,92.92981294959431,551,68.4963440198706,117.48898169391899,42.5198340398014,59.366990214875216,0.0,42.49849628698856,Poor
Ni-plated-Cu,Al,Zn-Coated,Laser,5374.07679255791,0.0,59.304433418678414,20.184759210713636,47.13596567637614,142.1674478343933,250,40,52.94087713432746,66.76429386304292,235.45566549581105,1.5351683283497073,1.6770617122890226,364.6392985772495,33.17943834816138,0.0,98.11902534465467,4.32498786454809,51.56042250470031,2619,52.11380326072897,98.2338089196633,867,76.28770036204828,292.5893976419395,70.19713747591919,54.66849490402245,10.310391961988948,60.848601137582236,Poor
Cu,Al,Zn-Coated,Ultrasonic,2264.6068008451716,29.23891559544495,1356.1859466294093,190.79503227615567,20000.0,0.0,400,80,108.01893191501404,48.07664262302344,246.71108847025252,3.5120974867949917,2.1501782774443132,604.0120829583211,41.82233823202795,40.85769966959063,101.74992777607234,4.274339680295081,54.29856580974655,2759,52.66602892542312,100.0,749,80.84894783871074,593.3116116367337,70.37643309642309,44.451407897910144,15.660808334712083,64.15259888319191,Poor
Cu-Alloy,Al-Alloy-6061,Cleaned,Laser,4927.439498244234,0.0,26.982072012821433,41.42742109882304,54.843011403710825,24.641073035522922,300,100,86.32019070038181,79.80085991304989,261.19267838663274,2.04276590529276,1.9854051193944728,369.93737366536374,40.052814358038084,0.0,99.9473776819789,5.36220139477831,54.05501805104103,2953,56.904831127481195,100.0,880,72.35458066722461,367.18871832258645,58.953710086769576,53.12276856519754,4.683804586656427,62.71291562133756,Poor
Cu-Alloy,Al-Alloy-1050,Oxide-Removed,Resistance-Spot,6775.914673662806,0.0,1800.7414422966351,218.05816826487805,0.0,0.0,300,25,244.7019492339425,56.01217168073916,193.74550408024973,4.209114124871665,0.6583072063340362,673.4171271779729,46.03472196733277,20.022447786373874,86.66172429597152,5.514431272676467,55.073141949205066,1481,62.51707138253449,88.14470673770181,407,78.1349957718023,624.9229222328643,67.51431771096856,53.47215363488671,10.56551803344039,54.66091395985649,Poor
Cu-Alloy,Al-Alloy-3003,Zn-Coated,Ultrasonic,2294.6758821912163,39.42652456956759,1997.0255205073092,1406.3586638809807,20000.0,0.0,50,80,6454.2746154367,30.766194312966302,497.3505343173505,11.211501773777766,9.071969431792576,1481.2349282134562,69.82475305001441,50.58973332264828,189.2131927878981,1.1241197956255196,85.37076219900722,1270,193.98266765632144,88.21310327066475,375,83.65226461493319,1291.0012026753386,70.86344398674322,61.67845957978403,76.10415443485357,72.67720564226111,Poor
Ni-plated-Cu,Al-Alloy-3003,Zn-Coated,Resistance-Spot,6179.904706799282,0.0,2875.7818823264793,141.321365408706,0.0,0.0,200,100,88.5975327073983,52.974363092596,256.34243568038255,4.5602740661369365,2.3115199956924948,755.4872019786732,62.565470784456,51.16201270454786,110.02848979221247,6.060188636033791,65.8509446255464,2375,68.43741068336948,100.0,685,81.13197352135641,713.4259361656885,65.32306137492967,54.2308652421251,12.72071888702055,71.83410604655091,Poor
Ni-plated-Cu,Al,Ni-Plated,Ultrasonic,2257.4304379157056,33.45916368754828,1455.8071295361353,1401.463692025958,20000.0,0.0,150,40,2109.1378640087464,33.55980278986774,251.62170640171664,6.099823019978166,2.2344039408640577,989.3254052282723,42.31686230424242,44.557374334802304,108.4785464265062,5.202538925848826,50.05980401084467,2789,53.536302626135345,100.0,864,89.07748686271805,958.7146426827646,66.57504603596705,55.32855975240521,1.6537414473655616,74.47876839193898,Poor
