participant_id,age,gender,education,income,tech_comfort,fraud_experience,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,perceived_severity,perceived_vulnerability,self_efficacy,response_efficacy,past_behavior,T2_security_steps_followed,T2_frequency_last_month,T2_consistency_score,T2_behavior_binary,T2_missing,response_time_seconds,straight_line_respondent,attitude_composite,subjective_norm_composite,pbc_composite,intention_composite,threat_appraisal_composite,coping_appraisal_composite
398,54,Female,High School,31311.0,5.741934981367053,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,21.701946084487282,0,1.3411010669066308,1.3411010669066308,1.3411010669066308,1.3411010669066308,1.0,1.127874080762595
399,38,Male,High School,38432.0,6.056221538627662,0,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,0.0,0,16.22847840395568,0,1.109415580060767,1.109415580060767,1.6919500450435236,1.109415580060767,1.101175561816323,1.32984624162841
400,19,Female,Bachelor's Degree,63058.0,5.501852856035026,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,1,32.05602572569401,0,1.245254858038635,1.245254858038635,1.245254858038635,1.245254858038635,1.0,1.0561772999866708
401,31,Male,Master's Degree,74771.0,6.494039747584317,0,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,22.687737699594408,0,1.1069832525817107,1.1069832525817107,1.1862195510255995,1.1069832525817107,1.5443037113202405,1.058154567644194
402,18,Male,Master's Degree,92705.0,5.948230503579475,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,0,11.499788179597653,0,1.0925044115058227,1.0925044115058227,1.0971628337849508,1.0925044115058227,1.19400562624584,1.439281746430154
403,18,Female,Master's Degree,80502.0,4.816426953252665,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,3,2,1.0,0,11.73176372632988,0,1.221646815532614,1.221646815532614,1.6985327784354487,1.221646815532614,1.0,1.0
404,51,Female,Some College,30416.0,4.5982868285713066,0,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,45.8999457827516,0,3.484858904950045,1.0853553803128386,1.0853553803128386,1.2115998232411158,1.120747530515516,1.2423312759541818
405,18,Male,Some College,49311.0,5.606668907796901,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,35.603842473913325,0,1.752350203682811,1.1847074110466935,1.1847074110466935,1.2178592476198493,1.0,1.0
406,38,Male,Bachelor's Degree,51687.0,5.945897242872471,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1.0,0,42.5731916528165,0,1.2033140240022622,1.1733998170439974,1.5192709399108242,1.1733998170439974,1.2596617692056533,1.0
407,18,Male,High School,30727.0,7.0,0,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,,,,,1,26.077762539680787,0,1.8513378900647697,1.1223668316429491,1.710353681023131,1.1223668316429491,1.2951815809236193,1.0546667973600745
408,74,Male,High School,32984.0,6.7485249584221245,1,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,,,,,1,9.867766543144505,0,1.8200243759070445,1.2771365311881802,1.2771365311881802,1.2771365311881802,1.3104445316429656,1.3132006189338417
409,18,Male,Master's Degree,88176.0,4.496085091540681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,16.456077681598035,0,1.1627628015019442,1.1627628015019442,1.1627628015019442,1.1627628015019442,1.0,1.030589640078758
410,33,Female,High School,34713.0,5.0673918358345595,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,,,,,1,25.596335408916715,1,4.168263867673629,4.168263867673629,4.168263867673629,4.168263867673629,1.1181239354023442,1.0
411,27,Female,High School,37740.0,6.072323146393101,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1.0,0,46.94008560312439,0,1.1141291217286131,1.1141291217286131,1.1141291217286131,1.1141291217286131,1.2616921230571974,1.1717761716525894
412,28,Male,High School,28302.0,6.588397111476664,1,4,5,5,1,1,3,2,2,3,3,1,1,1,2,1,1,1,1,0.0,0,8.175208116694426,0,4.7006166863331496,1.4187039628838007,1.975640538436722,2.6654680915533566,1.0,1.7869870136054864
413,31,Female,Master's Degree,76338.0,6.42066030931623,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,,,,,1,5.212370503581813,0,1.1343129688176716,1.1343129688176716,1.1343129688176716,1.1343129688176716,1.0,1.5584516258219323
414,18,Male,Bachelor's Degree,56630.0,5.116958817319249,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0.0,0,105.54461941515837,0,1.1378796508262963,1.1378796508262963,1.1378796508262963,1.1378796508262963,2.0744000988183666,1.0
415,28,Female,Bachelor's Degree,71734.0,3.569770551842929,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,53.4263603566183,0,1.2336722877672763,1.2336722877672763,1.2336722877672763,1.2336722877672763,1.0631386566032557,1.2213735585337442
416,21,Female,Master's Degree,83672.0,3.9013827108807315,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,16.430419850751466,0,1.2197662891633514,1.3914729336715739,1.2197662891633514,1.2197662891633514,1.0,1.0
417,18,Male,Some College,48830.0,5.554423568615238,0,3,3,2,1,1,1,,1,1,1,1,1,1,1,2,1,1,1,1.0,0,27.44710585833814,0,2.451518755247575,1.1062714935243954,1.1062714935243954,1.1062714935243954,1.0510348142491825,1.1377796931865842
418,18,Female,Bachelor's Degree,57789.0,5.64489325325165,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1.0,0,23.64183702473445,0,1.0,1.0,1.0,1.0,1.3392515785912593,1.0
419,28,Female,High School,32581.0,3.7717168145352997,0,1,1,1,,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1.0,0,41.751298382535836,0,1.260374446029753,1.260374446029753,1.260374446029753,1.260374446029753,1.2874303363300008,1.0
420,18,Female,High School,33766.0,5.2579404941560535,0,3,2,3,1,1,,1,1,1,2,1,1,1,1,1,1,1,1,0.0,0,22.066733896255403,0,2.8809094077037365,1.1124017369354366,1.1124017369354366,1.3356105633575517,1.1516801142151243,1.2427161216309504
421,50,Male,Master's Degree,83035.0,6.020591664063319,0,2,3,3,2,2,2,2,2,3,2,1,1,1,1,1,,,,,1,13.211923855297755,0,2.7604046139099077,1.9107460016285878,1.836533407950954,2.3503795822535496,1.0,1.1213772708628924
422,35,Female,Bachelor's Degree,62027.0,3.7034053452407125,0,1,1,1,1,1,1,1,2,1,,1,1,1,1,1,1,1,1,0.0,0,48.98186115210314,0,1.2015838209438097,1.2015838209438097,1.3158368139202965,1.2015838209438097,1.0,1.0
423,30,Male,Some College,50518.0,6.636496362345739,0,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0.0,0,141.3892911653517,0,1.7483826361769268,1.2303589873878351,1.7935312352919783,1.2303589873878351,1.0,1.131843706908879
424,49,Female,Some College,44598.0,4.709209506872227,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0.0,0,50.5938716798253,0,1.1773513211966091,1.1773513211966091,1.1880815719629265,1.1773513211966091,1.0,1.7551309817182505
425,18,Male,Bachelor's Degree,66403.0,6.834897046349647,1,4,4,3,1,1,1,2,1,2,2,1,1,2,2,2,4,3,4,1.0,0,35.16528591666358,0,3.906905346233927,1.2719842173429943,1.419375087971045,2.10389029888419,1.0,2.2650114199274225
426,18,Male,High School,30176.0,4.50651182049133,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,27.899023359071357,0,1.0627701433410737,1.0627701433410737,1.0627701433410737,1.0627701433410737,1.0,1.1614022505879573
427,36,Female,High School,32926.0,3.8653868722505678,0,7,7,7,7,7,,7,7,7,7,1,2,1,1,1,2,2,2,1.0,0,17.619464632872102,1,7.0,7.0,7.0,7.0,1.4778374545577746,1.0
428,18,Female,High School,31378.0,4.604421913205765,0,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,0.0,0,23.901700131109745,0,1.0577039595850033,1.0577039595850033,1.0577039595850033,1.0577039595850033,1.0922698045968406,1.0860993824620682
429,18,Female,Some College,44334.0,5.076307439999484,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,1,45.32564611292827,0,1.1149539678123108,1.1149539678123108,1.1149539678123108,1.1149539678123108,1.0,1.2557082059256188
430,18,Male,Master's Degree,80812.0,4.694976121197075,0,3,2,2,2,3,1,1,1,2,1,1,2,1,1,1,1,2,2,1.0,0,85.60860552983881,0,2.2735403252273105,2.7154917633367868,1.112076602916962,1.3690093508240335,1.2982685806959267,1.4292254200711194
431,18,Female,Some College,46757.0,4.919198151954953,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1.0,0,88.7226185378358,0,1.2333677576045297,1.2333677576045297,1.2333677576045297,1.2333677576045297,1.2089779329136725,1.2219683249803712
432,51,Male,High School,30344.0,5.634154694579047,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,2,1,0.0,0,37.95104711125784,0,1.0,1.0,1.0,1.0,1.0328713836222594,1.2263385658591024
433,35,Female,Bachelor's Degree,57822.0,4.977466819264681,0,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,,,,,1,38.45302292078135,0,1.2267064928453537,1.2267064928453537,1.2267064928453537,1.2267064928453537,1.1781477067121777,1.0
434,28,Female,Master's Degree,93013.0,5.114053887862391,1,1,1,1,1,1,,2,1,1,1,1,1,2,1,1,,,,,1,34.52809233224476,0,1.34790013120504,1.34790013120504,1.459242764449783,1.3928912315050792,1.2044828701906862,1.5831963988394482
435,18,Female,High School,24673.0,2.9780056810366253,0,4,4,4,4,4,4,4,4,4,,1,1,1,2,1,1,2,1,1.0,0,52.29020192933205,1,4.2751799905487795,4.2751799905487795,4.2751799905487795,4.2751799905487795,1.1130275054006353,1.329869893046697
436,27,Female,High School,45608.0,5.709207420813614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,34.41438129434775,0,1.0773067808220398,1.0773067808220398,1.0773067808220398,1.0773067808220398,1.2405843272044526,1.0
437,54,Female,Some College,40848.0,5.084035713000832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,34.868189195376026,0,1.30145941521737,1.2461140092596301,1.2461140092596301,1.2461140092596301,1.1922080921491252,1.1190095638868516
438,18,Male,Bachelor's Degree,42312.0,7.0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,16.640136053870997,0,1.531286885766832,1.302686081612657,1.302686081612657,1.302686081612657,1.1815684473810273,1.0
439,24,Male,Bachelor's Degree,58685.0,3.9785652825698543,0,1,1,1,1,1,1,,1,1,1,2,2,2,1,1,1,1,1,0.0,0,16.3264004559463,0,1.1764965849251432,1.1764965849251432,1.1764965849251432,1.2981788251767439,1.831677908034498,1.3659504363624477
440,77,Female,Master's Degree,85390.0,2.8492160729506315,0,2,2,2,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,0.0,0,19.050340541392973,0,2.0989788152480973,1.338938643191327,1.338938643191327,1.338938643191327,1.0824719831254521,1.0
441,41,Male,Doctorate/Professional,133225.0,6.003489042109055,1,1,1,1,1,,1,2,1,1,1,1,1,2,1,2,1,2,1,1.0,0,40.122539109643846,0,1.2186662898537364,1.2186662898537364,1.4716862427360091,1.2186662898537364,1.0,1.3060370618425035
442,18,Male,Bachelor's Degree,64933.0,5.6504851238069005,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,3,1.0,0,25.916503248106245,0,1.2694120487904905,1.5395206730974476,1.3741374023388113,1.2694120487904905,1.0,1.0
443,39,Male,Bachelor's Degree,63105.0,3.8890370733095105,1,2,,2,1,1,1,1,1,1,1,1,3,1,1,1,,,,,1,261.36098587591476,0,2.0786240498308803,1.1387927963200162,1.1387927963200162,1.1387927963200162,2.100301854336977,1.0
444,18,Female,Bachelor's Degree,59734.0,3.211326358494681,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1.0,0,45.165972293631675,0,1.233224667117105,1.233224667117105,1.233224667117105,1.233224667117105,1.6602939162691683,1.0
445,23,Female,High School,37250.0,7.0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1.0,0,116.35502496871469,0,1.2396196218515865,1.1705366065487988,1.809134054109354,1.1705366065487988,1.1794496301492678,1.6908716282788885
446,39,Female,Doctorate/Professional,132738.0,7.0,0,3,3,3,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1.0,0,108.61358969720409,0,2.971819495260581,1.2080772295228819,2.011613933660275,1.9417624061301841,1.6280612489791855,1.4298232939007636
447,33,Male,Some College,52857.0,1.966306213682032,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,0,46.51318698729453,0,1.2505633573630832,1.2505633573630832,1.2505633573630832,1.2505633573630832,1.3016867782151609,1.0958784281257004
448,38,Female,High School,27604.0,4.604310061966549,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,32.0510201528403,0,1.1144213331212698,1.1144213331212698,1.1144213331212698,1.1144213331212698,1.0,1.0
449,44,Female,Bachelor's Degree,58547.0,7.0,0,2,2,3,2,2,3,3,3,3,3,1,1,1,3,3,3,3,3,1.0,0,16.132020413187917,0,2.1618034284936667,2.159736739205905,2.8349326021684687,2.774907112090604,1.0,1.8707519169930913
450,34,Female,Some College,42879.0,4.581118674888773,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1.0,0,20.460751870326376,0,2.209968337367799,1.4043567223127533,1.4043567223127533,1.4043567223127533,1.0,1.134625648834652
451,34,Female,Bachelor's Degree,63599.0,4.562204095765352,0,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1.0,0,64.86414239756688,0,1.8636035721329869,1.3043485526024987,1.3043485526024987,1.586048910641634,1.0718067188141962,1.0
452,29,Male,Bachelor's Degree,51171.0,4.832412874081822,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,41.088116051016414,0,1.2515118910870928,1.2515118910870928,1.3309979750862189,1.2515118910870928,1.0,1.0
453,18,Female,Some College,32328.0,3.7428339341013928,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1.0,0,19.80709244295535,0,1.2986794507833226,1.2159547969541633,1.2159547969541633,1.2159547969541633,1.9847456392395577,1.0
454,51,Female,Master's Degree,86829.0,2.9837915325035427,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,28.052095287995684,0,1.2955021965536373,1.361149105707054,1.2955021965536373,1.2955021965536373,1.0,1.0
455,24,Male,Some College,44140.0,6.568311503955174,0,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1.0,0,43.10161663458747,0,1.148554325958026,1.148554325958026,1.3236890187139758,1.148554325958026,1.0033895010652962,1.2750570844744127
456,40,Male,Some College,51189.0,2.8041820218780216,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0.0,0,33.77924668415273,0,1.2687070014074406,1.2687070014074406,1.2687070014074406,1.4236791783694556,1.0,1.1071930236153225
457,47,Male,Bachelor's Degree,47972.0,5.521452887741383,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1.0,0,27.370462306745747,0,1.0952036091571804,1.0952036091571804,1.0952036091571804,1.0952036091571804,1.0,1.1920263209211461
458,18,Male,Bachelor's Degree,66160.0,6.352553340584945,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,3,3,3,1.0,0,31.69522421954985,0,1.1797365758008214,1.136392108427699,2.398983865027461,1.6490864314644504,1.3180205029354306,1.276173027242164
459,18,Male,Bachelor's Degree,75255.0,3.313405811428494,1,3,2,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,4.795020016893347,0,2.4435634293178015,1.9997258669982645,1.1656295150866365,1.1656295150866365,1.3958438979174403,1.0715510502579457
460,19,Female,Some College,40296.0,3.9984510766264068,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1.0,0,33.601334311257716,0,1.3468126461768382,1.3468126461768382,1.3468126461768382,1.3468126461768382,1.0,1.0
461,58,Female,Bachelor's Degree,47817.0,6.777132944909067,0,2,2,1,1,1,3,2,2,2,2,1,1,1,2,1,1,2,1,1.0,0,14.20185920115861,0,1.8773459366199283,1.4526509627208803,2.3952458235896543,1.7011849282241804,1.027089431352909,1.756924371555914
462,18,Male,High School,32965.0,5.892759236295152,0,1,1,1,,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1.0,0,44.290957799155294,0,1.233654830716659,1.233654830716659,1.5822927052794968,1.233654830716659,1.4409365635901876,1.49740008828496
463,64,Male,Master's Degree,85163.0,4.397528581057447,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,,,,,1,36.861565227077236,0,1.1543344314930966,1.758193829976262,1.1543344314930966,1.1543344314930966,1.0,1.0
464,29,Male,Some College,45788.0,6.7629237043695225,0,2,3,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1.0,0,60.2634059328666,0,2.7044575836761573,1.1565315234335358,1.6014482517121087,1.585080536618163,1.0,1.6187856652699357
465,30,Female,Bachelor's Degree,53064.0,6.768496440490593,0,1,2,1,1,1,2,1,2,2,,1,1,1,1,2,,,,,1,60.73674384023038,0,1.4932329236349273,1.3159122540055677,1.6709996388764201,1.8753743490124155,1.0,1.0995475965293844
466,46,Female,High School,42775.0,5.549768500920419,0,1,1,1,1,1,1,1,1,,1,1,1,2,1,1,,,,,1,131.06810911402692,0,1.198019450686823,1.198019450686823,1.198019450686823,1.198019450686823,1.0,1.3775083433751898
467,26,Female,High School,29427.0,4.029791703764238,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0.0,0,6.77671727325096,0,1.260886561578104,1.260886561578104,1.260886561578104,1.260886561578104,1.9572874520297776,1.0428339473294086
468,51,Female,Bachelor's Degree,44455.0,4.662516685486667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,29.938745311032108,0,1.275760561536232,1.2614340636519785,1.247508321972918,1.247508321972918,1.0,1.167415092211859
469,18,Female,Master's Degree,97911.0,5.572302767142007,0,2,2,1,2,2,1,1,1,1,1,3,2,1,1,2,3,2,2,1.0,0,6.47287327509194,0,1.7070962278991828,2.2313097642657698,1.4086030591812904,1.4086030591812904,2.2342395806368787,1.0
470,63,Male,Bachelor's Degree,40440.0,4.954826722108265,1,2,3,2,1,1,,2,2,1,1,1,1,1,1,1,2,2,2,1.0,0,49.03612473961945,0,2.28374585847712,1.1978687096767275,1.749843595777294,1.1389842426468664,1.0,1.0
471,18,Female,Master's Degree,82618.0,6.420644331705307,0,3,3,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1.0,0,28.973332179525464,0,3.062457201249357,1.2260098071959777,1.2260098071959777,1.2260098071959777,1.3493317744454763,1.2756470320172413
472,65,Female,Bachelor's Degree,80882.0,3.2112936958578633,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.0,0,22.72330691977364,0,1.1000958439016124,1.43115061388278,1.1000958439016124,1.1000958439016124,1.4508104183121806,1.0
473,18,Female,Bachelor's Degree,57409.0,3.2574574122138897,0,3,3,3,1,1,1,1,1,2,2,1,2,1,1,3,4,4,4,1.0,0,41.00175204922422,0,3.4211106304474703,1.3005687485716653,1.1773657905362205,1.6674790693720054,1.5864023654687662,1.1334559795681156
474,19,Male,High School,29396.0,5.435132444927162,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1.0,0,14.263669321099297,0,1.2294568726231958,1.2294568726231958,1.2294568726231958,1.2294568726231958,1.5224114570396212,1.152144512256066
475,18,Female,Master's Degree,84330.0,4.560992262051024,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,145.2241741977519,0,1.2673651956465677,1.2673651956465677,1.2673651956465677,1.2673651956465677,1.3667496292377508,1.0
476,18,Female,High School,34745.0,4.384836800892937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,27.234014731952765,0,1.0902719481518095,1.0902719481518095,1.0902719481518095,1.0902719481518095,1.0,1.0
477,24,Female,Master's Degree,86874.0,2.901526265073284,0,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,2,2,2,1.0,0,35.20635534653089,1,4.2571018121972575,4.2571018121972575,4.2571018121972575,4.2571018121972575,1.26229381741955,1.0
478,29,Female,Master's Degree,92726.0,5.225409598237636,0,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,3,2,3,1.0,0,29.879695527718034,0,1.6697548480462574,1.1016888880186608,1.5135066945609594,1.9857753354918444,1.013533872938546,1.0484173324146928
479,49,Male,Master's Degree,72877.0,5.131418359599005,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,69.26417937664905,0,2.034315187619398,1.2247217416741616,1.1801729356616246,1.1599675854790334,1.1276297410416456,1.0567800061666528
480,21,Male,Bachelor's Degree,70156.0,6.049522676537263,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,,,,1,12.657327340881634,0,1.2396514371589191,1.2396514371589191,1.2396514371589191,1.2396514371589191,1.0,1.3342948031373498
481,33,Female,Bachelor's Degree,59338.0,5.289577973057264,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0.0,0,64.23620501437198,0,1.039637295770758,1.039637295770758,1.0881704707722752,1.039637295770758,1.0,1.3624656646920252
482,28,Female,Bachelor's Degree,62950.0,5.027614698287355,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,1.0,0,21.87070930329087,1,4.160805766334366,4.160805766334366,4.160805766334366,4.160805766334366,1.0,1.0
483,35,Male,High School,31859.0,6.730100827827439,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0.0,0,22.024012835228664,0,1.2358742401518692,1.2358742401518692,1.7465731722068358,1.2358742401518692,1.017308356734084,1.0
484,18,Female,Bachelor's Degree,67147.0,3.4937925055168852,0,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1.0,0,66.92110435049857,0,1.1838626476634144,1.1838626476634144,1.1838626476634144,1.1838626476634144,1.0,1.0
485,18,Female,High School,33714.0,5.897305984501849,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1.0,0,26.720680813842744,0,1.5613942517744686,1.1837014119461853,1.5008193245408001,1.1837014119461853,1.0,1.0385415290111542
486,18,Female,Bachelor's Degree,59581.0,3.0275086857660467,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.0,0,54.11034873991245,0,1.2964196348628305,1.4468997496545382,1.2964196348628305,1.2964196348628305,1.0,1.0136110067523367
487,55,Male,High School,30334.0,4.110129555998951,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0.0,0,54.92469023896484,0,1.0993719394944352,1.0993719394944352,1.0993719394944352,1.0993719394944352,1.8913655573699304,1.124849773254052
488,63,Female,High School,30015.0,3.6235457275896925,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,25.045426712409117,0,1.0893674980356784,1.0893674980356784,1.0893674980356784,1.0893674980356784,1.0,1.0731709773569889
489,18,Female,Some College,46514.0,6.216525296087494,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,39.899026726134686,0,1.5550835680512698,1.1818312529980766,1.0969805842527038,1.0969805842527038,1.0,1.0
490,18,Male,Some College,39912.0,5.114966696325988,0,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1.0,0,22.48578333919109,0,1.3517812145839858,1.2908361686632728,1.8549502955893482,1.3003637327175246,1.4843047467911277,1.0
491,39,Female,Bachelor's Degree,51096.0,5.182445782029131,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,32.60114664408113,0,1.1535414390851306,1.1535414390851306,1.546351263621214,1.1535414390851306,1.0,1.048357829341056
492,68,Female,High School,31784.0,3.761247115951714,0,1,1,1,1,,1,1,1,1,1,2,1,1,1,2,,,,,1,48.373316902525254,0,1.3073647816598162,1.3073647816598162,1.3217289521550144,1.3073647816598162,1.2903046373275426,1.0
493,78,Male,Bachelor's Degree,62742.0,4.8103984552872445,0,2,3,3,1,1,1,1,1,1,,1,1,2,1,1,2,2,2,1.0,0,15.403534924482825,0,2.8681136519324895,1.2730065364717074,1.2730065364717074,1.2730065364717074,1.083296910743797,1.35835223142935
494,18,Female,High School,31854.0,4.207495105698155,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,47.09819035021986,0,1.4571936050977286,1.2730284757527819,1.2730284757527819,1.2730284757527819,1.0,1.0
495,18,Male,Bachelor's Degree,56617.0,5.6984915193104815,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0.0,0,42.697085229652274,0,1.1360170886237968,1.1360170886237968,1.4088980124476616,1.1360170886237968,1.7412898781812784,1.1046664528498722
496,30,Female,Bachelor's Degree,57612.0,3.9115815240689025,0,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,2,1,2,1.0,0,10.06234649194299,0,1.1408717333579992,1.1408717333579992,1.1408717333579992,1.1408717333579992,1.0,1.0
497,32,Female,Bachelor's Degree,43119.0,6.928732674766599,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,,,,,1,18.231264520025128,0,1.4597881897458693,1.4597881897458693,1.5479555623728596,1.4597881897458693,1.0,1.5691013160480107
498,21,Female,Bachelor's Degree,46466.0,3.0217454154886774,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,19.04519804560327,0,1.7829568972626604,1.327557453149468,1.327557453149468,1.327557453149468,1.0,1.0
499,18,Female,Some College,44461.0,4.15152421780647,0,1,1,1,,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1.0,0,23.207821058343214,0,1.368503632132301,1.368503632132301,1.3725500879013686,1.8860335454464394,1.2757523285798311,1.2086331585492527
