participant_id,age,gender,education,income_level,employment_status,banking_experience_years,previous_fraud_experience,technology_comfort,financial_literacy,risk_tolerance,trust_in_banks,privacy_concerns,ATT1,ATT2,ATT3,ATT4,ATT5,SN1,SN2,SN3,SN4,PBC1,PBC2,PBC3,PBC4,PBC5,INT1,INT2,INT3,INT4,Perceived_Severity,Perceived_Vulnerability,Threat_Probability,Threat_Consequences,Self_Efficacy,Response_Efficacy,Response_Cost,Coping_Confidence,Past_Behavior,Behavior_Frequency,Behavior_Consistency
459,36,Female,Master's Degree,$50k-$75k,Full-time,11,0,5.233851020325053,2.9850084136326993,3.4908040078186278,7.0,7.0,6,5,6,6,6,5,5,5,4,4,5,5,6,4,5,5,5,6,6,7,7,7,4,3,4,4,7,7,6
460,27,Male,Master's Degree,Under $25k,Full-time,26,1,5.207804921815014,5.754995287983965,2.5296666661313507,4.175553949293301,5.385322766787082,4,4,3,5,4,2,4,3,2,5,5,4,6,5,2,3,3,2,4,4,4,4,5,5,6,6,3,2,3
461,74,Female,Some College,$25k-$50k,Full-time,26,1,3.924873087046602,6.103461654280664,3.592534993434901,4.710062739698039,2.174790697547861,5,5,4,6,5,4,4,3,4,3,4,3,4,3,5,5,5,5,3,5,4,3,4,6,4,5,4,5,5
462,45,Male,Bachelor's Degree,$25k-$50k,Full-time,13,0,4.008549844035059,5.740167068318685,5.748788206653863,4.37458861592345,5.42701580423597,4,4,4,3,3,4,4,4,2,5,6,6,5,5,3,4,4,5,4,5,4,4,4,5,5,4,4,4,3
463,34,Female,Some College,$25k-$50k,Full-time,7,0,3.407506097367389,4.840168540900417,3.1750421016582777,5.928999088141787,6.128222942495482,5,5,5,5,6,4,4,3,4,3,3,4,3,3,5,4,5,4,4,4,6,5,4,5,4,4,6,3,3
464,48,Male,Bachelor's Degree,$100k-$150k,Full-time,24,0,5.6522911921587715,4.576779054431925,5.151802982310457,6.166774674208056,5.347095547441683,6,6,6,6,6,7,7,6,7,4,5,6,6,5,6,6,6,6,6,6,5,6,3,4,5,4,6,7,6
465,43,Male,Bachelor's Degree,$25k-$50k,Full-time,26,1,3.1192668183906327,2.6192808366313285,2.6711362935685456,2.4672834415724236,5.899166410608261,5,4,4,4,5,5,5,4,4,3,4,3,3,3,6,6,5,6,6,7,5,6,4,3,4,3,4,6,5
466,41,Male,Bachelor's Degree,$25k-$50k,Full-time,3,0,5.775054592784355,3.8804351352756252,4.862258669718454,5.17121296007875,5.492771911906423,6,6,5,5,6,4,4,4,3,5,3,3,5,3,4,5,5,5,5,5,4,5,2,4,3,3,5,5,4
467,54,Female,Some College,$50k-$75k,Full-time,2,0,4.811779857206469,3.3109817356496327,3.8023181978707314,3.0318143906066215,3.741890040769948,5,4,5,5,6,7,7,7,6,5,4,5,3,5,2,3,3,2,5,5,5,5,4,5,5,4,2,1,2
468,56,Male,Some College,$100k-$150k,Full-time,17,0,4.43243328231727,1.8268342583198773,4.292834760304992,6.709926589450333,4.125137723300191,5,6,6,6,6,5,6,7,6,4,5,5,4,3,6,5,4,5,5,5,6,5,3,4,3,4,4,5,5
469,37,Female,High School,$25k-$50k,Full-time,21,0,3.5149344003353002,5.574156444914975,3.810014558536482,5.128297636252477,4.7467325941568275,6,6,5,5,5,6,6,5,5,3,4,4,4,5,6,5,5,4,5,5,5,3,4,5,4,5,4,4,4
470,36,Male,Some College,Under $25k,Self-employed,12,0,2.4666872082538105,3.2954210696900423,4.698275325417692,3.611980553964836,6.271956256062186,6,4,5,5,6,3,4,3,3,3,4,3,5,4,7,6,6,7,7,7,7,5,4,3,4,4,7,6,7
471,40,Male,Bachelor's Degree,$50k-$75k,Full-time,21,0,3.5285208654329314,5.754724479665899,1.0,4.310414334474576,4.257527524847317,5,3,4,4,5,7,6,6,7,5,5,5,4,6,5,5,4,4,5,5,4,5,5,5,4,5,6,4,5
472,18,Female,Master's Degree,$75k-$100k,Part-time,7,1,4.004989697062671,5.346270320988016,1.8122445611594025,4.253227290080609,5.6014928964844115,7,5,6,6,6,5,6,6,5,6,5,4,5,5,4,4,4,4,7,6,7,6,5,5,4,4,3,3,4
473,22,Male,Bachelor's Degree,$75k-$100k,Full-time,0,1,1.0,4.923733369623445,4.383912697212102,5.230135531462978,5.434061853313316,4,5,5,5,5,6,5,5,4,3,1,2,3,3,6,7,7,7,5,5,5,5,4,5,4,4,6,6,7
474,65,Male,Bachelor's Degree,$100k-$150k,Unemployed,10,0,4.203967266998004,4.996749293292139,1.0,5.850295125012973,6.844816991587043,4,5,5,6,6,1,3,3,2,5,6,5,6,6,3,6,5,5,6,7,5,5,7,6,5,6,5,4,5
475,69,Female,Doctorate,Over $150k,Full-time,15,0,5.886536052039008,3.4000919533041802,3.0571875020939068,3.2221512496339475,5.054152244057644,4,3,4,3,5,5,5,4,6,4,4,6,5,5,5,4,5,4,5,4,5,5,3,3,4,3,5,4,4
476,41,Male,Bachelor's Degree,$100k-$150k,Full-time,12,1,5.350826858150809,6.615205196677865,3.72392282254869,6.806505401094537,3.169765739896115,4,6,6,6,5,6,7,6,6,5,5,5,4,4,3,3,3,2,3,3,3,3,6,6,6,6,2,2,2
477,53,Male,Master's Degree,$75k-$100k,Full-time,3,0,3.7556911863877387,4.256063060238964,2.6406038073419444,6.526828129385011,5.8115575113864555,5,6,6,5,5,4,5,5,6,5,5,5,5,6,3,3,4,4,5,5,4,5,5,5,5,4,4,3,3
478,49,Male,Bachelor's Degree,$50k-$75k,Full-time,0,1,4.570404447622842,4.5925111906543155,2.8318140362287165,3.5496117188907452,7.0,5,5,3,4,4,5,4,4,5,4,5,4,5,4,4,3,4,4,5,5,5,6,4,5,4,4,3,3,2
479,80,Female,Some College,Under $25k,Full-time,9,0,3.6657531458670007,3.3562007663633695,4.180215080215029,4.687362153234771,5.8836216793531015,4,3,4,3,4,5,5,4,4,5,5,6,5,4,6,4,4,4,4,5,5,5,4,5,4,3,4,4,4
480,61,Female,High School,Over $150k,Full-time,23,0,4.723141100003544,2.989485160989952,5.213012938091733,6.652970252937179,4.233572249008552,6,6,6,5,6,5,3,5,4,5,7,4,5,6,3,3,3,4,4,4,4,3,4,4,4,5,4,2,2
481,43,Female,Bachelor's Degree,$50k-$75k,Student,27,0,6.810161735616047,4.820484811452251,2.458170866243269,6.079502304012979,3.9098595329031385,4,5,5,6,5,4,4,4,2,6,7,6,5,7,2,2,1,2,2,4,4,4,4,5,5,5,2,2,2
482,30,Female,High School,$25k-$50k,Full-time,26,0,5.952748203937314,4.482767544720422,2.9949185253376815,4.195908363942525,4.051734283141854,5,6,5,5,4,4,5,4,5,5,4,5,6,5,5,3,4,4,5,5,6,6,5,4,4,4,4,5,4
483,20,Male,Some College,$75k-$100k,Full-time,6,1,5.281191458539129,3.1738419243266494,2.776234637342137,5.577207777481448,7.0,5,6,5,5,5,7,7,6,6,4,4,5,5,5,2,2,2,3,6,7,6,6,3,4,4,3,2,3,1
484,48,Male,Bachelor's Degree,$25k-$50k,Part-time,3,0,3.7606726314244225,2.330045265591975,1.0,7.0,4.73993981542642,5,5,6,5,5,6,7,6,6,4,5,3,3,3,5,5,5,6,4,4,4,5,3,3,2,3,5,6,6
485,33,Female,Bachelor's Degree,$75k-$100k,Full-time,19,0,5.6249075894172575,2.5490999864741886,3.998396506444512,4.726191978221454,4.371092266789169,4,6,4,4,5,3,4,4,5,6,6,4,6,6,7,6,7,5,5,5,5,6,5,4,5,4,7,7,7
486,23,Male,Bachelor's Degree,$75k-$100k,Self-employed,21,0,1.9696845729404204,5.75497383221844,5.108604844159888,3.8408220982719765,4.925719691460043,4,5,3,5,4,6,6,5,6,4,3,3,2,3,3,6,5,5,6,4,5,6,5,5,5,5,4,6,4
487,35,Male,Some College,$50k-$75k,Full-time,19,1,4.121469777013664,3.4027700409549073,5.223300490242234,4.806903822509678,4.751402246533727,3,3,3,5,4,5,6,6,7,4,5,3,4,3,5,5,4,5,3,4,4,4,4,5,5,4,5,4,4
488,28,Male,Some College,$100k-$150k,Part-time,0,0,5.375567129735925,3.7594188906214163,2.5809270729829654,4.895862514596781,6.824415395766254,5,4,5,5,5,5,6,5,6,5,5,7,6,6,2,2,2,2,6,5,6,7,5,6,5,6,1,1,2
489,70,Male,Bachelor's Degree,$25k-$50k,Full-time,6,1,5.610631821071627,6.085442336386781,2.0476227320718,3.970555913199882,3.9840747598820663,5,4,5,5,7,5,6,6,6,5,5,6,5,6,6,6,5,6,4,5,6,5,7,6,7,6,5,6,5
490,58,Prefer not to say,Doctorate,$50k-$75k,Self-employed,14,0,5.504826735323611,2.7412042700676613,3.8302477666283585,5.12995008137706,6.398707554826491,6,5,6,6,6,3,4,3,4,6,6,6,6,6,4,4,5,5,7,5,7,7,6,6,5,4,4,4,5
491,44,Male,Bachelor's Degree,$50k-$75k,Part-time,19,0,4.942246033814541,3.2549067265678264,4.960983161193054,3.094718728326998,5.234301306096193,3,4,5,5,6,4,4,5,5,3,4,2,3,3,6,5,5,6,5,6,6,7,3,3,3,3,5,5,4
492,67,Female,Master's Degree,$75k-$100k,Full-time,22,1,4.206412531374175,3.200603122871099,4.0167906276345375,3.8013593595895845,6.4277291647704535,4,4,4,3,4,6,5,6,6,4,5,4,5,4,2,4,3,3,7,6,5,6,5,4,4,4,1,2,4
493,46,Male,Master's Degree,$100k-$150k,Full-time,16,0,5.306963954739733,6.3034890255158516,4.205026490223266,5.509893731385757,6.840880948107456,5,4,5,6,6,4,3,3,3,5,5,5,6,6,4,6,5,4,6,5,6,7,6,6,5,5,3,3,5
494,32,Other,Bachelor's Degree,$50k-$75k,Full-time,18,0,3.0707084391205495,6.791398550757139,5.398563298830727,2.494154978149298,5.193277397304405,4,5,4,4,4,4,3,3,3,5,5,5,6,5,6,6,5,7,5,6,7,6,7,6,7,6,6,6,7
495,67,Male,Some College,$75k-$100k,Retired,15,0,3.232984105060125,5.177032193022822,2.7652088170770153,5.683801110393731,4.753430029440917,4,5,5,5,5,5,4,6,4,4,4,5,5,4,4,3,3,4,4,4,6,4,5,4,5,4,2,2,3
496,53,Male,Bachelor's Degree,$25k-$50k,Full-time,21,0,4.592602014690445,5.218400141400512,3.492041878657758,2.1856223611531562,5.172796715051613,5,4,6,6,5,3,4,4,3,6,5,5,5,6,3,4,4,3,7,6,6,5,5,4,6,5,4,4,4
497,29,Female,Bachelor's Degree,Over $150k,Full-time,18,0,4.759796464063121,3.4455384962914497,6.088447716465682,2.5224105053484216,4.9957522607943545,3,3,3,4,2,5,6,6,5,4,5,6,5,6,6,6,5,5,4,5,5,4,4,5,5,5,6,5,5
498,42,Female,Bachelor's Degree,$50k-$75k,Full-time,15,0,1.7615772321530305,6.731527032975568,3.524464427663322,4.001225508332937,3.2773368986873987,5,5,5,6,4,4,5,4,4,3,4,3,3,4,5,6,5,6,5,4,4,5,5,5,6,5,5,6,6
499,31,Male,Bachelor's Degree,$75k-$100k,Full-time,12,0,5.182719571424277,4.548005130666261,2.0257282476468004,4.94423661138322,6.8077284111635805,5,5,6,5,4,6,5,5,6,5,5,6,5,5,7,6,5,6,7,6,6,6,4,6,5,5,5,6,6
500,24,Male,Bachelor's Degree,Under $25k,Full-time,15,0,5.65909256687909,5.309043343784662,2.862901465249587,6.190316323752866,5.370363519119309,7,5,5,5,7,5,5,5,5,5,5,5,5,4,4,4,4,5,4,7,5,4,5,5,6,6,3,4,4
501,58,Male,Some College,$25k-$50k,Retired,19,0,4.384072143800557,4.06281757959776,2.4865482082902606,4.669147315791514,3.82059089644384,5,4,5,4,4,4,3,4,5,7,6,6,6,4,4,4,4,4,3,2,4,3,7,5,5,6,4,4,3
502,73,Male,Bachelor's Degree,$50k-$75k,Full-time,17,0,7.0,3.8515576364741064,4.300027619981779,4.304135670908812,2.8257243477817497,5,5,5,5,6,4,4,5,4,5,6,6,5,5,3,3,3,4,5,5,5,5,5,4,5,5,3,4,4
503,24,Male,Some College,$100k-$150k,Self-employed,18,1,3.4755973405272207,6.361954937474953,2.5456741949757093,5.295497497581764,2.5396408437766156,7,6,6,7,5,3,3,3,4,4,3,5,4,3,3,2,3,3,3,5,4,4,5,4,5,5,3,2,2
504,53,Female,Master's Degree,$50k-$75k,Full-time,28,1,3.958369254919696,4.9016407836598,4.1794479540057425,3.5549214154384785,5.947528480356254,4,3,3,3,4,4,4,5,4,5,5,5,4,5,3,4,4,4,4,5,4,5,6,5,5,5,3,3,4
505,35,Male,Some College,Over $150k,Full-time,17,0,3.907399640809186,6.086788099391496,2.76950869404309,4.767298191215687,4.419124674752195,5,4,5,5,5,3,3,3,3,4,3,4,4,3,3,5,4,6,4,5,5,5,4,6,4,4,3,4,4
506,37,Male,High School,$50k-$75k,Full-time,8,0,4.385718583063474,4.531926623268558,1.0,3.1606644904535677,4.599609265084353,4,5,4,4,3,5,5,4,4,4,5,4,5,5,6,5,6,6,4,4,5,4,5,5,5,5,6,6,7
507,36,Female,Bachelor's Degree,$50k-$75k,Full-time,23,1,4.0069127805505635,3.097123502649982,4.229267701774691,4.699108620250495,5.636969690992705,4,4,2,3,5,6,5,6,6,5,5,4,6,4,7,5,7,7,5,5,4,4,4,4,3,5,5,6,7
508,32,Other,Bachelor's Degree,$25k-$50k,Retired,1,0,2.3897841830926922,3.441654187257966,4.007849154165644,4.444196408980716,4.532347028288044,4,5,5,4,4,5,3,4,2,3,5,4,4,4,6,4,7,6,3,4,4,5,4,5,4,6,4,6,4
509,45,Female,Bachelor's Degree,$100k-$150k,Unemployed,4,0,3.6801775556452867,4.333854815203994,4.524860941992377,3.634878494260699,5.701176857658864,5,5,5,5,5,4,4,4,4,2,3,4,3,4,4,3,4,4,6,5,5,5,4,4,4,5,2,4,3
510,32,Male,Some College,$25k-$50k,Full-time,18,1,4.3535689563388855,3.3855497191436754,2.8578178931686407,4.798048763845286,5.204790470814387,4,4,4,4,6,6,6,6,5,4,3,4,3,4,3,2,3,3,5,5,4,4,4,3,3,3,1,2,3
511,49,Male,Bachelor's Degree,$100k-$150k,Full-time,20,0,6.342858123092996,2.7603001687840023,2.7086377344968726,4.790259583791571,5.00745745853584,6,6,5,5,5,2,2,1,2,6,6,6,5,6,4,3,4,3,6,6,6,6,4,4,4,5,4,5,4
512,44,Female,Some College,Over $150k,Full-time,2,0,7.0,5.761842141323132,4.362053601874163,6.010544814806961,3.369974553739362,4,6,4,5,4,6,5,7,6,6,6,5,6,6,5,4,6,6,3,4,4,3,5,5,6,5,5,5,4
513,41,Male,Master's Degree,Over $150k,Retired,11,1,6.503210846775982,3.4916689079294345,5.926627401543373,2.6732399163246545,4.198295507917254,4,3,4,4,4,6,7,6,6,4,4,4,6,5,6,5,4,5,6,5,4,5,3,3,5,4,6,5,5
514,31,Male,Master's Degree,$50k-$75k,Unemployed,8,0,3.3369314554910905,4.379650572128717,3.8156352133088585,4.508741310763549,5.7627889021455525,4,4,4,4,3,2,2,2,3,6,4,5,5,5,4,4,5,4,5,5,5,5,4,4,5,5,5,5,6
515,36,Female,Bachelor's Degree,$75k-$100k,Self-employed,10,0,3.4562855840607516,4.584973666851286,4.394419134466003,3.6876851203558245,4.349776003649543,5,6,5,5,5,1,2,2,3,5,5,4,5,4,4,4,5,4,5,5,6,4,5,5,6,5,4,5,4
516,56,Female,Some College,$100k-$150k,Full-time,24,0,4.261007133735974,3.4354009370832608,3.3497772418040097,5.64371446981155,6.42590651136294,5,6,6,5,3,4,4,4,4,4,3,4,3,3,5,4,5,4,6,6,5,6,3,3,4,3,3,5,5
517,52,Female,Bachelor's Degree,$25k-$50k,Full-time,22,0,7.0,6.086039306201362,1.6389172693768415,5.504694478230559,7.0,4,5,4,5,5,2,2,4,3,7,6,7,7,7,3,5,3,4,6,6,6,6,7,7,5,6,4,4,3
518,30,Male,High School,$75k-$100k,Full-time,14,1,4.25186392172716,2.7477157104340035,5.154401186815681,5.209455814082345,5.822023830925454,6,7,5,6,7,7,7,7,7,4,4,5,4,4,2,2,3,4,6,5,6,6,5,4,4,4,2,3,2
519,46,Male,Bachelor's Degree,Under $25k,Full-time,9,0,2.508738764193854,4.540112842655002,5.0717799347206265,3.755400090316644,6.742115080501673,5,4,5,5,5,5,5,6,5,5,4,4,4,4,3,5,5,3,7,7,6,7,6,3,6,6,4,4,4
520,56,Other,Some College,$50k-$75k,Full-time,1,0,3.748234294570447,4.519953018289559,4.7950836352452715,5.662564699528114,5.892799962125675,5,4,3,5,5,4,4,5,6,5,6,5,6,6,5,6,5,4,6,6,7,6,6,6,6,5,5,4,4
521,19,Male,Master's Degree,$25k-$50k,Full-time,29,1,5.635584002729125,4.129469016276608,3.5452763863206136,2.7638428855080015,4.512311775060593,4,5,5,5,5,3,3,3,3,6,6,5,6,6,4,4,4,3,6,5,5,5,5,6,5,6,4,3,4
522,53,Female,High School,$25k-$50k,Full-time,20,0,5.534910415344131,2.514013602746423,4.635878539633957,2.517627155688674,5.320166831288167,5,5,4,5,4,6,7,6,6,5,4,6,6,6,2,2,3,2,5,6,5,5,4,4,4,4,2,1,1
523,35,Female,Bachelor's Degree,$50k-$75k,Unemployed,7,0,4.199675000262516,5.3320628174225035,5.051266516342963,3.068954800117691,7.0,4,4,5,4,4,7,7,7,6,3,3,3,4,2,4,4,4,4,7,6,7,6,4,4,5,4,2,3,3
524,53,Female,Bachelor's Degree,$50k-$75k,Self-employed,22,0,5.525122010340046,5.166563871434976,6.06822215893939,4.559830227607713,4.524090883109803,4,5,4,4,4,6,7,6,6,6,6,6,5,6,3,4,3,5,4,5,4,5,6,6,6,5,3,3,4
525,33,Male,Bachelor's Degree,$75k-$100k,Full-time,14,0,1.0902416961797519,3.3217609128314187,5.183936546506418,5.410197281185952,3.9567399712341182,6,7,6,6,6,7,7,6,7,3,3,3,3,4,6,4,6,5,5,5,5,5,4,4,4,4,6,6,7
526,18,Male,High School,Under $25k,Full-time,12,0,4.655743852549047,5.119733369366971,3.889349715047094,1.0287610311885702,3.8523861345732033,3,3,3,4,3,4,3,4,3,4,4,4,4,3,5,5,5,6,4,4,4,4,4,4,3,4,5,6,5
527,20,Female,Doctorate,$50k-$75k,Full-time,19,1,5.791028132052945,4.687379992191008,1.9684454424058797,6.187291398255743,4.860717677783096,6,7,5,5,6,6,6,6,7,6,6,5,5,6,3,2,1,2,4,4,3,5,5,5,6,5,1,1,1
528,45,Female,Bachelor's Degree,$25k-$50k,Part-time,7,1,3.250705087268197,2.5352042110305595,4.017921616740438,4.757334635414121,3.996180702492631,5,5,5,6,5,3,4,3,5,4,4,4,4,5,6,6,5,5,5,5,5,5,4,5,4,4,5,4,4
529,48,Female,Bachelor's Degree,$75k-$100k,Self-employed,11,0,3.2454921952555678,3.089892411057235,4.159208354189031,2.7186731828922697,6.941421370180961,5,4,5,6,4,4,6,6,7,3,4,4,4,4,4,2,3,3,7,7,6,7,5,4,4,3,3,3,2
530,31,Male,Some College,$75k-$100k,Self-employed,16,0,1.7003277708547868,5.679765878356453,4.792641685445625,4.721136364347497,5.337992188050416,4,5,5,5,3,4,4,6,5,2,2,2,2,2,2,3,3,4,5,4,5,6,6,4,4,4,2,2,2
531,54,Male,Bachelor's Degree,$75k-$100k,Part-time,10,0,6.884843392216041,4.602241040684666,5.695448603052795,5.911030497614103,6.168898940736553,6,6,6,5,6,1,2,2,3,5,6,5,6,6,2,2,1,2,6,6,5,6,4,4,5,5,2,1,1
532,20,Female,Bachelor's Degree,$75k-$100k,Full-time,21,0,3.4197690344676497,3.466406170446186,3.666789283120509,5.3193292183675105,4.771468070362332,5,5,6,4,5,5,5,6,6,5,4,3,5,4,6,5,6,5,5,5,4,4,4,4,4,5,6,6,6
533,44,Female,High School,$50k-$75k,Full-time,33,0,4.861564916793167,3.0839813414755657,6.741382065738355,5.9188876750647585,3.8457830824682695,4,5,6,7,6,3,3,4,3,5,4,5,4,4,7,6,6,5,5,6,4,5,4,4,4,4,7,4,6
534,26,Female,High School,$100k-$150k,Full-time,7,1,5.405875562225062,3.529988062449953,1.336998171943192,2.9605040447234665,3.6596666600233947,4,5,5,4,5,5,5,4,4,4,4,5,6,5,2,3,2,3,5,4,5,5,4,4,4,4,3,3,2
535,35,Male,Master's Degree,$50k-$75k,Full-time,0,0,6.768101923712179,3.6221766111589844,4.387078621446275,4.103193717833914,4.101209083604067,6,6,5,5,5,4,3,4,5,7,6,7,7,7,6,7,5,6,5,5,4,4,5,5,5,5,6,6,7
536,45,Female,Some College,$50k-$75k,Self-employed,0,0,4.269153339021547,3.100248057581973,2.6820714509423604,3.490369323371761,5.482278043429382,5,4,4,3,4,2,1,2,3,5,5,4,4,5,6,7,7,6,6,6,6,6,5,4,5,4,7,7,7
537,32,Female,Some College,$75k-$100k,Full-time,13,0,3.690855309332372,1.9357066539017072,1.129889200435676,6.661096246053181,5.671871224944742,5,6,7,5,6,3,4,4,4,5,6,4,5,4,3,4,4,4,6,6,6,7,4,6,4,3,4,4,5
538,39,Female,Bachelor's Degree,Under $25k,Full-time,8,0,4.75960147285583,5.682017272321021,3.517515873181178,5.367235412183955,5.763515680364553,5,5,5,6,5,5,5,5,6,5,4,3,3,3,4,3,3,3,5,5,5,5,6,4,4,5,2,3,3
539,60,Male,Master's Degree,$75k-$100k,Full-time,17,0,6.426120414813431,5.461823774394876,1.7599582222106607,7.0,3.462460047839957,5,6,7,6,6,6,4,5,3,3,5,4,5,4,3,3,4,5,4,4,5,4,3,4,3,4,4,3,4
540,36,Male,High School,$75k-$100k,Retired,16,0,4.244741202898824,2.544767912651083,3.5740009427540564,4.038868559899327,5.0995498955119025,6,5,6,6,6,5,5,5,4,5,6,5,6,6,5,6,6,6,6,6,5,6,4,4,5,5,6,5,5
541,57,Female,Bachelor's Degree,$50k-$75k,Full-time,0,0,3.0676963776238857,4.377204684232768,3.848676947332239,3.730390945981234,3.9713319860183676,4,3,3,4,4,3,5,4,3,6,5,5,5,5,7,6,5,6,3,4,4,4,5,6,5,5,7,6,7
542,28,Male,High School,Under $25k,Part-time,0,0,2.1888632875269565,3.0270903364708035,5.365957973070329,4.428608033685819,5.541612564342981,5,4,5,5,5,5,5,5,5,5,6,5,4,6,4,4,5,6,5,5,3,4,5,5,5,3,4,5,4
543,52,Male,High School,Under $25k,Full-time,17,0,2.6680539230921623,3.859962609805504,1.6893808113304876,6.254028665707058,5.626984761047197,6,6,6,5,5,5,5,5,5,5,3,4,3,4,2,3,3,2,4,3,4,4,4,4,4,4,3,2,2
544,66,Female,High School,Over $150k,Full-time,16,0,5.796587246109997,3.7518034461642467,5.071823231904081,4.160656372749583,3.8106096482709173,6,4,5,5,4,3,2,4,3,6,6,7,7,6,4,4,3,3,5,4,4,5,5,5,5,4,5,4,4
545,18,Male,Master's Degree,$75k-$100k,Full-time,10,0,4.019063285539783,3.6438155195667656,3.9373126303917116,4.749325117488333,6.164832567915982,5,3,3,3,4,5,4,5,4,2,3,3,3,3,4,4,5,4,5,5,5,5,3,4,2,2,5,4,5
546,33,Female,High School,$25k-$50k,Part-time,0,1,3.5887186351189344,6.803831209299172,5.240388815053432,4.7160288434641835,7.0,6,5,7,4,6,4,2,4,4,4,3,4,5,5,5,5,4,6,6,5,7,7,7,6,6,6,4,3,4
547,53,Male,High School,$50k-$75k,Full-time,19,0,3.4260491652240868,3.6275766099209523,3.195548354956421,4.647396113442627,6.018319311343128,5,4,5,4,5,6,6,6,6,5,5,5,5,6,4,3,5,4,6,7,6,5,5,5,5,4,5,3,5
548,41,Female,Bachelor's Degree,$75k-$100k,Unemployed,27,0,4.6275687903002725,3.149257027412998,1.9348575785311763,3.8171218474450264,4.920882556493784,5,5,6,5,5,6,5,5,5,5,5,4,4,4,4,4,5,4,4,5,5,5,4,3,2,4,4,5,4
549,50,Other,Master's Degree,$100k-$150k,Full-time,17,0,4.140817359351624,3.208644141653838,2.095500943297787,4.43525071850756,4.751799726469283,4,5,5,4,5,7,7,7,7,5,5,4,5,4,3,2,2,2,3,4,4,4,5,4,6,4,1,1,1
550,35,Male,Some College,Under $25k,Full-time,6,0,4.090301784421121,5.556910043322282,1.9914695648660374,4.38387687837837,4.87002962016024,4,5,4,4,5,5,7,6,6,4,3,5,4,4,4,4,5,4,6,5,5,6,4,4,5,5,5,6,5
551,46,Male,Bachelor's Degree,$25k-$50k,Retired,15,0,6.523985891716109,2.052266968799185,4.468939814088917,4.590922408390421,4.263192768545288,3,4,4,3,4,4,5,6,6,5,6,6,5,6,6,7,5,6,5,3,4,4,4,4,3,3,6,6,6
552,42,Male,High School,$100k-$150k,Full-time,1,0,6.80702442279245,3.208590208633824,5.867690831100579,5.73222018178325,5.3776380273172535,5,5,5,6,4,5,6,5,5,5,4,6,6,6,4,4,4,3,4,3,3,3,5,5,4,5,5,4,5
553,62,Male,Bachelor's Degree,Under $25k,Full-time,25,0,2.0849674906365054,6.0808696921449945,3.0090678626826914,6.712753641549391,3.847691149730265,7,7,5,6,5,3,2,2,2,4,5,4,4,4,4,4,4,4,6,6,6,5,5,5,6,6,4,4,5
554,48,Female,Bachelor's Degree,$25k-$50k,Self-employed,15,0,4.991389096714436,4.517182044396941,4.680789417560897,3.5914782847963513,3.021332434742309,3,4,3,3,3,6,5,6,7,3,5,5,5,6,2,2,2,3,4,4,3,4,4,4,3,3,1,2,2
555,50,Female,Bachelor's Degree,Over $150k,Full-time,0,0,3.334706852067912,4.449498606546947,1.6671811186101322,4.129607650254742,5.341561849994903,4,4,4,5,5,3,4,3,4,4,3,4,4,3,5,5,5,4,5,5,3,5,5,4,4,4,4,4,5
556,38,Male,Some College,$75k-$100k,Part-time,11,0,4.12762332920836,6.971790398186812,4.052449748848218,3.609985721912576,5.123356372353403,4,5,5,4,4,4,6,4,6,3,4,4,4,4,5,6,5,6,5,5,4,5,6,5,5,6,5,6,6
557,37,Male,Some College,$25k-$50k,Full-time,19,1,4.963917577690042,4.520252338833049,4.7359876628719775,4.824521844666727,4.471712981919086,7,5,5,6,5,3,3,3,4,5,5,5,5,5,7,7,6,6,5,6,5,5,5,5,5,5,6,6,6
558,38,Male,High School,Under $25k,Full-time,11,0,4.180920124603621,3.279357990232543,1.7726253146123843,3.9539806509868276,3.689033715128596,5,4,6,5,4,4,3,3,3,5,5,5,3,5,1,2,2,1,5,3,5,4,4,4,4,4,2,2,1
559,50,Female,Some College,Under $25k,Full-time,12,0,4.84568982094145,3.833299826060747,3.5145631434282034,4.8877562004903865,5.418718429605438,6,5,7,6,5,4,6,4,5,5,6,6,5,5,5,5,6,6,4,6,6,5,5,4,5,5,5,6,5
560,38,Male,High School,$25k-$50k,Self-employed,2,0,5.509455309047876,2.7239379982602605,4.802283996679791,5.924352292533744,4.010807457572504,5,6,6,6,5,6,5,5,5,5,5,5,5,5,3,3,2,2,4,5,5,5,4,3,2,3,1,1,2
561,49,Female,Master's Degree,$100k-$150k,Full-time,20,0,4.94186520081048,5.832718152020406,1.0,1.5690019770344699,4.947161214048132,4,4,4,4,4,5,5,4,5,5,5,4,4,5,5,4,5,5,4,5,4,4,5,5,6,5,5,4,5
562,76,Female,Doctorate,$50k-$75k,Part-time,8,0,3.5297455437485645,4.9469302327977305,5.66963428638244,5.190135867520828,7.0,5,4,5,5,5,5,4,5,5,5,4,5,4,4,4,4,5,4,6,6,6,5,6,4,5,5,3,4,4
563,58,Female,Doctorate,$75k-$100k,Retired,0,1,3.556200589544514,5.661738394962156,4.295151126247467,4.047775541322545,5.816308746532922,4,4,4,4,5,4,3,2,4,3,3,3,5,4,5,5,5,6,6,5,6,4,5,4,4,4,6,5,5
564,40,Male,Master's Degree,Over $150k,Full-time,11,1,2.3404420550729466,5.776879107114182,4.80341870680428,5.1525067215812665,3.593954071380133,4,4,4,5,5,7,7,7,7,4,4,3,4,3,5,5,4,6,4,4,5,3,5,4,5,5,4,4,5
