sample_id,operating_temperature_C,fuel_utilization,current_density_A_per_cm2_max,anode_porosity,vi_curve_path,T_stack_C,eta_elec
1105,739.555,0.65251,1.30669,0.20555,/workspace/data/lf/curves/vi_curve_01105.csv,743.673,0.61251
1106,893.522,0.67327,0.19469,0.25481,/workspace/data/lf/curves/vi_curve_01106.csv,891.785,0.69136
1107,741.297,0.60436,0.24459,0.38658,/workspace/data/lf/curves/vi_curve_01107.csv,740.140,0.64734
1108,713.027,0.67253,1.21661,0.38923,/workspace/data/lf/curves/vi_curve_01108.csv,714.503,0.62992
1109,757.572,0.80538,1.24367,0.42343,/workspace/data/lf/curves/vi_curve_01109.csv,757.226,0.64155
1110,889.676,0.84162,0.90308,0.22001,/workspace/data/lf/curves/vi_curve_01110.csv,888.259,0.64024
1111,755.094,0.81498,0.92748,0.32330,/workspace/data/lf/curves/vi_curve_01111.csv,758.208,0.65476
1112,872.144,0.82504,0.52841,0.24092,/workspace/data/lf/curves/vi_curve_01112.csv,873.379,0.67267
1113,795.520,0.73327,0.72308,0.20753,/workspace/data/lf/curves/vi_curve_01113.csv,800.707,0.69597
1114,787.962,0.79351,0.28945,0.29384,/workspace/data/lf/curves/vi_curve_01114.csv,787.128,0.70593
1115,860.935,0.64438,0.74026,0.26714,/workspace/data/lf/curves/vi_curve_01115.csv,861.626,0.64161
1116,789.479,0.69667,1.40481,0.36641,/workspace/data/lf/curves/vi_curve_01116.csv,789.952,0.63311
1117,778.322,0.86280,0.66518,0.32349,/workspace/data/lf/curves/vi_curve_01117.csv,774.560,0.64181
1118,792.319,0.70549,1.38702,0.24458,/workspace/data/lf/curves/vi_curve_01118.csv,796.683,0.63947
1119,813.654,0.76879,0.23150,0.43093,/workspace/data/lf/curves/vi_curve_01119.csv,814.859,0.72424
1120,764.849,0.67985,0.78336,0.37367,/workspace/data/lf/curves/vi_curve_01120.csv,766.843,0.66031
1121,839.173,0.80924,0.92497,0.36721,/workspace/data/lf/curves/vi_curve_01121.csv,842.540,0.65836
1122,833.806,0.70072,1.31457,0.25012,/workspace/data/lf/curves/vi_curve_01122.csv,839.715,0.64096
1123,893.091,0.86612,1.29678,0.49191,/workspace/data/lf/curves/vi_curve_01123.csv,894.289,0.60192
1124,844.223,0.85633,0.56277,0.48257,/workspace/data/lf/curves/vi_curve_01124.csv,842.902,0.65183
1125,768.892,0.67091,0.74377,0.43701,/workspace/data/lf/curves/vi_curve_01125.csv,768.793,0.65732
1126,701.543,0.73043,1.39241,0.28217,/workspace/data/lf/curves/vi_curve_01126.csv,702.204,0.65411
1127,774.773,0.60229,1.18393,0.38837,/workspace/data/lf/curves/vi_curve_01127.csv,781.418,0.58974
1128,712.551,0.63225,0.68127,0.41004,/workspace/data/lf/curves/vi_curve_01128.csv,714.220,0.63787
1129,854.329,0.63184,0.58370,0.36940,/workspace/data/lf/curves/vi_curve_01129.csv,857.158,0.64348
1130,813.223,0.66268,0.11138,0.20391,/workspace/data/lf/curves/vi_curve_01130.csv,812.074,0.68501
1131,727.493,0.71845,1.34393,0.49799,/workspace/data/lf/curves/vi_curve_01131.csv,728.291,0.64984
1132,846.965,0.79009,0.15154,0.23028,/workspace/data/lf/curves/vi_curve_01132.csv,846.528,0.71335
1133,829.131,0.73755,0.87494,0.37119,/workspace/data/lf/curves/vi_curve_01133.csv,828.568,0.68944
1134,711.802,0.69358,1.00641,0.35758,/workspace/data/lf/curves/vi_curve_01134.csv,711.871,0.65517
1135,729.426,0.81331,0.79617,0.30379,/workspace/data/lf/curves/vi_curve_01135.csv,731.792,0.66364
1136,768.846,0.63031,0.44147,0.47001,/workspace/data/lf/curves/vi_curve_01136.csv,770.581,0.65110
1137,816.242,0.68586,1.48403,0.37790,/workspace/data/lf/curves/vi_curve_01137.csv,821.928,0.62188
1138,790.798,0.66253,1.17182,0.26071,/workspace/data/lf/curves/vi_curve_01138.csv,791.813,0.62661
1139,818.989,0.82316,1.28831,0.32568,/workspace/data/lf/curves/vi_curve_01139.csv,821.996,0.62821
1140,734.101,0.75215,1.23022,0.35862,/workspace/data/lf/curves/vi_curve_01140.csv,733.200,0.67430
1141,876.841,0.89408,1.45142,0.22315,/workspace/data/lf/curves/vi_curve_01141.csv,881.301,0.57587
1142,880.795,0.61951,1.01290,0.35906,/workspace/data/lf/curves/vi_curve_01142.csv,883.230,0.61033
1143,834.694,0.75351,1.28631,0.30545,/workspace/data/lf/curves/vi_curve_01143.csv,834.909,0.67011
1144,789.299,0.80487,1.15392,0.42926,/workspace/data/lf/curves/vi_curve_01144.csv,793.189,0.64724
1145,780.391,0.87107,1.33305,0.25043,/workspace/data/lf/curves/vi_curve_01145.csv,779.756,0.59677
1146,757.904,0.78300,0.82085,0.47761,/workspace/data/lf/curves/vi_curve_01146.csv,758.867,0.68035
1147,712.402,0.63896,1.17165,0.22866,/workspace/data/lf/curves/vi_curve_01147.csv,712.694,0.61247
1148,803.160,0.86263,0.83974,0.46482,/workspace/data/lf/curves/vi_curve_01148.csv,806.357,0.63144
1149,839.695,0.61608,0.65039,0.29219,/workspace/data/lf/curves/vi_curve_01149.csv,837.666,0.63002
1150,703.039,0.66911,0.36748,0.30993,/workspace/data/lf/curves/vi_curve_01150.csv,704.553,0.67882
1151,871.177,0.69004,0.13268,0.41242,/workspace/data/lf/curves/vi_curve_01151.csv,872.237,0.70142
1152,788.321,0.67372,1.08061,0.36541,/workspace/data/lf/curves/vi_curve_01152.csv,789.996,0.63880
1153,715.199,0.71383,1.29840,0.35568,/workspace/data/lf/curves/vi_curve_01153.csv,715.686,0.64979
1154,755.430,0.84875,0.62002,0.37851,/workspace/data/lf/curves/vi_curve_01154.csv,754.434,0.65295
1155,787.347,0.67734,0.61158,0.27381,/workspace/data/lf/curves/vi_curve_01155.csv,786.839,0.66911
1156,707.348,0.78773,1.34003,0.37029,/workspace/data/lf/curves/vi_curve_01156.csv,715.773,0.64636
1157,702.843,0.74379,0.45875,0.22280,/workspace/data/lf/curves/vi_curve_01157.csv,703.853,0.71815
1158,754.808,0.86228,0.31006,0.44306,/workspace/data/lf/curves/vi_curve_01158.csv,759.886,0.66343
1159,765.414,0.72533,1.45992,0.41769,/workspace/data/lf/curves/vi_curve_01159.csv,770.659,0.64700
1160,747.641,0.78938,0.44472,0.24081,/workspace/data/lf/curves/vi_curve_01160.csv,749.328,0.69909
1161,784.685,0.74342,1.32657,0.48826,/workspace/data/lf/curves/vi_curve_01161.csv,782.643,0.66586
1162,804.641,0.77875,1.47107,0.31901,/workspace/data/lf/curves/vi_curve_01162.csv,807.030,0.64388
1163,814.443,0.83992,0.93001,0.35217,/workspace/data/lf/curves/vi_curve_01163.csv,816.541,0.63965
1164,719.194,0.76940,1.00080,0.20510,/workspace/data/lf/curves/vi_curve_01164.csv,721.391,0.67771
1165,889.196,0.89882,0.46368,0.43388,/workspace/data/lf/curves/vi_curve_01165.csv,886.936,0.63229
1166,887.306,0.80749,0.36086,0.38816,/workspace/data/lf/curves/vi_curve_01166.csv,891.895,0.69325
1167,804.541,0.73798,0.80715,0.21007,/workspace/data/lf/curves/vi_curve_01167.csv,806.532,0.69376
1168,779.638,0.62252,1.10015,0.45761,/workspace/data/lf/curves/vi_curve_01168.csv,780.521,0.60690
1169,838.397,0.68990,0.89438,0.38004,/workspace/data/lf/curves/vi_curve_01169.csv,838.021,0.65968
1170,899.311,0.67869,0.45746,0.47528,/workspace/data/lf/curves/vi_curve_01170.csv,899.103,0.67917
1171,732.739,0.72085,1.46423,0.30579,/workspace/data/lf/curves/vi_curve_01171.csv,734.383,0.64405
1172,793.302,0.81722,0.45596,0.37357,/workspace/data/lf/curves/vi_curve_01172.csv,791.825,0.68171
1173,746.021,0.76871,1.44224,0.31504,/workspace/data/lf/curves/vi_curve_01173.csv,750.189,0.65164
1174,775.793,0.77965,1.31773,0.34429,/workspace/data/lf/curves/vi_curve_01174.csv,778.757,0.65255
1175,794.669,0.69220,0.42997,0.27201,/workspace/data/lf/curves/vi_curve_01175.csv,790.403,0.68892
1176,784.288,0.81637,0.87390,0.28617,/workspace/data/lf/curves/vi_curve_01176.csv,788.275,0.65714
1177,765.941,0.89441,0.70125,0.28784,/workspace/data/lf/curves/vi_curve_01177.csv,769.970,0.62068
1178,833.372,0.72691,0.65483,0.37103,/workspace/data/lf/curves/vi_curve_01178.csv,834.281,0.69625
1179,852.896,0.60987,1.33374,0.37523,/workspace/data/lf/curves/vi_curve_01179.csv,854.572,0.58529
1180,894.734,0.69778,0.59616,0.28399,/workspace/data/lf/curves/vi_curve_01180.csv,895.795,0.68230
1181,798.481,0.78846,1.22081,0.35654,/workspace/data/lf/curves/vi_curve_01181.csv,799.194,0.65307
1182,894.155,0.86217,1.06604,0.39824,/workspace/data/lf/curves/vi_curve_01182.csv,893.176,0.61813
1183,719.528,0.77664,0.76794,0.33471,/workspace/data/lf/curves/vi_curve_01183.csv,721.327,0.68734
1184,786.181,0.86186,0.78754,0.21493,/workspace/data/lf/curves/vi_curve_01184.csv,786.441,0.63503
1185,744.590,0.70663,0.87235,0.28656,/workspace/data/lf/curves/vi_curve_01185.csv,747.565,0.67104
1186,870.885,0.64105,0.76871,0.27278,/workspace/data/lf/curves/vi_curve_01186.csv,871.545,0.63791
1187,820.582,0.65963,1.29185,0.43051,/workspace/data/lf/curves/vi_curve_01187.csv,825.761,0.61766
1188,732.901,0.60131,0.72719,0.46277,/workspace/data/lf/curves/vi_curve_01188.csv,738.998,0.61656
1189,893.113,0.65033,0.40888,0.27761,/workspace/data/lf/curves/vi_curve_01189.csv,893.871,0.66506
1190,733.958,0.71654,0.72274,0.49220,/workspace/data/lf/curves/vi_curve_01190.csv,733.621,0.68596
1191,823.752,0.66417,0.26314,0.23215,/workspace/data/lf/curves/vi_curve_01191.csv,827.362,0.68212
1192,754.642,0.83374,1.01431,0.34832,/workspace/data/lf/curves/vi_curve_01192.csv,756.069,0.63830
1193,878.431,0.73845,0.83423,0.43843,/workspace/data/lf/curves/vi_curve_01193.csv,877.838,0.69242
1194,889.690,0.76462,1.34313,0.33452,/workspace/data/lf/curves/vi_curve_01194.csv,890.899,0.66004
1195,816.518,0.79905,0.12905,0.24630,/workspace/data/lf/curves/vi_curve_01195.csv,813.287,0.70797
1196,827.148,0.72950,1.39892,0.45265,/workspace/data/lf/curves/vi_curve_01196.csv,825.136,0.65317
1197,718.223,0.81947,0.41116,0.39164,/workspace/data/lf/curves/vi_curve_01197.csv,722.446,0.68305
1198,778.567,0.86385,0.85611,0.49617,/workspace/data/lf/curves/vi_curve_01198.csv,778.647,0.62972
1199,789.437,0.73032,0.83282,0.40517,/workspace/data/lf/curves/vi_curve_01199.csv,792.851,0.68762
1200,853.441,0.60351,0.90764,0.35143,/workspace/data/lf/curves/vi_curve_01200.csv,852.934,0.60705
1201,810.155,0.63452,0.90545,0.24222,/workspace/data/lf/curves/vi_curve_01201.csv,811.990,0.62578
1202,730.824,0.82696,0.75416,0.33278,/workspace/data/lf/curves/vi_curve_01202.csv,733.998,0.65797
1203,885.590,0.72894,1.08183,0.29486,/workspace/data/lf/curves/vi_curve_01203.csv,888.223,0.67185
1204,819.375,0.80184,1.00511,0.37427,/workspace/data/lf/curves/vi_curve_01204.csv,819.117,0.65799
1205,879.659,0.66815,0.85025,0.45969,/workspace/data/lf/curves/vi_curve_01205.csv,883.625,0.64928
1206,877.547,0.77612,0.88626,0.23717,/workspace/data/lf/curves/vi_curve_01206.csv,878.497,0.68055
1207,894.133,0.84977,1.33612,0.38840,/workspace/data/lf/curves/vi_curve_01207.csv,896.517,0.60937
1208,809.998,0.70291,0.27337,0.47768,/workspace/data/lf/curves/vi_curve_01208.csv,810.196,0.70474
1209,826.767,0.84740,1.39555,0.37916,/workspace/data/lf/curves/vi_curve_01209.csv,827.737,0.60723
1210,883.106,0.85850,0.26172,0.36304,/workspace/data/lf/curves/vi_curve_01210.csv,882.892,0.66859
1211,765.958,0.68314,0.45809,0.38457,/workspace/data/lf/curves/vi_curve_01211.csv,767.601,0.68180
1212,714.762,0.84995,0.78659,0.39806,/workspace/data/lf/curves/vi_curve_01212.csv,714.433,0.64223
1213,873.028,0.77419,0.55334,0.30455,/workspace/data/lf/curves/vi_curve_01213.csv,871.722,0.70168
1214,709.055,0.82443,1.01769,0.23703,/workspace/data/lf/curves/vi_curve_01214.csv,711.670,0.64368
1215,713.318,0.75175,1.38891,0.49139,/workspace/data/lf/curves/vi_curve_01215.csv,718.750,0.66501
1216,721.223,0.88682,1.21494,0.40518,/workspace/data/lf/curves/vi_curve_01216.csv,719.797,0.59441
1217,883.039,0.81304,0.40771,0.41447,/workspace/data/lf/curves/vi_curve_01217.csv,880.785,0.68711
1218,793.292,0.61921,0.10957,0.43538,/workspace/data/lf/curves/vi_curve_01218.csv,794.747,0.65892
1219,707.934,0.74028,0.86377,0.25346,/workspace/data/lf/curves/vi_curve_01219.csv,710.167,0.69174
1220,781.742,0.80750,1.00627,0.41081,/workspace/data/lf/curves/vi_curve_01220.csv,785.414,0.65452
1221,766.885,0.71952,0.57372,0.31870,/workspace/data/lf/curves/vi_curve_01221.csv,767.204,0.69669
1222,717.661,0.70976,0.35651,0.37229,/workspace/data/lf/curves/vi_curve_01222.csv,715.962,0.70387
1223,793.851,0.80107,0.76958,0.38185,/workspace/data/lf/curves/vi_curve_01223.csv,797.119,0.67258
1224,765.021,0.62651,0.20724,0.45336,/workspace/data/lf/curves/vi_curve_01224.csv,762.352,0.66287
1225,881.075,0.74104,0.95719,0.48671,/workspace/data/lf/curves/vi_curve_01225.csv,882.323,0.68659
1226,882.777,0.70282,0.29751,0.26655,/workspace/data/lf/curves/vi_curve_01226.csv,880.600,0.70324
1227,704.154,0.86678,0.78954,0.35586,/workspace/data/lf/curves/vi_curve_01227.csv,708.121,0.63196
1228,719.617,0.84710,0.20195,0.43734,/workspace/data/lf/curves/vi_curve_01228.csv,719.856,0.67902
1229,719.918,0.63608,0.67354,0.46211,/workspace/data/lf/curves/vi_curve_01229.csv,723.965,0.64064
1230,785.691,0.64398,0.34401,0.23940,/workspace/data/lf/curves/vi_curve_01230.csv,791.716,0.66514
1231,759.318,0.71314,0.34737,0.31661,/workspace/data/lf/curves/vi_curve_01231.csv,759.326,0.70644
1232,808.104,0.65181,1.47390,0.36402,/workspace/data/lf/curves/vi_curve_01232.csv,809.999,0.60205
1233,831.524,0.79995,0.58221,0.42857,/workspace/data/lf/curves/vi_curve_01233.csv,833.866,0.68449
1234,825.396,0.66566,1.00985,0.38861,/workspace/data/lf/curves/vi_curve_01234.csv,825.572,0.63821
1235,887.321,0.66916,1.05201,0.47397,/workspace/data/lf/curves/vi_curve_01235.csv,888.527,0.63777
1236,739.127,0.72508,0.77635,0.24038,/workspace/data/lf/curves/vi_curve_01236.csv,739.352,0.68787
1237,858.197,0.81026,0.19200,0.26165,/workspace/data/lf/curves/vi_curve_01237.csv,857.686,0.70124
1238,730.909,0.60993,0.49684,0.39836,/workspace/data/lf/curves/vi_curve_01238.csv,733.775,0.63555
1239,854.423,0.66629,0.23279,0.34608,/workspace/data/lf/curves/vi_curve_01239.csv,853.422,0.68521
1240,742.365,0.88711,1.43181,0.46888,/workspace/data/lf/curves/vi_curve_01240.csv,746.073,0.58122
1241,824.303,0.67436,0.12064,0.34937,/workspace/data/lf/curves/vi_curve_01241.csv,826.170,0.69202
1242,824.279,0.84910,0.81894,0.42127,/workspace/data/lf/curves/vi_curve_01242.csv,829.196,0.64080
1243,872.185,0.68691,0.54532,0.27963,/workspace/data/lf/curves/vi_curve_01243.csv,874.214,0.67882
1244,707.482,0.80158,1.17990,0.43894,/workspace/data/lf/curves/vi_curve_01244.csv,710.561,0.64766
1245,700.431,0.60408,1.00757,0.34478,/workspace/data/lf/curves/vi_curve_01245.csv,703.497,0.60139
1246,825.516,0.69714,0.42367,0.43320,/workspace/data/lf/curves/vi_curve_01246.csv,829.778,0.69226
1247,714.127,0.65744,0.54510,0.39800,/workspace/data/lf/curves/vi_curve_01247.csv,716.431,0.66116
1248,737.978,0.84684,0.51418,0.29888,/workspace/data/lf/curves/vi_curve_01248.csv,742.249,0.66045
1249,863.185,0.73270,1.32819,0.37258,/workspace/data/lf/curves/vi_curve_01249.csv,862.645,0.65933
1250,828.267,0.63421,0.52233,0.48149,/workspace/data/lf/curves/vi_curve_01250.csv,830.528,0.64859
1251,804.913,0.85848,1.21297,0.45056,/workspace/data/lf/curves/vi_curve_01251.csv,808.180,0.61154
1252,849.391,0.81562,1.46861,0.22256,/workspace/data/lf/curves/vi_curve_01252.csv,852.904,0.62191
1253,824.433,0.80610,1.28305,0.24861,/workspace/data/lf/curves/vi_curve_01253.csv,827.291,0.63876
1254,835.628,0.83626,0.53588,0.25951,/workspace/data/lf/curves/vi_curve_01254.csv,837.924,0.66549
1255,743.749,0.63075,1.37432,0.21120,/workspace/data/lf/curves/vi_curve_01255.csv,744.686,0.59539
1256,865.519,0.68767,0.68706,0.35188,/workspace/data/lf/curves/vi_curve_01256.csv,864.848,0.67078
1257,872.156,0.69029,0.86116,0.45864,/workspace/data/lf/curves/vi_curve_01257.csv,874.533,0.66190
1258,706.154,0.88569,1.27497,0.41021,/workspace/data/lf/curves/vi_curve_01258.csv,708.331,0.59149
1259,816.613,0.67077,0.81312,0.40651,/workspace/data/lf/curves/vi_curve_01259.csv,815.357,0.65308
1260,893.251,0.79465,0.14501,0.28698,/workspace/data/lf/curves/vi_curve_01260.csv,889.319,0.71061
1261,878.158,0.71257,1.23294,0.33863,/workspace/data/lf/curves/vi_curve_01261.csv,880.300,0.65296
1262,751.991,0.79645,0.46998,0.26811,/workspace/data/lf/curves/vi_curve_01262.csv,751.596,0.69333
1263,759.007,0.87948,0.89562,0.21441,/workspace/data/lf/curves/vi_curve_01263.csv,762.552,0.61797
1264,824.846,0.79949,1.10188,0.39004,/workspace/data/lf/curves/vi_curve_01264.csv,827.013,0.65360
1265,713.202,0.68638,0.35186,0.33497,/workspace/data/lf/curves/vi_curve_01265.csv,715.052,0.69012
1266,764.643,0.72810,0.32678,0.23381,/workspace/data/lf/curves/vi_curve_01266.csv,763.636,0.71665
1267,805.600,0.88748,0.25685,0.41811,/workspace/data/lf/curves/vi_curve_01267.csv,803.849,0.65150
1268,740.344,0.60256,0.42811,0.31633,/workspace/data/lf/curves/vi_curve_01268.csv,740.960,0.63525
1269,765.874,0.88998,0.64914,0.30805,/workspace/data/lf/curves/vi_curve_01269.csv,768.446,0.62647
1270,794.641,0.86569,1.21494,0.38264,/workspace/data/lf/curves/vi_curve_01270.csv,793.408,0.60709
1271,805.649,0.77152,1.39700,0.21320,/workspace/data/lf/curves/vi_curve_01271.csv,806.992,0.65267
1272,787.731,0.83482,1.05543,0.30797,/workspace/data/lf/curves/vi_curve_01272.csv,788.523,0.63518
1273,813.463,0.81535,0.13475,0.26321,/workspace/data/lf/curves/vi_curve_01273.csv,814.714,0.69819
1274,822.993,0.63005,0.63729,0.36590,/workspace/data/lf/curves/vi_curve_01274.csv,825.518,0.63919
1275,841.281,0.73338,1.12217,0.46082,/workspace/data/lf/curves/vi_curve_01275.csv,847.359,0.67210
1276,717.059,0.63459,1.46735,0.39035,/workspace/data/lf/curves/vi_curve_01276.csv,721.882,0.59212
1277,864.260,0.68439,1.32725,0.44555,/workspace/data/lf/curves/vi_curve_01277.csv,867.431,0.63040
1278,816.782,0.82920,1.12196,0.48844,/workspace/data/lf/curves/vi_curve_01278.csv,819.017,0.63456
1279,708.582,0.69409,0.73980,0.42129,/workspace/data/lf/curves/vi_curve_01279.csv,708.944,0.67147
1280,845.826,0.82639,1.15337,0.38111,/workspace/data/lf/curves/vi_curve_01280.csv,850.818,0.63437
1281,813.431,0.65854,0.73822,0.38445,/workspace/data/lf/curves/vi_curve_01281.csv,812.753,0.65023
1282,711.615,0.85024,0.81582,0.20385,/workspace/data/lf/curves/vi_curve_01282.csv,709.399,0.64030
1283,723.053,0.81497,0.99956,0.21077,/workspace/data/lf/curves/vi_curve_01283.csv,725.631,0.65044
1284,824.482,0.64730,0.88772,0.43290,/workspace/data/lf/curves/vi_curve_01284.csv,823.993,0.63452
1285,805.675,0.66326,0.32839,0.24376,/workspace/data/lf/curves/vi_curve_01285.csv,804.777,0.67765
1286,854.806,0.70829,0.23452,0.33060,/workspace/data/lf/curves/vi_curve_01286.csv,854.586,0.71030
1287,878.775,0.83377,0.30411,0.31682,/workspace/data/lf/curves/vi_curve_01287.csv,878.481,0.68089
1288,821.732,0.79407,1.23893,0.41516,/workspace/data/lf/curves/vi_curve_01288.csv,825.581,0.64862
1289,858.523,0.82498,1.32006,0.45054,/workspace/data/lf/curves/vi_curve_01289.csv,859.906,0.62521
1290,768.940,0.73669,0.15429,0.36866,/workspace/data/lf/curves/vi_curve_01290.csv,770.610,0.72942
1291,782.501,0.82029,0.47325,0.41398,/workspace/data/lf/curves/vi_curve_01291.csv,782.473,0.67883
1292,717.802,0.79282,0.62479,0.30839,/workspace/data/lf/curves/vi_curve_01292.csv,719.161,0.68622
1293,736.796,0.79282,1.29953,0.29720,/workspace/data/lf/curves/vi_curve_01293.csv,742.890,0.64574
1294,803.433,0.66670,1.34894,0.36338,/workspace/data/lf/curves/vi_curve_01294.csv,804.228,0.61848
1295,880.858,0.73776,1.25300,0.32658,/workspace/data/lf/curves/vi_curve_01295.csv,888.821,0.66688
1296,833.751,0.72183,0.79604,0.20759,/workspace/data/lf/curves/vi_curve_01296.csv,833.124,0.68474
1297,759.779,0.81830,0.77808,0.47058,/workspace/data/lf/curves/vi_curve_01297.csv,759.066,0.66173
1298,862.816,0.77994,1.47045,0.32212,/workspace/data/lf/curves/vi_curve_01298.csv,863.147,0.64321
1299,741.269,0.89087,0.89221,0.22832,/workspace/data/lf/curves/vi_curve_01299.csv,740.718,0.61134
1300,827.677,0.60100,0.69329,0.28592,/workspace/data/lf/curves/vi_curve_01300.csv,827.132,0.61840
1301,768.051,0.79875,1.32674,0.38089,/workspace/data/lf/curves/vi_curve_01301.csv,766.541,0.64055
1302,738.798,0.81963,0.44455,0.28822,/workspace/data/lf/curves/vi_curve_01302.csv,739.875,0.68095
1303,711.297,0.66325,1.13080,0.28241,/workspace/data/lf/curves/vi_curve_01303.csv,714.730,0.62950
1304,831.788,0.78443,0.79670,0.34240,/workspace/data/lf/curves/vi_curve_01304.csv,830.766,0.68094
1305,866.861,0.66038,0.15262,0.49061,/workspace/data/lf/curves/vi_curve_01305.csv,864.550,0.68363
1306,819.544,0.69292,1.43589,0.28923,/workspace/data/lf/curves/vi_curve_01306.csv,820.523,0.62900
1307,823.933,0.88766,0.71654,0.23633,/workspace/data/lf/curves/vi_curve_01307.csv,824.181,0.62381
1308,775.198,0.69537,1.27655,0.49778,/workspace/data/lf/curves/vi_curve_01308.csv,777.576,0.64003
1309,704.855,0.87496,0.52444,0.30338,/workspace/data/lf/curves/vi_curve_01309.csv,703.046,0.64296
1310,839.456,0.68660,0.92296,0.25743,/workspace/data/lf/curves/vi_curve_01310.csv,838.431,0.65598
