respondent_id,ATT1,ATT2,ATT3,SN1,SN2,PBC1,PBC2,PBC3,INT1,INT2,SEV1,SEV2,VULN1,VULN2,SE1,SE2,SE3,RE1,RE2,RE3,PB1,PB2
1496,1,3,2,4,4,4,4,2,1,3,7,1,4,4,5,6,5,3,1,6,4,4
1497,5,6,7,5,1,2,3,4,6,2,6,5,6,4,3,1,1,7,6,6,3,5
1498,6,7,7,4,1,4,7,4,7,5,6,4,1,1,7,2,2,2,5,3,4,3
1499,4,2,2,5,6,1,4,2,5,6,3,3,2,2,4,4,5,7,6,7,6,3
1500,3,6,1,2,4,5,5,3,4,2,3,3,7,7,5,7,3,3,2,5,4,7
1501,1,2,1,1,4,1,1,1,1,1,4,5,2,3,1,1,1,1,3,1,1,1
1502,6,1,7,1,1,2,1,1,6,5,2,3,2,1,2,1,3,3,3,1,6,5
1503,5,5,5,2,1,3,3,4,1,3,7,3,7,4,1,3,1,3,3,1,2,2
1504,3,7,5,1,5,4,4,5,5,6,5,2,5,2,4,2,2,2,2,1,7,7
1505,7,7,4,3,6,6,5,3,3,4,7,7,7,7,7,7,7,7,6,7,7,7
1506,7,3,5,2,2,5,4,3,5,6,1,1,5,6,7,4,5,7,6,4,5,1
1507,5,6,6,6,4,5,2,3,7,6,2,2,4,7,4,3,3,6,6,7,6,6
1508,4,2,4,3,2,3,3,4,4,2,4,3,1,1,6,3,4,2,2,2,4,4
1509,5,7,5,7,6,5,7,6,7,7,2,2,7,7,4,5,7,4,7,3,5,4
1510,1,3,1,6,6,3,6,7,5,5,5,5,4,2,5,5,5,7,6,7,6,5
1511,4,4,5,4,6,6,6,7,7,7,6,4,6,7,7,6,7,4,5,3,7,6
1512,6,5,6,2,4,2,4,4,2,2,5,4,2,4,3,6,6,4,1,4,5,5
1513,1,1,1,4,1,3,6,7,1,1,6,6,7,7,4,3,3,5,5,6,3,7
1514,2,5,3,4,7,2,2,2,1,4,4,6,7,6,2,1,4,3,2,1,3,3
1515,4,1,1,7,7,5,6,3,6,7,2,1,3,1,5,2,2,5,3,4,4,6
1516,2,1,3,2,2,1,1,5,2,3,7,7,4,5,1,1,1,4,2,1,1,3
1517,6,4,3,4,3,4,2,2,5,4,3,5,5,5,6,7,2,4,4,3,5,3
1518,2,2,1,1,1,5,5,6,1,5,6,5,1,3,6,6,1,7,7,7,4,5
1519,7,4,4,6,6,3,5,5,5,4,1,4,4,1,4,5,7,3,4,6,7,7
1520,1,1,2,3,4,1,4,6,2,2,4,4,2,4,1,1,1,2,2,2,2,4
1521,1,1,1,2,4,7,5,7,2,1,3,4,5,2,5,7,3,2,2,4,2,5
1522,3,4,3,4,5,6,3,6,3,2,3,7,6,2,1,5,2,3,3,1,5,3
1523,3,5,4,5,2,7,5,6,7,7,2,4,4,1,6,4,5,7,2,1,6,7
1524,3,2,4,4,5,3,4,3,6,4,3,1,1,4,6,4,3,1,2,2,2,4
1525,7,6,5,1,2,3,3,1,5,6,2,4,6,6,2,3,1,2,4,4,3,3
1526,7,7,7,3,7,6,6,7,6,5,5,7,1,5,6,4,7,7,7,7,7,4
1527,3,4,5,2,4,7,7,6,5,5,1,2,4,3,7,6,5,6,6,4,6,7
1528,5,2,4,1,2,1,2,6,3,3,7,4,4,4,3,3,3,7,3,4,3,4
1529,5,3,1,3,1,2,4,7,6,6,3,5,7,6,4,3,6,3,3,2,2,5
1530,4,2,2,4,5,6,4,1,6,5,5,2,7,7,6,7,7,3,3,2,4,4
1531,3,4,2,4,4,5,6,4,3,5,3,6,4,3,7,6,5,3,3,2,5,5
1532,1,1,1,3,2,1,2,2,4,3,7,5,1,2,3,1,5,3,2,2,3,1
1533,3,3,3,4,5,2,2,7,1,1,2,5,4,4,3,2,1,2,2,5,5,4
1534,3,3,3,7,7,5,7,2,6,4,3,7,2,7,2,4,2,5,7,4,5,5
1535,6,5,7,7,1,6,7,3,6,7,2,4,4,4,7,7,7,7,5,6,7,7
1536,5,4,4,3,1,1,2,1,3,2,3,2,2,2,2,3,4,1,4,4,1,2
1537,4,5,5,4,6,3,3,6,1,1,1,1,2,2,4,1,1,1,1,1,1,1
1538,1,1,2,1,2,2,1,6,4,3,6,5,7,7,5,4,4,6,4,5,3,4
1539,1,1,1,1,2,1,5,2,1,1,5,2,2,3,5,1,1,6,7,1,3,2
1540,5,2,5,1,1,1,4,3,1,1,2,3,2,1,6,4,6,3,4,6,7,4
1541,6,1,5,4,2,1,1,1,1,2,3,4,7,5,4,5,4,2,1,4,1,6
1542,2,2,3,1,2,3,2,5,2,2,1,1,1,1,1,1,1,2,2,2,5,6
1543,3,7,4,4,7,5,4,3,5,6,2,1,1,4,3,5,3,6,6,3,3,2
1544,3,3,5,4,7,4,5,2,3,3,2,2,7,5,1,2,1,7,6,6,2,6
1545,4,6,6,6,5,4,3,6,3,4,5,1,5,7,5,1,1,1,2,3,5,3
1546,4,6,4,5,1,3,1,3,1,3,6,1,2,4,3,2,1,1,1,4,2,3
1547,5,6,6,3,5,5,5,3,7,4,1,2,4,1,3,4,7,7,7,7,2,3
1548,4,1,2,4,3,2,2,2,6,4,3,5,7,7,6,3,2,4,4,6,2,5
1549,2,4,5,4,2,4,4,6,5,7,4,4,3,6,4,7,3,3,5,3,7,6
1550,3,3,2,3,3,1,1,2,4,4,3,7,5,1,4,1,1,7,5,3,2,2
1551,5,4,6,6,3,5,6,5,5,4,3,2,7,3,2,4,3,3,3,5,5,6
1552,7,6,5,6,7,5,3,5,7,3,3,5,5,7,7,6,3,6,7,7,3,6
1553,1,1,2,1,5,1,1,1,2,1,6,7,2,2,5,2,1,2,1,2,1,1
1554,1,1,1,4,1,2,1,4,1,3,4,7,4,4,2,3,1,3,4,3,3,4
1555,4,6,5,2,3,4,4,5,7,5,1,5,2,1,3,1,3,4,4,5,4,2
1556,7,6,2,2,5,2,4,4,2,3,3,6,4,2,5,4,4,4,4,6,7,3
1557,3,4,3,6,4,3,2,2,1,3,4,7,2,3,1,7,1,7,5,6,4,1
1558,7,7,7,2,3,5,7,2,6,2,5,3,6,6,4,7,7,6,6,3,3,6
1559,4,5,5,4,1,5,5,1,5,1,4,7,3,3,2,4,4,1,1,1,7,5
1560,7,7,6,5,5,6,7,5,5,6,5,2,3,3,4,7,2,7,7,7,7,7
1561,5,2,2,4,4,2,3,2,7,4,5,7,5,7,4,5,6,3,6,7,7,6
1562,5,5,4,6,7,6,3,6,5,7,7,3,6,6,3,6,6,7,4,3,4,3
1563,1,1,1,3,3,1,1,1,1,1,6,4,5,3,1,2,2,1,4,1,1,2
1564,4,4,1,4,3,4,2,3,4,5,3,5,5,4,6,4,2,7,7,5,3,7
1565,1,1,1,2,1,5,3,2,2,3,4,7,3,6,7,3,5,3,1,1,4,6
1566,4,3,6,6,6,3,3,4,1,3,5,4,3,2,2,3,5,2,2,5,6,3
1567,4,1,2,6,7,7,6,5,7,7,7,7,4,2,2,2,1,4,5,3,6,2
1568,1,1,3,7,7,4,4,6,5,7,3,3,4,2,1,1,6,4,5,5,4,1
1569,5,4,5,1,4,7,5,4,4,6,1,4,5,3,7,7,4,7,7,7,6,6
1570,2,4,2,3,5,5,5,6,4,6,5,4,2,2,1,4,5,3,2,3,7,7
1571,7,7,7,6,7,5,5,5,7,7,3,4,5,3,6,5,7,3,5,3,5,5
1572,3,5,4,4,2,5,1,6,1,6,3,2,1,3,7,7,7,7,6,6,6,4
1573,4,4,3,3,3,5,4,5,3,3,7,4,7,6,5,2,6,6,4,4,6,4
1574,6,3,5,7,7,7,6,7,6,6,5,6,1,4,3,6,2,5,6,4,3,6
1575,7,3,3,7,3,1,1,1,2,3,5,7,1,2,6,5,2,6,3,2,7,4
1576,4,4,4,5,5,1,3,4,3,4,6,4,2,2,4,2,2,3,1,5,5,2
1577,3,3,6,4,7,5,7,5,7,4,5,6,7,3,2,6,6,7,5,4,2,2
1578,7,6,6,5,1,2,2,1,5,3,1,5,6,7,1,2,1,5,5,6,4,1
1579,2,1,1,3,2,1,2,1,2,1,6,7,1,3,5,5,3,7,7,2,1,1
1580,7,7,6,7,5,7,6,6,6,7,4,5,6,7,7,7,7,5,6,4,2,6
1581,6,6,5,2,1,5,3,3,1,1,1,4,7,6,6,3,5,3,1,3,4,3
1582,4,6,5,5,6,1,1,1,1,3,4,4,1,1,2,1,2,2,4,4,1,1
1583,5,2,3,1,2,3,6,7,6,6,7,7,6,5,4,4,4,2,1,3,4,5
1584,2,1,2,3,2,6,6,6,2,4,1,5,4,1,2,2,5,4,2,4,6,7
1585,4,5,5,4,5,1,4,1,3,1,6,5,3,3,1,2,4,1,1,3,5,5
1586,2,1,4,2,2,1,3,1,3,2,3,6,6,7,4,3,1,6,4,5,4,5
1587,3,4,2,5,2,7,4,7,2,1,3,7,6,7,1,3,3,5,1,1,6,5
1588,5,7,5,3,5,6,5,7,7,7,2,3,6,6,5,5,4,3,3,1,7,4
1589,4,5,4,6,2,2,3,3,2,2,5,4,6,5,6,2,6,2,3,1,1,1
1590,2,2,4,2,1,1,2,4,7,3,4,6,4,2,2,3,2,2,1,4,1,1
1591,5,1,3,1,4,5,6,4,7,4,6,2,4,7,4,5,6,7,7,5,3,6
1592,5,6,7,5,7,7,7,5,7,6,4,3,3,5,7,7,7,6,7,4,7,7
1593,3,6,4,3,3,5,7,5,4,2,1,2,3,4,5,2,4,6,3,2,5,3
1594,7,3,6,7,7,2,4,5,6,4,2,1,5,1,4,5,5,2,3,5,3,6
1595,4,3,2,3,3,1,1,3,1,1,1,2,3,1,1,1,1,2,2,3,5,1
1596,1,3,1,1,4,7,6,3,3,2,1,5,5,5,4,1,5,2,5,5,4,7
1597,2,6,1,2,2,1,1,1,3,2,4,6,7,3,2,4,3,3,1,3,1,2
1598,5,4,3,5,5,1,4,3,2,1,7,5,4,2,5,3,2,5,5,2,2,3
1599,1,6,2,6,4,2,4,1,4,2,2,5,4,1,1,1,3,4,1,6,5,4
1600,6,4,6,6,6,5,7,7,7,5,2,1,1,5,5,3,3,5,5,4,4,2
1601,4,6,7,4,3,6,5,6,7,6,3,2,1,1,2,1,4,6,6,3,6,5
1602,4,2,2,3,2,7,7,7,2,6,6,7,6,6,5,7,5,4,4,4,6,2
1603,1,3,2,5,7,3,6,6,3,2,3,2,3,7,1,1,1,2,4,3,1,5
1604,5,4,4,2,3,4,3,3,2,2,4,5,1,2,5,3,6,2,2,4,6,6
1605,6,6,4,7,5,3,2,4,7,6,6,6,7,6,7,7,5,5,6,4,4,1
1606,7,7,5,5,4,6,6,6,5,5,2,1,7,5,5,5,5,3,5,2,5,2
1607,4,4,6,1,4,5,6,6,4,2,7,2,2,1,5,1,2,6,5,3,5,5
1608,6,4,6,3,7,3,3,7,3,2,6,6,3,2,7,7,3,3,5,3,5,3
1609,3,5,6,5,2,4,2,1,5,4,1,6,6,4,7,4,7,7,5,4,5,6
1610,5,6,4,5,3,7,7,7,7,7,6,5,2,3,4,3,4,4,5,6,4,5
1611,1,3,3,3,1,1,1,1,2,2,6,6,6,7,2,7,5,6,1,7,1,1
1612,2,2,2,3,1,4,2,2,2,1,7,5,6,7,1,2,1,1,1,1,2,3
1613,1,3,1,6,6,1,1,4,4,5,7,7,1,3,4,2,4,6,4,3,1,2
1614,2,6,2,7,7,3,5,4,5,5,3,2,2,1,3,6,5,1,4,2,7,7
1615,3,6,4,6,2,5,2,1,7,5,1,1,3,5,3,7,3,3,5,1,7,7
1616,5,5,6,3,5,5,2,3,3,6,6,5,5,7,3,2,1,3,6,7,7,3
1617,3,4,5,2,3,5,7,7,5,5,2,3,4,1,5,3,1,3,6,4,6,6
1618,5,4,2,2,2,5,3,4,1,1,5,5,2,3,1,5,1,1,2,1,2,4
1619,6,1,3,5,6,3,1,3,7,5,4,4,5,6,4,6,7,3,7,2,4,3
1620,7,4,7,3,4,4,6,6,7,6,1,3,6,6,5,7,4,1,1,3,7,6
1621,5,7,7,7,7,7,7,7,5,7,7,6,5,4,5,6,6,7,7,7,4,3
1622,7,6,4,6,7,7,7,5,6,7,1,2,1,2,5,2,2,3,1,3,4,3
1623,4,7,7,2,6,6,7,5,5,5,6,3,1,2,5,6,7,2,3,3,4,4
1624,4,1,2,1,4,3,5,1,1,2,2,2,1,5,4,4,7,1,3,4,3,3
1625,5,4,5,7,7,7,7,7,7,7,3,7,7,7,5,7,7,7,7,7,3,4
1626,1,4,4,3,4,4,5,5,6,6,7,6,7,6,6,3,4,4,1,2,5,3
1627,4,6,3,6,5,5,4,6,4,3,1,4,6,4,6,2,5,5,3,2,3,5
1628,7,7,7,1,2,1,3,5,6,4,1,5,5,5,3,4,1,6,6,4,4,5
1629,4,5,6,5,2,3,3,2,3,1,2,1,1,2,3,5,2,5,4,4,1,4
1630,5,5,6,4,2,4,2,5,7,7,7,7,5,5,5,4,5,5,5,6,6,5
1631,2,3,6,5,7,5,6,3,1,2,1,2,5,3,3,7,7,4,7,2,5,4
1632,6,6,3,7,7,4,6,1,6,5,6,2,7,7,3,4,6,7,7,4,4,3
1633,6,3,3,7,6,6,7,3,7,6,5,2,4,6,6,5,3,1,3,5,6,6
1634,3,4,1,5,2,1,1,3,4,7,5,7,2,2,4,4,4,1,1,1,6,6
1635,6,3,3,6,2,2,2,1,2,4,7,6,2,5,2,4,7,3,2,3,7,5
1636,2,1,1,4,5,6,4,2,6,3,1,1,1,2,7,7,4,5,3,1,6,3
1637,4,4,3,2,5,1,2,2,3,5,6,5,6,4,2,3,7,1,2,3,2,2
1638,6,6,4,7,5,2,1,1,3,5,7,7,7,7,1,2,4,3,1,3,3,3
1639,5,6,2,1,6,2,1,1,2,2,6,2,4,6,2,4,5,2,2,6,2,2
1640,2,3,3,5,4,4,4,3,4,4,2,1,6,6,1,4,1,4,5,1,5,6
1641,4,4,6,7,3,6,6,6,4,7,5,7,3,6,4,2,5,4,2,4,4,5
1642,1,2,2,2,2,2,2,3,2,1,7,3,5,3,3,3,7,6,6,5,1,2
1643,5,5,4,2,4,2,1,1,5,4,3,6,3,2,5,3,1,3,4,4,5,4
1644,6,4,4,5,5,7,7,7,6,7,3,7,2,4,7,6,7,5,6,3,5,7
1645,5,3,1,3,5,6,6,6,2,7,1,2,1,2,3,2,4,2,3,7,5,2
1646,5,7,7,1,6,1,1,1,4,7,5,7,3,4,2,1,2,2,4,1,4,2
1647,2,6,1,3,5,4,6,2,5,5,6,4,1,4,3,7,2,4,4,3,7,7
1648,4,2,1,7,7,5,5,5,3,3,3,2,2,2,3,4,7,4,3,4,4,3
1649,7,7,7,2,6,1,1,2,4,3,5,2,7,3,4,2,2,3,1,2,5,2
1650,2,2,4,3,6,3,5,6,4,3,3,5,3,1,1,5,3,4,2,2,5,1
1651,3,2,4,5,2,6,5,5,7,5,5,6,7,6,7,3,5,4,6,6,7,7
1652,1,1,1,1,4,3,4,6,3,5,1,7,5,5,1,6,1,5,3,5,1,1
1653,6,2,4,5,7,7,6,7,7,5,6,5,3,3,2,3,3,6,7,7,7,7
1654,3,7,6,5,3,4,3,5,7,5,5,3,4,6,7,1,5,3,2,5,5,7
1655,1,1,1,1,4,1,3,3,1,1,5,3,2,1,4,1,2,4,3,3,6,7
1656,7,5,7,4,3,6,5,7,3,5,7,1,5,5,1,1,4,4,7,2,1,5
1657,7,7,7,3,2,7,6,6,7,6,5,2,1,2,7,3,6,5,7,5,4,5
1658,6,6,6,1,7,2,4,3,4,6,1,7,5,6,5,4,3,2,1,1,5,3
1659,4,6,5,2,3,4,2,4,6,5,7,7,7,7,7,7,6,7,6,7,7,7
1660,3,5,5,4,3,3,7,3,7,6,2,4,7,7,4,3,7,7,6,6,4,7
1661,1,2,1,5,6,2,1,4,1,4,4,3,7,4,3,1,1,4,3,1,2,3
1662,3,3,2,2,1,1,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,1
1663,1,2,7,7,7,5,4,6,5,2,2,2,4,2,3,4,6,1,3,2,3,4
1664,5,1,4,3,3,3,4,2,1,3,4,2,6,2,6,6,1,1,1,2,4,5
1665,2,1,1,3,2,3,3,3,2,3,1,5,1,1,1,2,3,5,3,3,5,5
1666,4,1,1,3,4,2,2,1,2,3,2,3,5,3,4,5,1,3,2,1,2,4
1667,2,6,2,4,6,2,2,6,7,6,6,7,3,4,6,4,6,7,7,7,6,5
1668,5,5,5,5,3,3,1,2,2,1,4,5,6,7,2,7,6,1,3,4,6,4
1669,5,6,2,5,1,2,2,3,2,1,2,7,4,3,1,1,2,2,2,4,5,5
1670,5,2,4,4,2,4,6,7,7,7,3,4,3,2,6,4,3,6,4,3,3,2
1671,3,2,7,5,4,7,7,7,6,7,5,5,5,2,6,4,4,6,7,5,3,3
1672,5,4,3,4,4,1,1,1,5,5,1,2,4,4,1,1,1,1,4,7,7,5
1673,1,2,5,6,7,5,7,6,7,7,3,4,7,2,6,7,6,7,6,6,7,2
1674,3,5,3,6,6,2,4,2,7,4,6,3,2,4,4,4,1,1,1,2,2,2
1675,7,7,7,6,4,7,6,6,7,7,5,6,2,6,7,7,7,7,7,7,4,4
1676,7,5,7,7,7,5,5,5,6,6,5,3,3,6,4,6,2,1,2,5,2,1
1677,1,4,5,5,6,4,2,4,2,2,4,4,7,3,5,4,2,2,4,1,1,1
1678,4,1,1,2,2,2,6,3,1,1,2,4,3,3,1,2,2,1,1,1,2,2
1679,4,3,6,7,6,1,1,2,1,1,4,5,7,7,5,3,4,4,5,2,4,5
1680,6,2,2,5,5,1,2,3,2,3,4,6,3,5,1,1,3,1,1,3,3,1
1681,1,2,4,1,2,2,3,1,1,3,4,2,5,4,1,1,1,4,2,3,1,1
1682,7,5,6,6,2,4,2,5,6,7,7,6,1,4,3,2,2,5,3,5,5,1
1683,2,1,3,2,4,1,2,5,2,3,6,7,7,3,2,3,2,4,3,6,6,5
1684,4,6,4,4,6,4,3,2,6,5,5,4,3,5,7,4,5,2,2,3,6,5
1685,6,7,2,7,7,7,6,4,7,7,4,7,5,7,6,3,6,6,4,2,3,4
1686,7,7,7,1,1,1,1,3,3,1,2,3,3,3,2,4,4,3,4,5,1,1
1687,1,1,1,3,6,6,4,6,5,4,4,1,3,2,3,5,1,6,7,5,7,3
1688,5,4,7,3,4,4,5,1,7,6,2,3,5,1,7,4,5,1,3,4,5,3
1689,5,6,4,4,6,5,6,7,4,5,7,3,4,4,6,3,2,5,5,5,1,1
1690,5,5,5,6,4,4,4,6,4,5,7,7,4,4,6,2,4,7,7,7,4,5
1691,7,7,7,3,3,6,7,7,6,5,2,1,3,6,3,5,5,1,5,4,6,5
1692,7,4,4,2,7,7,6,7,5,5,7,5,3,3,6,7,6,2,3,1,5,6
1693,5,6,4,5,2,6,3,4,6,3,5,4,6,6,4,5,4,2,5,4,1,3
1694,2,5,4,7,2,6,4,3,2,2,1,3,4,1,1,3,1,4,4,4,2,4
1695,7,7,7,6,5,2,4,6,4,4,6,3,1,1,5,4,2,3,2,1,1,3
1696,7,3,5,5,7,5,4,2,1,5,7,6,7,7,2,3,3,4,4,2,4,1
1697,6,4,7,2,1,4,3,6,7,7,4,5,5,3,7,5,7,3,4,1,7,7
1698,4,2,3,3,4,1,1,3,4,5,4,2,2,7,7,6,7,4,4,4,6,4
1699,3,1,2,6,3,3,5,5,6,6,7,2,5,5,3,3,5,5,7,6,7,5
1700,7,6,4,1,6,5,2,4,5,4,2,3,4,7,7,6,7,6,5,5,1,1
1701,2,2,2,2,3,7,6,5,2,3,7,4,5,7,5,5,3,3,4,3,7,7
1702,4,3,7,5,3,7,7,5,4,4,2,3,7,2,4,4,6,4,4,1,7,6
1703,3,3,1,4,2,6,6,2,1,1,6,7,1,3,6,3,6,1,1,2,4,4
1704,6,1,6,1,3,2,2,1,1,1,6,2,6,6,3,1,1,1,3,1,3,4
1705,3,2,1,2,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4
1706,5,4,4,3,1,1,2,1,6,5,2,3,5,2,7,3,3,7,7,4,3,3
1707,3,1,1,6,3,5,3,2,5,3,7,4,5,4,3,1,2,5,3,2,1,5
1708,3,5,1,7,6,1,1,2,3,2,2,2,3,4,4,2,1,1,1,2,3,4
1709,2,1,1,2,5,1,5,2,5,2,5,6,7,7,3,5,2,1,1,1,7,2
1710,4,6,5,2,6,2,3,4,4,2,2,3,5,5,6,5,6,2,3,7,4,2
1711,4,3,3,4,2,1,1,1,1,1,2,6,3,1,2,3,7,7,7,7,1,1
1712,3,4,4,5,5,2,1,1,1,2,1,5,5,6,3,3,1,1,2,1,3,6
1713,2,3,3,4,5,3,2,4,6,5,1,2,2,2,4,2,4,6,5,4,1,2
1714,2,1,1,3,3,4,2,5,2,3,3,2,1,1,4,6,7,1,1,2,1,1
1715,5,2,3,7,6,4,4,4,5,6,5,6,7,7,6,6,5,4,1,2,6,6
1716,5,6,5,4,3,5,6,7,7,7,7,6,2,1,7,7,7,7,7,7,7,7
1717,3,1,2,5,4,3,2,1,4,1,2,6,7,7,5,1,4,1,3,1,3,7
1718,6,5,4,5,7,6,7,7,7,5,4,3,1,3,4,3,4,7,6,7,7,3
1719,2,2,1,2,2,4,1,1,3,1,2,1,1,3,3,2,1,2,1,4,5,1
1720,2,2,2,6,3,5,7,4,1,2,4,7,5,4,6,1,1,2,1,1,2,1
1721,4,5,2,4,3,6,6,5,2,2,3,6,4,1,3,7,4,3,3,6,5,5
1722,5,3,3,6,4,7,6,7,4,4,5,1,5,3,5,7,6,6,4,5,4,5
1723,7,6,6,2,1,3,4,4,4,5,6,7,1,4,6,7,6,7,7,7,7,7
1724,5,4,2,5,3,3,3,5,7,2,5,2,5,2,4,5,4,2,3,4,1,4
1725,1,1,1,2,7,1,2,1,2,2,3,1,2,3,5,5,2,3,5,4,7,4
1726,2,2,1,3,4,1,1,4,2,2,4,4,7,4,2,2,2,4,2,2,3,1
1727,3,5,4,2,3,4,4,3,7,5,4,6,4,2,4,2,1,3,5,2,1,3
1728,7,7,4,6,3,7,4,6,3,6,5,2,5,2,2,4,6,5,6,4,4,5
1729,3,4,5,2,5,4,6,6,7,7,1,1,2,6,7,4,7,7,5,6,6,7
1730,6,6,3,3,4,3,5,3,7,5,3,5,6,6,1,1,2,5,7,4,3,6
1731,4,6,7,4,7,2,1,5,5,4,3,4,5,6,1,1,1,1,2,1,2,3
1732,4,3,5,3,5,6,5,4,7,5,6,7,1,3,4,2,3,6,6,2,5,1
1733,3,5,5,7,5,2,1,1,4,5,1,7,3,5,5,5,3,3,2,2,3,4
1734,4,5,4,1,1,5,6,6,2,3,2,3,4,4,3,6,6,5,3,5,7,5
1735,4,5,5,1,2,1,1,1,3,6,4,5,6,3,6,5,6,5,5,6,7,7
1736,5,3,4,2,5,3,3,7,1,1,7,4,2,6,2,5,5,1,1,1,6,7
1737,5,6,6,7,7,2,7,5,5,7,1,7,7,7,4,3,4,6,6,7,1,3
1738,1,1,2,1,2,1,5,3,2,3,2,3,3,3,4,4,4,1,1,1,2,5
1739,4,5,5,3,6,1,3,5,4,2,7,7,4,5,1,1,1,5,6,6,4,5
1740,6,5,6,7,6,2,1,6,7,6,3,3,2,2,7,7,6,5,4,5,2,6
1741,1,2,1,1,2,3,4,4,2,2,3,1,3,4,6,3,4,6,7,5,2,1
1742,4,7,6,2,2,7,6,6,7,7,6,6,5,1,5,7,6,7,7,6,5,6
1743,6,4,7,3,3,2,2,3,4,3,7,7,1,2,4,6,7,2,4,6,6,6
1744,2,1,2,2,2,4,2,1,2,5,7,6,6,1,1,4,3,7,4,5,7,5
1745,7,7,7,4,6,6,6,3,7,7,2,7,7,6,7,3,5,2,5,4,5,7
1746,2,2,6,3,2,6,6,7,7,7,5,2,5,2,2,3,2,3,3,6,4,4
1747,5,7,6,4,3,5,5,4,6,7,4,4,5,7,4,3,5,6,7,5,6,3
1748,5,6,7,3,4,1,2,1,2,3,4,5,2,1,4,4,4,3,1,1,7,7
1749,1,3,1,2,1,1,5,1,1,2,1,1,2,1,4,6,4,7,3,6,1,3
1750,7,6,7,1,2,5,7,4,7,6,5,1,6,4,6,7,6,2,4,6,7,7
1751,5,4,6,2,5,7,7,5,6,7,5,7,2,4,6,6,2,7,6,5,7,7
1752,3,2,2,4,7,4,4,4,2,2,7,2,5,2,3,3,7,3,2,4,6,6
1753,6,6,7,4,6,6,7,5,7,6,3,4,6,3,7,5,3,5,7,7,4,7
1754,6,5,3,4,2,3,1,4,7,4,3,2,2,5,6,1,3,3,3,6,4,7
1755,5,6,3,6,6,7,1,1,5,2,4,1,2,2,1,1,3,2,1,1,3,5
1756,5,1,4,2,1,2,1,2,1,1,6,6,5,5,1,2,6,4,1,4,3,2
1757,5,4,5,1,1,1,2,1,1,1,2,3,5,5,5,2,1,1,1,3,3,2
1758,5,5,5,7,6,7,6,6,7,7,1,6,3,5,7,4,7,7,7,6,3,3
1759,4,2,1,6,3,3,1,3,3,1,6,3,2,3,6,2,3,4,2,2,4,5
1760,7,7,4,5,2,6,5,4,4,7,3,6,2,6,2,4,2,6,4,4,7,7
1761,7,6,7,4,6,6,5,7,7,5,2,3,3,4,6,4,4,4,1,6,7,7
1762,5,5,2,5,5,4,7,6,5,5,1,2,3,6,7,7,5,7,4,4,7,4
1763,1,1,2,2,2,1,1,1,5,3,5,5,4,1,1,3,4,2,3,3,3,4
1764,4,5,4,4,3,2,2,4,3,3,3,5,7,7,1,1,1,3,3,3,6,5
1765,4,2,3,2,4,7,7,7,5,6,2,4,1,1,4,7,7,3,2,2,5,3
1766,2,2,1,2,1,6,3,4,1,3,6,4,2,3,4,2,3,4,5,2,4,4
1767,2,1,4,7,6,5,2,2,6,7,6,7,1,1,5,7,6,2,2,2,6,5
1768,1,5,1,7,3,4,2,6,2,2,3,6,4,5,2,2,3,3,4,4,2,3
1769,5,2,4,6,5,2,2,7,5,3,1,6,2,3,6,7,4,6,5,7,4,1
1770,5,7,6,1,5,7,7,7,7,6,7,3,1,1,6,3,5,1,6,6,7,3
1771,1,1,3,7,5,5,6,7,3,1,3,6,5,5,5,7,6,2,2,1,2,2
1772,4,6,4,3,7,1,1,1,4,5,5,7,2,4,5,5,5,2,3,5,2,1
1773,3,3,2,3,1,2,1,1,4,6,6,7,1,5,1,1,1,3,5,5,4,7
1774,4,2,1,2,3,1,1,2,1,1,3,2,7,5,3,1,4,4,5,5,5,4
1775,4,2,7,5,5,3,5,2,1,4,3,4,2,5,4,2,4,4,1,5,4,5
1776,4,4,2,3,1,3,6,4,4,5,7,5,6,3,3,3,5,5,5,7,2,7
1777,4,6,5,7,6,1,1,1,3,3,3,1,2,5,4,4,1,2,3,3,1,1
1778,2,2,3,6,6,3,7,2,2,1,3,2,5,4,1,1,1,5,2,4,2,3
1779,6,6,5,4,2,4,4,4,7,7,5,6,6,4,7,7,7,6,6,6,4,5
1780,3,5,5,1,2,5,5,7,4,5,2,2,3,5,4,7,1,1,3,1,4,1
1781,5,7,7,6,5,7,6,7,3,6,5,4,7,3,4,2,4,6,7,5,5,6
1782,7,6,6,5,6,6,5,5,6,4,1,1,1,1,2,2,1,4,4,5,3,4
1783,5,5,6,7,7,7,5,7,5,6,4,1,4,5,7,6,6,4,2,6,2,2
1784,1,1,1,3,3,2,1,3,1,2,5,7,2,3,1,1,1,1,2,2,1,4
1785,2,2,2,4,7,4,6,7,6,5,5,7,2,1,7,6,6,7,7,5,7,5
1786,6,3,6,3,2,4,6,5,6,3,2,6,4,6,2,3,1,1,3,3,3,5
1787,6,6,7,3,4,7,7,7,6,7,3,4,6,5,7,6,7,5,7,6,7,6
1788,7,6,6,1,1,7,6,7,4,3,3,1,5,2,4,5,6,7,7,7,4,3
1789,2,2,2,6,7,4,1,4,3,3,4,1,1,5,1,1,1,7,5,4,3,1
1790,6,4,5,3,7,1,1,4,2,2,3,6,2,5,1,4,3,3,2,2,2,1
