firm_id,state,geo_zone,location_type,sector,isic_section,isic_2digit,firm_age_years,employees_full_time,annual_turnover_naira,legal_structure,owner_age,owner_gender,owner_education,owner_field_of_study,owner_prior_entre_experience,owner_digital_literacy_0_100,B1_digital_tools_computers,B1_digital_tools_accounting_software,B1_digital_tools_crm,B1_digital_tools_ecommerce,B1_digital_tools_cloud,B1_digital_tools_social_media,B2_advanced_ai_ml,B2_advanced_iot,B2_advanced_blockchain,B2_advanced_robotics,B3_process_new_methods,B3_process_supply_chain_software,B3_process_support_techniques,B4_product_new_or_improved,B4_product_launch_frequency,B5_bmi_revenue_model_changes,B5_bmi_value_prop_changes,B5_bmi_customer_engagement_changes,B6_drivers_competitive_pressure,B6_drivers_customer_demand,B6_drivers_top_mgmt_attitude,B_comp_digital_tools_mean_1_5,B_comp_advanced_tech_mean_1_5,B_comp_process_innovation_mean_1_5,B_comp_product_innovation_mean_1_5,B_comp_bmi_mean_1_5,B_comp_level_digitization_1_5,B_comp_level_digitization_score_0_100,C1_financial_access_to_credit,C1_financial_cost_of_innovation,C1_financial_internal_capital_sufficiency,C2_human_skill_shortage,C2_human_training_cost,C2_human_mgmt_capability_for_change,C3_infra_power_reliability,C3_infra_internet_quality_cost,C3_infra_logistics_access,C4_regulatory_burden_taxes,C4_regulatory_corruption_informal_charges,C4_regulatory_govt_program_effectiveness,C5_market_competition_intensity,C5_market_demand_uncertainty,C5_market_international_access,D1_subj_profitability_growth,D1_subj_sales_growth,D1_subj_market_share_growth,D1_subj_roi,D1_subj_overall_perf_satisfaction,D_comp_subjective_performance_mean_1_5,D2_obj_annual_turnover_naira,D2_obj_profit_naira,D2_obj_turnover_band,D2_obj_profit_band,D2_obj_employee_growth_rate_pct,D2_obj_num_new_branches_clients,D3_nonfin_increase_product_lines,D3_nonfin_quality_improved,D3_nonfin_customer_satisfaction_retention
F2025000500,Abia,South East,Urban,Retail & Wholesale,G,47,9,5,5540749.300313396,Partnership,34,Male,Postgraduate,Engineering/Technology,1,71.542998083572,2,5,5,2,4,5,5,5,5,5,1,1,3,5,5,3,3,3,3,4,1,3.8333333333333335,5.0,1.6666666666666667,5.0,3.0,3.0,50.0,3,2,1,2,2,5,4,4,3,4,1,4,2,1,1,5,5,2,4,5,4.2,5540749.300313396,1163933.7681596712,₦5m–₦20m,₦0.5m–₦2m,0.20265236324224215,1,5,1,4
F2025000501,Osun,South West,Rural,Manufacturing,C,10,0,7,10843379.381272031,Limited Liability,41,Male,Secondary,Arts/Social Sciences,0,47.46373801071427,2,1,1,3,1,1,5,5,4,4,3,2,2,4,4,2,3,3,2,2,4,1.5,4.5,2.3333333333333335,4.0,2.6666666666666665,4.0,75.0,4,5,5,4,2,2,1,1,1,2,2,2,2,4,3,5,5,4,5,5,4.8,10843379.381272031,3110495.7312832195,₦5m–₦20m,₦2m–₦10m,19.2984550500844,1,4,2,2
F2025000502,Kano,North West,Rural,Manufacturing,C,10,18,15,22468548.42250675,Sole Proprietorship,47,Male,Tertiary,Business/Management,1,68.96578543400963,1,4,2,2,2,4,2,3,2,2,4,1,1,2,2,5,4,3,4,2,5,2.5,2.25,2.0,2.0,4.0,2.0,25.0,2,2,2,3,2,2,4,4,3,2,4,4,4,5,3,5,4,5,5,5,4.8,22468548.42250675,5001204.701728698,₦20m–₦100m,₦2m–₦10m,2.7765896870374105,0,5,2,4
F2025000503,Plateau,North Central,Rural,Hospitality & Food Services,I,56,9,3,2803632.422075525,Sole Proprietorship,30,Male,Postgraduate,Engineering/Technology,1,77.18010187290659,5,5,5,5,5,4,2,2,1,1,5,3,5,2,5,3,2,2,3,4,2,4.833333333333333,1.5,4.333333333333333,3.5,2.3333333333333335,5.0,100.0,4,5,5,5,3,3,1,1,2,1,2,4,5,4,2,5,5,4,4,4,4.4,2803632.422075525,802159.4406211477,₦1m–₦5m,₦0.5m–₦2m,18.000326966719836,3,3,5,2
F2025000504,Yobe,North East,Rural,Education & Health,P/Q,86,8,6,5219697.601900276,Sole Proprietorship,37,Male,Secondary,Engineering/Technology,1,42.11605676399708,1,1,2,1,1,3,1,1,1,1,2,2,2,1,4,1,2,3,1,3,2,1.5,1.0,2.0,2.5,2.0,2.0,25.0,1,1,1,3,4,2,3,4,1,2,2,2,1,1,2,4,5,5,5,4,4.6,5219697.601900276,663399.2075720219,₦5m–₦20m,₦0.5m–₦2m,-0.5361678585336918,2,1,1,2
F2025000505,Lagos,South West,Rural,Agriculture,A,01,10,5,4521214.78792451,Sole Proprietorship,43,Male,Tertiary,Business/Management,1,56.50496535896284,4,3,4,2,4,3,4,4,3,3,5,4,5,3,2,3,5,5,2,4,3,3.3333333333333335,3.5,4.666666666666667,2.5,4.333333333333333,5.0,100.0,2,4,3,5,3,5,3,4,4,1,2,4,4,2,5,5,5,4,4,5,4.6,4521214.78792451,781639.0122941111,₦1m–₦5m,₦0.5m–₦2m,11.133869367440555,1,2,4,4
F2025000506,Kaduna,North West,Rural,Retail & Wholesale,G,47,8,6,3098589.9369540066,Partnership,47,Male,Postgraduate,Arts/Social Sciences,1,79.3554771476923,3,1,3,3,3,4,2,2,1,1,1,4,3,3,1,2,3,1,3,2,2,2.8333333333333335,1.5,2.6666666666666665,2.0,2.0,4.0,75.0,1,2,3,3,3,1,4,3,3,5,2,2,4,5,4,5,4,5,5,5,4.8,3098589.9369540066,639312.0627485467,₦1m–₦5m,₦0.5m–₦2m,6.950453025385508,1,1,1,1
F2025000507,Rivers,South South,Rural,Manufacturing,C,10,9,5,4054254.006410878,Sole Proprietorship,38,Male,Tertiary,Other,0,66.76986692244962,5,3,3,2,2,4,4,4,4,3,1,4,1,5,4,4,5,5,5,3,4,3.1666666666666665,3.75,2.0,4.5,4.666666666666667,3.0,50.0,4,3,5,5,4,5,3,4,2,4,5,3,5,5,5,4,5,5,5,5,4.8,,,₦1m–₦5m,₦0.5m–₦2m,15.026360964141677,1,3,4,5
F2025000508,Imo,South East,Rural,Construction,F,41,11,6,7524506.56255999,Sole Proprietorship,41,Male,Postgraduate,Arts/Social Sciences,1,69.22894044928063,4,4,3,4,2,5,3,3,3,2,3,4,3,1,2,2,1,1,2,5,1,3.6666666666666665,2.75,3.3333333333333335,1.5,1.3333333333333333,3.0,50.0,2,4,5,1,3,3,2,3,4,3,2,2,2,1,2,5,4,5,1,5,4.0,7524506.56255999,745475.8859575948,₦5m–₦20m,₦0.5m–₦2m,11.725443126273658,1,1,2,2
F2025000509,Kogi,North Central,Rural,Retail & Wholesale,G,47,0,6,6602665.881045818,Sole Proprietorship,25,Female,Tertiary,Business/Management,0,71.8968972161647,3,5,3,4,2,3,4,4,4,4,3,2,3,1,2,1,3,2,3,5,3,3.3333333333333335,4.0,2.6666666666666665,1.5,2.0,1.0,0.0,2,2,2,3,5,4,5,4,5,4,4,5,1,1,1,5,4,4,5,3,4.2,6602665.881045818,1115511.1770594663,₦5m–₦20m,₦0.5m–₦2m,9.98382252347951,0,3,2,2
F2025000510,Kano,North West,Urban,Retail & Wholesale,G,47,0,5,12358048.4706508,Sole Proprietorship,41,Male,Tertiary,Engineering/Technology,1,59.355711033767534,5,5,4,5,4,2,5,5,5,5,4,3,3,3,2,1,4,3,5,5,2,4.166666666666667,5.0,3.3333333333333335,2.5,2.6666666666666665,3.0,50.0,2,1,2,4,2,4,4,4,5,2,4,4,3,3,5,3,5,4,5,5,4.4,12358048.4706508,2300964.134205313,₦5m–₦20m,₦2m–₦10m,9.385899216305107,1,3,4,1
F2025000511,Nasarawa,North Central,Rural,Retail & Wholesale,G,47,13,5,4359964.144703916,Sole Proprietorship,34,Female,Secondary,Business/Management,0,34.681430107406186,4,3,4,2,3,4,1,1,1,1,3,3,5,1,1,1,1,2,3,2,3,3.3333333333333335,1.0,3.6666666666666665,1.0,1.3333333333333333,3.0,50.0,4,2,2,4,4,3,5,5,5,1,1,1,1,2,2,5,4,5,4,5,4.6,4359964.144703916,695522.4434987841,₦1m–₦5m,₦0.5m–₦2m,-3.1741502954088383,1,1,4,1
F2025000512,Oyo,South West,Rural,Manufacturing,C,10,0,12,22042513.985286944,Sole Proprietorship,42,Female,Tertiary,Other,1,82.56413839485343,4,5,3,4,3,3,5,5,5,5,4,4,3,4,4,2,2,2,2,4,2,3.6666666666666665,5.0,3.6666666666666665,4.0,2.0,5.0,100.0,3,1,2,2,2,2,3,1,2,5,2,3,1,1,4,4,5,5,5,4,4.6,22042513.985286944,7997373.436489628,₦20m–₦100m,₦2m–₦10m,1.9295608526196801,2,4,4,3
F2025000513,Lagos,South West,Urban,Retail & Wholesale,G,47,4,7,50169488.49943035,Sole Proprietorship,33,Male,Tertiary,Sciences,0,72.43269286140611,2,4,2,4,2,3,1,1,1,1,4,4,1,1,4,5,4,5,1,4,2,2.8333333333333335,1.0,3.0,2.5,4.666666666666667,5.0,100.0,4,5,4,1,2,1,4,2,4,4,1,2,1,1,3,5,5,4,5,5,4.8,50169488.49943035,11837293.215886148,₦20m–₦100m,₦10m–₦50m,0.37727084620620793,0,1,1,2
F2025000514,Kano,North West,Rural,Manufacturing,C,10,11,5,6204738.375157237,Sole Proprietorship,42,Female,Primary,Engineering/Technology,1,27.865769801668495,3,3,4,4,2,4,4,4,4,3,5,4,3,2,2,5,4,4,3,3,4,3.3333333333333335,3.75,4.0,2.0,4.333333333333333,4.0,75.0,2,3,2,3,2,5,2,1,1,5,3,4,2,2,1,5,5,5,5,5,5.0,,,₦5m–₦20m,₦0.5m–₦2m,8.031089536218463,1,2,5,4
F2025000515,Rivers,South South,Urban,Retail & Wholesale,G,47,4,5,5661192.026739215,Sole Proprietorship,40,Female,Tertiary,Other,1,84.62707764415005,5,5,5,4,2,5,2,3,2,2,2,4,4,1,2,2,2,5,4,2,5,4.333333333333333,2.25,3.3333333333333335,1.5,3.0,2.0,25.0,1,3,2,1,1,2,1,1,1,1,2,5,1,1,2,4,5,4,5,4,4.4,,,₦5m–₦20m,₦0.5m–₦2m,10.638146915116462,5,1,2,4
F2025000516,Lagos,South West,Rural,IT & Professional Services,J,62,14,3,2566203.3924713014,Sole Proprietorship,35,Male,Secondary,Business/Management,1,45.81374303779921,4,3,5,5,3,4,4,4,3,3,4,4,3,2,2,3,4,5,1,2,1,4.0,3.5,3.6666666666666665,2.0,4.0,2.0,25.0,5,5,5,1,2,2,3,4,3,1,1,1,4,5,5,4,5,4,5,5,4.6,2566203.3924713014,632627.159352456,₦1m–₦5m,₦0.5m–₦2m,3.496072192980796,0,2,4,5
F2025000517,Nasarawa,North Central,Rural,Transport & Logistics,H,49,4,17,12287098.91107994,Sole Proprietorship,49,Male,Secondary,Sciences,1,40.18166416274243,2,4,3,4,3,4,3,3,3,2,3,4,2,4,5,5,4,5,5,3,1,3.3333333333333335,2.75,3.0,4.5,4.666666666666667,5.0,100.0,3,5,4,4,1,1,5,5,5,4,4,3,4,4,5,5,5,5,5,4,4.8,,,₦5m–₦20m,₦2m–₦10m,14.420435534331292,0,4,4,4
F2025000518,Ebonyi,South East,Rural,IT & Professional Services,J,62,5,10,14255930.6727593,Sole Proprietorship,30,Female,Tertiary,Business/Management,0,76.64065931260441,3,1,2,4,3,4,5,5,5,4,5,4,2,4,1,5,3,2,5,4,3,2.8333333333333335,4.75,3.6666666666666665,2.5,3.3333333333333335,3.0,50.0,3,1,4,1,1,4,2,4,3,1,2,4,3,4,5,5,5,5,5,5,5.0,14255930.6727593,5039375.6343922205,₦5m–₦20m,₦2m–₦10m,12.208663267469849,1,4,3,3
F2025000519,Kogi,North Central,Rural,Education & Health,P/Q,86,22,4,4913636.333444973,Sole Proprietorship,40,Male,Tertiary,Business/Management,0,70.6683374079275,2,3,3,3,4,3,4,4,4,4,3,4,2,1,2,4,4,3,2,4,5,3.0,4.0,3.0,1.5,3.6666666666666665,3.0,50.0,1,3,2,1,2,2,3,2,4,1,5,3,3,2,1,5,5,5,3,5,4.6,4913636.333444973,618934.4563566179,₦1m–₦5m,₦0.5m–₦2m,20.125197966618423,1,1,4,1
F2025000520,Lagos,South West,Urban,Manufacturing,C,10,19,3,1622032.1529178561,Sole Proprietorship,39,Female,Tertiary,Business/Management,0,87.3835355343423,3,2,2,3,4,3,1,1,1,1,3,4,2,4,5,3,3,3,4,3,5,2.8333333333333335,1.0,3.0,4.5,3.0,4.0,75.0,5,5,3,4,4,3,3,2,1,5,4,3,3,3,2,5,4,5,4,5,4.6,1622032.1529178561,425527.6044133518,₦1m–₦5m,Loss/Break-even,10.769039515934814,2,4,4,4
F2025000521,Bauchi,North East,Rural,Retail & Wholesale,G,47,5,19,11312944.120981323,Sole Proprietorship,40,Male,Tertiary,Engineering/Technology,1,74.56809416684301,5,5,5,2,4,4,1,1,1,1,4,3,5,5,5,5,5,3,1,4,2,4.166666666666667,1.0,4.0,5.0,4.333333333333333,5.0,100.0,1,1,1,4,4,5,2,2,2,3,4,4,2,2,1,4,5,5,5,5,4.8,11312944.120981323,3077061.9909281624,₦5m–₦20m,₦2m–₦10m,4.454139071362727,0,4,4,3
F2025000522,Kaduna,North West,Urban,Education & Health,P/Q,86,10,17,43920883.45235995,Sole Proprietorship,34,Female,Postgraduate,Sciences,0,76.81841146046078,4,5,5,5,2,3,5,5,5,4,2,3,4,4,3,2,3,2,2,2,1,4.0,4.75,3.0,3.5,2.3333333333333335,4.0,75.0,1,2,3,1,1,1,1,3,3,3,2,4,2,2,3,5,5,5,5,5,5.0,43920883.45235995,8709648.492840089,₦20m–₦100m,₦2m–₦10m,-0.08275308936775122,1,3,2,2
F2025000523,Lagos,South West,Rural,Retail & Wholesale,G,47,10,8,17174460.023024857,Sole Proprietorship,35,Male,Secondary,Engineering/Technology,1,45.19682300743368,5,4,3,4,4,3,5,5,5,5,4,2,2,5,3,4,3,5,3,3,2,3.8333333333333335,5.0,2.6666666666666665,4.0,4.0,3.0,50.0,3,2,1,4,4,5,3,3,3,4,5,5,1,1,2,5,4,5,5,3,4.4,,,₦5m–₦20m,₦2m–₦10m,13.879561395434461,0,5,2,5
F2025000524,Lagos,South West,Urban,Manufacturing,C,10,11,15,15736195.764837522,Sole Proprietorship,40,Male,Tertiary,Engineering/Technology,0,75.61720092170845,5,5,4,3,4,5,3,4,3,3,3,2,2,2,3,3,4,5,1,1,3,4.333333333333333,3.25,2.3333333333333335,2.5,4.0,5.0,100.0,3,5,3,5,4,5,4,4,4,3,1,3,4,1,1,5,5,5,5,5,5.0,15736195.764837522,4599949.896890273,₦5m–₦20m,₦2m–₦10m,13.710610158585537,0,4,2,3
F2025000525,Rivers,South South,Rural,Retail & Wholesale,G,47,7,21,55302605.748841874,Partnership,33,Female,Tertiary,Agric/Environment,1,65.25281013713823,5,5,4,4,5,4,1,1,1,1,2,4,1,3,2,4,3,4,3,2,1,4.5,1.0,2.3333333333333335,2.5,3.6666666666666665,2.0,25.0,1,2,1,4,2,1,5,5,5,2,3,3,5,3,4,5,5,5,5,5,5.0,55302605.748841874,10772371.155295728,₦20m–₦100m,₦10m–₦50m,7.480420488399335,0,2,4,2
F2025000526,Katsina,North West,Rural,IT & Professional Services,J,62,14,5,9669068.657699512,Sole Proprietorship,29,Female,Tertiary,Arts/Social Sciences,1,74.83004479956423,1,2,2,2,2,3,4,4,3,3,1,1,1,2,2,5,3,2,4,5,4,2.0,3.5,1.0,2.0,3.3333333333333335,2.0,25.0,2,2,2,1,3,2,5,4,3,5,5,4,1,2,2,5,3,4,4,5,4.2,9669068.657699512,2209031.0439633685,₦5m–₦20m,₦2m–₦10m,9.502271590663241,0,1,2,3
F2025000527,Lagos,South West,Urban,Transport & Logistics,H,49,4,39,228027666.20708674,Cooperative/Other,37,Female,Tertiary,Sciences,1,70.86922136419682,2,2,2,5,1,2,1,1,1,1,2,4,3,3,4,4,3,1,3,2,3,2.3333333333333335,1.0,3.0,3.5,2.6666666666666665,2.0,25.0,3,2,3,5,5,2,3,4,2,4,2,3,1,1,1,5,5,5,5,5,5.0,228027666.20708674,50173718.65754898,> ₦100m,> ₦50m,11.965664583106934,3,4,2,3
F2025000528,Katsina,North West,Rural,Retail & Wholesale,G,47,5,6,3852661.505809518,Sole Proprietorship,49,Female,Secondary,Engineering/Technology,1,44.01333170604619,4,4,3,2,2,5,1,2,1,1,3,3,4,2,3,1,3,3,1,3,4,3.3333333333333335,1.25,3.3333333333333335,2.5,2.3333333333333335,2.0,25.0,4,5,5,5,4,2,1,2,3,4,3,3,3,5,3,5,5,5,5,5,5.0,3852661.505809518,539003.1852500606,₦1m–₦5m,₦0.5m–₦2m,26.763982141292313,0,4,3,2
F2025000529,Anambra,South East,Urban,Agriculture,A,01,20,7,6333834.746353382,Sole Proprietorship,40,Female,Tertiary,Business/Management,1,71.08417382183079,2,4,3,4,2,2,2,2,1,1,5,1,4,5,5,3,3,3,4,3,5,2.8333333333333335,1.5,3.3333333333333335,5.0,3.0,4.0,75.0,2,3,2,5,2,4,3,2,1,3,1,4,4,3,3,5,5,5,5,5,5.0,,,₦5m–₦20m,₦0.5m–₦2m,12.360795041806933,1,4,4,4
F2025000530,Kaduna,North West,Rural,IT & Professional Services,J,62,14,10,20503066.767863274,Partnership,46,Male,Tertiary,Engineering/Technology,1,60.963460337072576,2,4,2,2,4,4,2,2,1,1,4,2,2,3,2,5,5,5,1,2,3,3.0,1.5,2.6666666666666665,2.5,5.0,4.0,75.0,2,2,1,3,3,3,4,3,3,3,4,4,4,4,5,5,5,5,5,5,5.0,20503066.767863274,5397074.22637043,₦20m–₦100m,₦2m–₦10m,14.717648218858518,0,3,4,5
F2025000531,Edo,South South,Rural,Agriculture,A,01,0,26,36755656.225139946,Sole Proprietorship,20,Male,Secondary,Engineering/Technology,1,61.07871467558417,3,4,5,3,4,3,4,4,4,4,4,1,3,5,5,5,5,3,4,4,5,3.6666666666666665,4.0,2.6666666666666665,5.0,4.333333333333333,5.0,100.0,4,5,3,1,2,4,2,4,4,3,2,3,2,3,4,5,5,5,5,4,4.8,,,₦20m–₦100m,₦2m–₦10m,18.456045203226992,2,4,3,5
F2025000532,Kano,North West,Rural,Hospitality & Food Services,I,56,1,8,26499673.080009803,Partnership,30,Male,Secondary,Business/Management,0,43.242064425546225,2,3,4,5,3,4,2,2,2,2,1,3,1,1,3,3,5,3,1,2,4,3.5,2.0,1.6666666666666667,2.0,3.6666666666666665,3.0,50.0,2,3,2,3,3,4,4,3,5,5,5,5,4,5,5,4,3,4,4,5,4.0,26499673.080009803,3527859.5597819253,₦20m–₦100m,₦2m–₦10m,5.247376779767604,1,1,1,1
F2025000533,Nasarawa,North Central,Rural,Hospitality & Food Services,I,56,6,6,3762231.973150027,Cooperative/Other,34,Female,Secondary,Arts/Social Sciences,1,43.4671569393999,5,4,5,5,4,5,1,1,1,1,4,4,4,2,5,4,1,5,2,4,5,4.666666666666667,1.0,4.0,3.5,3.3333333333333335,2.0,25.0,1,1,1,5,5,1,5,5,5,4,4,3,1,4,5,5,4,3,5,3,4.0,3762231.973150027,582921.158146223,₦1m–₦5m,₦0.5m–₦2m,-0.9498744945101887,1,4,3,2
F2025000534,Benue,North Central,Rural,Retail & Wholesale,G,47,7,20,17812783.9779541,Partnership,42,Female,Primary,Business/Management,1,34.74934653144919,2,5,4,4,4,4,1,1,1,1,4,5,5,2,1,2,4,1,3,3,5,3.8333333333333335,1.0,4.666666666666667,1.5,2.3333333333333335,2.0,25.0,4,4,5,3,2,3,2,3,2,1,3,1,1,4,3,5,5,5,5,5,5.0,17812783.9779541,3634571.337106766,₦5m–₦20m,₦2m–₦10m,8.231333689935742,0,2,5,1
F2025000535,Delta,South South,Urban,Agriculture,A,01,2,7,11623567.84867685,Limited Liability,46,Female,Secondary,Arts/Social Sciences,0,32.783977373696445,3,3,3,2,4,5,1,1,1,1,5,4,3,3,5,3,1,2,4,1,1,3.3333333333333335,1.0,4.0,4.0,2.0,4.0,75.0,2,2,2,1,1,4,2,1,1,3,4,4,4,4,5,5,5,5,5,5,5.0,11623567.84867685,3284537.0601306874,₦5m–₦20m,₦2m–₦10m,10.117389276981575,1,5,4,4
F2025000536,Sokoto,North West,Urban,Manufacturing,C,10,20,3,1549084.3230328774,Partnership,33,Female,Primary,Arts/Social Sciences,0,30.33410497557574,2,1,5,4,4,4,1,2,1,1,3,2,3,4,4,5,3,3,4,3,4,3.3333333333333335,1.25,2.6666666666666665,4.0,3.6666666666666665,5.0,100.0,4,3,2,3,3,5,1,1,1,5,5,3,3,4,1,5,4,4,4,5,4.4,1549084.3230328774,516744.4082748719,₦1m–₦5m,₦0.5m–₦2m,0.6992324741154626,2,4,5,4
F2025000537,Edo,South South,Urban,Agriculture,A,01,9,7,14395639.496044353,Sole Proprietorship,42,Male,Primary,Business/Management,1,34.8693975529091,3,5,5,4,3,4,2,3,2,2,2,4,2,4,1,5,3,5,1,5,3,4.0,2.25,2.6666666666666665,2.5,4.333333333333333,3.0,50.0,1,3,4,4,4,3,4,5,5,4,2,4,3,5,4,5,5,5,2,5,4.4,14395639.496044353,1955937.818560015,₦5m–₦20m,₦0.5m–₦2m,-5.272553906331515,0,2,4,3
F2025000538,Osun,South West,Rural,Manufacturing,C,10,0,5,16077235.013672544,Sole Proprietorship,41,Female,Tertiary,Engineering/Technology,1,71.9643559120834,5,5,5,4,5,4,3,3,2,2,5,5,4,3,4,1,5,4,4,4,4,4.666666666666667,2.5,4.666666666666667,3.5,3.3333333333333335,5.0,100.0,1,2,1,4,3,3,4,2,1,4,5,4,4,4,3,5,5,5,5,5,5.0,16077235.013672544,4894462.728178523,₦5m–₦20m,₦2m–₦10m,24.08255352257524,1,2,5,4
F2025000539,Adamawa,North East,Urban,Transport & Logistics,H,49,9,1,2704395.604979621,Sole Proprietorship,29,Female,Postgraduate,Sciences,1,72.00965110903127,4,5,3,5,4,4,1,1,1,1,2,3,1,1,1,4,4,4,1,2,4,4.166666666666667,1.0,2.0,1.0,4.0,4.0,75.0,4,5,4,5,2,4,1,1,1,5,4,4,2,4,4,5,5,4,5,4,4.6,2704395.604979621,436509.5315187172,₦1m–₦5m,Loss/Break-even,3.3868131396401977,0,1,1,1
F2025000540,Bauchi,North East,Rural,Other Services,S,96,13,5,12721494.204670748,Limited Liability,39,Female,Tertiary,Business/Management,0,77.79058486560734,2,3,3,3,2,1,2,2,1,1,3,5,4,4,4,2,5,4,3,2,2,2.3333333333333335,1.5,4.0,4.0,3.6666666666666665,3.0,50.0,2,1,3,4,5,5,4,2,4,1,3,1,2,1,3,3,5,5,5,3,4.2,12721494.204670748,2237428.2206927035,₦5m–₦20m,₦2m–₦10m,13.05089936620437,2,2,4,3
F2025000541,Kano,North West,Rural,Construction,F,41,9,4,3493294.6880366146,Sole Proprietorship,38,Female,Secondary,Business/Management,0,47.512433540637566,1,2,2,3,2,4,5,5,5,4,1,2,3,3,2,3,4,3,2,5,4,2.3333333333333335,4.75,2.0,2.5,3.3333333333333335,3.0,50.0,2,3,1,3,3,4,4,3,4,5,3,3,1,5,4,5,5,5,5,4,4.8,3493294.6880366146,413474.34331563313,₦1m–₦5m,Loss/Break-even,1.087849020840068,0,4,1,3
F2025000542,Kano,North West,Rural,Retail & Wholesale,G,47,3,2,1369581.322470242,Sole Proprietorship,48,Female,Secondary,Other,0,39.321516095966864,2,1,2,1,1,1,4,4,4,3,3,4,5,3,2,4,5,4,4,4,2,1.3333333333333333,3.75,4.0,2.5,4.333333333333333,3.0,50.0,2,5,1,2,2,4,2,4,2,2,2,4,1,4,4,5,4,5,5,4,4.6,1369581.322470242,295647.3266834142,₦1m–₦5m,Loss/Break-even,9.08072973442756,0,3,2,3
F2025000543,Kano,North West,Rural,Construction,F,41,4,8,5532497.623860299,Sole Proprietorship,32,Female,Postgraduate,Engineering/Technology,1,88.45084540016364,3,4,2,5,1,5,5,5,5,5,5,5,4,3,3,4,5,4,1,1,4,3.3333333333333335,5.0,4.666666666666667,3.0,4.333333333333333,5.0,100.0,1,1,4,3,5,5,2,2,1,2,5,4,2,1,1,5,4,5,4,5,4.6,5532497.623860299,1029045.0068075971,₦5m–₦20m,₦0.5m–₦2m,6.224002749976084,2,4,5,4
F2025000544,Lagos,South West,Rural,Agriculture,A,01,3,2,1599534.602339047,Partnership,31,Male,Tertiary,Business/Management,1,79.01510960724954,4,3,4,1,2,3,1,1,1,1,2,4,4,4,5,3,2,4,1,3,5,2.8333333333333335,1.0,3.3333333333333335,4.5,3.0,5.0,100.0,2,2,1,5,5,3,2,3,1,2,3,3,4,3,2,5,2,4,4,5,4.0,1599534.602339047,370168.82202896697,₦1m–₦5m,Loss/Break-even,8.981038245942083,1,4,2,3
F2025000545,Nasarawa,North Central,Rural,Other Services,S,96,19,14,8124411.740894107,Partnership,51,Female,Secondary,Agric/Environment,1,40.80986196275086,5,4,5,5,5,5,2,3,2,2,3,4,3,4,2,4,5,5,3,4,5,4.833333333333333,2.25,3.3333333333333335,3.0,4.666666666666667,3.0,50.0,4,1,4,3,5,3,3,4,4,4,2,4,1,1,1,5,5,5,5,5,5.0,8124411.740894107,1595879.0387105863,₦5m–₦20m,₦0.5m–₦2m,-4.147010387733984,0,5,3,5
F2025000546,Cross River,South South,Rural,Hospitality & Food Services,I,56,17,3,4310385.241535999,Limited Liability,32,Male,Tertiary,Other,1,67.04979508842696,4,3,2,2,1,4,5,5,5,5,5,3,5,3,4,1,1,1,4,1,3,2.6666666666666665,5.0,4.333333333333333,3.5,1.0,3.0,50.0,1,3,1,5,1,3,2,2,1,4,2,1,3,2,1,5,2,5,4,4,4.0,4310385.241535999,1061630.2660196892,₦1m–₦5m,₦0.5m–₦2m,-7.144638730072585,0,4,2,2
F2025000547,Bayelsa,South South,Rural,Retail & Wholesale,G,47,4,6,6887002.480386462,Sole Proprietorship,36,Male,Secondary,Arts/Social Sciences,1,52.693991176852826,5,4,2,4,3,4,1,1,1,1,5,4,2,5,4,2,5,4,5,3,5,3.6666666666666665,1.0,3.6666666666666665,4.5,3.6666666666666665,4.0,75.0,3,1,2,4,5,4,5,5,5,3,1,3,1,2,3,5,5,5,5,5,5.0,,,₦5m–₦20m,₦0.5m–₦2m,11.165861032830133,2,5,2,4
F2025000548,Ondo,South West,Urban,Transport & Logistics,H,49,13,3,2278233.5576635012,Partnership,37,Male,Secondary,Arts/Social Sciences,0,54.089903757429084,4,4,5,4,2,4,3,4,3,3,4,1,2,1,2,1,1,1,1,2,1,3.8333333333333335,3.25,2.3333333333333335,1.5,1.0,4.0,75.0,5,2,2,1,4,2,2,2,4,1,1,1,5,5,5,5,4,5,5,2,4.2,2278233.5576635012,436691.92879334884,₦1m–₦5m,Loss/Break-even,3.5765693302571484,1,3,3,1
F2025000549,Delta,South South,Urban,Manufacturing,C,10,4,28,59065234.44466001,Sole Proprietorship,47,Male,Secondary,Engineering/Technology,1,64.14550440167895,2,4,3,1,1,4,1,1,1,1,3,3,2,3,5,3,2,4,2,1,2,2.5,1.0,2.6666666666666665,4.0,3.0,5.0,100.0,3,4,4,3,2,4,1,1,1,4,4,4,3,4,1,5,5,5,5,5,5.0,59065234.44466001,20394301.006940216,₦20m–₦100m,₦10m–₦50m,15.927818158402518,0,3,5,4
F2025000550,Abuja FCT,North Central,Rural,Transport & Logistics,H,49,5,3,5223872.749942117,Limited Liability,57,Male,Tertiary,Sciences,0,46.70827026165358,5,5,5,5,5,5,1,1,1,1,4,5,3,2,2,4,5,5,2,3,1,5.0,1.0,4.0,2.0,4.666666666666667,5.0,100.0,4,4,4,1,1,1,5,4,5,1,1,2,5,2,3,4,5,4,5,5,4.6,5223872.749942117,1171987.4798975377,₦5m–₦20m,₦0.5m–₦2m,1.5113747825593247,0,3,4,4
