respondent_id,Country,Country_label,Age,Gender,Gender_label,Education,Education_label,Income_Level,Income_Level_label,Bank_Type,Bank_Type_label,Years_with_Account,Frequency_of_Use,Frequency_of_Use_label,Past_Victim,Past_Victim_label
2964,2,Ghana,43,1,Male,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,5,4,Monthly,0,No
2965,1,Nigeria,29,2,Female,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,3,1,Daily,0,No
2966,1,Nigeria,49,2,Female,2,Primary,5,">₦500,000",1,Traditional Commercial,11,1,Daily,0,No
2967,1,Nigeria,42,2,Female,6,Postgraduate,1,"<₦50,000",2,Digital-Only Bank,14,1,Daily,0,No
2968,1,Nigeria,46,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,10,2,Several times a week,0,No
2969,1,Nigeria,32,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,3,5,Less than monthly,0,No
2970,2,Ghana,23,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,7,4,Monthly,1,Yes
2971,2,Ghana,38,1,Male,3,Secondary,1,<₵500,1,Traditional Commercial,15,3,Weekly,0,No
2972,1,Nigeria,53,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,8,1,Daily,0,No
2973,2,Ghana,23,2,Female,4,Vocational/Technical,3,"₵1,001–₵2,500",1,Traditional Commercial,4,2,Several times a week,0,No
2974,1,Nigeria,26,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,4,2,Several times a week,0,No
2975,2,Ghana,23,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,5,3,Weekly,0,No
2976,1,Nigeria,73,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,10,1,Daily,1,Yes
2977,1,Nigeria,59,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,21,4,Monthly,0,No
2978,1,Nigeria,29,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,8,2,Several times a week,0,No
2979,1,Nigeria,41,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,15,1,Daily,1,Yes
2980,2,Ghana,47,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",2,Digital-Only Bank,20,2,Several times a week,0,No
2981,2,Ghana,34,3,Other/Prefer not to say,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,19,1,Daily,0,No
2982,2,Ghana,45,2,Female,5,Undergraduate,2,"₵500–₵1,000",1,Traditional Commercial,21,3,Weekly,1,Yes
2983,1,Nigeria,25,1,Male,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,5,3,Weekly,0,No
2984,1,Nigeria,41,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,8,5,Less than monthly,1,Yes
2985,1,Nigeria,39,2,Female,3,Secondary,5,">₦500,000",1,Traditional Commercial,7,5,Less than monthly,0,No
2986,2,Ghana,55,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,21,5,Less than monthly,0,No
2987,2,Ghana,36,2,Female,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,18,2,Several times a week,0,No
2988,2,Ghana,60,2,Female,5,Undergraduate,5,">₵5,000",2,Digital-Only Bank,10,1,Daily,0,No
2989,1,Nigeria,49,1,Male,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,7,2,Several times a week,0,No
2990,1,Nigeria,53,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,5,3,Weekly,0,No
2991,2,Ghana,43,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,11,2,Several times a week,0,No
2992,1,Nigeria,23,1,Male,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,3,2,Several times a week,0,No
2993,1,Nigeria,31,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,3,5,Less than monthly,0,No
2994,2,Ghana,25,1,Male,3,Secondary,4,"₵2,501–₵5,000",2,Digital-Only Bank,4,2,Several times a week,0,No
2995,1,Nigeria,46,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,30,2,Several times a week,0,No
2996,2,Ghana,63,1,Male,5,Undergraduate,5,">₵5,000",1,Traditional Commercial,43,3,Weekly,1,Yes
2997,1,Nigeria,50,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,8,2,Several times a week,0,No
2998,1,Nigeria,68,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,22,1,Daily,1,Yes
2999,1,Nigeria,62,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,47,2,Several times a week,0,No
3000,2,Ghana,68,2,Female,2,Primary,4,"₵2,501–₵5,000",2,Digital-Only Bank,22,5,Less than monthly,0,No
3001,1,Nigeria,48,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",2,Digital-Only Bank,18,1,Daily,0,No
3002,1,Nigeria,31,2,Female,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,5,2,Several times a week,0,No
3003,2,Ghana,52,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,29,2,Several times a week,1,Yes
3004,1,Nigeria,39,1,Male,3,Secondary,5,">₦500,000",1,Traditional Commercial,18,3,Weekly,1,Yes
3005,1,Nigeria,41,2,Female,5,Undergraduate,1,"<₦50,000",1,Traditional Commercial,6,2,Several times a week,0,No
3006,1,Nigeria,39,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,7,5,Less than monthly,0,No
3007,1,Nigeria,35,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,13,3,Weekly,0,No
3008,1,Nigeria,29,1,Male,6,Postgraduate,1,"<₦50,000",3,Microfinance,15,4,Monthly,0,No
3009,1,Nigeria,49,1,Male,2,Primary,3,"₦100,001–₦250,000",2,Digital-Only Bank,15,2,Several times a week,1,Yes
3010,1,Nigeria,53,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,39,5,Less than monthly,0,No
3011,2,Ghana,34,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,5,3,Weekly,0,No
3012,1,Nigeria,39,1,Male,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,26,1,Daily,0,No
3013,2,Ghana,36,1,Male,4,Vocational/Technical,5,">₵5,000",1,Traditional Commercial,8,1,Daily,0,No
3014,2,Ghana,56,2,Female,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,20,1,Daily,0,No
3015,1,Nigeria,53,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,39,4,Monthly,0,No
3016,2,Ghana,23,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,6,1,Daily,1,Yes
3017,2,Ghana,35,2,Female,6,Postgraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,8,2,Several times a week,0,No
3018,2,Ghana,38,1,Male,2,Primary,3,"₵1,001–₵2,500",2,Digital-Only Bank,21,2,Several times a week,0,No
3019,1,Nigeria,31,2,Female,2,Primary,4,"₦250,001–₦500,000",1,Traditional Commercial,11,1,Daily,0,No
3020,2,Ghana,37,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,14,5,Less than monthly,0,No
3021,2,Ghana,60,1,Male,6,Postgraduate,2,"₵500–₵1,000",2,Digital-Only Bank,3,5,Less than monthly,0,No
3022,1,Nigeria,31,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,9,5,Less than monthly,0,No
3023,1,Nigeria,24,1,Male,3,Secondary,1,"<₦50,000",3,Microfinance,6,1,Daily,0,No
3024,1,Nigeria,54,1,Male,2,Primary,2,"₦50,000–₦100,000",1,Traditional Commercial,9,2,Several times a week,0,No
3025,2,Ghana,35,2,Female,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,14,2,Several times a week,0,No
3026,1,Nigeria,29,2,Female,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,9,2,Several times a week,0,No
3027,1,Nigeria,56,1,Male,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,12,1,Daily,0,No
3028,2,Ghana,42,1,Male,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,4,4,Monthly,0,No
3029,2,Ghana,66,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,6,2,Several times a week,0,No
3030,2,Ghana,51,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,6,1,Daily,0,No
3031,1,Nigeria,55,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",3,Microfinance,4,1,Daily,0,No
3032,1,Nigeria,41,2,Female,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,2,3,Weekly,0,No
3033,2,Ghana,41,2,Female,2,Primary,3,"₵1,001–₵2,500",2,Digital-Only Bank,11,1,Daily,0,No
3034,1,Nigeria,50,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,6,4,Monthly,0,No
3035,2,Ghana,38,2,Female,4,Vocational/Technical,3,"₵1,001–₵2,500",2,Digital-Only Bank,11,3,Weekly,0,No
3036,2,Ghana,43,2,Female,3,Secondary,2,"₵500–₵1,000",2,Digital-Only Bank,9,1,Daily,1,Yes
3037,2,Ghana,67,1,Male,5,Undergraduate,2,"₵500–₵1,000",1,Traditional Commercial,18,2,Several times a week,0,No
3038,1,Nigeria,46,1,Male,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,12,1,Daily,0,No
3039,2,Ghana,35,2,Female,1,No formal,3,"₵1,001–₵2,500",1,Traditional Commercial,14,1,Daily,0,No
3040,1,Nigeria,41,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,13,4,Monthly,0,No
3041,1,Nigeria,35,2,Female,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,8,4,Monthly,0,No
3042,1,Nigeria,36,1,Male,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,5,5,Less than monthly,0,No
3043,1,Nigeria,26,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,4,4,Monthly,0,No
3044,2,Ghana,20,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",3,Microfinance,4,3,Weekly,0,No
3045,1,Nigeria,39,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,25,3,Weekly,0,No
3046,1,Nigeria,19,1,Male,5,Undergraduate,5,">₦500,000",2,Digital-Only Bank,5,2,Several times a week,1,Yes
3047,2,Ghana,31,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,4,3,Weekly,0,No
3048,2,Ghana,30,2,Female,3,Secondary,3,"₵1,001–₵2,500",3,Microfinance,10,5,Less than monthly,1,Yes
3049,1,Nigeria,27,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",2,Digital-Only Bank,5,3,Weekly,0,No
3050,1,Nigeria,33,1,Male,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,18,3,Weekly,0,No
3051,1,Nigeria,43,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,21,1,Daily,0,No
3052,1,Nigeria,41,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,23,1,Daily,0,No
3053,1,Nigeria,32,1,Male,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,14,4,Monthly,0,No
3054,2,Ghana,46,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",1,Traditional Commercial,17,2,Several times a week,0,No
3055,1,Nigeria,36,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,13,5,Less than monthly,0,No
3056,1,Nigeria,62,1,Male,4,Vocational/Technical,4,"₦250,001–₦500,000",3,Microfinance,16,5,Less than monthly,0,No
3057,2,Ghana,26,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,5,2,Several times a week,1,Yes
3058,2,Ghana,30,2,Female,5,Undergraduate,5,">₵5,000",3,Microfinance,8,2,Several times a week,0,No
3059,2,Ghana,20,1,Male,3,Secondary,2,"₵500–₵1,000",2,Digital-Only Bank,5,4,Monthly,0,No
3060,2,Ghana,40,2,Female,6,Postgraduate,4,"₵2,501–₵5,000",2,Digital-Only Bank,8,3,Weekly,0,No
3061,1,Nigeria,23,1,Male,2,Primary,4,"₦250,001–₦500,000",1,Traditional Commercial,7,1,Daily,0,No
3062,1,Nigeria,51,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,38,5,Less than monthly,0,No
3063,2,Ghana,59,1,Male,3,Secondary,1,<₵500,1,Traditional Commercial,23,2,Several times a week,0,No
3064,1,Nigeria,50,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,11,4,Monthly,0,No
3065,2,Ghana,38,2,Female,3,Secondary,5,">₵5,000",1,Traditional Commercial,9,3,Weekly,0,No
3066,2,Ghana,42,2,Female,5,Undergraduate,2,"₵500–₵1,000",2,Digital-Only Bank,19,4,Monthly,1,Yes
3067,1,Nigeria,37,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,8,4,Monthly,0,No
3068,1,Nigeria,30,1,Male,2,Primary,4,"₦250,001–₦500,000",1,Traditional Commercial,5,3,Weekly,0,No
3069,1,Nigeria,44,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,23,4,Monthly,0,No
3070,1,Nigeria,36,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,7,2,Several times a week,0,No
3071,1,Nigeria,32,1,Male,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,4,4,Monthly,0,No
3072,1,Nigeria,66,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,39,2,Several times a week,1,Yes
3073,1,Nigeria,23,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,4,5,Less than monthly,0,No
3074,1,Nigeria,46,2,Female,2,Primary,2,"₦50,000–₦100,000",2,Digital-Only Bank,6,2,Several times a week,1,Yes
3075,2,Ghana,43,2,Female,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,27,3,Weekly,0,No
3076,1,Nigeria,31,2,Female,3,Secondary,1,"<₦50,000",2,Digital-Only Bank,12,3,Weekly,0,No
3077,2,Ghana,40,1,Male,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,10,3,Weekly,0,No
3078,1,Nigeria,57,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,12,3,Weekly,0,No
3079,1,Nigeria,31,1,Male,2,Primary,3,"₦100,001–₦250,000",2,Digital-Only Bank,16,1,Daily,0,No
3080,1,Nigeria,51,1,Male,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,11,1,Daily,0,No
3081,1,Nigeria,49,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,15,2,Several times a week,0,No
3082,2,Ghana,49,1,Male,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,16,2,Several times a week,0,No
3083,1,Nigeria,37,2,Female,5,Undergraduate,5,">₦500,000",2,Digital-Only Bank,7,2,Several times a week,0,No
3084,2,Ghana,38,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",2,Digital-Only Bank,8,1,Daily,0,No
3085,1,Nigeria,66,1,Male,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,5,4,Monthly,0,No
3086,1,Nigeria,54,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,24,1,Daily,1,Yes
3087,2,Ghana,63,2,Female,2,Primary,5,">₵5,000",1,Traditional Commercial,17,4,Monthly,0,No
3088,2,Ghana,48,2,Female,4,Vocational/Technical,3,"₵1,001–₵2,500",1,Traditional Commercial,8,3,Weekly,0,No
3089,1,Nigeria,36,1,Male,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,16,5,Less than monthly,1,Yes
3090,1,Nigeria,27,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,6,1,Daily,0,No
3091,2,Ghana,61,2,Female,5,Undergraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,8,1,Daily,0,No
3092,1,Nigeria,47,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,3,4,Monthly,0,No
3093,1,Nigeria,40,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,12,3,Weekly,0,No
3094,1,Nigeria,51,2,Female,6,Postgraduate,5,">₦500,000",1,Traditional Commercial,20,1,Daily,1,Yes
3095,1,Nigeria,53,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",2,Digital-Only Bank,8,1,Daily,1,Yes
3096,1,Nigeria,49,1,Male,5,Undergraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,29,4,Monthly,0,No
3097,2,Ghana,22,1,Male,4,Vocational/Technical,5,">₵5,000",1,Traditional Commercial,9,4,Monthly,0,No
3098,1,Nigeria,27,2,Female,3,Secondary,2,"₦50,000–₦100,000",3,Microfinance,5,2,Several times a week,0,No
3099,1,Nigeria,31,2,Female,6,Postgraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,11,3,Weekly,0,No
3100,1,Nigeria,36,1,Male,3,Secondary,2,"₦50,000–₦100,000",2,Digital-Only Bank,8,1,Daily,0,No
3101,1,Nigeria,34,1,Male,3,Secondary,1,"<₦50,000",1,Traditional Commercial,4,1,Daily,1,Yes
3102,1,Nigeria,41,1,Male,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,3,3,Weekly,0,No
3103,2,Ghana,22,2,Female,6,Postgraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,4,2,Several times a week,0,No
3104,2,Ghana,45,2,Female,6,Postgraduate,2,"₵500–₵1,000",1,Traditional Commercial,3,2,Several times a week,1,Yes
3105,2,Ghana,31,2,Female,3,Secondary,1,<₵500,3,Microfinance,4,2,Several times a week,0,No
3106,1,Nigeria,32,1,Male,5,Undergraduate,5,">₦500,000",2,Digital-Only Bank,11,1,Daily,0,No
3107,1,Nigeria,44,2,Female,5,Undergraduate,5,">₦500,000",1,Traditional Commercial,3,2,Several times a week,0,No
3108,2,Ghana,40,2,Female,3,Secondary,2,"₵500–₵1,000",2,Digital-Only Bank,19,2,Several times a week,0,No
3109,2,Ghana,47,1,Male,6,Postgraduate,4,"₵2,501–₵5,000",2,Digital-Only Bank,28,3,Weekly,0,No
3110,1,Nigeria,55,2,Female,5,Undergraduate,2,"₦50,000–₦100,000",3,Microfinance,21,5,Less than monthly,0,No
3111,2,Ghana,47,1,Male,5,Undergraduate,2,"₵500–₵1,000",2,Digital-Only Bank,33,3,Weekly,0,No
3112,1,Nigeria,61,2,Female,3,Secondary,3,"₦100,001–₦250,000",3,Microfinance,27,2,Several times a week,0,No
3113,2,Ghana,33,1,Male,4,Vocational/Technical,2,"₵500–₵1,000",3,Microfinance,2,3,Weekly,0,No
3114,1,Nigeria,25,2,Female,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,3,1,Daily,0,No
3115,2,Ghana,24,2,Female,2,Primary,2,"₵500–₵1,000",2,Digital-Only Bank,4,1,Daily,0,No
3116,1,Nigeria,70,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",3,Microfinance,19,4,Monthly,0,No
3117,2,Ghana,35,2,Female,3,Secondary,3,"₵1,001–₵2,500",3,Microfinance,8,1,Daily,0,No
3118,2,Ghana,48,1,Male,5,Undergraduate,2,"₵500–₵1,000",3,Microfinance,27,3,Weekly,0,No
3119,1,Nigeria,26,2,Female,2,Primary,1,"<₦50,000",1,Traditional Commercial,5,1,Daily,0,No
3120,1,Nigeria,22,2,Female,4,Vocational/Technical,2,"₦50,000–₦100,000",1,Traditional Commercial,3,1,Daily,1,Yes
3121,2,Ghana,21,1,Male,3,Secondary,3,"₵1,001–₵2,500",3,Microfinance,5,3,Weekly,0,No
3122,1,Nigeria,70,1,Male,3,Secondary,2,"₦50,000–₦100,000",2,Digital-Only Bank,42,2,Several times a week,0,No
3123,1,Nigeria,25,2,Female,3,Secondary,4,"₦250,001–₦500,000",3,Microfinance,9,4,Monthly,0,No
3124,1,Nigeria,57,2,Female,4,Vocational/Technical,4,"₦250,001–₦500,000",1,Traditional Commercial,14,3,Weekly,0,No
3125,2,Ghana,67,1,Male,3,Secondary,3,"₵1,001–₵2,500",2,Digital-Only Bank,18,2,Several times a week,1,Yes
3126,2,Ghana,43,1,Male,5,Undergraduate,1,<₵500,2,Digital-Only Bank,5,4,Monthly,0,No
3127,1,Nigeria,49,1,Male,4,Vocational/Technical,3,"₦100,001–₦250,000",2,Digital-Only Bank,12,3,Weekly,0,No
3128,1,Nigeria,41,2,Female,3,Secondary,2,"₦50,000–₦100,000",2,Digital-Only Bank,6,4,Monthly,0,No
3129,1,Nigeria,35,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,16,3,Weekly,0,No
3130,1,Nigeria,35,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,17,2,Several times a week,0,No
3131,1,Nigeria,23,2,Female,3,Secondary,5,">₦500,000",2,Digital-Only Bank,6,3,Weekly,0,No
3132,1,Nigeria,56,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,26,1,Daily,0,No
3133,1,Nigeria,53,2,Female,6,Postgraduate,4,"₦250,001–₦500,000",1,Traditional Commercial,9,1,Daily,0,No
3134,2,Ghana,42,1,Male,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,30,2,Several times a week,0,No
3135,2,Ghana,52,1,Male,5,Undergraduate,2,"₵500–₵1,000",1,Traditional Commercial,36,5,Less than monthly,0,No
3136,1,Nigeria,25,2,Female,2,Primary,4,"₦250,001–₦500,000",3,Microfinance,4,5,Less than monthly,0,No
3137,1,Nigeria,23,2,Female,4,Vocational/Technical,3,"₦100,001–₦250,000",1,Traditional Commercial,2,3,Weekly,0,No
3138,1,Nigeria,37,2,Female,4,Vocational/Technical,4,"₦250,001–₦500,000",2,Digital-Only Bank,16,2,Several times a week,0,No
3139,1,Nigeria,31,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,14,2,Several times a week,0,No
3140,1,Nigeria,23,1,Male,3,Secondary,4,"₦250,001–₦500,000",1,Traditional Commercial,6,2,Several times a week,0,No
3141,1,Nigeria,59,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,4,2,Several times a week,1,Yes
3142,1,Nigeria,26,1,Male,5,Undergraduate,2,"₦50,000–₦100,000",2,Digital-Only Bank,10,2,Several times a week,0,No
3143,2,Ghana,60,2,Female,6,Postgraduate,2,"₵500–₵1,000",2,Digital-Only Bank,12,2,Several times a week,1,Yes
3144,1,Nigeria,39,2,Female,3,Secondary,1,"<₦50,000",1,Traditional Commercial,11,1,Daily,0,No
3145,2,Ghana,65,2,Female,3,Secondary,3,"₵1,001–₵2,500",1,Traditional Commercial,23,2,Several times a week,0,No
3146,1,Nigeria,36,2,Female,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,7,3,Weekly,0,No
3147,1,Nigeria,54,2,Female,6,Postgraduate,2,"₦50,000–₦100,000",1,Traditional Commercial,12,1,Daily,0,No
3148,1,Nigeria,43,1,Male,3,Secondary,3,"₦100,001–₦250,000",2,Digital-Only Bank,15,1,Daily,1,Yes
3149,1,Nigeria,31,2,Female,5,Undergraduate,5,">₦500,000",2,Digital-Only Bank,11,5,Less than monthly,0,No
3150,2,Ghana,37,2,Female,4,Vocational/Technical,2,"₵500–₵1,000",2,Digital-Only Bank,16,1,Daily,0,No
3151,1,Nigeria,25,2,Female,2,Primary,3,"₦100,001–₦250,000",2,Digital-Only Bank,6,4,Monthly,0,No
3152,1,Nigeria,39,1,Male,5,Undergraduate,3,"₦100,001–₦250,000",1,Traditional Commercial,16,2,Several times a week,0,No
3153,2,Ghana,56,2,Female,3,Secondary,2,"₵500–₵1,000",1,Traditional Commercial,11,2,Several times a week,0,No
3154,2,Ghana,58,2,Female,6,Postgraduate,3,"₵1,001–₵2,500",1,Traditional Commercial,3,1,Daily,0,No
3155,1,Nigeria,73,2,Female,3,Secondary,2,"₦50,000–₦100,000",1,Traditional Commercial,6,1,Daily,1,Yes
3156,2,Ghana,43,2,Female,5,Undergraduate,5,">₵5,000",1,Traditional Commercial,15,2,Several times a week,1,Yes
3157,2,Ghana,57,1,Male,5,Undergraduate,4,"₵2,501–₵5,000",1,Traditional Commercial,17,4,Monthly,0,No
3158,1,Nigeria,37,2,Female,3,Secondary,3,"₦100,001–₦250,000",1,Traditional Commercial,2,1,Daily,1,Yes
3159,2,Ghana,50,2,Female,3,Secondary,4,"₵2,501–₵5,000",1,Traditional Commercial,8,5,Less than monthly,0,No
3160,1,Nigeria,34,1,Male,2,Primary,3,"₦100,001–₦250,000",1,Traditional Commercial,13,5,Less than monthly,0,No
