date,site_name,flared_mscf
2025-08-10,Obite,65083
2025-08-10,Soku,61068
2025-08-10,Bonga Offshore,36498
2025-08-10,Akpo Offshore,4787
2025-08-10,Egina Offshore,47938
2025-08-11,Escravos,76955
2025-08-11,Forcados,9615
2025-08-11,Bonny,100583
2025-08-11,Brass,106708
2025-08-11,Ebocha,39290
2025-08-11,Ughelli,33931
2025-08-11,Ogbogu,53646
2025-08-11,Utorogu,14792
2025-08-11,Agbada,68693
2025-08-11,Nembe,110619
2025-08-11,Obite,51466
2025-08-11,Soku,80645
2025-08-11,Bonga Offshore,44176
2025-08-11,Akpo Offshore,4465
2025-08-11,Egina Offshore,44185
2025-08-12,Escravos,79029
2025-08-12,Forcados,8011
2025-08-12,Bonny,96840
2025-08-12,Brass,86046
2025-08-12,Ebocha,50066
2025-08-12,Ughelli,43095
2025-08-12,Ogbogu,49619
2025-08-12,Utorogu,17251
2025-08-12,Agbada,66724
2025-08-12,Nembe,104650
2025-08-12,Obite,70772
2025-08-12,Soku,66681
2025-08-12,Bonga Offshore,34874
2025-08-12,Akpo Offshore,4998
2025-08-12,Egina Offshore,55120
2025-08-13,Escravos,66616
2025-08-13,Forcados,9358
2025-08-13,Bonny,112198
2025-08-13,Brass,103756
2025-08-13,Ebocha,32285
2025-08-13,Ughelli,41637
2025-08-13,Ogbogu,54111
2025-08-13,Utorogu,15071
2025-08-13,Agbada,64546
2025-08-13,Nembe,92706
2025-08-13,Obite,66637
2025-08-13,Soku,64063
2025-08-13,Bonga Offshore,45149
2025-08-13,Akpo Offshore,5681
2025-08-13,Egina Offshore,47575
2025-08-14,Escravos,71539
2025-08-14,Forcados,9556
2025-08-14,Bonny,110523
2025-08-14,Brass,104865
2025-08-14,Ebocha,44080
2025-08-14,Ughelli,40809
2025-08-14,Ogbogu,65436
2025-08-14,Utorogu,16324
2025-08-14,Agbada,60259
2025-08-14,Nembe,101970
2025-08-14,Obite,52982
2025-08-14,Soku,78645
2025-08-14,Bonga Offshore,42688
2025-08-14,Akpo Offshore,5212
2025-08-14,Egina Offshore,52951
2025-08-15,Escravos,57451
2025-08-15,Forcados,9912
2025-08-15,Bonny,119634
2025-08-15,Brass,95113
2025-08-15,Ebocha,38129
2025-08-15,Ughelli,39932
2025-08-15,Ogbogu,52053
2025-08-15,Utorogu,14552
2025-08-15,Agbada,68997
2025-08-15,Nembe,88091
2025-08-15,Obite,75481
2025-08-15,Soku,72168
2025-08-15,Bonga Offshore,46632
2025-08-15,Akpo Offshore,5391
2025-08-15,Egina Offshore,40177
2025-08-16,Escravos,67955
2025-08-16,Forcados,8942
2025-08-16,Bonny,106405
2025-08-16,Brass,105908
2025-08-16,Ebocha,33877
2025-08-16,Ughelli,34760
2025-08-16,Ogbogu,57926
2025-08-16,Utorogu,16294
2025-08-16,Agbada,77618
2025-08-16,Nembe,90904
2025-08-16,Obite,68208
2025-08-16,Soku,73404
2025-08-16,Bonga Offshore,35514
2025-08-16,Akpo Offshore,5588
2025-08-16,Egina Offshore,40178
2025-08-17,Escravos,86468
2025-08-17,Forcados,10408
2025-08-17,Bonny,109066
2025-08-17,Brass,107468
2025-08-17,Ebocha,32769
2025-08-17,Ughelli,40078
2025-08-17,Ogbogu,43932
2025-08-17,Utorogu,14257
2025-08-17,Agbada,87198
2025-08-17,Nembe,98137
2025-08-17,Obite,50870
2025-08-17,Soku,67883
2025-08-17,Bonga Offshore,43044
2025-08-17,Akpo Offshore,6466
2025-08-17,Egina Offshore,41066
2025-08-18,Escravos,76377
2025-08-18,Forcados,10274
2025-08-18,Bonny,88187
2025-08-18,Brass,104494
2025-08-18,Ebocha,37235
2025-08-18,Ughelli,30579
2025-08-18,Ogbogu,61406
2025-08-18,Utorogu,14964
2025-08-18,Agbada,89737
2025-08-18,Nembe,102625
2025-08-18,Obite,79879
2025-08-18,Soku,80287
2025-08-18,Bonga Offshore,46212
2025-08-18,Akpo Offshore,4917
2025-08-18,Egina Offshore,37244
2025-08-19,Escravos,62441
2025-08-19,Forcados,9272
2025-08-19,Bonny,113888
2025-08-19,Brass,100807
2025-08-19,Ebocha,35245
2025-08-19,Ughelli,33288
2025-08-19,Ogbogu,60684
2025-08-19,Utorogu,16074
2025-08-19,Agbada,78317
2025-08-19,Nembe,112271
2025-08-19,Obite,55647
2025-08-19,Soku,75534
2025-08-19,Bonga Offshore,37032
2025-08-19,Akpo Offshore,6049
2025-08-19,Egina Offshore,50728
2025-08-20,Escravos,79210
2025-08-20,Forcados,8271
2025-08-20,Bonny,118395
2025-08-20,Brass,110930
2025-08-20,Ebocha,41988
2025-08-20,Ughelli,41293
2025-08-20,Ogbogu,53018
2025-08-20,Utorogu,13580
2025-08-20,Agbada,79101
2025-08-20,Nembe,80565
2025-08-20,Obite,57510
2025-08-20,Soku,54375
2025-08-20,Bonga Offshore,41573
2025-08-20,Akpo Offshore,5181
2025-08-20,Egina Offshore,39560
2025-08-21,Escravos,68501
2025-08-21,Forcados,10250
2025-08-21,Bonny,102808
2025-08-21,Brass,93805
2025-08-21,Ebocha,41635
2025-08-21,Ughelli,39540
2025-08-21,Ogbogu,55968
2025-08-21,Utorogu,16092
2025-08-21,Agbada,93156
2025-08-21,Nembe,112276
2025-08-21,Obite,69767
2025-08-21,Soku,74589
2025-08-21,Bonga Offshore,44745
2025-08-21,Akpo Offshore,4387
2025-08-21,Egina Offshore,51695
2025-08-22,Escravos,79250
2025-08-22,Forcados,7970
2025-08-22,Bonny,111972
2025-08-22,Brass,125933
2025-08-22,Ebocha,40098
2025-08-22,Ughelli,41156
2025-08-22,Ogbogu,53588
2025-08-22,Utorogu,12068
2025-08-22,Agbada,79057
2025-08-22,Nembe,112352
2025-08-22,Obite,80159
2025-08-22,Soku,67510
2025-08-22,Bonga Offshore,42374
2025-08-22,Akpo Offshore,5763
2025-08-22,Egina Offshore,41930
2025-08-23,Escravos,81554
2025-08-23,Forcados,8165
2025-08-23,Bonny,113855
2025-08-23,Brass,109498
2025-08-23,Ebocha,30848
2025-08-23,Ughelli,35747
2025-08-23,Ogbogu,60260
2025-08-23,Utorogu,14644
2025-08-23,Agbada,84147
2025-08-23,Nembe,91570
2025-08-23,Obite,73163
2025-08-23,Soku,65467
2025-08-23,Bonga Offshore,46988
2025-08-23,Akpo Offshore,6346
2025-08-23,Egina Offshore,48549
2025-08-24,Escravos,71864
2025-08-24,Forcados,8674
2025-08-24,Bonny,116285
2025-08-24,Brass,105214
2025-08-24,Ebocha,47022
2025-08-24,Ughelli,37763
2025-08-24,Ogbogu,48685
2025-08-24,Utorogu,16985
2025-08-24,Agbada,70528
2025-08-24,Nembe,113547
2025-08-24,Obite,63760
2025-08-24,Soku,70409
2025-08-24,Bonga Offshore,39415
2025-08-24,Akpo Offshore,4962
2025-08-24,Egina Offshore,53350
2025-08-25,Escravos,79321
2025-08-25,Forcados,8197
2025-08-25,Bonny,109620
2025-08-25,Brass,119291
2025-08-25,Ebocha,36060
2025-08-25,Ughelli,49514
2025-08-25,Ogbogu,55194
2025-08-25,Utorogu,12975
2025-08-25,Agbada,82886
2025-08-25,Nembe,85348
2025-08-25,Obite,74319
2025-08-25,Soku,82528
2025-08-25,Bonga Offshore,49829
2025-08-25,Akpo Offshore,5349
2025-08-25,Egina Offshore,46364
2025-08-26,Escravos,67276
2025-08-26,Forcados,9168
2025-08-26,Bonny,102093
2025-08-26,Brass,85356
2025-08-26,Ebocha,43361
2025-08-26,Ughelli,34812
2025-08-26,Ogbogu,63359
2025-08-26,Utorogu,15924
2025-08-26,Agbada,83025
2025-08-26,Nembe,97203
2025-08-26,Obite,73421
2025-08-26,Soku,58352
2025-08-26,Bonga Offshore,32530
2025-08-26,Akpo Offshore,5422
2025-08-26,Egina Offshore,46403
2025-08-27,Escravos,71905
2025-08-27,Forcados,8343
2025-08-27,Bonny,95973
2025-08-27,Brass,96772
2025-08-27,Ebocha,38311
2025-08-27,Ughelli,43098
2025-08-27,Ogbogu,48711
2025-08-27,Utorogu,17783
2025-08-27,Agbada,66632
2025-08-27,Nembe,93336
2025-08-27,Obite,60755
2025-08-27,Soku,79648
2025-08-27,Bonga Offshore,48243
2025-08-27,Akpo Offshore,4745
2025-08-27,Egina Offshore,40193
2025-08-28,Escravos,78265
2025-08-28,Forcados,10847
2025-08-28,Bonny,114764
2025-08-28,Brass,109530
2025-08-28,Ebocha,44968
2025-08-28,Ughelli,34892
2025-08-28,Ogbogu,51709
2025-08-28,Utorogu,14345
2025-08-28,Agbada,68772
2025-08-28,Nembe,102813
2025-08-28,Obite,70827
2025-08-28,Soku,82043
2025-08-28,Bonga Offshore,39260
2025-08-28,Akpo Offshore,5588
2025-08-28,Egina Offshore,51069
2025-08-29,Escravos,69290
2025-08-29,Forcados,7544
2025-08-29,Bonny,107164
2025-08-29,Brass,99675
2025-08-29,Ebocha,34604
2025-08-29,Ughelli,32645
2025-08-29,Ogbogu,62036
2025-08-29,Utorogu,15303
2025-08-29,Agbada,57563
2025-08-29,Nembe,102606
2025-08-29,Obite,68804
2025-08-29,Soku,73662
2025-08-29,Bonga Offshore,44458
2025-08-29,Akpo Offshore,5620
2025-08-29,Egina Offshore,42210
2025-08-30,Escravos,55118
2025-08-30,Forcados,9493
2025-08-30,Bonny,99513
2025-08-30,Brass,93436
2025-08-30,Ebocha,41671
2025-08-30,Ughelli,35110
2025-08-30,Ogbogu,57120
2025-08-30,Utorogu,14342
2025-08-30,Agbada,67340
2025-08-30,Nembe,87746
2025-08-30,Obite,71076
2025-08-30,Soku,66781
2025-08-30,Bonga Offshore,35790
2025-08-30,Akpo Offshore,5837
2025-08-30,Egina Offshore,63101
2025-08-31,Escravos,63688
2025-08-31,Forcados,7782
2025-08-31,Bonny,104400
2025-08-31,Brass,91115
2025-08-31,Ebocha,46305
2025-08-31,Ughelli,38748
2025-08-31,Ogbogu,42387
2025-08-31,Utorogu,14493
2025-08-31,Agbada,63475
2025-08-31,Nembe,102092
2025-08-31,Obite,63929
2025-08-31,Soku,83873
2025-08-31,Bonga Offshore,34791
2025-08-31,Akpo Offshore,6232
2025-08-31,Egina Offshore,41935
2025-09-01,Escravos,70457
2025-09-01,Forcados,9258
2025-09-01,Bonny,81920
2025-09-01,Brass,108711
2025-09-01,Ebocha,37203
2025-09-01,Ughelli,45248
2025-09-01,Ogbogu,62820
2025-09-01,Utorogu,12770
2025-09-01,Agbada,77772
2025-09-01,Nembe,90239
2025-09-01,Obite,64580
2025-09-01,Soku,61782
2025-09-01,Bonga Offshore,44738
2025-09-01,Akpo Offshore,5457
2025-09-01,Egina Offshore,46208
2025-09-02,Escravos,65892
2025-09-02,Forcados,9905
2025-09-02,Bonny,104651
2025-09-02,Brass,103673
2025-09-02,Ebocha,44566
2025-09-02,Ughelli,40343
2025-09-02,Ogbogu,60489
2025-09-02,Utorogu,12487
2025-09-02,Agbada,68847
2025-09-02,Nembe,109855
2025-09-02,Obite,66007
2025-09-02,Soku,69945
2025-09-02,Bonga Offshore,46246
2025-09-02,Akpo Offshore,5612
2025-09-02,Egina Offshore,59143
2025-09-03,Escravos,74525
2025-09-03,Forcados,8097
2025-09-03,Bonny,116597
2025-09-03,Brass,105075
2025-09-03,Ebocha,35935
2025-09-03,Ughelli,34203
2025-09-03,Ogbogu,43148
2025-09-03,Utorogu,14157
2025-09-03,Agbada,67528
2025-09-03,Nembe,92727
2025-09-03,Obite,84009
2025-09-03,Soku,78758
2025-09-03,Bonga Offshore,53661
2025-09-03,Akpo Offshore,6115
2025-09-03,Egina Offshore,46578
2025-09-04,Escravos,55259
2025-09-04,Forcados,8136
2025-09-04,Bonny,123676
2025-09-04,Brass,110390
2025-09-04,Ebocha,38983
2025-09-04,Ughelli,37504
2025-09-04,Ogbogu,56139
2025-09-04,Utorogu,13482
2025-09-04,Agbada,77648
2025-09-04,Nembe,128983
2025-09-04,Obite,74228
2025-09-04,Soku,73465
2025-09-04,Bonga Offshore,44578
2025-09-04,Akpo Offshore,4771
2025-09-04,Egina Offshore,45785
2025-09-05,Escravos,70305
2025-09-05,Forcados,7901
2025-09-05,Bonny,106502
2025-09-05,Brass,104323
2025-09-05,Ebocha,31522
2025-09-05,Ughelli,36031
2025-09-05,Ogbogu,60877
2025-09-05,Utorogu,16650
2025-09-05,Agbada,71988
2025-09-05,Nembe,99253
2025-09-05,Obite,68727
2025-09-05,Soku,76582
2025-09-05,Bonga Offshore,41822
2025-09-05,Akpo Offshore,5880
2025-09-05,Egina Offshore,47365
2025-09-06,Escravos,63411
2025-09-06,Forcados,8817
2025-09-06,Bonny,97784
2025-09-06,Brass,109368
2025-09-06,Ebocha,32530
2025-09-06,Ughelli,37280
2025-09-06,Ogbogu,51512
2025-09-06,Utorogu,14149
2025-09-06,Agbada,70168
2025-09-06,Nembe,116685
2025-09-06,Obite,66564
2025-09-06,Soku,70798
2025-09-06,Bonga Offshore,34358
2025-09-06,Akpo Offshore,6687
2025-09-06,Egina Offshore,46453
2025-09-07,Escravos,77473
2025-09-07,Forcados,9615
2025-09-07,Bonny,106251
2025-09-07,Brass,102595
2025-09-07,Ebocha,37866
2025-09-07,Ughelli,38932
2025-09-07,Ogbogu,42439
2025-09-07,Utorogu,15956
2025-09-07,Agbada,81554
2025-09-07,Nembe,105768
2025-09-07,Obite,58557
2025-09-07,Soku,70333
2025-09-07,Bonga Offshore,37757
2025-09-07,Akpo Offshore,5150
2025-09-07,Egina Offshore,41781
2025-09-08,Escravos,61379
2025-09-08,Forcados,9496
2025-09-08,Bonny,79553
2025-09-08,Brass,94106
2025-09-08,Ebocha,35594
2025-09-08,Ughelli,42125
2025-09-08,Ogbogu,46193
2025-09-08,Utorogu,15281
2025-09-08,Agbada,82527
2025-09-08,Nembe,95600
2025-09-08,Obite,63020
2025-09-08,Soku,76196
2025-09-08,Bonga Offshore,39967
2025-09-08,Akpo Offshore,6536
2025-09-08,Egina Offshore,44717
2025-09-09,Escravos,73523
2025-09-09,Forcados,7246
2025-09-09,Bonny,110797
2025-09-09,Brass,122024
2025-09-09,Ebocha,46037
2025-09-09,Ughelli,40895
2025-09-09,Ogbogu,62843
2025-09-09,Utorogu,15351
2025-09-09,Agbada,82211
2025-09-09,Nembe,80433
2025-09-09,Obite,61668
2025-09-09,Soku,70888
2025-09-09,Bonga Offshore,37225
2025-09-09,Akpo Offshore,4531
2025-09-09,Egina Offshore,43782
2025-09-10,Escravos,67737
2025-09-10,Forcados,8258
2025-09-10,Bonny,112238
2025-09-10,Brass,97158
2025-09-10,Ebocha,26023
2025-09-10,Ughelli,45451
2025-09-10,Ogbogu,50646
2025-09-10,Utorogu,14827
2025-09-10,Agbada,64829
2025-09-10,Nembe,115639
2025-09-10,Obite,61467
2025-09-10,Soku,74942
2025-09-10,Bonga Offshore,46184
2025-09-10,Akpo Offshore,5387
2025-09-10,Egina Offshore,45192
2025-09-11,Escravos,75486
2025-09-11,Forcados,8608
2025-09-11,Bonny,108102
2025-09-11,Brass,113183
2025-09-11,Ebocha,35612
2025-09-11,Ughelli,43793
2025-09-11,Ogbogu,53745
2025-09-11,Utorogu,16516
2025-09-11,Agbada,75870
2025-09-11,Nembe,95856
2025-09-11,Obite,67798
2025-09-11,Soku,78488
2025-09-11,Bonga Offshore,41646
2025-09-11,Akpo Offshore,5432
2025-09-11,Egina Offshore,51691
2025-09-12,Escravos,67403
2025-09-12,Forcados,8961
2025-09-12,Bonny,110858
2025-09-12,Brass,117949
2025-09-12,Ebocha,42761
2025-09-12,Ughelli,38913
2025-09-12,Ogbogu,50584
2025-09-12,Utorogu,16743
2025-09-12,Agbada,82296
2025-09-12,Nembe,109648
2025-09-12,Obite,79096
2025-09-12,Soku,63063
2025-09-12,Bonga Offshore,40316
2025-09-12,Akpo Offshore,5677
2025-09-12,Egina Offshore,37423
2025-09-13,Escravos,56812
2025-09-13,Forcados,8443
2025-09-13,Bonny,102923
2025-09-13,Brass,112979
2025-09-13,Ebocha,40043
2025-09-13,Ughelli,40396
2025-09-13,Ogbogu,50076
2025-09-13,Utorogu,10680
2025-09-13,Agbada,79916
2025-09-13,Nembe,111248
2025-09-13,Obite,61244
2025-09-13,Soku,68908
2025-09-13,Bonga Offshore,42177
2025-09-13,Akpo Offshore,5195
2025-09-13,Egina Offshore,49659
2025-09-14,Escravos,68300
2025-09-14,Forcados,9834
2025-09-14,Bonny,103574
2025-09-14,Brass,94515
2025-09-14,Ebocha,37349
2025-09-14,Ughelli,41927
2025-09-14,Ogbogu,47068
2025-09-14,Utorogu,16426
2025-09-14,Agbada,64091
2025-09-14,Nembe,99557
2025-09-14,Obite,66853
2025-09-14,Soku,77173
2025-09-14,Bonga Offshore,41428
2025-09-14,Akpo Offshore,6053
2025-09-14,Egina Offshore,45208
2025-09-15,Escravos,76921
2025-09-15,Forcados,7255
2025-09-15,Bonny,117933
2025-09-15,Brass,88842
2025-09-15,Ebocha,40667
2025-09-15,Ughelli,42876
2025-09-15,Ogbogu,47741
2025-09-15,Utorogu,15845
2025-09-15,Agbada,73431
2025-09-15,Nembe,63039
2025-09-15,Obite,52843
2025-09-15,Soku,61280
2025-09-15,Bonga Offshore,39253
2025-09-15,Akpo Offshore,5208
2025-09-15,Egina Offshore,45436
2025-09-16,Escravos,59736
2025-09-16,Forcados,10100
2025-09-16,Bonny,104888
2025-09-16,Brass,97916
2025-09-16,Ebocha,29853
2025-09-16,Ughelli,39628
2025-09-16,Ogbogu,50375
2025-09-16,Utorogu,14660
2025-09-16,Agbada,59811
2025-09-16,Nembe,98650
2025-09-16,Obite,64176
2025-09-16,Soku,69625
2025-09-16,Bonga Offshore,36815
2025-09-16,Akpo Offshore,5715
2025-09-16,Egina Offshore,44626
2025-09-17,Escravos,62860
2025-09-17,Forcados,8795
2025-09-17,Bonny,107221
2025-09-17,Brass,106267
2025-09-17,Ebocha,32025
2025-09-17,Ughelli,47863
2025-09-17,Ogbogu,54857
2025-09-17,Utorogu,16638
2025-09-17,Agbada,72667
2025-09-17,Nembe,130125
2025-09-17,Obite,61963
2025-09-17,Soku,65518
2025-09-17,Bonga Offshore,34282
2025-09-17,Akpo Offshore,4603
2025-09-17,Egina Offshore,43312
2025-09-18,Escravos,66232
2025-09-18,Forcados,7830
2025-09-18,Bonny,89890
2025-09-18,Brass,92082
2025-09-18,Ebocha,40459
2025-09-18,Ughelli,43527
2025-09-18,Ogbogu,45515
2025-09-18,Utorogu,13419
2025-09-18,Agbada,82297
2025-09-18,Nembe,80490
2025-09-18,Obite,63422
2025-09-18,Soku,53348
2025-09-18,Bonga Offshore,44435
2025-09-18,Akpo Offshore,6684
2025-09-18,Egina Offshore,49426
2025-09-19,Escravos,63469
2025-09-19,Forcados,9610
2025-09-19,Bonny,89178
2025-09-19,Brass,108838
2025-09-19,Ebocha,33595
2025-09-19,Ughelli,36865
2025-09-19,Ogbogu,47987
2025-09-19,Utorogu,16214
2025-09-19,Agbada,59339
2025-09-19,Nembe,89116
2025-09-19,Obite,63050
2025-09-19,Soku,71249
2025-09-19,Bonga Offshore,37139
2025-09-19,Akpo Offshore,5913
2025-09-19,Egina Offshore,49705
2025-09-20,Escravos,64508
2025-09-20,Forcados,8169
2025-09-20,Bonny,116919
2025-09-20,Brass,104931
2025-09-20,Ebocha,40191
2025-09-20,Ughelli,31385
2025-09-20,Ogbogu,55143
2025-09-20,Utorogu,13950
2025-09-20,Agbada,54782
2025-09-20,Nembe,112934
2025-09-20,Obite,65948
2025-09-20,Soku,74536
2025-09-20,Bonga Offshore,43182
2025-09-20,Akpo Offshore,5054
2025-09-20,Egina Offshore,50146
2025-09-21,Escravos,65065
2025-09-21,Forcados,10027
2025-09-21,Bonny,101214
2025-09-21,Brass,108157
2025-09-21,Ebocha,35917
2025-09-21,Ughelli,42264
2025-09-21,Ogbogu,51327
2025-09-21,Utorogu,13990
2025-09-21,Agbada,57075
2025-09-21,Nembe,88398
2025-09-21,Obite,66926
2025-09-21,Soku,76640
2025-09-21,Bonga Offshore,29232
2025-09-21,Akpo Offshore,4873
2025-09-21,Egina Offshore,44443
2025-09-22,Escravos,59911
2025-09-22,Forcados,7463
2025-09-22,Bonny,108743
2025-09-22,Brass,109281
2025-09-22,Ebocha,31630
2025-09-22,Ughelli,45339
2025-09-22,Ogbogu,57734
2025-09-22,Utorogu,14478
2025-09-22,Agbada,80740
2025-09-22,Nembe,87770
2025-09-22,Obite,51998
2025-09-22,Soku,76008
2025-09-22,Bonga Offshore,41627
2025-09-22,Akpo Offshore,4182
2025-09-22,Egina Offshore,53360
2025-09-23,Escravos,68848
2025-09-23,Forcados,8245
2025-09-23,Bonny,104453
2025-09-23,Brass,99736
2025-09-23,Ebocha,37293
2025-09-23,Ughelli,40278
2025-09-23,Ogbogu,42544
2025-09-23,Utorogu,15431
2025-09-23,Agbada,87517
2025-09-23,Nembe,97720
2025-09-23,Obite,64631
2025-09-23,Soku,89947
2025-09-23,Bonga Offshore,38673
2025-09-23,Akpo Offshore,4716
2025-09-23,Egina Offshore,46534
2025-09-24,Escravos,71930
2025-09-24,Forcados,8787
2025-09-24,Bonny,101175
2025-09-24,Brass,77102
2025-09-24,Ebocha,38384
2025-09-24,Ughelli,42465
2025-09-24,Ogbogu,47398
2025-09-24,Utorogu,12207
2025-09-24,Agbada,92211
2025-09-24,Nembe,96519
2025-09-24,Obite,69418
2025-09-24,Soku,84758
2025-09-24,Bonga Offshore,47978
2025-09-24,Akpo Offshore,5731
2025-09-24,Egina Offshore,46426
2025-09-25,Escravos,71618
2025-09-25,Forcados,9664
2025-09-25,Bonny,108882
2025-09-25,Brass,96590
2025-09-25,Ebocha,42008
2025-09-25,Ughelli,36159
2025-09-25,Ogbogu,64890
2025-09-25,Utorogu,12986
2025-09-25,Agbada,64130
2025-09-25,Nembe,92980
2025-09-25,Obite,69345
2025-09-25,Soku,73113
2025-09-25,Bonga Offshore,39959
2025-09-25,Akpo Offshore,5162
2025-09-25,Egina Offshore,43169
2025-09-26,Escravos,75427
2025-09-26,Forcados,8340
2025-09-26,Bonny,94520
2025-09-26,Brass,110926
2025-09-26,Ebocha,35775
2025-09-26,Ughelli,35881
2025-09-26,Ogbogu,38036
2025-09-26,Utorogu,16259
2025-09-26,Agbada,98845
2025-09-26,Nembe,94884
2025-09-26,Obite,65125
2025-09-26,Soku,70397
2025-09-26,Bonga Offshore,33853
2025-09-26,Akpo Offshore,5985
2025-09-26,Egina Offshore,45863
2025-09-27,Escravos,71216
2025-09-27,Forcados,8683
2025-09-27,Bonny,106818
2025-09-27,Brass,112655
2025-09-27,Ebocha,39522
2025-09-27,Ughelli,30832
2025-09-27,Ogbogu,47777
2025-09-27,Utorogu,16449
2025-09-27,Agbada,63305
2025-09-27,Nembe,84937
2025-09-27,Obite,49685
2025-09-27,Soku,59452
2025-09-27,Bonga Offshore,42755
2025-09-27,Akpo Offshore,5651
2025-09-27,Egina Offshore,50804
2025-09-28,Escravos,88238
2025-09-28,Forcados,8222
2025-09-28,Bonny,107091
2025-09-28,Brass,100843
2025-09-28,Ebocha,32223
2025-09-28,Ughelli,35255
2025-09-28,Ogbogu,59919
2025-09-28,Utorogu,13483
2025-09-28,Agbada,85822
2025-09-28,Nembe,95355
2025-09-28,Obite,62871
2025-09-28,Soku,61814
2025-09-28,Bonga Offshore,38695
2025-09-28,Akpo Offshore,4426
2025-09-28,Egina Offshore,50294
2025-09-29,Escravos,86609
2025-09-29,Forcados,5753
2025-09-29,Bonny,92100
2025-09-29,Brass,117767
2025-09-29,Ebocha,41068
2025-09-29,Ughelli,37343
2025-09-29,Ogbogu,41399
2025-09-29,Utorogu,17404
2025-09-29,Agbada,68688
2025-09-29,Nembe,101890
2025-09-29,Obite,70203
2025-09-29,Soku,55704
2025-09-29,Bonga Offshore,44282
2025-09-29,Akpo Offshore,5893
2025-09-29,Egina Offshore,45831
2025-09-30,Escravos,70082
2025-09-30,Forcados,9509
2025-09-30,Bonny,104998
2025-09-30,Brass,87455
2025-09-30,Ebocha,36146
2025-09-30,Ughelli,38733
2025-09-30,Ogbogu,50106
2025-09-30,Utorogu,14530
2025-09-30,Agbada,70517
2025-09-30,Nembe,98037
2025-09-30,Obite,68574
2025-09-30,Soku,73091
2025-09-30,Bonga Offshore,48584
2025-09-30,Akpo Offshore,5112
2025-09-30,Egina Offshore,55443
2025-10-01,Escravos,74588
2025-10-01,Forcados,9937
2025-10-01,Bonny,98935
2025-10-01,Brass,120054
2025-10-01,Ebocha,31998
2025-10-01,Ughelli,37561
2025-10-01,Ogbogu,45141
2025-10-01,Utorogu,11106
2025-10-01,Agbada,82566
2025-10-01,Nembe,85524
2025-10-01,Obite,63794
2025-10-01,Soku,77105
2025-10-01,Bonga Offshore,27910
2025-10-01,Akpo Offshore,6397
2025-10-01,Egina Offshore,40404
2025-10-02,Escravos,67580
2025-10-02,Forcados,7700
2025-10-02,Bonny,118388
2025-10-02,Brass,92069
2025-10-02,Ebocha,40547
2025-10-02,Ughelli,39996
2025-10-02,Ogbogu,44611
2025-10-02,Utorogu,15480
2025-10-02,Agbada,81676
2025-10-02,Nembe,88131
2025-10-02,Obite,58927
2025-10-02,Soku,59822
2025-10-02,Bonga Offshore,42789
2025-10-02,Akpo Offshore,5633
2025-10-02,Egina Offshore,41294
2025-10-03,Escravos,78641
2025-10-03,Forcados,8513
2025-10-03,Bonny,118641
2025-10-03,Brass,98667
2025-10-03,Ebocha,29195
2025-10-03,Ughelli,36128
2025-10-03,Ogbogu,44431
2025-10-03,Utorogu,13089
2025-10-03,Agbada,70153
2025-10-03,Nembe,93922
2025-10-03,Obite,71189
2025-10-03,Soku,58273
2025-10-03,Bonga Offshore,43225
2025-10-03,Akpo Offshore,6533
2025-10-03,Egina Offshore,45667
2025-10-04,Escravos,83711
2025-10-04,Forcados,7745
2025-10-04,Bonny,108476
2025-10-04,Brass,100754
2025-10-04,Ebocha,33934
2025-10-04,Ughelli,42998
2025-10-04,Ogbogu,50173
2025-10-04,Utorogu,18398
2025-10-04,Agbada,82357
2025-10-04,Nembe,99514
2025-10-04,Obite,53161
2025-10-04,Soku,63794
2025-10-04,Bonga Offshore,41884
2025-10-04,Akpo Offshore,5306
2025-10-04,Egina Offshore,50062
2025-10-05,Escravos,74604
2025-10-05,Forcados,10442
2025-10-05,Bonny,106517
2025-10-05,Brass,86407
2025-10-05,Ebocha,41585
2025-10-05,Ughelli,38895
2025-10-05,Ogbogu,59413
2025-10-05,Utorogu,17001
2025-10-05,Agbada,66570
2025-10-05,Nembe,100460
2025-10-05,Obite,57948
2025-10-05,Soku,53584
2025-10-05,Bonga Offshore,39466
2025-10-05,Akpo Offshore,5865
2025-10-05,Egina Offshore,49667
2025-10-06,Escravos,64511
2025-10-06,Forcados,7463
2025-10-06,Bonny,110940
2025-10-06,Brass,95062
2025-10-06,Ebocha,40782
2025-10-06,Ughelli,33514
2025-10-06,Ogbogu,58256
2025-10-06,Utorogu,14344
2025-10-06,Agbada,65412
2025-10-06,Nembe,132095
2025-10-06,Obite,67766
2025-10-06,Soku,70791
2025-10-06,Bonga Offshore,31094
2025-10-06,Akpo Offshore,4996
2025-10-06,Egina Offshore,39295
2025-10-07,Escravos,58655
2025-10-07,Forcados,9274
2025-10-07,Bonny,124034
2025-10-07,Brass,94999
2025-10-07,Ebocha,36030
2025-10-07,Ughelli,38432
2025-10-07,Ogbogu,56094
2025-10-07,Utorogu,12310
2025-10-07,Agbada,78976
2025-10-07,Nembe,77180
2025-10-07,Obite,57494
2025-10-07,Soku,70693
2025-10-07,Bonga Offshore,38291
2025-10-07,Akpo Offshore,5299
2025-10-07,Egina Offshore,43665
2025-10-08,Escravos,69000
2025-10-08,Forcados,7300
2025-10-08,Bonny,98690
2025-10-08,Brass,114492
2025-10-08,Ebocha,32658
2025-10-08,Ughelli,36338
