date,state,petrol_price_naira_per_liter,diesel_price_naira_per_liter,kerosene_price_naira_per_liter,lpg_price_naira_per_kg,fuel_scarcity_factor,black_market_premium_percent,supply_disruption_days,nearest_depot_distance_km,local_consumption_million_liters
2023-03-01,Osun,272.86,411.27,349.58,246.76,1.04,8.0,1,75,32.29418396504002
2023-03-01,Oyo,279.5,421.28,358.08,252.77,1.1,6.0,1,50,6.856981475605432
2023-03-01,Plateau,258.12,389.04,330.69,233.43,1.05,10.0,0,130,16.91967404942558
2023-03-01,Rivers,242.91,366.12,311.2,219.67,1.01,4.0,1,10,24.69517623870649
2023-03-01,Sokoto,305.52,460.49,391.42,276.3,1.08,20.0,1,180,41.62221301652358
2023-03-01,Taraba,277.89,418.85,356.02,251.31,1.18,28.0,2,220,15.995099519638822
2023-03-01,Yobe,315.71,475.85,404.48,285.51,1.23,35.0,5,280,42.04826711882206
2023-03-01,Zamfara,304.69,459.24,390.36,275.55,1.23,30.0,7,160,23.565284916752763
2023-04-01,Abia,394.98,376.32,319.87,225.79,1.19,11.7,0,60,15.018608190083349
2023-04-01,Adamawa,381.17,363.16,308.68,217.89,1.23,32.5,2,250,14.20058944704769
2023-04-01,Akwa Ibom,361.55,344.47,292.8,206.68,1.16,10.4,0,80,9.31474677210287
2023-04-01,Anambra,382.41,364.35,309.69,218.61,1.14,7.8,2,45,43.72395726211106
2023-04-01,Bauchi,382.65,364.57,309.89,218.74,1.17,15.6,2,180,19.830550059362885
2023-04-01,Bayelsa,378.91,361.0,306.85,216.6,1.16,19.5,2,90,20.9523689248854
2023-04-01,Benue,374.71,357.01,303.46,214.2,1.2,15.6,4,110,33.698187589752926
2023-04-01,Borno,485.76,462.81,393.38,277.68,1.37,52.0,10,300,26.93031126696059
2023-04-01,Cross River,361.31,344.24,292.6,206.54,1.17,13.0,2,120,29.626601535794
2023-04-01,Delta,317.86,302.84,257.41,181.7,1.17,7.8,2,15,5.71734512884365
2023-04-01,Ebonyi,388.35,370.0,314.5,222.0,1.18,15.6,4,100,18.393601850650168
2023-04-01,Edo,362.8,345.66,293.81,207.4,1.22,10.4,3,40,39.06054633773497
2023-04-01,Ekiti,387.73,369.41,314.0,221.64,1.19,15.6,1,85,37.34398777144195
2023-04-01,Enugu,382.7,364.62,309.92,218.77,1.23,9.1,1,65,14.649136415825364
2023-04-01,FCT,363.57,346.39,294.43,207.84,1.1,6.5,0,25,29.626283051719987
2023-04-01,Gombe,384.24,366.09,311.18,219.65,1.19,18.2,4,200,43.40906521078884
2023-04-01,Imo,394.01,375.39,319.08,225.24,1.15,10.4,2,55,27.723764448387314
2023-04-01,Jigawa,385.98,367.75,312.58,220.65,1.15,19.5,3,150,48.04653100699799
2023-04-01,Kaduna,352.68,336.02,285.62,201.61,1.16,9.1,1,20,11.060212726919797
2023-04-01,Kano,369.45,352.0,299.2,211.2,1.19,10.4,0,30,8.802110034643734
2023-04-01,Katsina,379.88,361.93,307.64,217.16,1.23,15.6,2,140,38.42685904249626
2023-04-01,Kebbi,412.4,392.91,333.98,235.75,1.24,23.4,1,200,26.754147200974373
2023-04-01,Kogi,385.33,367.13,312.06,220.28,1.18,13.0,1,100,9.314018807953524
2023-04-01,Kwara,376.54,358.75,304.94,215.25,1.16,10.4,0,95,5.1481972112405385
2023-04-01,Lagos,312.25,297.49,252.87,178.5,1.1,3.9,0,5,13.601644706204974
2023-04-01,Nasarawa,382.2,364.14,309.52,218.49,1.19,10.4,1,90,35.92859495967123
2023-04-01,Niger,395.55,376.86,320.33,226.12,1.2,19.5,3,120,12.480458478327046
2023-04-01,Ogun,343.59,327.36,278.25,196.41,1.23,6.5,0,35,30.609179610727686
2023-04-01,Ondo,373.99,356.32,302.87,213.79,1.19,13.0,0,70,36.18490875018294
2023-04-01,Osun,370.99,353.46,300.44,212.08,1.16,10.4,0,75,18.953035249602422
2023-04-01,Oyo,386.23,367.98,312.78,220.79,1.2,7.8,1,50,38.721785055697325
2023-04-01,Plateau,398.34,379.52,322.59,227.71,1.2,13.0,1,130,8.552325981767499
2023-04-01,Rivers,321.81,306.6,260.61,183.96,1.13,5.2,0,10,49.306777834146274
2023-04-01,Sokoto,421.07,401.18,341.0,240.71,1.17,26.0,4,180,15.16783779188198
2023-04-01,Taraba,389.68,371.27,315.58,222.76,1.32,36.4,5,220,40.90606100583551
2023-04-01,Yobe,433.1,412.63,350.74,247.58,1.32,45.5,3,280,36.81760212830305
2023-04-01,Zamfara,411.02,391.6,332.86,234.96,1.28,39.0,7,160,27.773747713382765
2023-05-01,Abia,293.42,463.11,393.64,277.86,1.04,9.0,1,60,19.14408819368041
2023-05-01,Adamawa,297.73,469.9,399.42,281.94,1.17,25.0,6,250,44.79175921590621
2023-05-01,Akwa Ibom,309.05,487.78,414.61,292.67,1.09,8.0,1,80,29.436326730519372
2023-05-01,Anambra,298.95,471.84,401.06,283.1,1.06,6.0,1,45,12.678262932371805
2023-05-01,Bauchi,310.71,490.4,416.84,294.24,1.05,12.0,4,180,47.875362831010285
2023-05-01,Bayelsa,280.69,443.02,376.56,265.81,1.08,15.0,4,90,39.29974918124207
2023-05-01,Benue,301.38,475.67,404.32,285.4,1.13,12.0,0,110,17.067550205765983
2023-05-01,Borno,381.21,601.67,511.42,361.0,1.29,40.0,9,300,12.858399699962254
2023-05-01,Cross River,300.24,473.87,402.79,284.32,1.04,10.0,5,120,35.15766898235765
2023-05-01,Delta,261.9,413.36,351.35,248.01,1.03,6.0,0,15,12.655443879957204
2023-05-01,Ebonyi,300.22,473.84,402.77,284.31,1.04,12.0,1,100,7.756182321745236
2023-05-01,Edo,311.41,491.51,417.78,294.9,1.07,8.0,1,40,12.210664976338366
2023-05-01,Ekiti,299.6,472.85,401.93,283.71,1.07,12.0,2,85,45.974077111722025
2023-05-01,Enugu,300.13,473.69,402.64,284.22,1.1,7.0,3,65,36.177201971945244
2023-05-01,FCT,274.55,433.32,368.33,259.99,0.98,5.0,0,25,6.175574964064143
2023-05-01,Gombe,299.92,473.36,402.36,284.02,1.11,14.0,1,200,24.825253838631305
2023-05-01,Imo,299.77,473.13,402.16,283.88,1.05,8.0,0,55,30.105285062416975
2023-05-01,Jigawa,292.56,461.75,392.49,277.05,1.03,15.0,2,150,31.869740266365113
2023-05-01,Kaduna,255.88,403.86,343.28,242.32,1.06,7.0,0,20,22.794582557521917
2023-05-01,Kano,274.19,432.76,367.84,259.66,1.1,8.0,0,30,48.11476570186474
2023-05-01,Katsina,296.85,468.51,398.24,281.11,1.03,12.0,2,140,17.175898922446265
2023-05-01,Kebbi,309.9,489.12,415.76,293.47,1.09,18.0,2,200,48.618105392216435
2023-05-01,Kogi,288.35,455.11,386.84,273.06,1.05,10.0,2,100,15.894777191537493
2023-05-01,Kwara,296.01,467.2,397.12,280.32,1.06,8.0,0,95,8.14157088378934
2023-05-01,Lagos,256.64,405.05,344.29,243.03,1.0,3.0,0,5,47.39079685513368
2023-05-01,Nasarawa,302.45,477.37,405.76,286.42,1.13,8.0,1,90,38.50522105370443
2023-05-01,Niger,295.61,466.57,396.58,279.94,1.08,15.0,2,120,40.28804835801378
2023-05-01,Ogun,270.58,427.06,363.0,256.24,1.06,5.0,0,35,35.417022935216075
2023-05-01,Ondo,306.92,484.42,411.75,290.65,1.12,10.0,2,70,32.92284220166172
2023-05-01,Osun,292.93,462.33,392.98,277.4,1.13,8.0,0,75,35.47353763449348
2023-05-01,Oyo,301.6,476.02,404.62,285.61,1.08,6.0,0,50,18.18459694589221
2023-05-01,Plateau,302.79,477.9,406.22,286.74,1.07,10.0,0,130,45.4042559899555
2023-05-01,Rivers,260.53,411.19,349.51,246.72,0.99,4.0,0,10,9.300249277716631
2023-05-01,Sokoto,341.13,538.4,457.64,323.04,1.06,20.0,2,180,5.320268423778708
2023-05-01,Taraba,331.06,522.51,444.14,313.51,1.21,28.0,2,220,16.748223229580447
2023-05-01,Yobe,351.47,554.72,471.51,332.83,1.23,35.0,8,280,26.66123841946396
2023-05-01,Zamfara,331.88,523.82,445.24,314.29,1.19,30.0,4,160,40.309179282987095
2023-06-01,Abia,388.53,602.69,512.29,361.61,1.08,9.0,2,60,38.48411421864247
2023-06-01,Adamawa,396.14,614.49,522.32,368.7,1.1,25.0,3,250,29.64105411125447
2023-06-01,Akwa Ibom,393.64,610.62,519.02,366.37,1.08,8.0,1,80,32.07213707629783
2023-06-01,Anambra,364.55,565.49,480.67,339.29,1.09,6.0,1,45,20.421844442203657
2023-06-01,Bauchi,375.74,582.85,495.42,349.71,1.05,12.0,1,180,32.87901965624482
2023-06-01,Bayelsa,392.15,608.3,517.06,364.98,1.12,15.0,3,90,13.946758289341037
2023-06-01,Benue,402.16,623.84,530.27,374.3,1.06,12.0,2,110,39.165398566887504
2023-06-01,Borno,462.67,717.69,610.04,430.62,1.22,40.0,8,300,28.0992116164253
2023-06-01,Cross River,383.31,594.6,505.41,356.76,1.07,10.0,1,120,13.68390666124584
2023-06-01,Delta,324.16,502.84,427.42,301.7,1.12,6.0,0,15,9.365792852956716
2023-06-01,Ebonyi,385.22,597.55,507.92,358.53,1.05,12.0,2,100,18.87886472277222
2023-06-01,Edo,385.71,598.31,508.56,358.99,1.07,8.0,0,40,38.51774800685914
2023-06-01,Ekiti,384.04,595.73,506.37,357.44,1.05,12.0,2,85,38.88613675256621
2023-06-01,Enugu,370.19,574.24,488.1,344.54,1.12,7.0,0,65,11.296528199554615
2023-06-01,FCT,343.41,532.7,452.8,319.62,1.03,5.0,0,25,35.91760098667474
2023-06-01,Gombe,411.96,639.03,543.18,383.42,1.09,14.0,3,200,41.99033212347994
2023-06-01,Imo,391.01,606.54,515.56,363.93,1.09,8.0,0,55,23.212778210440568
2023-06-01,Jigawa,385.46,597.92,508.24,358.75,1.1,15.0,2,150,20.183998418574124
2023-06-01,Kaduna,349.41,542.0,460.7,325.2,1.1,7.0,2,20,13.403631222568654
2023-06-01,Kano,366.46,568.45,483.19,341.07,1.08,8.0,2,30,11.871774521781699
2023-06-01,Katsina,375.41,582.34,494.99,349.4,1.1,12.0,0,140,32.2433453139105
2023-06-01,Kebbi,399.63,619.91,526.92,371.94,1.05,18.0,3,200,20.470065219291158
2023-06-01,Kogi,372.14,577.27,490.68,346.36,1.08,10.0,0,100,44.59932783687383
2023-06-01,Kwara,368.09,570.99,485.34,342.59,1.09,8.0,2,95,35.50807562175116
2023-06-01,Lagos,338.86,525.65,446.8,315.39,1.03,3.0,0,5,43.304533334416284
2023-06-01,Nasarawa,383.53,594.94,505.7,356.96,1.1,8.0,0,90,48.64637413781042
2023-06-01,Niger,389.62,604.38,513.72,362.63,1.11,15.0,1,120,12.961718851326516
2023-06-01,Ogun,379.54,588.75,500.44,353.25,1.12,5.0,0,35,11.814497551702388
2023-06-01,Ondo,375.37,582.28,494.93,349.37,1.08,10.0,0,70,31.30232638909311
2023-06-01,Osun,376.16,583.5,495.97,350.1,1.1,8.0,0,75,12.347907692105775
2023-06-01,Oyo,386.24,599.15,509.27,359.49,1.1,6.0,1,50,31.19685533106182
2023-06-01,Plateau,376.49,584.01,496.41,350.41,1.13,10.0,1,130,25.70540012507523
2023-06-01,Rivers,330.18,512.18,435.35,307.31,1.03,4.0,0,10,24.33254456276061
2023-06-01,Sokoto,438.7,680.51,578.44,408.31,1.04,20.0,4,180,39.2899301443903
2023-06-01,Taraba,416.99,646.85,549.82,388.11,1.14,28.0,1,220,31.22383609058056
2023-06-01,Yobe,455.32,706.3,600.36,423.78,1.17,35.0,4,280,34.59726230254117
2023-06-01,Zamfara,444.83,690.03,586.52,414.02,1.23,30.0,4,160,38.452915589713456
2023-07-01,Abia,379.18,550.61,468.02,330.37,1.07,9.0,1,60,13.897824943549363
2023-07-01,Adamawa,386.94,561.88,477.59,337.13,1.11,25.0,8,250,45.455471148652165
2023-07-01,Akwa Ibom,368.29,534.81,454.59,320.88,1.12,8.0,0,80,23.08966224322278
2023-07-01,Anambra,356.48,517.65,440.0,310.59,1.04,6.0,3,45,32.336260534593336
2023-07-01,Bauchi,377.97,548.85,466.53,329.31,1.04,12.0,0,180,12.795309164039027
2023-07-01,Bayelsa,381.0,553.26,470.27,331.96,1.04,15.0,1,90,37.920981126797784
2023-07-01,Benue,373.01,541.66,460.41,325.0,1.09,12.0,2,110,32.85895739354909
2023-07-01,Borno,496.75,721.34,613.14,432.8,1.26,40.0,8,300,33.03480446753747
2023-07-01,Cross River,393.32,571.15,485.48,342.69,1.12,10.0,3,120,30.236209492670476
2023-07-01,Delta,329.85,478.98,407.14,287.39,1.08,6.0,0,15,13.149828384564103
2023-07-01,Ebonyi,372.42,540.8,459.68,324.48,1.11,12.0,3,100,47.26910214102602
2023-07-01,Edo,366.97,532.88,452.95,319.73,1.08,8.0,1,40,13.64660869586279
2023-07-01,Ekiti,372.09,540.32,459.27,324.19,1.12,12.0,4,85,32.4589891489471
2023-07-01,Enugu,379.51,551.1,468.43,330.66,1.06,7.0,3,65,20.16885962821671
2023-07-01,FCT,356.2,517.25,439.66,310.35,0.98,5.0,0,25,16.1831605969344
2023-07-01,Gombe,407.35,591.53,502.8,354.92,1.08,14.0,2,200,27.97374190776656
2023-07-01,Imo,383.77,557.27,473.68,334.36,1.04,8.0,0,55,10.639381031190737
2023-07-01,Jigawa,408.21,592.77,503.85,355.66,1.03,15.0,2,150,25.207529920289225
2023-07-01,Kaduna,363.13,527.3,448.21,316.38,1.07,7.0,0,20,46.40253691863986
2023-07-01,Kano,355.75,516.6,439.11,309.96,1.08,8.0,0,30,36.86216512402342
2023-07-01,Katsina,368.44,535.02,454.77,321.01,1.03,12.0,4,140,11.352579965927763
2023-07-01,Kebbi,424.0,615.69,523.34,369.42,1.03,18.0,1,200,37.31074444807682
2023-07-01,Kogi,368.5,535.11,454.85,321.07,1.05,10.0,0,100,5.134190906874182
2023-07-01,Kwara,383.18,556.43,472.96,333.86,1.13,8.0,2,95,15.846970655710734
2023-07-01,Lagos,324.36,471.0,400.35,282.6,1.04,3.0,0,5,49.818234988751215
2023-07-01,Nasarawa,395.88,574.86,488.63,344.92,1.09,8.0,2,90,42.026490489151534
2023-07-01,Niger,391.37,568.32,483.07,340.99,1.03,15.0,0,120,11.948781778920363
2023-07-01,Ogun,365.94,531.39,451.68,318.83,1.13,5.0,0,35,10.022313821795501
2023-07-01,Ondo,386.42,561.12,476.95,336.67,1.09,10.0,1,70,29.267258677761486
2023-07-01,Osun,375.97,545.96,464.06,327.57,1.04,8.0,1,75,31.11478806109434
2023-07-01,Oyo,368.66,535.34,455.04,321.2,1.1,6.0,1,50,15.025566218860062
2023-07-01,Plateau,379.55,551.15,468.48,330.69,1.07,10.0,4,130,6.430778159442803
2023-07-01,Rivers,323.23,469.37,398.97,281.62,1.01,4.0,0,10,28.851745852620063
2023-07-01,Sokoto,424.43,616.32,523.87,369.79,1.03,20.0,1,180,37.794015924364054
2023-07-01,Taraba,411.86,598.07,508.36,358.84,1.17,28.0,7,220,32.90125567148319
2023-07-01,Yobe,479.16,695.79,591.42,417.47,1.15,35.0,7,280,34.364651274402185
2023-07-01,Zamfara,418.87,608.25,517.01,364.95,1.13,30.0,12,160,20.365341124820617
2023-08-01,Abia,290.52,476.15,404.72,285.69,1.2,11.7,0,60,23.941590134840347
2023-08-01,Adamawa,297.28,487.23,414.14,292.34,1.26,32.5,2,250,49.145917556216666
2023-08-01,Akwa Ibom,308.92,506.3,430.36,303.78,1.24,10.4,0,80,14.762821237050787
2023-08-01,Anambra,284.82,466.8,396.78,280.08,1.21,7.8,1,45,43.50881709515437
2023-08-01,Bauchi,303.24,497.0,422.45,298.2,1.17,15.6,0,180,46.096577143085334
2023-08-01,Bayelsa,280.19,459.22,390.34,275.53,1.17,19.5,4,90,31.764494321129817
2023-08-01,Benue,298.3,488.89,415.56,293.33,1.2,15.6,2,110,26.941984518953817
2023-08-01,Borno,355.39,582.47,495.1,349.48,1.42,52.0,6,300,31.402103711870755
2023-08-01,Cross River,289.04,473.72,402.66,284.23,1.22,13.0,2,120,37.00313998045213
2023-08-01,Delta,248.54,407.34,346.24,244.4,1.14,7.8,1,15,19.09083479483796
2023-08-01,Ebonyi,288.79,473.31,402.31,283.98,1.14,15.6,1,100,35.65119140422899
2023-08-01,Edo,306.52,502.38,427.02,301.43,1.17,10.4,0,40,37.365715026131895
2023-08-01,Ekiti,299.63,491.08,417.41,294.65,1.16,15.6,2,85,16.034608692016445
2023-08-01,Enugu,298.92,489.92,416.43,293.95,1.19,9.1,1,65,16.553331386844818
2023-08-01,FCT,269.41,441.55,375.32,264.93,1.07,6.5,0,25,37.907232742066434
2023-08-01,Gombe,293.59,481.18,409.0,288.71,1.2,18.2,4,200,38.0097289277097
2023-08-01,Imo,281.6,461.53,392.3,276.92,1.19,10.4,0,55,35.89230622491739
2023-08-01,Jigawa,297.0,486.77,413.76,292.06,1.22,19.5,1,150,31.910125086925266
2023-08-01,Kaduna,254.03,416.34,353.89,249.8,1.17,9.1,0,20,49.12416506061228
2023-08-01,Kano,278.78,456.9,388.37,274.14,1.17,10.4,0,30,8.576364638641007
2023-08-01,Katsina,281.65,461.6,392.36,276.96,1.23,15.6,0,140,42.41441091207592
2023-08-01,Kebbi,315.53,517.13,439.56,310.28,1.18,23.4,4,200,31.892562834726746
2023-08-01,Kogi,283.5,464.65,394.95,278.79,1.2,13.0,2,100,40.99127462524805
2023-08-01,Kwara,289.58,474.6,403.41,284.76,1.14,10.4,2,95,46.923405966382
2023-08-01,Lagos,258.41,423.52,359.99,254.11,1.13,3.9,0,5,20.91518293275152
2023-08-01,Nasarawa,288.99,473.63,402.59,284.18,1.16,10.4,3,90,20.919891984454406
2023-08-01,Niger,288.02,472.04,401.24,283.22,1.15,19.5,4,120,26.14655121293951
2023-08-01,Ogun,264.98,434.29,369.15,260.57,1.24,6.5,0,35,20.42836160233076
2023-08-01,Ondo,284.33,466.0,396.1,279.6,1.16,13.0,2,70,32.779080561653196
2023-08-01,Osun,282.57,463.12,393.65,277.87,1.18,10.4,1,75,40.0564500584848
2023-08-01,Oyo,292.42,479.27,407.38,287.56,1.21,7.8,0,50,24.658690040382012
2023-08-01,Plateau,293.83,481.57,409.33,288.94,1.17,13.0,2,130,46.95770187510449
2023-08-01,Rivers,265.12,434.51,369.33,260.71,1.16,5.2,0,10,39.149176804429004
2023-08-01,Sokoto,318.53,522.05,443.74,313.23,1.15,26.0,1,180,22.15964404386943
2023-08-01,Taraba,328.78,538.85,458.03,323.31,1.29,36.4,6,220,14.010689981319219
2023-08-01,Yobe,361.03,591.71,502.95,355.02,1.28,45.5,9,280,28.780025080324396
2023-08-01,Zamfara,320.53,525.32,446.53,315.19,1.36,39.0,6,160,26.855323193639617
2023-09-01,Abia,308.64,525.33,446.53,315.2,1.07,9.0,0,60,34.690955923136016
2023-09-01,Adamawa,312.32,531.58,451.84,318.95,1.17,25.0,3,250,6.120676561771175
2023-09-01,Akwa Ibom,309.5,526.79,447.77,316.07,1.11,8.0,2,80,29.932579513406846
2023-09-01,Anambra,296.58,504.8,429.08,302.88,1.1,6.0,2,45,19.45852084236636
2023-09-01,Bauchi,326.7,556.07,472.66,333.64,1.1,12.0,1,180,20.360226272288905
2023-09-01,Bayelsa,300.06,510.72,434.12,306.43,1.03,15.0,2,90,27.22862971101532
2023-09-01,Benue,309.8,527.3,448.2,316.38,1.12,12.0,4,110,35.129651536791734
2023-09-01,Borno,388.69,661.58,562.34,396.95,1.22,40.0,5,300,28.6066987221286
2023-09-01,Cross River,311.02,529.38,449.97,317.63,1.04,10.0,2,120,48.04251216725852
2023-09-01,Delta,268.55,457.09,388.53,274.25,1.07,6.0,1,15,33.9225231384427
2023-09-01,Ebonyi,304.67,518.56,440.78,311.14,1.12,12.0,4,100,19.838440328968762
2023-09-01,Edo,302.97,515.67,438.32,309.4,1.08,8.0,1,40,44.25886377464028
2023-09-01,Ekiti,308.15,524.48,445.81,314.69,1.1,12.0,1,85,37.171139674973695
2023-09-01,Enugu,300.8,511.98,435.18,307.19,1.11,7.0,1,65,28.856549648446663
2023-09-01,FCT,282.46,480.77,408.65,288.46,0.96,5.0,0,25,29.870532042789954
2023-09-01,Gombe,302.18,514.32,437.17,308.59,1.12,14.0,4,200,25.225659228290716
2023-09-01,Imo,319.15,543.22,461.73,325.93,1.07,8.0,0,55,6.399019299966392
2023-09-01,Jigawa,319.53,543.85,462.27,326.31,1.1,15.0,2,150,21.799590346484024
2023-09-01,Kaduna,289.1,492.06,418.25,295.24,1.13,7.0,1,20,36.14195084842038
2023-09-01,Kano,315.72,537.37,456.76,322.42,1.05,8.0,1,30,16.996981101629373
2023-09-01,Katsina,315.54,537.06,456.51,322.24,1.09,12.0,2,140,36.46507450994878
2023-09-01,Kebbi,321.79,547.71,465.55,328.62,1.08,18.0,2,200,26.766198100093792
2023-09-01,Kogi,306.04,520.9,442.76,312.54,1.04,10.0,0,100,43.55765729442001
2023-09-01,Kwara,308.01,524.25,445.61,314.55,1.05,8.0,4,95,18.658721079423614
2023-09-01,Lagos,263.95,449.26,381.87,269.55,1.02,3.0,0,5,12.279240443613729
2023-09-01,Nasarawa,325.79,554.52,471.34,332.71,1.1,8.0,0,90,16.621288597127872
2023-09-01,Niger,305.17,519.43,441.51,311.66,1.03,15.0,2,120,44.42737654159372
2023-09-01,Ogun,282.17,480.27,408.23,288.16,1.08,5.0,0,35,21.40855697269917
2023-09-01,Ondo,298.26,507.65,431.5,304.59,1.03,10.0,1,70,38.59625114705223
2023-09-01,Osun,318.38,541.91,460.62,325.14,1.08,8.0,0,75,42.89703283055479
2023-09-01,Oyo,316.05,537.93,457.24,322.76,1.06,6.0,2,50,44.10140393966316
2023-09-01,Plateau,312.31,531.58,451.84,318.95,1.13,10.0,1,130,20.352047242987545
2023-09-01,Rivers,266.04,452.82,384.9,271.69,1.05,4.0,1,10,39.27101398631495
2023-09-01,Sokoto,346.3,589.43,501.02,353.66,1.11,20.0,3,180,40.42954819285432
2023-09-01,Taraba,347.5,591.46,502.74,354.88,1.15,28.0,6,220,23.21878109478891
2023-09-01,Yobe,361.7,615.63,523.29,369.38,1.15,35.0,8,280,19.730360470195613
2023-09-01,Zamfara,355.72,605.47,514.65,363.28,1.12,30.0,10,160,28.188794192795864
2023-10-01,Abia,339.65,450.49,382.91,270.29,1.07,9.0,0,60,32.851051900637216
2023-10-01,Adamawa,343.83,456.03,387.63,273.62,1.17,25.0,3,250,14.56470442824009
2023-10-01,Akwa Ibom,342.5,454.26,386.12,272.56,1.06,8.0,2,80,47.08519430779092
2023-10-01,Anambra,319.3,423.49,359.97,254.09,1.03,6.0,1,45,27.09739344948045
2023-10-01,Bauchi,329.29,436.74,371.23,262.04,1.06,12.0,2,180,17.96705785542705
2023-10-01,Bayelsa,342.52,454.29,386.15,272.58,1.12,15.0,2,90,26.86038421418383
2023-10-01,Benue,350.74,465.19,395.41,279.11,1.09,12.0,2,110,37.823383622837596
2023-10-01,Borno,444.22,589.18,500.8,353.51,1.19,40.0,6,300,22.89048930436429
2023-10-01,Cross River,324.26,430.07,365.56,258.04,1.04,10.0,2,120,8.72894840773375
2023-10-01,Delta,312.42,414.37,352.21,248.62,1.07,6.0,1,15,10.575644564544195
2023-10-01,Ebonyi,341.62,453.09,385.13,271.85,1.04,12.0,1,100,36.50214136443763
2023-10-01,Edo,357.02,473.53,402.5,284.12,1.12,8.0,1,40,26.041549042180485
2023-10-01,Ekiti,331.6,439.81,373.84,263.89,1.1,12.0,2,85,22.118350482165354
2023-10-01,Enugu,347.49,460.88,391.75,276.53,1.03,7.0,1,65,19.18062113115483
2023-10-01,FCT,298.02,395.27,335.98,237.16,1.0,5.0,0,25,38.18609837877515
2023-10-01,Gombe,357.12,473.65,402.61,284.19,1.07,14.0,2,200,37.154355630337996
2023-10-01,Imo,354.17,469.74,399.28,281.84,1.07,8.0,1,55,10.771979195692417
2023-10-01,Jigawa,350.9,465.41,395.6,279.25,1.05,15.0,3,150,39.25501687923722
2023-10-01,Kaduna,324.31,430.14,365.62,258.09,1.12,7.0,1,20,30.63643868778522
2023-10-01,Kano,335.43,444.89,378.16,266.94,1.07,8.0,0,30,28.260846702543336
2023-10-01,Katsina,339.47,450.25,382.71,270.15,1.05,12.0,5,140,37.53305116477271
2023-10-01,Kebbi,376.58,499.46,424.54,299.68,1.11,18.0,4,200,36.37112523661047
2023-10-01,Kogi,334.32,443.41,376.9,266.05,1.05,10.0,1,100,47.061418705469904
2023-10-01,Kwara,352.7,467.79,397.62,280.67,1.1,8.0,2,95,34.19666247869048
2023-10-01,Lagos,279.1,370.17,314.65,222.1,1.05,3.0,0,5,41.73145347013032
2023-10-01,Nasarawa,340.29,451.33,383.63,270.8,1.05,8.0,0,90,24.22016451343956
2023-10-01,Niger,329.14,436.54,371.06,261.92,1.09,15.0,1,120,30.37334186661584
2023-10-01,Ogun,332.07,440.43,374.37,264.26,1.07,5.0,0,35,45.763477151811045
2023-10-01,Ondo,345.97,458.86,390.03,275.32,1.03,10.0,5,70,19.458781762045287
2023-10-01,Osun,337.19,447.23,380.14,268.34,1.07,8.0,1,75,7.059503788056861
2023-10-01,Oyo,341.46,452.88,384.95,271.73,1.09,6.0,1,50,12.578185803801023
2023-10-01,Plateau,357.48,474.14,403.02,284.48,1.06,10.0,1,130,42.65074234045017
2023-10-01,Rivers,288.41,382.53,325.15,229.52,1.03,4.0,0,10,6.908845575626683
2023-10-01,Sokoto,368.25,488.42,415.16,293.05,1.03,20.0,4,180,16.95826006840284
2023-10-01,Taraba,363.03,481.5,409.27,288.9,1.17,28.0,4,220,21.15511729748492
2023-10-01,Yobe,413.62,548.6,466.31,329.16,1.21,35.0,4,280,17.972927388394062
2023-10-01,Zamfara,370.82,491.83,418.05,295.1,1.19,30.0,7,160,33.92359973617505
2023-11-01,Abia,411.31,564.76,480.04,338.85,1.13,9.0,0,60,25.988925263115313
2023-11-01,Adamawa,441.73,606.53,515.55,363.92,1.06,25.0,2,250,6.177285639136845
2023-11-01,Akwa Ibom,434.55,596.67,507.17,358.0,1.04,8.0,0,80,11.238078898782366
2023-11-01,Anambra,399.07,547.96,465.76,328.77,1.11,6.0,0,45,31.36990756918057
2023-11-01,Bauchi,412.11,565.86,480.98,339.51,1.08,12.0,2,180,12.222969828819618
2023-11-01,Bayelsa,418.28,574.33,488.18,344.6,1.11,15.0,3,90,49.968857550310226
2023-11-01,Benue,425.6,584.37,496.72,350.62,1.1,12.0,4,110,23.670382078614008
2023-11-01,Borno,519.05,712.69,605.79,427.61,1.22,40.0,12,300,42.91138766998772
2023-11-01,Cross River,400.88,550.44,467.88,330.27,1.1,10.0,3,120,37.85004971304524
2023-11-01,Delta,347.63,477.32,405.72,286.39,1.07,6.0,2,15,36.88679157843507
2023-11-01,Ebonyi,394.71,541.97,460.67,325.18,1.06,12.0,3,100,42.54813943771582
2023-11-01,Edo,394.41,541.55,460.32,324.93,1.03,8.0,0,40,16.768768457763507
2023-11-01,Ekiti,395.36,542.86,461.43,325.72,1.05,12.0,2,85,19.192393292099524
2023-11-01,Enugu,418.86,575.12,488.86,345.07,1.1,7.0,0,65,46.04419152187657
2023-11-01,FCT,376.79,517.35,439.75,310.41,1.0,5.0,0,25,8.849026189700709
2023-11-01,Gombe,423.26,581.17,494.0,348.7,1.09,14.0,2,200,13.313470199010961
2023-11-01,Imo,409.14,561.78,477.51,337.07,1.09,8.0,1,55,14.56907069188356
2023-11-01,Jigawa,415.06,569.91,484.42,341.95,1.12,15.0,2,150,21.888596134158043
2023-11-01,Kaduna,362.3,497.47,422.85,298.48,1.12,7.0,2,20,15.124921304997464
2023-11-01,Kano,390.05,535.57,455.24,321.34,1.05,8.0,0,30,24.471182023521305
2023-11-01,Katsina,401.66,551.51,468.79,330.91,1.06,12.0,1,140,16.8393139685801
