technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J
USW,Aluminum,Al,Aluminum,Al,232.7,Anodized,2575.47,,31.65,710.65,539.7,,,117.0,64.4,4.71,,893.028
USW,Copper,Cu,Copper,Cu,128.7,Nickel-plated,1652.38,,40.73,1177.08,176.5,,,22.0,75.5,6.11,,202.064
USW,Nickel,Ni,Aluminum,Al,216.9,Bare,2478.75,,37.08,276.54,181.7,,,73.5,64.0,9.21,,302.944
USW,Copper,Cu,Aluminum,Al,99.5,Nickel-plated,1592.4,,37.31,824.48,136.6,,,15.2,56.2,4.27,,146.643
USW,Copper,Cu,Aluminum,Al,156.6,Tin-plated,893.23,,30.01,803.11,517.9,,,19.3,16.0,24.29,,293.01
USW,Copper,Cu,Aluminum,Al,76.2,Bare,967.7,,28.23,1196.12,237.5,,,15.8,43.9,10.26,,143.312
USW,Aluminum,Al,Aluminum,Al,124.9,Nickel-plated,1431.97,,20.79,386.77,593.2,,,-10.0,29.0,24.13,,494.536
USW,Nickel,Ni,Aluminum,Al,100.7,Oxide,2172.86,,43.34,1176.33,444.0,,,79.9,42.9,16.77,,682.576
USW,StainlessSteel,SS304,Nickel,Ni,241.4,Bare,1294.23,,27.06,552.7,585.8,,,1.7,58.7,15.3,,467.781
USW,Nickel,Ni,Copper,Cu,30.3,Bare,2057.84,,51.35,487.01,517.6,,,62.6,34.8,19.58,,800.895
USW,Nickel,Ni,Copper,Cu,84.8,Tin-plated,693.78,,37.14,646.43,125.3,,,70.5,56.8,23.36,,58.497
USW,Copper,Cu,Aluminum,Al,98.5,Carbon-coated,1152.58,,15.83,949.2,402.1,,,97.8,10.9,6.46,,257.031
USW,Aluminum,Al,Aluminum,Al,35.3,Bare,2137.89,,49.52,925.34,120.0,,,13.2,66.3,12.03,,190.23
USW,Nickel,Ni,Aluminum,Al,238.7,Tin-plated,642.08,,35.02,717.51,175.8,,,60.7,38.0,18.56,,74.625
USW,Copper,Cu,Copper,Cu,114.1,Tin-plated,1013.29,,24.17,398.57,460.4,,,33.9,78.0,18.9,,280.356
USW,Copper,Cu,Aluminum,Al,96.0,Oxide,1614.46,,17.4,957.05,316.0,,,14.7,79.0,14.57,,287.407
USW,Nickel,Ni,Copper,Cu,243.1,Nickel-plated,1959.0,,20.29,884.26,146.3,,,68.7,43.8,4.86,,166.081
USW,Nickel,Ni,Copper,Cu,220.4,Bare,2312.32,,21.54,559.29,150.1,,,71.8,78.5,8.19,,203.538
USW,Copper,Cu,Aluminum,Al,65.9,Bare,838.61,,41.73,573.44,247.6,,,34.0,13.3,7.92,,145.056
USW,Copper,Cu,Copper,Cu,99.0,Nickel-plated,614.02,,36.48,436.27,455.6,,,118.4,20.3,13.88,,187.243
USW,Nickel,Ni,Copper,Cu,147.0,Carbon-coated,2437.07,,55.29,233.92,475.4,,,114.6,14.0,20.22,,896.489
USW,Nickel,Ni,Copper,Cu,190.4,Nickel-plated,2185.34,,51.18,1197.69,166.1,,,97.0,50.1,12.85,,272.652
USW,Copper,Cu,Aluminum,Al,233.0,Bare,875.74,,32.3,926.86,250.6,,,81.4,50.3,24.5,,141.793
USW,Aluminum,Al,Aluminum,Al,77.5,Bare,1261.29,,51.57,563.04,120.8,,,62.2,41.4,12.43,,114.719
USW,Aluminum,Al,Aluminum,Al,190.8,Carbon-coated,1866.57,,26.97,158.42,372.5,,,-8.9,13.1,5.84,,428.659
USW,Nickel,Ni,Aluminum,Al,247.5,Bare,1878.19,,21.44,292.02,404.2,,,66.3,51.5,19.56,,444.662
USW,Copper,Cu,Copper,Cu,111.6,Nickel-plated,1062.53,,20.05,831.73,193.3,,,89.8,42.2,16.55,,118.742
USW,Copper,Cu,Aluminum,Al,59.3,Anodized,2229.46,,37.18,460.04,260.8,,,83.2,40.1,11.33,,391.516
USW,StainlessSteel,SS304,Nickel,Ni,100.2,Tin-plated,1163.03,,27.84,495.85,356.9,,,66.8,19.6,24.22,,257.903
USW,Copper,Cu,Aluminum,Al,161.0,Bare,1022.72,,54.88,1037.53,481.0,,,62.9,60.3,11.36,,379.598
USW,Aluminum,Al,Aluminum,Al,180.9,Bare,1590.08,,29.17,577.77,106.0,,,102.7,51.8,14.36,,106.007
USW,Aluminum,Al,Aluminum,Al,98.1,Nickel-plated,1192.67,,53.87,311.98,310.8,,,95.4,68.8,13.4,,283.912
USW,Copper,Cu,Aluminum,Al,43.8,Nickel-plated,1348.92,,23.96,154.59,320.6,,,15.6,66.0,4.57,,259.383
USW,Copper,Cu,Copper,Cu,50.7,Nickel-plated,1480.08,,17.78,285.4,227.8,,,1.7,44.8,11.28,,190.676
USW,Copper,Cu,Aluminum,Al,88.4,Tin-plated,2063.85,,31.44,251.93,505.8,,,32.4,41.0,24.34,,669.526
USW,StainlessSteel,SS304,Nickel,Ni,189.0,Bare,759.9,,43.93,700.95,387.8,,,50.8,13.8,23.61,,209.445
USW,StainlessSteel,SS304,Nickel,Ni,119.0,Bare,2370.35,,39.92,354.55,261.1,,,111.8,69.3,10.93,,426.126
USW,Copper,Cu,Aluminum,Al,150.3,Bare,698.35,,23.36,405.03,473.0,,,77.2,42.2,18.42,,197.034
USW,Aluminum,Al,Aluminum,Al,83.8,Bare,1727.32,,22.38,783.64,316.2,,,85.0,47.9,17.49,,322.829
USW,Copper,Cu,Aluminum,Al,162.8,Nickel-plated,866.52,,40.45,1053.64,244.5,,,96.3,58.3,20.51,,146.508
USW,Nickel,Ni,Aluminum,Al,197.9,Oxide,2391.54,,35.71,798.18,396.9,,,109.8,32.6,23.63,,631.216
USW,Copper,Cu,Aluminum,Al,235.3,Bare,2334.93,,44.33,199.07,219.1,,,51.5,26.6,19.14,,364.803
USW,Aluminum,Al,Aluminum,Al,44.4,Nickel-plated,2196.75,,38.23,458.0,206.2,,,22.7,79.4,8.79,,307.61
USW,Copper,Cu,Copper,Cu,225.7,Bare,1262.8,,29.45,238.31,521.4,,,68.6,46.8,18.13,,414.961
USW,Copper,Cu,Aluminum,Al,127.4,Nickel-plated,1844.67,,24.08,1157.37,162.2,,,40.6,74.0,18.48,,179.608
USW,Nickel,Ni,Copper,Cu,77.0,Bare,1464.99,,43.14,968.04,556.8,,,92.5,78.9,20.24,,576.184
USW,Aluminum,Al,Aluminum,Al,121.1,Tin-plated,667.54,,32.93,1125.01,465.1,,,18.4,75.7,18.7,,201.666
USW,Nickel,Ni,Copper,Cu,41.5,Bare,1828.73,,22.63,678.59,252.1,,,-9.6,49.1,4.73,,273.113
USW,Copper,Cu,Aluminum,Al,204.0,Bare,2395.61,,27.16,859.17,534.3,,,97.1,54.8,5.13,,790.422
USW,Nickel,Ni,Copper,Cu,122.5,Bare,2283.71,,34.34,317.9,521.4,,,55.8,40.0,23.45,,782.792
USW,Aluminum,Al,Aluminum,Al,108.5,Oxide,1407.08,,57.98,425.49,305.8,,,94.6,56.4,21.0,,339.422
USW,Aluminum,Al,Aluminum,Al,172.1,Bare,1035.18,,41.42,958.58,439.7,,,24.7,51.7,14.98,,317.144
USW,Nickel,Ni,Copper,Cu,161.6,Bare,2012.13,,34.23,768.74,410.1,,,82.0,68.9,16.57,,541.999
USW,Copper,Cu,Aluminum,Al,206.1,Bare,2150.16,,34.64,377.3,165.9,,,102.7,51.8,21.29,,235.11
USW,Aluminum,Al,Aluminum,Al,52.2,Tin-plated,2469.12,,39.02,833.46,430.3,,,106.1,17.1,16.3,,726.048
USW,Copper,Cu,Aluminum,Al,80.2,Bare,964.9,,35.27,928.38,593.9,,,27.5,75.3,18.7,,379.683
USW,Copper,Cu,Aluminum,Al,146.8,Carbon-coated,1200.34,,52.2,1125.6,180.8,,,15.1,51.4,23.72,,164.223
USW,Aluminum,Al,Aluminum,Al,216.4,Oxide,2417.99,,20.79,622.76,421.5,,,55.5,44.4,15.05,,593.331
USW,Copper,Cu,Aluminum,Al,93.8,Bare,1995.06,,59.44,359.92,461.7,,,75.4,78.1,5.04,,733.954
USW,Copper,Cu,Aluminum,Al,156.5,Nickel-plated,1142.04,,16.1,863.42,357.7,,,29.8,62.3,22.27,,227.154
USW,Copper,Cu,Copper,Cu,72.4,Tin-plated,607.41,,42.94,1114.25,177.1,,,63.8,65.8,9.07,,75.856
USW,Copper,Cu,Aluminum,Al,223.6,Nickel-plated,864.82,,19.45,488.78,550.4,,,99.1,14.2,12.07,,273.59
USW,Copper,Cu,Copper,Cu,139.8,Carbon-coated,1244.95,,48.82,526.4,346.8,,,42.8,29.4,23.89,,318.556
USW,StainlessSteel,SS304,Nickel,Ni,31.3,Bare,1275.16,,50.41,585.67,365.5,,,23.1,40.2,15.0,,348.004
USW,Copper,Cu,Copper,Cu,107.6,Bare,2383.55,,53.77,423.01,484.9,,,36.5,39.0,7.23,,884.665
USW,Aluminum,Al,Aluminum,Al,216.6,Bare,2424.3,,59.92,167.84,487.8,,,28.5,20.1,15.11,,945.434
USW,Nickel,Ni,Copper,Cu,129.6,Anodized,691.16,,43.0,1000.38,233.9,,,102.7,61.1,12.57,,114.057
USW,Aluminum,Al,Aluminum,Al,205.4,Bare,1822.93,,39.06,181.92,404.4,,,43.5,22.1,5.02,,503.941
USW,Nickel,Ni,Copper,Cu,32.7,Oxide,2247.35,,36.4,659.03,522.3,,,17.6,56.8,17.4,,785.181
USW,Aluminum,Al,Aluminum,Al,104.1,Bare,1019.49,,32.52,433.82,106.6,,,53.3,68.8,9.64,,70.342
USW,Copper,Cu,Aluminum,Al,113.1,Tin-plated,1618.88,,59.27,751.69,349.1,,,16.6,62.7,10.28,,449.855
USW,Copper,Cu,Aluminum,Al,104.1,Oxide,690.31,,44.6,603.81,184.3,,,22.7,11.3,19.99,,90.894
USW,Copper,Cu,Aluminum,Al,39.7,Bare,2422.7,,42.02,950.84,266.1,,,74.6,66.6,5.89,,451.285
USW,Nickel,Ni,Copper,Cu,98.7,Bare,2088.2,,44.92,644.72,366.3,,,-7.7,23.4,6.02,,547.857
USW,Copper,Cu,Copper,Cu,97.9,Nickel-plated,1134.61,,55.91,698.81,179.5,,,114.2,18.0,12.93,,158.285
USW,Aluminum,Al,Aluminum,Al,100.4,Tin-plated,1992.66,,51.27,440.28,385.3,,,84.1,68.7,22.35,,576.941
USW,Copper,Cu,Copper,Cu,124.5,Tin-plated,1697.27,,47.24,944.58,182.9,,,18.6,78.0,11.57,,226.305
USW,Aluminum,Al,Aluminum,Al,216.8,Nickel-plated,1367.9,,23.18,769.87,428.6,,,110.7,24.7,18.7,,349.101
USW,Copper,Cu,Copper,Cu,146.5,Carbon-coated,1537.48,,37.53,459.65,173.3,,,38.3,78.7,20.05,,179.936
USW,Copper,Cu,Aluminum,Al,167.0,Nickel-plated,1440.82,,21.87,290.19,462.5,,,34.2,31.9,4.49,,391.929
USW,Aluminum,Al,Aluminum,Al,157.4,Anodized,1056.0,,45.57,751.87,118.0,,,48.5,45.2,22.56,,89.662
USW,Nickel,Ni,Copper,Cu,222.0,Tin-plated,1496.04,,45.2,729.8,505.0,,,45.7,67.7,17.18,,542.237
USW,Aluminum,Al,Aluminum,Al,204.0,Nickel-plated,1005.05,,38.62,1188.27,539.3,,,81.4,14.9,10.59,,369.206
USW,Copper,Cu,Copper,Cu,76.2,Nickel-plated,729.6,,37.24,210.98,390.5,,,-4.8,41.7,11.41,,191.903
USW,StainlessSteel,SS304,Nickel,Ni,66.9,Oxide,1127.15,,38.03,581.58,362.6,,,89.1,53.9,8.41,,277.044
USW,StainlessSteel,SS304,Nickel,Ni,63.2,Nickel-plated,960.81,,57.1,975.67,401.3,,,79.1,37.9,18.31,,302.267
USW,Copper,Cu,Aluminum,Al,150.3,Bare,2178.22,,38.53,556.31,427.8,,,1.5,71.5,15.91,,634.398
USW,Aluminum,Al,Aluminum,Al,172.7,Nickel-plated,1376.05,,49.22,1164.01,118.3,,,7.4,66.6,23.22,,120.504
USW,Aluminum,Al,Aluminum,Al,62.3,Nickel-plated,1813.39,,25.39,438.65,453.2,,,7.2,43.7,12.14,,499.482
USW,Nickel,Ni,Copper,Cu,129.9,Bare,688.48,,37.09,633.25,407.1,,,76.0,52.5,18.99,,188.542
USW,Nickel,Ni,Copper,Cu,72.0,Bare,2200.73,,34.9,926.72,483.0,,,102.5,79.8,13.37,,702.108
USW,Copper,Cu,Copper,Cu,102.4,Tin-plated,2135.26,,34.8,1100.32,278.7,,,104.4,17.0,18.31,,392.815
USW,Aluminum,Al,Aluminum,Al,192.6,Nickel-plated,1160.31,,17.01,536.03,354.6,,,70.3,57.3,18.93,,230.863
USW,StainlessSteel,SS304,Nickel,Ni,136.3,Bare,804.81,,21.86,388.16,424.1,,,30.5,31.6,23.31,,200.722
USW,Copper,Cu,Aluminum,Al,55.0,Tin-plated,2468.79,,39.02,228.38,118.7,,,42.1,79.3,12.26,,200.346
USW,Nickel,Ni,Aluminum,Al,41.8,Carbon-coated,2547.05,,51.19,808.94,278.6,,,48.5,41.2,8.87,,532.93
USW,Copper,Cu,Aluminum,Al,94.6,Carbon-coated,2238.81,,34.05,1049.04,576.9,,,116.9,50.2,24.78,,847.013
USW,Copper,Cu,Aluminum,Al,100.2,Bare,1923.81,,54.09,522.82,572.5,,,18.3,19.4,14.47,,844.855
USW,Nickel,Ni,Copper,Cu,177.3,Tin-plated,1618.09,,58.28,962.72,204.2,,,10.8,73.7,8.9,,261.155
USW,Aluminum,Al,Aluminum,Al,232.8,Tin-plated,2591.86,,25.2,333.8,145.2,,,1.5,49.1,17.49,,228.377
USW,Nickel,Ni,Copper,Cu,192.6,Nickel-plated,2194.19,,16.08,639.89,203.7,,,-1.0,34.3,16.24,,248.446
USW,Copper,Cu,Aluminum,Al,68.9,Bare,1744.6,,39.51,832.82,560.8,,,51.2,27.8,19.6,,671.34
USW,Nickel,Ni,Copper,Cu,123.4,Nickel-plated,2496.61,,55.39,230.77,432.2,,,110.0,52.7,11.07,,835.598
USW,Aluminum,Al,Aluminum,Al,226.1,Bare,1199.7,,27.31,653.49,449.5,,,73.9,76.0,20.54,,333.482
USW,Aluminum,Al,Aluminum,Al,137.1,Nickel-plated,2592.45,,41.62,904.91,162.7,,,96.2,24.2,4.54,,294.334
USW,Copper,Cu,Copper,Cu,199.5,Bare,2523.49,,43.55,1167.71,474.6,,,119.6,78.0,7.18,,848.569
USW,Copper,Cu,Copper,Cu,55.6,Carbon-coated,1504.84,,20.54,933.57,595.0,,,40.0,67.3,12.73,,519.994
USW,StainlessSteel,SS304,Nickel,Ni,194.3,Carbon-coated,2222.62,,56.48,291.15,524.5,,,-9.8,79.8,9.84,,909.821
USW,Copper,Cu,Copper,Cu,159.4,Bare,1017.51,,34.7,594.55,210.4,,,117.3,28.8,22.89,,141.143
USW,Copper,Cu,Aluminum,Al,220.1,Nickel-plated,1871.33,,27.42,573.79,237.2,,,86.2,16.6,10.88,,274.74
USW,Copper,Cu,Aluminum,Al,43.8,Bare,1320.99,,54.68,297.12,504.5,,,21.9,70.1,12.3,,513.442
USW,Copper,Cu,Aluminum,Al,58.2,Bare,2164.59,,31.05,1099.83,290.7,,,39.9,44.3,15.92,,402.194
USW,Copper,Cu,Aluminum,Al,70.2,Tin-plated,2361.6,,51.54,463.56,122.5,,,65.7,21.1,11.89,,217.815
USW,Nickel,Ni,Aluminum,Al,101.1,Anodized,1269.05,,17.86,908.11,204.1,,,93.1,67.0,19.6,,146.602
USW,StainlessSteel,SS304,Nickel,Ni,86.3,Nickel-plated,961.14,,55.98,390.13,100.4,,,91.3,74.8,14.1,,75.039
USW,Copper,Cu,Aluminum,Al,109.5,Bare,767.38,,45.9,457.03,514.7,,,20.3,27.7,19.52,,285.052
USW,Copper,Cu,Aluminum,Al,130.8,Nickel-plated,1233.63,,17.86,1068.59,104.0,,,23.9,64.7,16.38,,72.628
USW,Copper,Cu,Aluminum,Al,125.8,Bare,1996.73,,51.2,677.15,129.9,,,21.7,44.7,8.08,,194.797
USW,Aluminum,Al,Aluminum,Al,75.3,Bare,729.85,,25.3,655.45,306.3,,,115.5,16.0,5.93,,135.732
USW,Nickel,Ni,Aluminum,Al,47.1,Nickel-plated,1942.78,,43.39,486.09,250.6,,,-8.1,65.9,4.95,,344.553
USW,Aluminum,Al,Aluminum,Al,173.4,Bare,2243.94,,44.54,406.61,504.3,,,-3.1,55.0,22.14,,808.157
USW,Nickel,Ni,Aluminum,Al,32.7,Bare,708.46,,58.15,603.32,267.6,,,13.3,62.0,7.88,,149.732
USW,Nickel,Ni,Aluminum,Al,101.8,Oxide,2081.8,,19.31,977.67,113.7,,,108.3,11.3,7.53,,135.802
USW,Copper,Cu,Aluminum,Al,192.5,Nickel-plated,2566.21,,33.08,1087.48,202.9,,,31.0,27.9,4.4,,338.684
USW,Copper,Cu,Aluminum,Al,38.2,Anodized,2554.63,,20.87,848.08,123.6,,,7.6,19.6,8.87,,183.958
USW,Copper,Cu,Copper,Cu,165.1,Bare,2116.33,,26.52,472.08,211.8,,,2.4,56.4,5.59,,275.239
USW,Copper,Cu,Aluminum,Al,113.3,Anodized,916.65,,47.98,416.87,516.2,,,12.7,22.7,20.73,,346.948
USW,Copper,Cu,Aluminum,Al,140.1,Bare,1818.82,,34.27,155.23,231.9,,,6.4,31.3,20.89,,277.079
USW,Aluminum,Al,Aluminum,Al,190.5,Nickel-plated,1474.53,,35.42,853.52,412.6,,,24.8,62.2,11.49,,403.592
USW,Copper,Cu,Aluminum,Al,167.5,Bare,1064.11,,33.21,963.12,267.3,,,76.0,48.5,13.91,,185.225
USW,Copper,Cu,Aluminum,Al,103.2,Oxide,2128.06,,32.55,315.59,493.8,,,114.8,36.0,9.62,,680.394
USW,Aluminum,Al,Aluminum,Al,96.0,Bare,1338.95,,26.21,1041.45,449.0,,,70.5,39.2,20.44,,368.097
USW,Nickel,Ni,Aluminum,Al,233.2,Bare,1933.85,,30.21,739.25,449.4,,,91.1,76.4,19.11,,551.404
USW,Aluminum,Al,Aluminum,Al,156.8,Carbon-coated,908.19,,24.11,1106.32,477.5,,,89.0,71.6,19.71,,260.467
USW,Nickel,Ni,Aluminum,Al,134.5,Bare,1889.72,,57.03,1148.45,472.5,,,9.6,17.2,13.61,,699.546
USW,Copper,Cu,Aluminum,Al,93.1,Nickel-plated,1458.33,,45.09,177.44,492.4,,,25.3,75.8,14.5,,514.997
USW,Aluminum,Al,Aluminum,Al,170.6,Nickel-plated,2117.83,,50.43,231.02,148.1,,,28.5,42.9,19.79,,234.23
USW,Copper,Cu,Copper,Cu,227.3,Nickel-plated,1523.81,,16.32,174.28,503.2,,,55.0,17.1,8.13,,427.333
USW,Copper,Cu,Aluminum,Al,212.6,Bare,1672.61,,34.06,656.07,376.9,,,51.3,21.6,6.0,,413.536
USW,Aluminum,Al,Aluminum,Al,156.2,Bare,2558.09,,32.92,356.28,484.1,,,8.2,61.2,24.56,,804.406
USW,Aluminum,Al,Aluminum,Al,214.4,Tin-plated,1865.67,,32.49,887.66,272.2,,,13.9,55.0,24.82,,328.689
USW,Nickel,Ni,Aluminum,Al,60.5,Carbon-coated,1777.26,,55.47,161.92,297.7,,,14.9,17.6,22.07,,409.958
USW,Aluminum,Al,Aluminum,Al,54.2,Tin-plated,1366.54,,28.15,633.17,410.2,,,76.4,79.5,18.75,,349.252
USW,Copper,Cu,Copper,Cu,79.3,Bare,665.72,,58.02,262.81,275.0,,,43.5,72.2,16.6,,144.417
USW,Copper,Cu,Aluminum,Al,154.9,Bare,2122.84,,18.66,387.74,236.1,,,42.2,60.3,16.29,,285.834
USW,Aluminum,Al,Aluminum,Al,174.5,Bare,1666.96,,19.52,197.87,381.7,,,76.6,68.3,18.4,,365.899
USW,Copper,Cu,Aluminum,Al,220.3,Nickel-plated,747.83,,26.3,721.62,151.9,,,84.7,76.9,8.55,,69.59
USW,Copper,Cu,Aluminum,Al,174.7,Oxide,1223.1,,55.45,319.63,555.9,,,75.1,51.3,5.0,,526.787
USW,Aluminum,Al,Aluminum,Al,233.7,Nickel-plated,665.96,,58.42,1069.98,401.1,,,104.6,69.7,15.43,,211.35
USW,Copper,Cu,Aluminum,Al,86.7,Carbon-coated,1204.73,,26.75,313.73,130.0,,,114.1,63.9,23.63,,96.33
USW,Copper,Cu,Aluminum,Al,246.6,Bare,2456.29,,19.49,1116.82,291.1,,,-2.0,43.5,21.58,,411.054
USW,Nickel,Ni,Copper,Cu,49.0,Nickel-plated,870.46,,46.74,762.12,254.7,,,2.9,59.1,8.27,,161.05
USW,Copper,Cu,Aluminum,Al,177.2,Bare,1641.51,,51.14,242.68,146.0,,,7.6,73.4,24.38,,179.935
USW,Aluminum,Al,Aluminum,Al,60.1,Nickel-plated,2145.21,,42.34,1168.24,338.2,,,100.6,30.9,18.64,,509.259
USW,Aluminum,Al,Aluminum,Al,163.1,Bare,759.38,,56.31,674.28,407.3,,,28.3,40.0,20.56,,241.114
USW,StainlessSteel,SS304,Nickel,Ni,93.0,Bare,1296.7,,54.46,229.94,218.7,,,5.9,50.4,7.19,,218.183
USW,Copper,Cu,Aluminum,Al,125.3,Tin-plated,1413.04,,26.4,511.61,183.6,,,-3.3,51.8,12.16,,159.125
USW,Nickel,Ni,Copper,Cu,46.5,Bare,1573.12,,51.39,1130.95,333.3,,,54.6,31.8,11.63,,394.351
USW,Nickel,Ni,Copper,Cu,230.2,Nickel-plated,1613.37,,59.19,777.78,590.6,,,25.9,46.8,16.69,,757.965
USW,Copper,Cu,Aluminum,Al,105.0,Nickel-plated,2434.03,,24.37,532.26,352.4,,,118.8,59.1,23.72,,516.459
USW,Nickel,Ni,Aluminum,Al,49.0,Bare,2120.84,,31.27,535.31,229.5,,,14.0,54.7,12.49,,311.701
USW,Aluminum,Al,Aluminum,Al,219.0,Tin-plated,2277.66,,15.23,1009.33,354.6,,,76.2,15.8,9.76,,445.269
USW,Aluminum,Al,Aluminum,Al,184.1,Nickel-plated,2353.9,,15.15,820.08,506.4,,,13.4,12.8,20.97,,656.585
USW,Aluminum,Al,Aluminum,Al,206.9,Bare,881.44,,36.23,326.93,350.8,,,77.4,79.2,6.85,,206.5
USW,Copper,Cu,Aluminum,Al,80.5,Nickel-plated,1712.13,,27.78,712.85,335.5,,,93.1,21.3,7.8,,356.725
USW,Aluminum,Al,Aluminum,Al,161.0,Bare,678.03,,48.81,431.38,402.7,,,36.5,52.4,9.73,,201.442
USW,Copper,Cu,Aluminum,Al,235.9,Bare,2305.99,,49.84,353.95,583.6,,,91.6,59.3,4.62,,1000.67
USW,Nickel,Ni,Aluminum,Al,160.3,Carbon-coated,2458.96,,28.02,821.53,568.0,,,11.4,55.0,4.16,,869.191
USW,Aluminum,Al,Aluminum,Al,132.2,Bare,1680.9,,53.32,174.92,250.1,,,117.5,51.9,6.68,,320.643
USW,Nickel,Ni,Aluminum,Al,96.3,Nickel-plated,852.5,,49.3,949.0,147.8,,,82.6,33.1,22.3,,93.308
USW,Copper,Cu,Aluminum,Al,93.3,Carbon-coated,672.83,,18.83,685.44,377.7,,,62.2,66.0,6.71,,145.182
USW,Copper,Cu,Aluminum,Al,245.9,Nickel-plated,649.87,,59.79,637.89,392.6,,,18.9,34.1,18.92,,203.814
USW,Copper,Cu,Aluminum,Al,189.6,Tin-plated,2435.42,,25.78,906.52,398.1,,,18.8,56.2,9.26,,591.358
USW,Nickel,Ni,Copper,Cu,231.3,Oxide,1212.12,,49.57,721.97,239.1,,,61.8,77.0,16.44,,215.082
USW,Nickel,Ni,Copper,Cu,124.6,Tin-plated,1318.57,,21.9,788.12,371.6,,,98.4,52.2,18.48,,288.268
USW,Copper,Cu,Aluminum,Al,131.1,Bare,1342.51,,55.22,237.14,259.2,,,-3.7,33.2,19.88,,269.106
USW,Copper,Cu,Aluminum,Al,45.2,Nickel-plated,880.03,,24.9,171.52,240.2,,,18.9,56.5,15.59,,127.871
USW,Copper,Cu,Aluminum,Al,216.8,Bare,2147.74,,37.45,1104.87,261.6,,,69.8,54.8,10.33,,379.028
USW,Copper,Cu,Aluminum,Al,193.7,Carbon-coated,1202.96,,15.21,183.51,140.0,,,26.7,22.9,7.66,,92.834
USW,Copper,Cu,Aluminum,Al,237.3,Bare,1669.15,,29.19,445.88,578.3,,,83.6,33.9,6.27,,607.039
USW,Copper,Cu,Aluminum,Al,113.3,Bare,1504.36,,25.76,951.03,210.8,,,98.4,49.4,7.46,,193.386
USW,Nickel,Ni,Copper,Cu,69.9,Bare,1880.07,,56.47,296.26,293.4,,,77.8,30.4,5.73,,430.537
USW,Copper,Cu,Aluminum,Al,116.3,Carbon-coated,1800.19,,34.92,254.17,247.7,,,97.7,52.4,18.49,,294.645
USW,Copper,Cu,Aluminum,Al,119.6,Nickel-plated,2410.35,,31.16,402.77,188.0,,,7.0,31.1,20.15,,289.992
USW,Copper,Cu,Copper,Cu,31.1,Bare,1309.9,,16.49,376.22,519.5,,,51.7,79.3,6.65,,379.889
USW,Aluminum,Al,Aluminum,Al,210.7,Bare,1435.97,,45.21,201.19,388.2,,,29.3,64.6,7.18,,400.193
USW,Copper,Cu,Aluminum,Al,137.2,Nickel-plated,1892.26,,23.27,760.86,270.8,,,70.5,44.3,4.04,,305.375
USW,Copper,Cu,Aluminum,Al,187.9,Bare,1628.25,,31.58,1168.32,254.6,,,99.4,36.4,14.34,,266.14
USW,Aluminum,Al,Aluminum,Al,79.9,Bare,2053.91,,58.98,293.55,217.2,,,70.8,72.9,20.37,,354.314
USW,Copper,Cu,Copper,Cu,147.6,Bare,1179.25,,48.03,1029.76,322.0,,,50.9,74.1,10.96,,278.489
USW,Copper,Cu,Aluminum,Al,73.1,Nickel-plated,2439.99,,45.15,1172.74,314.0,,,28.4,63.0,23.16,,549.653
USW,Aluminum,Al,Aluminum,Al,133.6,Carbon-coated,850.04,,50.27,318.13,143.3,,,-2.4,22.4,12.78,,90.845
USW,Copper,Cu,Aluminum,Al,46.3,Tin-plated,864.09,,18.12,269.57,339.2,,,61.2,38.5,5.26,,166.294
USW,Nickel,Ni,Aluminum,Al,135.1,Nickel-plated,870.97,,23.93,660.61,369.6,,,-6.9,54.0,11.04,,193.006
USW,Copper,Cu,Aluminum,Al,143.7,Bare,1428.17,,56.02,237.98,243.0,,,7.9,67.3,14.77,,270.005
USW,Copper,Cu,Aluminum,Al,194.2,Nickel-plated,2416.66,,40.64,714.77,553.9,,,-7.2,12.0,11.07,,926.958
USW,Copper,Cu,Aluminum,Al,87.1,Bare,1604.41,,32.1,793.24,163.4,,,80.6,24.5,17.83,,169.105
USW,StainlessSteel,SS304,Nickel,Ni,175.0,Bare,1425.47,,40.66,1076.5,270.4,,,82.8,17.2,18.34,,266.947
USW,Aluminum,Al,Aluminum,Al,90.5,Oxide,2207.66,,22.37,599.37,246.4,,,-4.6,16.9,21.11,,321.463
USW,Nickel,Ni,Aluminum,Al,111.1,Oxide,2586.85,,29.22,512.7,581.1,,,104.0,71.0,14.24,,945.523
USW,Aluminum,Al,Aluminum,Al,99.1,Tin-plated,2554.86,,26.71,613.35,246.8,,,98.5,57.1,16.89,,387.735
USW,Copper,Cu,Aluminum,Al,185.8,Oxide,1413.59,,21.21,156.1,306.6,,,95.8,50.4,4.46,,253.368
USW,Aluminum,Al,Aluminum,Al,103.4,Bare,708.47,,33.98,282.69,323.7,,,32.5,47.4,21.19,,150.29
USW,Aluminum,Al,Aluminum,Al,100.3,Bare,2155.25,,26.58,1071.2,533.2,,,67.6,26.2,13.26,,706.047
USW,Aluminum,Al,Aluminum,Al,174.5,Carbon-coated,2174.84,,28.17,668.1,375.1,,,29.2,70.8,7.91,,508.313
