nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J
5.268,21.794,6.748,2.567,153.9,0.229,0.4904,5351.2,3466.5,81.1,109.7,True,11.541,115.551
4.548,16.243,9.285,2.733,159.3,0.216,0.2176,3063.0,2009.3,76.5,95.4,True,125.322,93.675
6.0,28.274,8.169,6.787,183.8,0.631,0.5193,3101.9,2000.5,76.1,96.4,True,17.741,378.547
5.255,21.687,9.841,1.339,136.9,0.328,0.7138,4093.3,2648.4,84.0,101.2,True,20.835,128.049
6.0,28.274,6.947,4.196,216.2,0.455,0.2906,5776.5,3763.6,79.2,92.7,True,38.012,291.595
6.0,28.274,1.855,3.816,201.2,0.603,0.4309,5940.2,3864.9,94.6,112.0,True,11.881,316.818
6.0,28.274,9.333,4.617,245.1,0.619,0.7059,4227.3,2749.9,83.2,83.7,True,28.847,321.412
4.76,17.798,17.01,3.644,182.2,0.231,1.0595,2342.6,1505.3,63.4,85.0,False,32.865,103.449
6.0,28.274,8.086,4.886,229.2,0.678,0.5678,4217.5,2702.3,76.1,96.5,True,51.935,356.9
5.663,25.189,5.703,3.007,206.2,0.32,0.3191,5243.0,3411.6,80.4,111.8,True,41.567,145.649
3.475,9.486,10.987,3.352,195.2,0.135,0.3784,1580.5,1041.6,71.0,93.8,True,89.07,37.993
6.0,28.274,5.993,5.582,235.2,0.426,0.2598,4082.5,2648.9,83.5,99.0,True,92.716,237.498
4.978,19.461,9.062,2.725,215.3,0.243,0.4389,3865.3,2503.2,76.6,101.6,True,35.074,98.806
6.0,28.274,6.08,5.71,218.4,0.372,0.4984,3910.8,2559.0,92.3,93.9,True,13.454,200.504
5.804,26.457,7.993,3.13,195.4,0.34,0.3944,5159.0,3364.5,83.5,113.0,True,41.802,157.742
6.0,28.274,5.913,5.788,226.8,0.418,0.1309,3932.4,2561.6,78.9,103.0,True,175.162,232.297
6.0,28.274,4.728,7.799,279.8,0.519,0.1471,3434.0,2215.1,83.5,97.0,True,56.883,301.697
6.0,28.274,3.567,7.672,245.8,0.593,0.117,3537.4,2285.4,83.1,95.8,True,131.925,352.531
6.0,28.274,6.428,5.834,293.6,0.711,0.4154,3851.1,2514.6,89.5,84.1,True,48.083,376.6
4.469,15.689,7.363,4.096,215.0,0.193,0.3866,2654.9,1721.2,76.4,88.7,True,49.153,77.94
6.0,28.274,7.694,8.14,283.6,0.558,0.2158,3216.5,2066.4,75.5,93.5,True,85.618,328.634
4.964,19.35,10.036,2.935,235.4,0.247,0.4113,3477.0,2266.1,72.3,81.3,True,67.716,99.401
5.615,24.759,6.626,1.967,123.7,0.301,0.4291,5091.3,3294.8,80.4,94.5,True,40.838,131.984
5.14,20.751,15.99,2.234,173.9,0.264,0.5755,3584.6,2340.8,65.8,111.8,False,100.76,111.624
4.509,15.966,8.479,2.752,226.9,0.221,0.2384,3191.8,2103.7,74.3,103.0,True,84.662,72.498
6.0,28.274,7.047,3.34,244.8,0.537,0.232,6057.1,3959.9,83.6,116.2,True,36.674,179.483
4.271,14.328,10.945,0.973,112.8,0.185,0.2875,2349.7,1522.0,71.3,83.3,True,36.826,62.863
5.187,21.133,7.179,3.469,156.7,0.272,0.1583,3862.3,2553.1,83.0,91.1,True,150.449,131.977
5.785,26.281,9.698,2.433,186.6,0.316,0.2826,5260.8,3422.8,80.3,110.1,True,221.626,142.957
3.938,12.18,18.689,1.782,100.0,0.158,0.9509,1694.2,1111.1,53.8,93.1,False,14.162,53.901
6.0,28.274,6.679,5.731,317.5,0.78,0.4282,4070.3,2628.5,85.3,110.0,True,16.263,360.661
4.631,16.845,15.28,3.122,172.0,0.219,0.7347,2540.6,1681.9,57.9,84.5,False,32.19,95.583
3.895,11.917,10.934,2.58,177.2,0.194,0.6395,2188.4,1445.9,72.7,89.5,True,26.396,68.085
6.0,28.274,3.004,3.977,173.7,0.37,0.2244,5344.8,3464.0,91.8,97.5,True,89.446,199.431
6.0,28.274,5.851,3.955,236.8,0.372,0.2761,5341.2,3472.6,87.6,118.1,True,66.022,177.015
4.029,12.75,8.338,1.987,135.9,0.169,0.5687,2486.6,1591.0,80.5,100.7,True,13.513,61.399
4.534,16.145,16.606,1.452,136.2,0.185,0.5783,2881.3,1905.8,61.9,99.9,False,61.258,81.984
3.917,12.053,9.291,2.041,166.6,0.174,0.109,2435.6,1578.2,73.9,103.5,True,232.882,48.634
6.0,28.274,4.402,8.086,371.6,1.231,0.2935,3669.4,2398.7,80.2,109.4,True,61.418,593.162
3.341,8.767,10.285,1.094,113.8,0.126,0.4273,1461.3,936.6,79.2,93.8,True,47.96,31.808
5.057,20.086,16.208,3.327,216.5,0.254,0.8046,3039.4,1933.0,67.9,107.6,False,25.302,105.378
6.0,28.274,5.264,4.88,262.0,0.828,0.3361,4755.8,3122.0,92.0,109.6,True,52.545,385.413
6.0,28.274,6.227,2.804,163.6,0.37,0.207,5732.8,3712.3,79.7,85.9,True,53.052,172.956
5.745,25.922,5.153,4.818,199.9,0.313,0.2231,4145.2,2684.0,87.5,104.2,True,53.413,159.786
6.0,28.274,1.201,5.68,216.8,0.502,0.08,4499.6,2929.0,93.3,98.8,True,176.371,289.809
4.985,19.515,10.372,4.363,232.2,0.223,0.4813,2924.9,1883.2,75.7,90.9,True,46.37,98.354
5.694,25.467,8.768,2.071,141.8,0.344,0.4424,5059.9,3307.7,83.0,83.0,True,24.067,157.6
3.836,11.557,12.695,3.221,215.4,0.155,0.601,1882.6,1184.0,69.4,89.9,False,26.04,51.257
6.0,28.274,2.737,6.077,222.1,0.436,0.402,4066.2,2660.5,93.0,89.6,True,32.804,244.323
3.806,11.378,10.778,1.393,143.9,0.148,0.6268,2431.4,1600.2,74.8,93.2,True,10.979,52.828
6.0,28.274,1.902,5.851,291.9,0.727,0.3505,4291.6,2790.5,88.7,92.0,True,48.349,386.308
5.935,27.663,7.85,2.516,148.9,0.287,0.2487,6500.0,4176.6,80.8,98.1,True,64.741,161.055
6.0,28.274,5.74,6.706,230.0,0.585,0.1115,3375.4,2180.1,86.0,86.4,True,140.448,346.761
6.0,28.274,3.821,3.601,174.7,0.545,0.2561,5830.0,3772.2,94.4,110.7,True,59.383,281.943
5.187,21.131,8.115,2.967,208.7,0.283,0.4309,4007.5,2609.1,78.0,84.5,True,33.764,121.41
5.4,22.902,8.852,4.642,222.2,0.26,0.3869,3412.1,2210.7,77.1,98.3,True,53.261,123.511
2.956,6.862,14.894,2.228,171.5,0.122,0.7147,1171.3,746.7,59.2,102.3,False,42.659,28.854
4.077,13.058,11.927,1.591,123.0,0.199,0.4507,2295.3,1501.0,72.0,93.4,True,41.181,71.292
6.0,28.274,4.891,4.283,196.7,0.637,0.2834,5196.8,3384.2,91.0,113.3,True,167.566,337.611
6.0,28.274,5.997,4.187,242.0,0.516,0.4504,5079.3,3267.5,88.0,101.2,True,21.665,224.753
6.0,28.274,5.235,3.642,151.2,0.354,0.3582,5299.3,3463.0,86.4,100.4,True,54.686,188.005
6.0,28.274,6.09,4.304,255.0,0.433,0.2184,4821.5,3135.8,84.4,85.1,True,37.862,210.829
4.656,17.025,10.277,2.565,232.8,0.233,0.3957,3309.9,2137.6,67.1,104.6,True,27.597,78.675
6.0,28.274,4.394,6.086,269.1,0.612,0.4281,4667.3,3028.9,83.0,111.6,True,32.718,413.879
6.0,28.274,12.315,9.331,351.7,1.626,0.2497,2939.1,1930.4,70.0,112.6,False,119.39,797.121
6.0,28.274,5.897,6.5,312.1,0.746,0.432,3611.2,2349.0,94.0,107.7,True,75.55,403.889
4.886,18.753,9.117,3.043,170.7,0.225,0.2676,3416.1,2205.5,72.1,94.1,True,122.025,99.758
5.88,27.157,7.343,3.302,217.2,0.316,0.1003,5309.1,3456.4,81.4,108.4,True,136.628,142.783
6.0,28.274,4.598,3.894,223.2,0.632,0.1847,5585.1,3636.6,91.1,107.1,True,88.097,284.394
6.0,28.274,5.721,3.673,247.6,0.516,0.3986,5463.8,3545.1,80.0,118.1,True,36.649,224.757
6.0,28.274,7.555,6.016,237.5,0.408,0.2916,3626.6,2351.2,77.4,101.9,True,81.734,225.294
6.0,28.274,7.039,7.22,261.5,0.562,0.2816,3298.8,2135.0,74.9,94.6,True,62.225,331.085
5.375,22.687,6.663,3.817,199.2,0.254,0.1232,4020.5,2627.0,83.9,101.1,True,165.577,119.426
6.0,28.274,6.206,3.731,166.6,0.363,0.3572,5145.0,3379.1,80.5,101.5,True,18.284,194.209
6.0,28.274,1.868,6.076,185.9,0.595,0.1955,4105.2,2658.4,96.0,102.5,True,126.032,353.774
6.0,28.274,3.933,4.164,171.2,0.391,0.249,5196.6,3359.0,96.5,95.8,True,27.355,213.402
4.437,15.459,10.203,1.783,168.4,0.199,0.4115,3025.4,1988.1,81.0,111.5,True,25.778,72.138
4.239,14.115,11.052,1.38,109.3,0.196,0.4027,2498.7,1624.4,63.5,113.6,True,56.657,70.076
4.745,17.685,9.448,1.894,106.7,0.197,0.2465,4111.2,2685.9,71.2,109.9,True,48.585,90.834
6.0,28.274,4.075,6.74,229.7,0.541,0.1471,3560.2,2318.0,87.1,94.1,True,85.501,316.863
6.0,28.274,5.385,2.463,144.1,0.358,0.2568,6034.0,3920.9,85.6,89.1,True,117.465,166.063
3.5,9.622,10.461,1.946,178.1,0.154,0.406,1875.5,1234.6,75.1,116.1,True,84.146,44.642
6.0,28.274,3.268,7.767,279.5,0.554,0.3906,3559.8,2325.7,87.9,90.5,True,16.554,325.569
5.741,25.885,6.846,2.191,166.2,0.497,0.2644,6202.7,4073.6,85.1,114.8,True,65.691,163.765
6.0,28.274,3.657,5.235,212.9,0.4,0.3037,4502.3,2929.0,92.9,93.7,True,148.479,220.023
6.0,28.274,4.637,5.21,273.7,1.078,0.3765,5099.0,3314.3,84.2,112.4,True,44.07,391.832
5.085,20.308,11.425,2.692,182.2,0.264,0.2332,3814.1,2453.4,74.1,112.4,True,175.372,111.481
3.554,9.921,10.933,3.138,195.5,0.136,0.4587,1711.4,1145.8,69.1,91.2,True,54.635,38.813
6.0,28.274,6.204,4.967,253.5,0.451,0.3753,5301.2,3438.9,84.2,104.8,True,14.771,288.539
5.432,23.175,8.548,3.409,188.0,0.242,0.2561,4122.9,2699.7,81.0,97.6,True,167.581,111.256
5.567,24.338,8.67,3.045,203.8,0.324,0.3973,4725.7,3059.6,77.3,115.6,True,50.964,147.904
6.0,28.274,3.028,5.005,267.7,0.576,0.3848,4711.5,3090.9,96.4,84.1,True,51.346,296.04
4.476,15.738,7.293,2.828,184.8,0.228,0.1897,3081.0,2008.3,77.9,97.7,True,142.37,101.385
5.805,26.468,7.634,4.68,236.6,0.283,0.2426,4098.3,2648.5,72.3,95.3,True,61.951,139.458
6.0,28.274,6.353,6.146,200.9,0.573,0.5226,3622.8,2356.2,87.0,81.6,True,13.141,338.924
6.0,28.274,1.738,4.823,143.0,0.421,0.3078,4946.7,3214.3,98.2,97.6,True,56.525,234.135
5.186,21.125,8.05,2.769,186.7,0.299,0.2501,4047.9,2661.4,74.2,76.1,True,85.589,130.476
3.912,12.017,10.658,1.793,122.5,0.152,0.6407,2183.5,1434.0,72.4,98.3,True,17.509,49.307
6.0,28.274,5.932,4.702,257.5,0.742,0.08,4801.0,3105.3,81.4,97.8,True,193.699,341.132
4.985,19.52,7.385,3.053,177.7,0.212,0.2605,3671.9,2417.7,82.2,94.9,True,58.357,90.713
4.565,16.368,10.623,3.036,224.2,0.234,0.1828,2827.8,1855.8,76.9,78.1,True,53.502,91.787
4.512,15.993,9.07,2.0,112.9,0.189,0.3037,3168.4,2057.0,73.6,90.4,True,19.462,75.052
6.0,28.274,4.534,4.117,250.8,0.43,0.2459,5395.2,3506.7,91.7,109.7,True,46.937,212.046
4.934,19.119,9.396,2.515,174.7,0.215,0.266,4463.6,2885.0,77.2,98.8,True,47.643,104.91
6.0,28.274,3.794,4.791,232.4,0.649,0.268,4984.3,3238.1,97.8,114.1,True,60.38,344.953
5.619,24.801,6.903,3.087,114.9,0.299,0.1306,4784.7,3132.0,90.1,97.0,True,93.78,150.681
4.175,13.687,10.817,3.033,179.4,0.177,0.4985,2404.0,1574.4,75.3,94.6,True,18.902,66.943
6.0,28.274,4.276,7.077,323.8,0.829,0.398,3462.7,2247.1,87.2,95.0,True,61.845,446.657
4.115,13.301,11.06,3.038,189.6,0.177,0.3276,2382.9,1554.2,72.8,88.4,True,22.232,66.466
5.795,26.372,7.269,3.511,160.6,0.278,0.1376,4775.5,3125.9,88.5,101.2,True,109.367,136.359
6.0,28.274,6.188,4.769,243.7,0.511,0.2489,4697.7,3060.7,92.1,110.1,True,41.312,260.947
5.274,21.844,8.847,3.231,230.9,0.321,0.8617,3918.7,2536.8,74.3,89.9,True,12.763,143.854
6.0,28.274,9.015,2.213,173.3,0.353,0.2123,5638.2,3649.6,68.2,87.3,True,70.724,163.155
4.772,17.886,9.254,1.269,126.3,0.246,0.3709,3295.2,2136.1,80.5,105.1,True,33.098,100.725
6.0,28.274,5.94,2.321,174.7,0.312,0.5416,6500.0,4208.0,91.0,94.5,True,26.961,180.711
6.0,28.274,8.145,4.523,258.4,0.495,0.5471,4662.0,3018.1,79.5,113.7,True,50.415,251.686
6.0,28.274,3.189,3.009,209.2,0.412,0.351,5973.8,3869.7,97.2,88.2,True,33.974,198.153
5.786,26.293,5.894,5.557,237.2,0.303,0.4999,3747.0,2433.0,86.2,99.2,True,23.013,153.158
6.0,28.274,6.339,3.978,245.2,0.379,0.6555,5249.6,3462.8,82.7,115.4,True,15.473,181.425
5.444,23.277,11.828,2.692,224.5,0.307,0.4858,4115.2,2664.3,60.4,86.3,True,76.776,135.516
4.897,18.838,8.879,4.516,229.1,0.24,0.3038,2918.5,1906.3,78.0,89.9,True,19.774,110.049
4.466,15.665,9.487,2.074,180.6,0.206,0.2554,3001.8,1939.5,76.5,82.0,True,98.414,75.255
5.099,20.419,15.948,3.059,193.6,0.231,0.8955,3080.6,1992.7,61.1,89.9,False,46.293,103.949
4.169,13.648,11.014,1.181,110.1,0.198,0.3819,2333.4,1564.3,77.0,86.8,True,87.331,70.316
6.0,28.274,4.337,5.308,275.0,0.594,0.1465,4589.8,2980.6,85.8,119.0,True,169.102,311.555
6.0,28.274,7.03,4.409,252.0,0.577,0.1241,4584.9,2953.1,88.8,91.3,True,132.521,296.257
5.71,25.61,5.472,3.544,154.7,0.312,0.5336,4851.6,3132.5,84.5,95.8,True,7.226,159.536
6.0,28.274,2.367,7.041,339.4,1.015,0.3436,3885.3,2556.4,93.7,109.6,True,33.63,482.132
5.021,19.798,8.243,2.687,122.3,0.232,0.4488,3858.6,2527.9,77.2,99.7,True,12.997,104.696
4.014,12.657,12.216,1.149,105.8,0.157,0.2608,2522.2,1633.4,75.0,100.5,False,89.07,59.938
6.0,28.274,3.738,5.084,296.6,0.661,0.2573,4829.9,3165.5,85.7,113.8,True,74.871,299.571
2.916,6.68,9.881,2.86,189.0,0.119,0.2042,1171.7,772.6,70.5,87.7,True,99.868,27.073
5.952,27.825,6.138,2.529,140.5,0.361,0.3134,6120.8,3949.0,86.4,114.5,True,46.852,170.058
6.0,28.274,4.591,3.099,205.6,0.467,0.408,5714.6,3706.4,89.5,90.9,True,18.433,230.912
5.557,24.251,10.32,3.197,177.3,0.272,0.584,4153.4,2677.0,73.2,104.3,True,19.504,132.2
6.0,28.274,7.549,5.68,290.3,0.673,0.3867,3839.1,2482.5,81.3,85.1,True,45.03,353.573
5.677,25.315,10.345,3.543,209.2,0.25,0.2711,5055.4,3263.8,70.1,98.3,True,131.693,132.408
6.0,28.274,7.881,5.507,162.9,0.532,0.1238,3878.4,2508.0,81.1,97.2,True,84.792,310.369
6.0,28.274,6.268,4.732,230.5,0.739,0.1742,4511.2,2922.0,87.9,86.3,True,72.68,393.251
6.0,28.274,6.933,3.132,184.8,0.274,0.3386,6500.0,4224.7,85.2,96.8,True,37.011,150.847
4.864,18.579,9.274,3.192,171.5,0.236,0.406,3332.4,2138.5,73.6,101.2,True,64.019,107.091
5.532,24.038,6.687,3.592,169.4,0.295,0.2717,4330.8,2814.7,80.9,91.6,True,125.845,148.034
6.0,28.274,3.771,7.57,262.9,0.578,0.2744,3512.4,2259.6,87.3,95.1,True,43.727,341.942
4.63,16.833,7.012,1.949,163.0,0.198,0.4135,4158.2,2734.1,84.7,100.6,True,49.353,91.996
6.0,28.274,3.636,4.328,257.8,0.386,0.4025,5355.1,3470.7,94.2,116.0,True,32.48,185.394
4.262,14.266,11.925,1.859,103.4,0.186,0.3948,2518.3,1656.9,78.4,88.6,True,24.291,72.519
6.0,28.274,2.227,8.502,277.3,0.628,0.3193,3645.2,2393.5,88.0,94.1,True,17.845,376.707
6.0,28.274,6.23,5.137,183.9,0.457,0.2211,4265.6,2782.0,89.2,94.7,True,48.649,259.349
3.918,12.057,14.976,2.971,165.5,0.165,0.5869,1890.6,1222.3,63.0,101.4,False,54.024,58.413
6.0,28.274,5.885,3.059,213.3,0.608,0.6275,6460.5,4248.9,88.6,118.3,True,38.449,207.433
4.346,14.836,11.835,1.637,134.9,0.173,0.2426,2618.8,1691.0,74.9,96.3,True,105.887,63.92
5.354,22.51,7.092,3.879,191.3,0.277,0.4344,3896.3,2506.3,85.0,87.1,True,31.092,135.281
5.112,20.522,8.765,3.181,212.4,0.23,0.2649,4466.4,2897.2,83.7,111.3,True,58.813,116.981
5.309,22.137,7.951,1.916,151.1,0.316,0.2119,4368.0,2851.2,80.7,90.4,True,29.304,141.054
5.586,24.503,7.356,2.771,171.4,0.33,0.2571,5098.7,3316.4,82.6,102.5,True,21.745,151.708
6.0,28.274,3.273,4.482,291.4,0.882,0.3348,5766.4,3758.7,90.5,125.3,True,71.051,315.064
6.0,28.274,3.644,8.093,281.5,0.598,0.2345,3565.1,2341.4,86.3,105.0,True,80.823,356.041
6.0,28.274,3.914,2.715,168.1,0.423,0.1137,6412.9,4168.7,95.6,109.0,True,163.949,176.864
2.882,6.523,11.752,2.12,158.8,0.127,0.706,1190.4,783.6,69.4,87.9,True,10.531,32.602
6.0,28.274,7.195,5.07,161.9,0.493,0.2787,4210.2,2759.7,80.1,101.0,True,22.087,284.074
6.0,28.274,4.578,2.847,139.2,0.425,0.08,5914.3,3834.7,77.4,87.3,True,210.314,205.847
4.224,14.011,8.224,2.08,128.7,0.185,0.3796,2772.9,1836.9,81.8,92.7,True,31.319,72.243
6.0,28.274,4.67,5.926,278.0,0.753,0.2558,4173.1,2722.3,82.3,107.6,True,34.715,408.106
6.0,28.274,5.4,4.211,234.5,0.428,0.2479,5169.2,3415.0,86.8,108.9,True,53.8,210.933
3.212,8.103,13.474,1.709,140.1,0.121,0.2555,1677.0,1061.9,62.1,98.0,False,100.379,32.253
5.654,25.11,9.51,3.528,215.0,0.311,0.1944,4492.2,2932.2,71.6,107.5,True,152.192,139.713
6.0,28.274,6.675,4.894,256.8,0.766,0.6238,4599.2,2986.7,73.0,103.8,True,9.01,353.483
6.0,28.274,1.813,3.583,183.6,0.384,0.2798,6500.0,4219.9,90.8,91.2,True,46.61,236.48
3.28,8.448,14.267,1.23,113.2,0.148,0.3487,1410.1,910.7,60.3,100.8,False,72.155,35.278
5.882,27.174,6.236,3.16,184.1,0.351,0.4199,5496.4,3562.0,87.8,114.2,True,44.551,164.305
6.0,28.274,7.278,4.581,256.6,0.581,0.8991,4758.4,3064.0,87.6,112.2,True,25.935,303.787
6.0,28.274,4.657,5.304,241.4,0.347,0.2516,4315.2,2774.2,99.3,88.5,True,72.59,183.312
5.422,23.088,9.095,1.876,131.9,0.277,0.2207,4721.4,3087.5,72.3,110.8,True,106.878,119.426
6.0,28.274,7.943,7.456,338.2,0.878,0.283,3138.4,2046.8,80.0,77.2,True,86.321,475.865
6.0,28.274,5.863,4.649,194.4,0.342,0.2969,4633.9,3012.1,86.8,95.3,True,57.178,180.347
6.0,28.274,4.662,5.822,289.8,0.745,0.1064,4228.7,2768.9,84.5,111.5,True,120.564,403.264
3.925,12.099,8.174,2.315,201.0,0.182,0.3657,2441.1,1592.5,84.1,81.8,True,29.335,61.073
3.516,9.71,12.654,1.07,140.0,0.158,0.2237,1528.4,951.0,69.6,86.0,False,197.21,46.513
6.0,28.274,6.479,7.624,339.8,1.275,0.1152,3510.9,2300.2,83.4,109.2,True,85.615,616.313
4.697,17.325,9.171,2.388,203.9,0.335,0.4742,3947.0,2563.7,85.5,108.6,True,29.337,100.087
6.0,28.274,4.464,10.479,302.5,0.828,0.08,3500.9,2277.5,84.0,97.0,True,139.825,514.352
6.0,28.274,6.721,3.571,144.1,0.374,0.4351,5178.4,3337.0,82.4,99.1,True,9.009,202.071
3.208,8.083,19.235,2.298,165.1,0.139,0.4466,1194.7,791.8,59.6,94.4,False,148.454,40.411
3.928,12.121,14.384,1.658,159.6,0.152,0.474,2386.0,1570.0,60.8,98.2,False,52.897,56.117
5.533,24.043,9.467,2.369,111.0,0.253,0.3308,5628.5,3707.0,76.0,108.6,True,21.809,134.375
5.061,20.118,7.988,1.756,141.8,0.271,0.4852,4178.4,2752.3,85.6,114.9,True,25.781,115.95
5.519,23.922,10.848,3.595,168.5,0.27,0.5455,3930.2,2540.7,69.1,97.3,True,32.919,130.43
2.643,5.487,10.742,1.388,159.5,0.125,0.6109,1009.5,669.7,72.3,103.7,True,25.188,23.302
6.0,28.274,3.715,2.32,175.2,0.447,0.2613,6500.0,4232.9,88.6,104.4,True,23.45,189.197
6.0,28.274,7.086,3.433,203.4,0.583,0.0953,5189.6,3404.3,83.2,81.9,True,141.136,300.386
6.0,28.274,9.489,5.998,250.8,0.431,0.6577,3454.6,2252.2,77.7,103.3,True,41.616,241.339
5.741,25.884,7.169,2.213,171.9,0.346,0.4585,5665.4,3698.2,84.6,119.6,True,57.951,161.097
6.0,28.274,3.657,7.141,313.4,0.799,0.3315,3605.0,2344.5,90.8,88.1,True,47.793,428.903
6.0,28.274,7.186,6.628,313.8,0.907,0.2551,3320.8,2127.1,79.2,88.4,True,62.451,493.624
6.0,28.274,4.038,3.051,155.6,0.373,0.3467,6500.0,4204.2,92.2,103.3,True,37.934,227.681
5.112,20.527,5.576,3.131,171.7,0.223,0.2884,4052.4,2609.4,83.6,95.3,True,80.453,97.944
5.925,27.573,10.957,2.786,181.1,0.367,0.7718,4914.4,3216.6,70.2,90.4,True,11.683,171.018
6.0,28.274,9.475,2.575,151.6,0.3,0.792,6500.0,4242.9,81.7,100.8,True,22.837,171.142
6.0,28.274,7.098,6.565,285.0,0.607,0.1864,4051.7,2603.4,85.3,98.5,True,62.232,409.521
5.889,27.241,7.33,3.377,130.5,0.318,0.2121,4953.8,3204.6,82.7,93.8,True,68.732,163.326
5.761,26.069,12.669,4.554,216.8,0.304,0.3916,3544.7,2356.0,63.8,92.3,False,149.558,153.8
6.0,28.274,6.237,5.707,222.7,0.431,0.4147,3927.8,2552.8,88.7,100.8,True,100.034,241.362
6.0,28.274,7.05,4.113,248.8,0.355,0.4279,5829.9,3768.0,81.8,105.3,True,31.641,214.111
6.0,28.274,5.923,3.964,171.4,0.377,0.3245,5010.8,3279.5,87.8,95.5,True,23.688,203.841
6.0,28.274,3.764,3.587,167.0,0.56,0.3848,5821.1,3777.5,86.9,120.8,True,24.024,290.635
6.0,28.274,7.038,7.354,224.8,0.62,0.7728,3257.8,2118.4,88.5,103.1,True,43.596,371.117
5.8,26.419,7.975,4.699,225.0,0.303,0.1763,4102.1,2661.4,78.4,94.5,True,133.145,153.037
6.0,28.274,4.148,8.074,281.5,0.664,0.4511,3540.5,2301.7,87.5,100.5,True,45.778,401.333
5.371,22.659,6.56,2.899,157.6,0.258,0.1422,4510.6,2923.8,80.4,96.2,True,85.181,122.182
6.0,28.274,5.091,2.979,212.4,0.563,0.4617,6500.0,4225.3,87.5,115.9,True,15.0,189.709
6.0,28.274,5.005,5.634,245.6,0.914,0.292,4279.0,2768.3,85.7,104.2,True,73.252,430.172
6.0,28.274,4.543,7.421,300.9,0.97,0.33,3431.2,2250.6,90.7,92.3,True,18.81,531.169
4.668,17.113,9.303,1.384,132.3,0.192,0.4164,3737.8,2386.6,80.7,95.0,True,39.297,86.812
6.0,28.274,6.288,5.424,206.0,0.389,0.2073,4096.6,2644.7,86.0,99.0,True,140.662,212.491
5.384,22.764,10.803,3.633,199.9,0.255,0.5009,3719.9,2466.9,71.6,96.8,True,47.549,120.404
5.25,21.645,7.18,1.864,142.6,0.314,0.3862,4643.4,3022.3,78.2,108.0,True,28.408,141.722
6.0,28.274,4.483,3.012,181.5,0.457,0.2535,6123.0,3986.8,85.1,109.6,True,91.753,194.529
4.896,18.828,8.159,2.336,119.2,0.221,0.3038,3769.7,2483.0,80.8,94.7,True,66.222,97.242
3.991,12.513,10.347,1.143,109.3,0.157,0.3649,2608.2,1685.3,75.4,107.8,True,9.297,59.924
4.846,18.445,9.143,3.551,198.2,0.231,0.4319,3178.9,2080.2,72.5,101.5,True,48.726,103.852
6.0,28.274,5.9,3.917,169.3,0.353,0.3002,5057.8,3309.1,86.5,89.8,True,29.025,187.319
6.0,28.274,8.862,3.931,237.6,0.382,0.3669,4983.2,3248.9,69.9,115.6,True,53.161,182.851
6.0,28.274,4.513,3.61,155.9,0.493,0.155,5720.2,3698.8,88.0,114.0,True,141.334,250.199
5.071,20.199,9.509,1.867,128.6,0.271,0.5535,3764.4,2425.5,72.8,86.9,True,12.216,113.937
5.577,24.431,6.909,2.908,122.7,0.268,0.4466,4781.2,3128.8,91.2,98.4,True,21.035,128.896
4.049,12.874,9.38,3.867,219.8,0.176,0.3193,2097.7,1384.0,74.9,93.2,True,50.242,66.196
3.868,11.752,11.591,2.816,181.5,0.155,0.3156,2048.9,1341.4,73.9,91.2,True,118.134,51.283
4.97,19.403,10.044,2.437,190.2,0.254,0.1162,3672.9,2388.7,75.9,83.1,True,94.372,103.642
5.148,20.815,7.992,3.698,205.2,0.247,0.2436,3604.6,2346.2,81.7,91.5,True,68.984,114.468
5.295,22.02,9.233,3.002,160.5,0.249,0.3024,4039.5,2637.0,74.9,89.3,True,37.761,116.088
6.0,28.274,6.601,5.631,244.6,0.364,0.3053,3927.2,2548.0,86.4,99.1,True,49.359,195.366
5.073,20.215,11.181,3.339,184.3,0.247,0.3652,3362.7,2148.9,76.6,80.7,True,67.532,114.552
4.759,17.787,10.374,3.325,240.3,0.271,0.5708,3033.0,1981.3,73.9,76.8,True,10.296,113.865
5.309,22.14,9.243,2.293,183.1,0.269,0.5655,4564.7,2957.6,77.2,107.5,True,63.316,114.387
6.0,28.274,4.498,6.387,246.1,0.448,0.1623,3680.0,2398.2,88.2,95.3,True,67.865,253.148
3.193,8.006,13.564,2.081,187.7,0.134,0.5127,1471.6,990.1,70.1,121.2,False,15.342,32.475
6.0,28.274,4.651,4.473,216.7,0.583,0.3367,5164.1,3329.0,96.1,118.1,True,25.519,304.644
6.0,28.274,12.471,3.29,212.9,0.456,0.6727,4783.1,3105.4,64.7,97.7,False,62.597,193.646
6.0,28.274,3.436,6.045,203.0,0.486,0.1485,3908.6,2564.8,90.1,87.1,True,92.962,279.263
5.1,20.427,7.589,3.541,206.2,0.242,0.3054,3672.2,2392.6,82.7,91.0,True,44.569,111.215
4.418,15.328,15.194,1.687,152.2,0.208,0.25,2423.0,1548.2,61.5,93.8,False,193.541,76.294
5.863,26.999,7.282,3.407,200.1,0.371,0.368,5215.4,3403.6,81.0,97.2,True,48.338,150.067
5.215,21.356,5.676,2.99,219.4,0.266,0.1802,4300.8,2816.1,91.1,80.5,True,100.94,110.913
2.327,4.251,15.941,1.218,144.1,0.106,0.2664,645.3,451.2,61.6,107.2,False,180.636,15.503
