sample_id,cycles_to_failure,resistance_growth_pct_1000,retained_strength_pct_1000,delamination_probability,failure_mode
2663,159,15.091492,42.810512,0.910904,interfacial_delamination
2664,105,19.921381,41.544491,0.940674,interfacial_delamination
2665,275,12.454287,31.210053,0.839591,interfacial_delamination
2666,245,15.282174,37.835556,0.891608,interfacial_delamination
2667,2735,8.169161,76.338754,0.128273,mixed
2668,548,13.458051,51.95993,0.757644,interfacial_delamination
2669,638,11.977352,44.908266,0.855886,interfacial_delamination
2670,2469,9.875067,80.67557,0.127261,pullout
2671,190,16.868238,36.006044,0.966421,interfacial_delamination
2672,50,16.15576,38.285697,0.999082,interfacial_delamination
2673,837,19.421447,47.622316,0.769448,interfacial_delamination
2674,1676,13.864084,64.204019,0.551006,porosity_cracking
2675,211,14.668642,39.244653,0.96816,interfacial_delamination
2676,839,15.979879,50.86124,0.712811,interfacial_delamination
2677,2903,9.73223,80.479602,0.178111,tearing
2678,2862,13.688561,82.714115,0.165846,mixed
2679,233,18.435367,45.052024,0.844154,interfacial_delamination
2680,265,13.17104,36.016526,0.94253,interfacial_delamination
2681,2529,13.515656,78.380926,0.158158,tearing
2682,293,13.446203,39.646905,0.989113,interfacial_delamination
2683,50,18.694246,40.784888,0.982873,interfacial_delamination
2684,146,16.082621,41.661457,0.995876,interfacial_delamination
2685,144,19.665779,35.142207,1.0,interfacial_delamination
2686,399,14.501336,37.510356,0.830316,interfacial_delamination
2687,50,14.825952,32.980747,0.953726,interfacial_delamination
2688,1329,16.682405,60.033488,0.69823,interfacial_delamination
2689,1898,14.310745,73.646107,0.131552,tearing
2690,224,17.778382,41.512137,1.0,interfacial_delamination
2691,50,16.132385,39.285597,0.971487,interfacial_delamination
2692,2270,12.331247,78.542437,0.269597,pullout
2693,314,16.998391,39.551248,0.821178,interfacial_delamination
2694,66,15.512701,39.704474,0.969274,interfacial_delamination
2695,2112,15.728714,76.466036,0.29402,pullout
2696,97,14.672303,39.655335,0.930045,interfacial_delamination
2697,400,14.642151,37.131969,0.915748,interfacial_delamination
2698,1077,9.224809,54.753404,0.737303,interfacial_delamination
2699,50,20.368357,39.117209,0.998118,interfacial_delamination
2700,2760,16.837225,83.506609,0.185877,tearing
2701,791,14.306022,44.671544,0.789916,interfacial_delamination
2702,1334,11.331746,54.851083,0.704142,interfacial_delamination
2703,1180,13.171439,61.607934,0.676852,porosity_cracking
2704,2673,8.857457,76.003186,0.074816,tearing
2705,2672,9.507519,80.706796,0.077375,pullout
2706,50,19.861061,37.736986,0.993564,interfacial_delamination
2707,1445,21.724385,60.876665,0.199485,mixed
2708,140,15.569384,41.520447,0.963891,interfacial_delamination
2709,2506,15.166083,70.169274,0.170828,mixed
2710,265,18.79554,30.211654,0.974549,interfacial_delamination
2711,50,17.295505,48.40235,0.977136,interfacial_delamination
2712,73,16.632684,37.668471,0.994572,interfacial_delamination
2713,787,18.962938,44.655177,0.779892,interfacial_delamination
2714,2487,13.039457,75.77833,0.196243,tearing
2715,240,14.402686,43.768286,0.991629,interfacial_delamination
2716,133,15.510038,38.43177,1.0,interfacial_delamination
2717,209,16.240299,41.240296,0.912305,interfacial_delamination
2718,337,18.392711,31.488844,0.947182,interfacial_delamination
2719,280,17.015766,37.754702,0.97982,interfacial_delamination
2720,197,13.802806,41.140416,0.988015,interfacial_delamination
2721,2978,8.207186,82.967354,0.112155,mixed
2722,158,15.636232,37.22887,0.958443,interfacial_delamination
2723,268,18.716297,36.997771,0.9486,interfacial_delamination
2724,2091,15.991542,76.926956,0.311289,porosity_cracking
2725,2014,12.725603,86.059106,0.293009,mixed
2726,64,18.816717,32.630723,0.976125,interfacial_delamination
2727,450,17.532312,47.061342,0.834784,interfacial_delamination
2728,1742,15.500166,66.45692,0.420434,mixed
2729,50,15.121827,47.669122,1.0,interfacial_delamination
2730,1175,13.779532,61.613439,0.658834,interfacial_delamination
2731,50,17.943898,47.405718,0.95641,interfacial_delamination
2732,2909,7.848337,88.3355,0.181704,tearing
2733,241,19.306839,33.966626,0.904902,interfacial_delamination
2734,228,16.753242,32.436628,0.964342,interfacial_delamination
2735,65,17.692582,33.240309,0.932342,interfacial_delamination
2736,1810,11.401224,64.107558,0.544214,porosity_cracking
2737,220,11.577083,41.59729,0.90236,interfacial_delamination
2738,1191,20.565655,63.081017,0.191179,tearing
2739,1662,12.628655,72.671211,0.516992,porosity_cracking
2740,123,20.327955,49.901584,0.965712,interfacial_delamination
2741,106,13.957757,23.82792,0.954463,interfacial_delamination
2742,426,20.667291,48.263532,0.854628,interfacial_delamination
2743,124,14.333,38.106654,0.950475,interfacial_delamination
2744,1031,12.676302,48.191712,0.756688,interfacial_delamination
2745,127,16.133565,35.014851,0.960878,interfacial_delamination
2746,178,18.482601,38.861504,0.956011,interfacial_delamination
2747,295,16.753307,35.254459,0.940202,interfacial_delamination
2748,153,11.402789,37.19556,0.934069,interfacial_delamination
2749,1959,8.796725,74.578307,0.307607,porosity_cracking
2750,50,13.531748,43.801662,0.937642,interfacial_delamination
2751,211,15.726401,36.598585,0.922987,interfacial_delamination
2752,116,17.279432,35.032341,0.918204,interfacial_delamination
2753,1421,11.280111,57.806055,0.600977,porosity_cracking
2754,50,13.61152,39.730041,0.890704,interfacial_delamination
2755,323,16.827094,39.998207,0.878732,interfacial_delamination
2756,1662,14.995258,67.827878,0.352476,mixed
2757,232,15.149248,35.675784,0.9981,interfacial_delamination
2758,2645,7.002594,82.638493,0.205613,pullout
2759,171,14.746587,35.88595,0.970457,interfacial_delamination
2760,1521,14.376557,65.477339,0.57259,porosity_cracking
2761,155,13.823371,43.238424,0.938705,interfacial_delamination
2762,216,18.598942,36.69155,0.919387,interfacial_delamination
2763,292,20.16399,34.916674,0.972848,interfacial_delamination
2764,87,14.651242,32.72083,0.973784,interfacial_delamination
2765,402,17.482558,29.755305,0.982121,interfacial_delamination
2766,198,20.101982,41.460173,0.918358,interfacial_delamination
2767,1476,14.993487,61.927622,0.547058,porosity_cracking
2768,2691,11.803828,85.844828,0.19925,mixed
2769,2907,13.583009,75.409812,0.202098,tearing
2770,50,16.040726,30.680464,0.955932,interfacial_delamination
2771,1525,10.119833,74.785238,0.547034,porosity_cracking
2772,50,14.67419,36.52474,0.989566,interfacial_delamination
2773,375,15.504255,32.147143,0.964308,interfacial_delamination
2774,2450,12.338061,75.152641,0.268229,mixed
2775,1648,14.232469,62.994253,0.611393,porosity_cracking
2776,95,12.954416,39.434018,0.941106,interfacial_delamination
2777,67,15.469579,37.594377,0.978821,interfacial_delamination
2778,233,16.01214,31.446764,0.984086,interfacial_delamination
2779,2485,9.171954,74.901828,0.097016,tearing
2780,1375,9.666632,60.353147,0.622911,porosity_cracking
2781,453,13.715083,39.920536,0.847132,interfacial_delamination
2782,398,15.74443,42.919186,0.847757,interfacial_delamination
2783,936,16.866662,47.006945,0.716633,interfacial_delamination
2784,276,13.2461,40.297579,0.924529,interfacial_delamination
2785,251,18.623122,40.338382,0.838182,interfacial_delamination
2786,245,17.576751,39.90753,0.923986,interfacial_delamination
2787,2048,10.56081,68.743036,0.256506,porosity_cracking
2788,50,15.362887,49.817285,0.923014,interfacial_delamination
2789,291,13.928007,29.778681,0.98069,interfacial_delamination
2790,108,17.051644,45.39252,0.829054,interfacial_delamination
2791,167,13.022572,42.864928,0.837448,interfacial_delamination
2792,2614,9.743941,84.395564,0.118759,mixed
2793,50,16.718303,29.960581,0.974891,interfacial_delamination
2794,218,14.060803,29.447799,0.923693,interfacial_delamination
2795,182,14.922967,44.490334,0.972498,interfacial_delamination
2796,2497,12.347228,73.426139,0.138912,tearing
2797,2536,10.993137,81.879521,0.161249,tearing
2798,1109,11.128492,55.089356,0.747642,interfacial_delamination
2799,194,19.600643,40.535535,0.877292,interfacial_delamination
2800,84,16.498907,39.185253,0.948363,interfacial_delamination
2801,456,13.989408,38.288455,0.73269,interfacial_delamination
2802,174,15.34475,41.852983,1.0,interfacial_delamination
2803,403,18.987307,28.319817,0.955788,interfacial_delamination
2804,594,11.06888,38.537788,0.783741,interfacial_delamination
2805,860,17.626408,57.719704,0.764554,interfacial_delamination
2806,1190,18.765212,61.406281,0.228291,pullout
2807,1821,14.110164,70.370179,0.202922,tearing
2808,50,18.564042,30.798094,0.960239,interfacial_delamination
2809,1270,10.661756,63.868022,0.568441,porosity_cracking
2810,169,17.669425,42.016953,1.0,interfacial_delamination
2811,719,11.005115,49.619353,0.778244,interfacial_delamination
2812,2983,11.646762,76.457076,0.135009,tearing
2813,187,18.259463,34.154918,0.968641,interfacial_delamination
2814,253,15.023514,30.839183,0.98995,interfacial_delamination
2815,50,20.463207,25.874743,0.904177,interfacial_delamination
2816,325,16.832308,41.688221,0.965101,interfacial_delamination
2817,2541,11.652277,78.05298,0.29055,mixed
2818,1398,10.691636,68.91118,0.645267,porosity_cracking
2819,50,16.889527,33.314791,0.924293,interfacial_delamination
2820,2650,8.382139,82.392359,0.180022,tearing
2821,2347,11.961063,75.272552,0.199372,porosity_cracking
2822,150,13.812068,42.17114,0.945092,interfacial_delamination
2823,173,15.683586,44.747344,0.836887,interfacial_delamination
2824,1290,13.366134,53.037087,0.718427,interfacial_delamination
2825,1405,10.589827,63.769816,0.498938,porosity_cracking
2826,50,15.126809,38.425047,1.0,interfacial_delamination
2827,1752,12.294482,63.425574,0.626917,porosity_cracking
2828,2994,7.921159,84.079791,0.08497,tearing
2829,114,16.996162,31.675307,1.0,interfacial_delamination
2830,1533,14.871766,61.229574,0.521687,porosity_cracking
2831,328,11.909645,38.563362,0.928622,interfacial_delamination
2832,841,16.476746,55.249849,0.751755,interfacial_delamination
2833,369,17.193834,36.16675,1.0,interfacial_delamination
2834,232,17.779098,44.93026,0.945743,interfacial_delamination
2835,294,18.26063,37.605529,0.994396,interfacial_delamination
2836,322,18.879058,35.802866,0.988482,interfacial_delamination
2837,356,21.231413,41.238034,0.821686,interfacial_delamination
2838,297,21.271926,32.999719,1.0,interfacial_delamination
2839,224,19.939461,36.099825,0.952329,interfacial_delamination
2840,170,16.545547,41.711744,0.848726,interfacial_delamination
2841,172,19.440115,30.565076,0.933464,interfacial_delamination
2842,1179,15.532609,53.248656,0.636569,interfacial_delamination
2843,1771,13.53397,77.252375,0.171632,pullout
2844,50,13.218632,43.076553,0.976976,interfacial_delamination
2845,2695,11.620102,84.907801,0.122091,tearing
2846,118,17.735607,32.443479,0.974867,interfacial_delamination
2847,119,17.633324,43.015786,0.908642,interfacial_delamination
2848,2712,17.641125,80.980728,0.145145,tearing
2849,173,14.737434,36.573849,0.937677,interfacial_delamination
2850,141,14.586001,31.621883,1.0,interfacial_delamination
2851,2121,14.030172,69.173469,0.199639,pullout
2852,424,20.458085,34.258487,1.0,interfacial_delamination
2853,69,14.904147,28.840137,1.0,interfacial_delamination
2854,1479,9.682472,65.114654,0.460683,porosity_cracking
2855,1486,14.394477,59.709444,0.616953,porosity_cracking
2856,251,13.67741,39.797966,0.987334,interfacial_delamination
2857,749,17.980795,47.885369,0.809489,interfacial_delamination
2858,159,16.837766,30.199356,0.955379,interfacial_delamination
2859,117,18.142666,44.819456,0.95769,interfacial_delamination
2860,200,16.343203,41.577078,0.996996,interfacial_delamination
2861,191,17.435489,28.000484,0.956789,interfacial_delamination
2862,2120,10.343926,63.289431,0.394072,porosity_cracking
2863,246,17.490278,39.020894,1.0,interfacial_delamination
2864,236,19.160956,41.145997,0.83578,interfacial_delamination
2865,402,15.51963,43.499697,0.812363,interfacial_delamination
2866,289,14.77702,39.05639,0.974984,interfacial_delamination
2867,50,19.47426,35.834696,0.948627,interfacial_delamination
2868,238,17.477466,31.087962,0.926437,interfacial_delamination
2869,2879,13.319081,85.124409,0.073465,tearing
2870,204,14.961499,32.950801,0.960546,interfacial_delamination
2871,1251,10.504562,57.708392,0.579722,porosity_cracking
2872,1233,16.680965,69.678987,0.282233,pullout
2873,1751,10.68964,68.649437,0.591432,porosity_cracking
2874,1028,18.422888,55.605956,0.766824,interfacial_delamination
2875,621,15.939733,49.930891,0.769538,interfacial_delamination
2876,1125,11.360936,55.087705,0.768264,interfacial_delamination
2877,1369,17.722171,54.110392,0.587589,porosity_cracking
2878,273,17.59218,36.803685,0.974265,interfacial_delamination
2879,50,12.237356,47.331411,0.874123,interfacial_delamination
2880,1382,17.247573,59.783601,0.636645,porosity_cracking
2881,2917,11.57947,83.164198,0.133144,mixed
2882,63,10.900584,31.571622,0.980511,interfacial_delamination
2883,2486,11.15283,78.67753,0.252685,mixed
2884,489,15.912847,42.029253,0.827575,interfacial_delamination
2885,62,18.240091,37.309437,0.942098,interfacial_delamination
2886,216,15.940307,33.36641,0.920345,interfacial_delamination
2887,2776,10.223595,77.915494,0.158032,tearing
2888,50,10.038618,33.960071,0.940958,interfacial_delamination
2889,50,14.750077,32.236075,0.947307,interfacial_delamination
2890,130,14.724221,44.975217,1.0,interfacial_delamination
2891,1801,11.31168,65.868068,0.41856,porosity_cracking
2892,179,12.089879,42.316333,0.954174,interfacial_delamination
2893,300,18.275903,47.557923,0.879087,interfacial_delamination
2894,203,15.00031,41.392109,1.0,interfacial_delamination
2895,50,12.193574,36.793979,0.913412,interfacial_delamination
2896,199,16.233094,39.775281,0.957084,interfacial_delamination
2897,2678,11.829577,75.566541,0.115087,mixed
2898,132,12.237684,33.951554,1.0,interfacial_delamination
2899,83,17.55356,38.914388,0.984876,interfacial_delamination
2900,161,18.007769,35.756117,0.95718,interfacial_delamination
2901,1921,14.380289,72.590288,0.146317,tearing
2902,3172,11.648608,83.492983,0.072686,mixed
2903,276,16.00259,37.690575,0.945195,interfacial_delamination
2904,334,18.818006,41.648679,0.982416,interfacial_delamination
2905,310,15.365006,39.085122,0.954141,interfacial_delamination
2906,608,19.325932,50.693539,0.778859,interfacial_delamination
2907,95,18.406156,36.119599,0.954887,interfacial_delamination
2908,263,18.960017,33.86951,0.905763,interfacial_delamination
2909,1725,13.141046,62.232444,0.468956,porosity_cracking
2910,457,14.753482,24.671993,0.994669,interfacial_delamination
2911,2464,13.782182,80.427467,0.173553,tearing
2912,2442,7.490698,77.504856,0.249957,mixed
2913,50,19.324663,38.588498,0.844446,interfacial_delamination
2914,50,12.540085,37.390779,0.959885,interfacial_delamination
2915,50,14.147381,41.001356,0.858251,interfacial_delamination
2916,393,15.093019,37.605926,0.845683,interfacial_delamination
2917,2530,13.220577,78.083341,0.169459,tearing
2918,303,11.506142,46.817251,1.0,interfacial_delamination
2919,2684,9.682714,77.150796,0.190894,mixed
2920,2472,11.960019,70.275858,0.093874,pullout
2921,1416,9.278021,64.351719,0.527094,porosity_cracking
2922,113,19.063909,37.951604,0.920129,interfacial_delamination
2923,1189,15.75718,67.00837,0.674678,porosity_cracking
2924,170,15.503886,30.822895,0.99564,interfacial_delamination
2925,50,12.532014,34.147406,0.992729,interfacial_delamination
2926,50,16.756605,34.038634,0.999045,interfacial_delamination
2927,50,12.058135,45.829537,0.928425,interfacial_delamination
2928,55,17.018951,42.01879,0.933758,interfacial_delamination
