sample_id,effective_energy_j,energy_density_j_mm2,peak_temperature_c,fused_area_mm2,nugget_diameter_mm,porosity_pct,spatter_mass_mg,intermetallic_thickness_um,hardness_hv,bond_integrity_score,immediate_shear_strength_n,joint_resistance_mohm
1583,250.484681,12.565449,22606.101,17.811473,4.762171,35.0,25.0,9.089308,350.0,0.0,498.820858,25.0
1584,95.799466,9.235291,13614.801,10.373194,3.634221,35.0,11.940765,7.863305,350.0,0.0,347.495686,25.0
1585,3468.353949,123.989341,282813.613,27.606553,5.928723,35.0,25.0,12.0,350.0,0.0,782.070403,3.938169
1586,205.875684,5.225377,7401.684,39.058914,7.052046,13.719444,0.029687,0.902431,238.462859,0.657868,1937.451937,1.404875
1587,1668.479847,27.207302,105726.962,61.324707,8.836348,35.0,25.0,12.0,350.0,0.0,1709.79807,6.302715
1588,300.737987,9.900483,20902.673,29.765697,6.156205,35.0,14.171299,4.243713,350.0,0.259334,1158.214802,14.489732
1589,458.071305,6.333533,12127.392,72.324763,9.596184,25.419899,2.591361,2.989395,350.0,0.555459,3633.349871,6.717751
1590,1859.937511,49.830241,74920.133,37.325477,6.893785,35.0,25.0,12.0,350.0,0.0,1066.061853,3.980264
1591,376.051375,18.94085,28903.629,19.255307,4.951426,35.0,25.0,12.0,350.0,0.0,582.683754,3.962259
1592,181.681675,5.260058,11284.432,32.201855,6.403177,15.553627,1.637177,1.505244,323.186742,0.618438,1753.196218,2.612458
1593,156.341427,4.40722,11198.135,33.220941,6.503708,5.268327,0.0,1.018903,315.195221,0.748862,1691.326792,1.348831
1594,111.230621,2.47539,4055.873,31.413395,6.3243,4.027497,0.0,1.623121,179.675463,0.644723,1705.256067,1.44752
1595,170.10949,5.403393,11647.707,27.593202,5.927289,15.128087,2.535889,3.878151,350.0,0.431233,1195.48445,2.481208
1596,14914.505426,289.636566,650429.85,51.434826,8.092518,35.0,25.0,12.0,350.0,0.0,1438.190021,3.539222
1597,300.83459,13.360912,15734.171,22.17711,5.313828,35.0,25.0,11.155101,350.0,0.0,634.801395,5.152037
1598,272.182684,10.275299,19913.487,25.478346,5.695616,35.0,15.560972,4.215729,350.0,0.223734,1025.746605,3.853333
1599,119.466298,2.164612,5840.799,39.538145,7.095177,5.747638,1.880105,1.924119,218.850621,0.639658,2211.027156,1.303019
1600,421.738419,12.231105,31730.618,34.480811,6.625884,35.0,24.620445,12.0,350.0,0.0,986.385338,3.693696
1601,43.143027,1.097587,2156.974,18.25233,4.820746,11.242979,0.179041,0.794669,132.148769,0.349569,922.187147,10.250128
1602,4715.700486,235.350284,959032.112,20.036944,5.050924,35.0,25.0,12.0,350.0,0.0,577.231245,13.563676
1603,21021.115215,807.08828,1334104.148,25.101376,5.653323,35.0,25.0,12.0,350.0,0.0,732.739719,4.963024
1604,219588.602228,4077.334493,11138227.978,53.85592,8.28079,35.0,25.0,12.0,350.0,0.0,1514.181014,9.005497
1605,1378.606391,22.532341,62544.548,58.708648,8.645818,35.0,25.0,12.0,350.0,0.0,1627.032777,3.766983
1606,221.26238,5.642551,7401.451,39.213179,7.065959,20.330483,0.498032,0.60829,234.070105,0.593717,1825.831928,1.923403
1607,712.11473,38.422984,79440.494,18.533561,4.857743,35.0,25.0,12.0,350.0,0.0,558.047775,3.836577
1608,251.386002,15.421396,19033.655,15.921141,4.50238,35.0,25.0,9.001397,350.0,0.0,490.619104,5.582537
1609,519.74767,11.980314,26969.796,43.383476,7.432197,35.0,24.476684,6.212548,350.0,0.0,1244.229118,3.651394
1610,195.181864,6.328414,9898.465,30.048463,6.185377,29.669272,2.484792,1.413981,293.740314,0.477401,1647.140513,3.040093
1611,1021.834963,32.763161,34825.829,31.188535,6.301625,35.0,25.0,12.0,350.0,0.0,881.934385,14.860044
1612,335.268789,8.655194,14140.032,38.332261,6.98614,35.0,8.118454,9.728369,350.0,0.0,1101.224975,3.54096
1613,348.829914,26.894387,47163.425,12.970361,4.063789,35.0,25.0,12.0,350.0,0.0,403.220119,4.709651
1614,293.783931,32.926787,46282.752,8.654192,3.319467,35.0,25.0,5.54398,350.0,0.05506,283.204209,4.388452
1615,1950.672557,35.237728,90465.685,55.357501,8.395437,35.0,25.0,12.0,350.0,0.0,1569.414779,3.611116
1616,12472.310578,1004.497299,1708103.228,12.41647,3.976071,35.0,25.0,12.0,350.0,0.0,398.387936,7.49623
1617,200.186832,3.888633,10244.416,46.624581,7.704821,6.991672,0.666379,2.624718,315.188458,0.68803,2487.964289,1.216525
1618,1073.367012,24.541376,41414.08,42.036622,7.31592,35.0,25.0,12.0,350.0,0.0,1182.290215,8.228413
1619,213.885268,6.856628,8429.015,31.193945,6.302171,30.623752,3.995226,3.553711,290.620825,0.391606,1419.881943,13.197423
1620,110.568967,3.547256,4217.087,27.484244,5.915575,9.549068,0.120715,3.391395,204.534707,0.638557,1325.969594,7.49531
1621,203865.72259,14123.553074,33784756.923,14.43445,4.287017,35.0,25.0,12.0,350.0,0.0,430.860888,6.43446
1622,116.4672,2.4625,4621.886,33.389008,6.520138,5.452387,0.0,1.573501,190.817469,0.586784,1808.439566,5.072165
1623,200.513273,6.055482,14518.824,30.781508,6.26037,23.681055,1.246148,4.31848,350.0,0.340297,1140.196365,2.573122
1624,6166.37354,149.678217,204748.113,41.197535,7.242536,35.0,25.0,12.0,350.0,0.0,1147.355612,3.534976
1625,4744.374509,152.400534,232584.289,31.130957,6.295805,35.0,25.0,12.0,350.0,0.0,888.440316,3.69877
1626,162.491504,5.368926,8030.202,30.069237,6.187515,13.852485,0.857718,2.536244,270.222856,0.6578,1652.559565,8.122687
1627,113.48048,6.924831,11106.047,14.328035,4.271185,32.254596,3.607188,3.68633,345.956906,0.264299,650.171062,20.090044
1628,77796.686106,2013.762754,2222138.845,38.632498,7.013446,35.0,25.0,12.0,350.0,0.0,1099.932627,4.130416
1629,190.732524,8.011757,14019.552,22.214367,5.31829,35.0,6.615475,5.526098,350.0,0.0,730.215812,3.901106
1630,113842.209637,4356.294155,6172606.434,26.007235,5.754428,35.0,25.0,12.0,350.0,0.0,748.772245,16.134751
1631,9185.745805,238.448092,754805.834,38.523042,7.003503,35.0,25.0,12.0,350.0,0.0,1085.570876,3.995033
1632,4917.106153,88.965324,233397.691,53.521959,8.255076,35.0,25.0,12.0,350.0,0.0,1484.840168,3.454025
1633,340.210529,13.797019,20555.956,24.658263,5.603202,35.0,25.0,11.027099,350.0,0.0,692.84512,20.586946
1634,6951.853576,151.330391,203389.353,45.938252,7.647902,35.0,25.0,12.0,350.0,0.0,1329.728493,4.02815
1635,436.370494,30.975961,97130.491,14.087392,4.235165,35.0,25.0,12.0,350.0,0.0,442.908417,25.0
1636,358.556329,22.900214,38055.1,15.657335,4.464923,35.0,25.0,12.0,350.0,0.0,473.155703,6.103267
1637,156.684677,3.453402,6671.757,37.497827,6.909683,4.525077,1.656193,0.05,213.564596,0.712124,1548.39939,1.08632
1638,445854.799382,53558.592644,114142075.898,8.083398,3.208131,35.0,25.0,12.0,350.0,0.0,251.580866,25.0
1639,616.151531,16.346432,33450.895,37.693335,6.927672,35.0,25.0,2.37218,350.0,0.424801,2042.384778,3.356501
1640,182.871272,7.142444,21076.139,23.648778,5.487309,35.0,5.37721,5.269525,350.0,0.051661,758.928401,3.196543
1641,368.933038,13.273215,28349.211,27.795304,5.948956,35.0,25.0,8.18764,350.0,0.0,795.934055,3.903261
1642,2644.776133,43.225474,101601.372,56.804813,8.504477,35.0,25.0,9.271373,350.0,0.0,1584.166929,3.229581
1643,50.258849,2.098248,6076.201,15.519906,4.445285,5.858605,0.0,1.756321,222.199861,0.517499,868.740371,2.486104
1644,439.900813,20.110391,36478.667,21.874305,5.277426,35.0,25.0,12.0,350.0,0.0,632.156636,4.761838
1645,2130.073852,32.65641,78905.139,65.226822,9.113143,35.0,25.0,12.0,350.0,0.0,1796.804694,3.105047
1646,845.246495,17.895884,31429.522,47.231336,7.754792,35.0,25.0,4.618702,350.0,0.194858,1649.047797,3.109178
1647,1018.855785,34.074402,75987.462,29.900915,6.170172,35.0,25.0,8.730984,350.0,0.0,857.847328,3.598803
1648,1115.199494,96.074572,173474.744,11.41735,3.812745,35.0,25.0,12.0,350.0,0.0,338.050967,5.254711
1649,99.428282,2.366596,4371.623,30.735318,6.255671,3.99769,0.0,1.094833,179.669368,0.6276,1597.214739,5.553536
1650,329.661849,7.259492,17351.211,45.411145,7.603898,35.0,4.129155,3.850516,350.0,0.281118,1901.746933,9.625181
1651,13566.764865,739.206394,1497147.462,18.353149,4.834041,35.0,25.0,12.0,350.0,0.0,556.79833,3.872871
1652,224.044287,8.492202,22646.99,24.672178,5.604783,35.0,6.375879,4.382775,350.0,0.212292,920.009925,12.953399
1653,393.195663,18.495523,37718.746,21.050345,5.177078,35.0,25.0,11.754026,350.0,0.0,630.202035,7.187635
1654,676.297708,26.415265,33241.099,24.764498,5.615259,35.0,25.0,12.0,350.0,0.0,713.864322,4.614654
1655,430.222391,13.434425,23740.506,32.023879,6.385458,35.0,25.0,6.747836,350.0,0.0,906.909344,13.079359
1656,259.593704,3.325054,5143.25,64.507081,9.062724,6.598099,0.0,1.762241,203.43951,0.690832,3528.052185,9.982043
1657,475.700854,36.007841,97062.763,12.378422,3.969974,35.0,25.0,8.659615,350.0,0.0,386.121459,5.450117
1658,1237.510796,37.575209,75804.552,32.934235,6.475583,35.0,25.0,12.0,350.0,0.0,948.664985,13.933971
1659,144.45712,2.627829,3580.148,42.94766,7.394772,4.501307,0.0,0.944059,162.012199,0.643238,2155.320654,1.015682
1660,469.259367,21.223687,63561.922,22.110172,5.305803,35.0,25.0,2.728147,350.0,0.50639,1199.617885,3.196952
1661,3001.505756,45.086714,40626.431,66.571846,9.206623,35.0,25.0,12.0,350.0,0.0,1847.633344,3.765849
1662,453.751232,13.389133,27689.234,33.889516,6.568826,35.0,25.0,6.386332,350.0,0.0,997.123295,13.486747
1663,8158.556509,407.146559,576182.646,17.241463,4.685351,35.0,25.0,12.0,350.0,0.0,520.182697,3.477917
1664,245.138072,6.008529,12031.738,37.559637,6.915375,26.383394,2.053656,2.353044,348.364961,0.442235,2058.018307,3.077212
1665,24437.602202,829.578623,2246953.164,29.457849,6.124288,35.0,25.0,12.0,350.0,0.0,871.968268,14.342984
1666,777204.391133,38285.274711,78663992.638,20.300348,5.084015,35.0,25.0,12.0,350.0,0.0,584.273202,20.606287
1667,259.945538,10.050367,28046.153,25.864283,5.738591,35.0,14.858178,2.038223,350.0,0.459612,1448.09426,3.601099
1668,86.199807,2.562494,4287.074,23.027231,5.414719,5.885275,0.0,0.180933,167.109635,0.574593,994.172472,1.315021
1669,179.916488,3.730763,8578.639,44.36231,7.515574,2.067414,0.0,2.319321,278.391423,0.753128,2430.752132,1.239999
1670,500.425439,16.013288,25781.803,31.250635,6.307895,35.0,25.0,4.044048,350.0,0.311564,1281.027794,3.09917
1671,291.569802,11.096742,25650.67,26.275263,5.784004,35.0,19.089501,1.734746,350.0,0.420833,1444.71894,3.069165
1672,384.080001,11.061438,21115.248,34.722431,6.649058,35.0,19.157637,2.19896,350.0,0.408874,1899.106449,2.93114
1673,617.745881,38.15097,357220.521,16.192141,4.540537,35.0,25.0,7.630429,350.0,0.0,496.691461,4.46439
1674,460.25241,20.277903,29500.919,22.697239,5.375781,35.0,25.0,3.232407,350.0,0.447791,1115.207326,3.503359
1675,190.892456,4.345371,6960.728,37.409485,6.901539,8.028671,0.0,1.781674,239.554175,0.627537,2069.341923,8.395801
1676,292.796588,9.088256,30460.555,32.217028,6.404685,35.0,11.254818,4.871693,350.0,0.186532,1078.934111,15.846188
1677,22946.841044,1232.95585,2574790.934,17.984898,4.785299,35.0,25.0,12.0,350.0,0.0,539.510992,5.170929
1678,115969.788348,5221.187464,11861746.7,22.211382,5.317933,35.0,25.0,12.0,350.0,0.0,660.2007,18.566626
1679,610.881773,10.824638,22960.18,53.754447,8.272985,35.0,16.615592,9.175693,350.0,0.0,1507.804152,9.222113
1680,199.843285,5.079618,10884.542,35.032947,6.678722,15.085617,1.434993,2.238292,323.135903,0.563287,1939.05635,2.261043
1681,937.482542,50.734349,58958.377,18.478261,4.85049,35.0,25.0,12.0,350.0,0.0,558.028925,5.420744
1682,202.071892,15.838387,47014.485,12.078551,3.921593,35.0,25.0,8.200576,350.0,0.0,351.369739,25.0
1683,14958.265486,255.675917,403312.745,55.348804,8.394777,35.0,25.0,12.0,350.0,0.0,1545.206588,3.830992
1684,25849.833286,1064.615526,1958781.37,24.28091,5.560163,35.0,25.0,12.0,350.0,0.0,713.276086,5.021556
1685,6414.697675,124.767033,179242.03,51.413403,8.090833,35.0,25.0,12.0,350.0,0.0,1445.617834,3.502286
1686,107444.799637,1291.672424,1657723.321,83.1827,10.291331,35.0,25.0,12.0,350.0,0.0,2321.095826,8.393023
1687,8970.738106,222.620523,356221.787,40.296097,7.162861,35.0,25.0,12.0,350.0,0.0,1162.488744,3.33558
1688,482.7985,9.319179,17720.606,51.80698,8.121742,35.0,13.175847,1.341626,350.0,0.547975,2721.885031,2.896039
1689,13595.084561,579.187596,887533.782,23.472679,5.46684,35.0,25.0,12.0,350.0,0.0,671.570839,4.969157
1690,3880.493465,68.455278,178012.856,56.508941,8.4823,35.0,25.0,12.0,350.0,0.0,1578.00245,3.604942
1691,174.907116,5.00147,8198.1,33.695543,6.55,13.253948,1.760582,6.299539,318.172629,0.119449,964.505425,1.999764
1692,1078.401069,14.963729,24132.345,72.06767,9.579113,35.0,25.0,9.696695,350.0,0.0,1989.737392,3.431234
1693,176.339563,5.828382,10123.04,28.436779,6.017211,21.340091,2.351173,5.870294,350.0,0.133246,865.633388,13.894619
1694,27627.700497,785.858794,2229324.435,35.156062,6.690448,35.0,25.0,12.0,350.0,0.0,993.471096,4.063934
1695,249.648438,4.020839,6043.573,58.625778,8.639714,6.15514,0.171548,0.603558,207.399799,0.745832,2747.704564,1.22594
1696,138.004553,6.264885,25006.652,19.635433,5.000061,25.952603,2.961809,5.62105,350.0,0.057407,624.249216,4.107919
1697,1077.597951,37.069235,82904.642,26.513852,5.810205,35.0,25.0,12.0,350.0,0.0,748.491855,13.812392
1698,176.673693,9.011118,18269.22,19.606191,4.996336,35.0,10.109998,0.899034,350.0,0.483137,1003.321787,3.257424
1699,27427.822215,1314.984902,3342182.556,20.788081,5.144726,35.0,25.0,12.0,350.0,0.0,610.175078,5.462581
1700,1750.506546,82.923479,113998.137,21.109902,5.184396,35.0,25.0,12.0,350.0,0.0,658.727505,4.991868
1701,320.220927,10.717426,12871.106,29.87853,6.167862,35.0,16.870382,8.354814,350.0,0.0,837.774542,14.917771
1702,1108.294564,20.753198,60701.44,53.403556,8.24594,35.0,25.0,12.0,350.0,0.0,1487.470656,3.581041
1703,204.309883,3.228745,8568.288,48.371299,7.847818,5.93834,0.0,0.663322,258.223161,0.648901,2289.845645,1.277549
1704,1286.896469,61.205783,91610.171,21.025733,5.17405,35.0,25.0,12.0,350.0,0.0,617.280707,3.913118
1705,131563.841843,3582.834032,7356960.696,36.626039,6.828889,35.0,25.0,12.0,350.0,0.0,1045.472536,10.901435
1706,307.422613,5.882051,8351.244,52.26453,8.157528,23.731394,2.620397,6.684003,326.19237,0.025779,1463.570296,2.544464
1707,481.497752,8.201661,15738.928,58.707343,8.645722,35.0,7.553587,5.114257,350.0,0.101273,1877.164483,2.961523
1708,442.252421,9.754996,13068.233,43.990174,7.483985,35.0,13.138753,2.013439,350.0,0.45002,2408.014567,2.767055
1709,236.647956,19.982183,74529.597,11.842948,3.883157,35.0,25.0,4.892449,350.0,0.210228,421.661664,4.158098
1710,489.470659,17.321218,23477.091,28.258443,5.998314,35.0,25.0,2.990245,350.0,0.480265,1427.621807,3.380841
1711,5108.303756,433.378838,1110745.862,11.787155,3.874,35.0,25.0,12.0,350.0,0.0,396.808609,6.074095
1712,222.046036,8.686016,12480.544,25.563623,5.705139,35.0,9.019515,1.484382,346.430942,0.421223,1370.291788,2.842455
1713,627.548223,16.862973,21433.906,35.304742,6.70458,35.0,25.0,10.906891,350.0,0.0,1020.857662,4.361673
1714,107.626632,2.885655,6819.543,30.651596,6.247145,3.406626,0.0,2.966618,250.85279,0.703323,1585.844291,1.656839
1715,1821.792571,53.833945,78615.73,33.840964,6.564119,35.0,25.0,12.0,350.0,0.0,976.561223,12.796562
1716,1289.02116,19.068223,26792.605,67.600485,9.277479,35.0,25.0,12.0,350.0,0.0,1882.470035,3.121308
1717,24119.756175,1612.669787,2117881.035,14.956413,4.36384,35.0,25.0,12.0,350.0,0.0,478.678641,5.140487
1718,5663.630419,200.331074,366309.979,28.271353,5.999684,35.0,25.0,12.0,350.0,0.0,840.977914,3.596626
1719,3372.918453,113.821645,198282.61,28.806713,6.056224,35.0,25.0,12.0,350.0,0.0,837.704199,3.638323
1720,4544.089975,80.034665,310779.35,54.703943,8.345731,35.0,25.0,12.0,350.0,0.0,1523.636163,3.607142
1721,2720.216442,57.195633,205562.312,47.559862,7.781716,35.0,25.0,11.692657,350.0,0.0,1322.374195,3.204755
1722,429.870274,10.122036,10747.098,39.677798,7.107696,35.0,14.68283,2.462449,324.00935,0.347542,2159.639308,2.896915
1723,355.352477,33.819821,85690.195,10.507225,3.657624,35.0,25.0,12.0,350.0,0.0,333.772124,25.0
1724,236.472957,9.729279,18046.359,24.305292,5.562954,35.0,11.506575,1.623876,350.0,0.496354,1342.581333,3.612046
1725,517.09206,9.769303,20898.861,52.930295,8.209321,35.0,13.076552,1.889659,350.0,0.451704,2898.416602,3.094015
1726,177.737735,4.860111,7687.919,33.650748,6.545645,13.452028,1.485471,2.102931,258.142376,0.681877,1859.934089,2.37541
1727,381.525618,25.668682,46492.29,14.863467,4.350259,35.0,25.0,10.053326,350.0,0.0,448.320156,14.630471
1728,3127.191439,60.245433,139401.475,51.907527,8.12962,35.0,25.0,12.0,350.0,0.0,1425.825602,4.040915
1729,340.019785,9.478861,19756.382,35.871377,6.75817,35.0,9.361759,6.395267,350.0,0.0,1036.312801,3.251543
1730,73.280329,1.290281,3444.013,26.243704,5.78053,10.588059,0.0,1.614933,167.683446,0.381215,1470.257464,1.751803
1731,38297.416573,2426.241134,21228008.151,15.228432,4.403344,35.0,25.0,12.0,350.0,0.0,483.479357,5.634153
1732,474804.074594,24088.743766,76469789.572,19.71062,5.009625,35.0,25.0,12.0,350.0,0.0,579.235256,14.203344
1733,137.563635,7.211478,16554.147,18.825692,4.895877,35.0,4.385342,1.26556,350.0,0.429519,1013.765137,3.172482
1734,338.41182,7.942108,14632.106,42.609823,7.36563,35.0,7.40171,5.040675,350.0,0.175949,1368.341165,3.180831
1735,965.587135,25.730311,57969.194,37.527223,6.912391,35.0,25.0,12.0,350.0,0.0,1044.422839,12.84503
1736,139.173983,2.783837,7856.732,39.875263,7.12536,2.855785,0.0,0.22715,239.295816,0.685842,1711.419856,0.799447
1737,210.565901,3.990925,5253.525,41.590931,7.277034,5.503858,0.0,0.598702,191.85493,0.688395,1956.428065,1.052861
1738,128.040957,4.565274,7497.173,24.510757,5.586418,9.087848,0.0,0.713312,238.103197,0.614941,1183.153208,1.462577
1739,460.490964,11.730852,15153.078,37.700795,6.928358,35.0,22.122389,5.380147,350.0,0.095682,1172.959015,10.848799
1740,2938.438714,104.957713,112694.488,27.996406,5.970438,35.0,25.0,12.0,350.0,0.0,811.907754,4.145429
1741,1759.821543,88.087811,223738.681,19.978037,5.043494,35.0,25.0,12.0,350.0,0.0,587.862838,19.632194
1742,189.485193,3.441834,9360.137,42.394966,7.347037,6.495447,0.82738,2.94586,301.216111,0.652799,2180.171305,1.449652
1743,161.37975,10.505643,29113.296,14.539608,4.302604,35.0,15.875611,6.602219,350.0,0.0,430.777624,5.66199
1744,412.435137,9.050822,15145.115,45.568805,7.617086,35.0,9.68523,1.263652,350.0,0.41964,2368.827882,3.25357
1745,155.343631,5.098753,7145.739,28.707714,6.045808,14.399181,0.0,3.995733,269.463268,0.468595,1180.718342,2.06409
1746,2526.706128,52.063586,120714.299,48.531158,7.860775,35.0,25.0,12.0,350.0,0.0,1378.572814,3.802489
1747,281.908198,10.625351,15435.935,26.197955,5.775489,35.0,17.778919,7.045524,350.0,0.0,756.639172,3.444325
1748,1770.38815,138.575377,223509.945,12.655692,4.014191,35.0,25.0,12.0,350.0,0.0,377.738506,9.864325
1749,208.779995,3.283846,3960.65,47.284489,7.759155,4.164777,0.093054,0.636898,165.961903,0.625339,2208.11046,0.824549
1750,338.995268,6.215317,11591.695,54.541913,8.333362,24.022367,2.229242,2.589942,342.127741,0.616085,2914.370426,2.519032
1751,321492.666045,24244.49835,54996770.57,13.260438,4.10898,35.0,25.0,12.0,350.0,0.0,415.757477,25.0
1752,35.953684,0.827481,1818.285,19.802011,5.021225,14.197424,0.0,0.658252,123.864734,0.375224,984.819992,2.705316
1753,454.712293,8.034011,21988.499,56.598414,8.489013,35.0,6.740762,2.011845,350.0,0.49792,3109.385143,3.053755
1754,55681.496006,3129.488235,7076634.117,17.792524,4.759637,35.0,25.0,12.0,350.0,0.0,522.185548,13.965962
1755,182.621603,2.86645,13721.984,49.251728,7.918917,4.760588,0.0,0.907516,350.0,0.648612,2421.798185,1.225135
1756,7975.07712,483.266386,992227.443,16.033145,4.518189,35.0,25.0,12.0,350.0,0.0,490.092541,4.500445
1757,62.357415,2.634825,4671.041,18.29469,4.826336,4.947995,0.0,1.514794,190.511844,0.633039,1002.601166,2.200383
1758,95.033527,3.12156,13325.885,23.666643,5.489381,7.480901,0.268905,1.028562,350.0,0.619443,1208.629906,2.491065
1759,357.00289,16.351919,41471.6,20.547674,5.114891,35.0,25.0,5.905896,350.0,0.0,621.510869,4.435517
1760,6835.402646,248.904969,355323.918,27.461897,5.913169,35.0,25.0,12.0,350.0,0.0,784.379708,3.780231
1761,577.165021,18.083635,100436.306,28.107217,5.982242,35.0,25.0,12.0,350.0,0.0,802.676369,9.190793
1762,81.34413,5.639678,10258.375,13.17427,4.095608,17.283632,0.115877,0.9338,295.548578,0.577536,729.968009,2.362921
1763,353.232596,13.42571,20656.809,26.310161,5.787844,35.0,25.0,2.015813,350.0,0.397957,1475.117638,3.680512
1764,411.746784,45.633201,224118.481,9.022965,3.389454,35.0,25.0,11.196842,350.0,0.0,288.204753,5.801364
1765,10866.572745,182.475706,446915.221,59.550792,8.707607,35.0,25.0,12.0,350.0,0.0,1643.796865,3.527658
1766,538.829364,28.035507,46813.04,19.219533,4.946824,35.0,25.0,7.049302,350.0,0.0,599.801333,4.444433
1767,296.035308,14.409227,21130.008,20.544843,5.114539,35.0,25.0,7.774295,350.0,0.0,600.028471,5.036848
