technique,anode_material,anode_symbol,cathode_material,cathode_symbol,tab_thickness_um,surface_coating,power_W,pulse_energy_J,amplitude_um,force_N,weld_time_ms,speed_mm_s,pulse_frequency_Hz,preheat_temp_C,ambient_humidity_pct,clamp_area_mm2,linear_energy_density_J_per_mm,total_energy_input_J,nugget_diameter_mm,bond_area_mm2,porosity_pct,imc_thickness_um,peak_temp_C,haz_width_mm,contact_resistance_mOhm,tensile_shear_strength_N,peel_strength_N,visual_defect_score,microhardness_HV,forward_pass_fail,pressure_MPa,effective_energy_J,resistance_growth_pct_1000cyc,strength_retention_pct_1000cyc,cycles_to_failure,crack_growth_mm,delamination_probability,reliability_class
Laser,Nickel,Ni,Copper,Cu,193.7,Tin-plated,2508.24,11.6489,,937.57,918.6,56.435,85.487,81.5,79.9,20.38,44.4446,1748.255,6.0,28.274,5.992,10.291,385.3,1.389,0.3664,3512.3,2289.9,74.9,114.4,True,46.014,793.675,16.58,77.99,8631,0.268,0.6572,B
USW,Aluminum,Al,Aluminum,Al,182.9,Tin-plated,1923.33,,44.81,433.48,402.8,,,51.7,20.7,10.32,,554.427,6.0,28.274,1.651,4.079,213.9,0.521,0.1578,5471.4,3514.9,94.6,96.4,True,41.989,262.87,7.4,97.83,9444,0.112,0.2745,A
USW,Nickel,Ni,Copper,Cu,141.3,Bare,1270.38,,33.82,246.84,566.9,,,112.4,52.5,13.48,,471.397,6.0,28.274,3.66,4.155,260.4,0.435,0.5314,5416.2,3532.3,92.4,111.8,True,18.315,215.189,10.12,91.37,9340,0.21,0.3143,A
Laser,Copper,Cu,Copper,Cu,98.4,Bare,703.62,6.739,,571.73,164.0,39.933,217.902,77.4,44.5,12.66,17.6199,165.592,5.634,24.933,8.939,1.9,182.9,0.179,0.3392,5864.6,3808.3,75.4,98.3,True,45.144,77.286,14.97,96.7,9726,0.212,0.3637,A
Laser,Aluminum,Al,Aluminum,Al,132.3,Bare,2771.22,,,893.04,2677.8,101.335,,-4.2,29.5,23.28,27.3471,4452.496,6.0,28.274,20.599,12.0,753.9,3.5,0.4169,2145.3,1381.0,41.6,117.6,False,38.36,2433.063,22.67,72.75,6344,0.62,0.9268,C
USW,StainlessSteel,SS304,Nickel,Ni,59.3,Bare,679.04,,26.79,837.97,185.2,,,14.2,18.9,7.5,,77.4,4.777,17.921,10.205,1.653,143.2,0.29,0.2067,3794.4,2448.1,76.0,119.2,True,111.669,82.325,6.2,96.65,10070,0.252,0.3941,A
RSW,Copper,Cu,Aluminum,Al,42.9,Anodized,1212.8,,,1139.76,181.3,,,1.2,20.9,9.99,,136.783,4.68,17.202,16.009,2.428,111.8,0.209,0.4746,2727.3,1759.0,55.1,96.9,False,114.117,88.786,16.22,86.28,7257,0.328,0.56,B
RSW,StainlessSteel,SS304,Nickel,Ni,100.9,Oxide,4525.47,,,321.03,208.3,,,56.2,10.3,15.64,,601.783,6.0,28.274,3.045,6.664,378.2,1.328,0.59,4166.8,2709.0,86.2,127.2,True,20.532,490.228,16.84,91.96,9381,0.205,0.4977,B
Laser,Copper,Cu,Aluminum,Al,32.8,Nickel-plated,1564.7,6.4575,,404.52,1214.3,54.519,210.323,92.7,13.2,11.52,28.7004,1799.746,6.0,28.274,7.549,12.0,464.8,1.853,0.2576,3230.6,2089.5,74.0,113.0,True,35.1,1218.712,21.44,74.62,8058,0.328,0.8055,C
RSW,StainlessSteel,SS304,Nickel,Ni,65.7,Bare,4429.43,,,641.63,305.3,,,100.5,42.8,17.49,,938.667,6.0,28.274,7.846,12.0,651.7,2.561,0.3615,3718.7,2419.4,69.5,137.8,True,36.691,974.32,20.64,73.42,8269,0.412,0.7921,C
USW,Aluminum,Al,Aluminum,Al,249.4,Nickel-plated,1108.97,,59.06,852.91,344.6,,,22.7,66.5,19.04,,303.695,5.263,21.756,7.862,1.851,146.4,0.286,0.2923,4282.4,2835.7,83.4,79.9,True,44.79,122.708,5.59,97.6,10849,0.222,0.3161,A
RSW,Copper,Cu,StainlessSteel,SS304,70.5,Bare,3705.97,,,652.5,412.1,,,77.8,31.1,16.61,,1022.466,6.0,28.274,4.834,9.108,381.2,1.365,0.3047,3585.7,2320.8,78.1,112.7,True,39.274,725.399,12.48,84.22,8861,0.261,0.6361,B
USW,Copper,Cu,Aluminum,Al,55.8,Bare,1032.88,,33.49,294.32,514.4,,,7.5,71.7,7.08,,346.79,6.0,28.274,6.958,4.137,147.0,0.391,0.3193,4792.6,3140.4,89.6,94.0,True,41.547,213.677,10.49,94.97,7284,0.247,0.411,A
RSW,Copper,Cu,Copper,Cu,161.9,Bare,1022.36,,,2353.42,185.6,,,27.4,33.6,22.74,,119.587,3.549,9.892,11.603,1.347,126.6,0.139,0.2535,2002.5,1307.2,71.1,104.6,True,103.498,46.021,7.84,94.82,7768,0.313,0.4963,A
USW,Nickel,Ni,Aluminum,Al,75.1,Nickel-plated,1904.07,,46.39,1082.06,490.8,,,81.0,41.2,20.56,,676.91,6.0,28.274,4.427,7.016,341.5,1.083,0.2541,3612.9,2326.8,88.3,111.7,True,52.642,516.988,12.84,85.34,8654,0.196,0.4909,B
USW,Nickel,Ni,Copper,Cu,182.7,Oxide,1354.06,,44.73,1010.6,171.1,,,-5.4,46.4,12.41,,165.651,4.254,14.215,12.572,1.513,105.4,0.208,0.6585,2485.4,1609.2,78.2,107.6,False,81.457,77.357,16.36,95.73,8540,0.292,0.4378,B
RSW,Copper,Cu,Aluminum,Al,184.7,Nickel-plated,2674.97,,,764.49,240.5,,,1.2,67.8,8.22,,391.334,5.964,27.94,8.964,3.46,128.3,0.313,0.2214,4863.5,3184.3,73.7,97.9,True,92.962,160.339,14.05,94.6,8064,0.249,0.4841,A
USW,Copper,Cu,Aluminum,Al,97.0,Carbon-coated,2565.16,,30.49,243.75,104.1,,,64.1,73.9,13.13,,169.785,4.463,15.642,13.106,3.145,172.4,0.195,0.5551,2495.8,1641.4,56.4,93.3,False,18.566,78.724,14.29,85.49,7316,0.316,0.5145,B
USW,Copper,Cu,Aluminum,Al,127.9,Oxide,2195.69,,25.43,536.03,493.1,,,101.4,77.6,8.36,,658.146,6.0,28.274,9.176,7.034,264.7,0.54,0.4965,3101.4,1974.3,82.4,102.0,True,64.112,316.402,20.26,76.04,5722,0.272,0.6533,B
RSW,Copper,Cu,Copper,Cu,74.9,Bare,6306.13,,,1107.92,359.9,,,16.2,10.8,21.91,,1445.914,6.0,28.274,5.784,8.861,252.7,1.022,0.3262,4086.3,2646.5,82.7,101.2,True,50.578,732.64,18.57,87.79,8331,0.28,0.601,B
Laser,Copper,Cu,StainlessSteel,SS304,132.6,Nickel-plated,313.18,7.9888,,171.68,2491.1,47.491,261.25,1.0,10.9,11.16,6.5945,2547.703,6.0,28.274,8.221,12.0,458.1,2.292,0.2807,3376.6,2216.5,68.1,129.0,True,15.383,1248.381,20.1,77.76,8109,0.378,0.8529,B
Laser,Copper,Cu,Copper,Cu,91.0,Anodized,2387.74,10.3928,,181.52,2041.1,97.434,175.127,110.2,22.1,13.62,24.5061,4410.143,6.0,28.274,20.906,12.0,552.1,2.342,0.9352,2609.7,1713.1,35.4,119.1,False,13.33,1759.29,34.82,67.77,6489,0.598,0.9168,C
USW,Copper,Cu,Aluminum,Al,195.0,Bare,1913.33,,16.55,1033.47,455.9,,,14.6,36.0,6.7,,487.314,6.0,28.274,5.488,3.582,149.7,0.363,0.1284,5329.4,3453.6,83.8,94.5,True,154.334,194.474,9.83,97.79,9552,0.205,0.3465,A
USW,Nickel,Ni,Aluminum,Al,78.1,Bare,1523.44,,31.38,826.84,360.5,,,41.9,16.6,7.94,,351.986,6.0,28.274,6.042,3.807,219.6,0.596,0.2243,5401.9,3542.0,84.4,98.0,True,104.14,266.002,6.47,97.24,8687,0.144,0.415,A
Laser,Copper,Cu,Copper,Cu,162.7,Oxide,2136.32,,,206.06,352.1,9.723,,39.7,34.5,17.84,219.7255,451.33,6.0,28.274,14.582,2.285,158.1,0.263,0.6434,5736.7,3760.2,56.8,109.7,False,11.551,142.054,12.85,96.84,7603,0.396,0.5289,A
Laser,Copper,Cu,Aluminum,Al,178.6,Tin-plated,1776.36,4.858,,640.74,1717.3,89.23,176.95,92.9,19.7,22.78,19.9077,2420.756,6.0,28.274,5.685,12.0,403.8,1.469,0.2737,3388.9,2209.0,70.2,110.2,True,28.132,954.676,20.65,73.38,7547,0.333,0.7521,C
RSW,Aluminum,Al,Aluminum,Al,111.7,Tin-plated,5374.83,,,1750.2,68.7,,,13.5,27.1,17.77,,231.523,5.312,22.163,12.519,1.93,140.5,0.306,0.2708,3892.6,2553.4,68.9,79.2,False,98.487,134.844,13.65,97.96,9426,0.326,0.4299,A
USW,Nickel,Ni,Copper,Cu,142.0,Nickel-plated,1733.3,,39.14,317.73,160.0,,,65.6,63.7,18.13,,189.726,4.589,16.54,7.327,1.905,178.7,0.222,0.3318,3501.2,2292.2,85.8,112.7,True,17.524,85.832,11.34,96.24,9413,0.197,0.2517,A
RSW,Copper,Cu,Copper,Cu,82.8,Nickel-plated,2405.32,,,1607.08,333.3,,,98.9,32.9,7.42,,537.713,6.0,28.274,5.81,4.702,241.9,0.421,0.0945,5581.4,3674.2,91.2,102.6,True,216.615,264.85,10.89,91.38,8173,0.204,0.4234,A
RSW,Nickel,Ni,Copper,Cu,220.3,Carbon-coated,6993.83,,,1454.31,384.2,,,53.8,27.5,17.71,,1871.508,6.0,28.274,5.79,9.672,358.2,1.393,0.3314,3499.6,2306.8,71.5,122.2,True,82.116,795.866,14.69,84.32,8780,0.27,0.6958,B
Laser,Copper,Cu,Aluminum,Al,186.1,Bare,442.44,4.4991,,785.79,1985.8,108.844,97.067,72.9,55.8,5.42,4.0649,874.07,6.0,28.274,6.801,7.236,245.4,0.599,0.2881,3222.1,2107.0,80.2,97.0,True,144.898,356.834,16.59,83.93,7380,0.292,0.568,B
RSW,Aluminum,Al,Aluminum,Al,101.9,Nickel-plated,5802.68,,,2140.44,318.2,,,63.1,28.4,11.16,,1299.478,6.0,28.274,4.296,10.037,367.6,1.39,0.1083,3445.7,2242.1,80.4,99.6,True,191.804,781.421,12.9,83.0,8326,0.266,0.6426,B
USW,Copper,Cu,Aluminum,Al,105.3,Nickel-plated,2466.69,,19.11,906.94,396.2,,,63.6,74.3,4.36,,559.847,6.0,28.274,7.081,6.181,220.5,0.501,0.1803,3560.1,2305.7,87.5,106.1,True,208.251,289.084,16.17,84.49,6926,0.244,0.5354,B
USW,Copper,Cu,Aluminum,Al,105.7,Bare,1701.46,,23.14,603.02,578.7,,,47.8,16.4,18.99,,586.106,6.0,28.274,3.738,5.922,206.0,0.509,0.3353,4102.5,2665.1,93.1,86.9,True,31.759,294.666,9.31,88.31,7333,0.193,0.4351,B
RSW,StainlessSteel,SS304,Nickel,Ni,238.8,Nickel-plated,4204.68,,,1717.69,338.7,,,78.8,56.8,24.32,,1017.846,6.0,28.274,4.858,8.637,471.6,1.709,0.26,4001.0,2624.2,84.9,126.3,True,70.624,639.764,9.84,82.63,9631,0.258,0.5467,B
USW,Aluminum,Al,Aluminum,Al,170.3,Bare,1163.25,,50.56,473.16,353.3,,,33.4,49.2,8.22,,307.265,5.893,27.274,7.835,2.142,164.8,0.333,0.2786,5576.1,3578.2,87.1,88.9,True,57.528,150.677,12.12,98.6,10013,0.274,0.2859,A
RSW,StainlessSteel,SS304,Nickel,Ni,96.0,Bare,7406.37,,,567.76,314.6,,,54.1,58.5,19.01,,1350.694,6.0,28.274,9.502,12.0,716.4,3.158,0.3556,3588.3,2347.5,66.2,137.2,True,29.874,1209.034,18.21,76.69,6986,0.395,0.813,B
Laser,Aluminum,Al,Aluminum,Al,108.6,Bare,1045.02,7.5593,,942.14,1647.3,19.343,251.482,4.0,54.7,9.42,54.0267,2285.464,6.0,28.274,10.015,12.0,463.3,2.334,0.2286,3010.0,1947.0,60.2,99.3,True,100.018,1344.754,20.81,77.02,8331,0.391,0.8375,B
Laser,Aluminum,Al,Aluminum,Al,45.6,Tin-plated,1908.98,9.0944,,379.06,1001.9,38.633,200.188,43.9,55.7,16.41,49.4135,1877.189,6.0,28.274,11.782,12.0,480.0,2.193,0.4049,2842.0,1854.2,54.0,102.6,True,23.1,1260.483,16.15,74.67,6628,0.485,0.8076,C
USW,Copper,Cu,Aluminum,Al,80.5,Tin-plated,1859.29,,31.68,706.21,467.0,,,93.4,50.2,8.86,,558.045,6.0,28.274,8.018,6.84,256.0,0.536,0.1587,3207.5,2103.4,80.5,100.2,True,79.723,313.596,14.49,82.17,7366,0.269,0.5839,B
RSW,Nickel,Ni,Copper,Cu,149.1,Nickel-plated,3978.69,,,1033.79,286.5,,,27.8,13.5,11.19,,790.585,6.0,28.274,6.703,5.31,226.8,0.748,0.2311,4345.7,2771.3,83.3,110.5,True,92.378,404.719,12.16,93.1,7758,0.232,0.4417,A
USW,Aluminum,Al,Aluminum,Al,88.6,Oxide,1534.18,,35.01,580.24,330.3,,,3.1,55.8,17.04,,335.052,6.0,28.274,7.367,2.795,150.5,0.431,0.642,5527.5,3629.0,83.9,82.8,True,34.042,209.23,11.85,99.98,9269,0.249,0.3331,A
USW,Nickel,Ni,Copper,Cu,142.5,Tin-plated,1348.46,,44.13,789.5,249.2,,,41.6,17.2,21.71,,239.239,5.443,23.269,5.784,2.328,165.3,0.286,0.2428,5235.3,3377.6,78.4,108.8,True,36.368,124.836,7.34,100.0,9806,0.156,0.2902,A
Laser,Aluminum,Al,Aluminum,Al,187.2,Bare,281.76,,,340.58,1532.5,52.239,,86.6,27.1,17.33,5.3937,259.075,4.729,17.566,10.331,2.898,206.0,0.26,0.5124,3142.2,2035.2,74.5,83.2,True,19.647,107.127,9.68,89.28,7958,0.31,0.4737,B
RSW,Aluminum,Al,Aluminum,Al,102.9,Nickel-plated,4987.05,,,2261.21,238.9,,,106.7,55.8,23.97,,804.457,6.0,28.274,5.497,7.38,329.1,0.888,0.1688,3370.2,2152.8,90.3,96.5,True,94.317,482.195,11.55,79.44,8506,0.248,0.5606,B
RSW,StainlessSteel,SS304,Nickel,Ni,68.6,Oxide,4593.48,,,2300.75,417.7,,,114.0,61.9,24.63,,1213.25,6.0,28.274,16.234,12.0,793.7,3.252,0.3533,2946.4,1893.2,46.1,146.6,False,93.431,1245.743,30.64,67.69,6211,0.522,0.9087,C
USW,Aluminum,Al,Aluminum,Al,190.9,Bare,1945.06,,29.43,466.85,171.6,,,27.6,67.1,16.56,,210.369,4.545,16.226,12.122,1.723,143.0,0.235,0.4712,2829.6,1803.7,71.3,80.7,False,28.198,92.591,10.42,91.52,8762,0.274,0.485,A
Laser,StainlessSteel,SS304,Nickel,Ni,45.3,Nickel-plated,2018.4,,,765.38,201.0,31.209,,106.6,72.2,23.2,64.6732,243.447,6.0,28.274,10.505,4.846,324.2,0.766,0.3483,4613.9,3018.5,74.9,120.9,True,32.994,269.516,16.34,87.42,6753,0.29,0.5636,B
USW,Copper,Cu,Copper,Cu,177.2,Bare,1767.1,,33.0,833.44,491.0,,,74.2,45.8,13.69,,563.932,6.0,28.274,4.144,3.724,205.9,0.348,0.2469,6500.0,4212.3,88.4,99.8,True,60.868,208.258,10.7,98.16,9452,0.153,0.3534,A
RSW,Copper,Cu,Copper,Cu,162.1,Bare,1705.35,,,1524.29,202.0,,,6.5,60.9,13.25,,244.799,4.632,16.852,8.506,1.536,115.3,0.201,0.2845,3829.0,2471.1,72.9,104.0,True,115.016,94.158,12.04,97.68,10348,0.184,0.3174,A
RSW,Nickel,Ni,Copper,Cu,77.4,Tin-plated,4494.91,,,650.29,162.3,,,38.4,53.9,7.51,,505.681,6.0,28.274,4.679,4.53,216.1,0.618,0.2196,5047.6,3301.0,88.0,115.1,True,86.578,325.813,11.8,98.3,9321,0.17,0.3487,A
Laser,Copper,Cu,Aluminum,Al,122.1,Bare,1168.96,0.4088,,580.6,2226.7,90.465,104.888,61.8,69.6,9.26,12.9217,1599.974,6.0,28.274,5.739,12.0,333.1,1.22,0.336,3415.8,2247.3,69.6,108.3,True,62.682,783.127,23.73,73.04,8137,0.328,0.6825,C
Laser,Nickel,Ni,Copper,Cu,249.0,Bare,2381.04,,,390.73,2616.5,52.874,,2.3,52.3,18.51,45.0321,3738.061,6.0,28.274,10.16,12.0,450.3,2.272,0.4867,3157.2,2031.9,62.7,130.2,True,21.105,1328.877,17.12,76.94,7068,0.466,0.8508,B
USW,Copper,Cu,Aluminum,Al,215.9,Carbon-coated,2025.54,,52.47,360.81,106.4,,,20.5,72.9,12.01,,163.443,3.994,12.529,11.681,1.695,124.3,0.167,0.4509,2187.2,1436.0,70.7,87.4,True,30.045,59.588,17.06,89.77,8340,0.35,0.3944,B
USW,Copper,Cu,Aluminum,Al,207.9,Bare,957.35,,40.53,786.99,115.7,,,30.8,73.6,4.21,,76.647,3.099,7.544,15.799,1.471,127.6,0.123,0.1668,1153.7,754.8,58.1,96.4,False,186.802,29.623,14.67,87.88,8148,0.336,0.5454,B
RSW,Copper,Cu,StainlessSteel,SS304,205.2,Tin-plated,5552.47,,,2180.88,179.6,,,97.0,28.9,6.44,,665.761,6.0,28.274,4.982,5.266,279.8,0.639,0.08,4610.6,2995.2,84.1,107.2,True,338.689,315.35,10.25,90.76,8385,0.169,0.4037,A
Laser,StainlessSteel,SS304,Nickel,Ni,202.3,Bare,1757.07,2.2751,,999.03,1733.0,11.723,58.348,57.7,34.0,19.92,149.8816,1919.056,6.0,28.274,11.54,12.0,770.5,3.43,0.4541,3344.0,2181.3,64.7,144.0,True,50.14,1315.62,19.42,76.25,6638,0.364,0.8983,B
RSW,Nickel,Ni,Copper,Cu,169.0,Oxide,4424.36,,,2129.33,283.3,,,45.7,26.0,21.15,,844.767,6.0,28.274,5.936,5.515,245.9,0.755,0.4138,4266.7,2754.8,93.0,108.8,True,100.663,409.151,14.88,92.38,7517,0.21,0.4585,A
RSW,Copper,Cu,Copper,Cu,112.1,Bare,3001.19,,,328.76,298.1,,,90.7,27.6,17.39,,525.891,6.0,28.274,7.493,3.425,221.8,0.344,0.4833,6200.9,4035.2,72.8,109.2,True,18.901,205.663,8.4,95.39,9002,0.203,0.3843,A
RSW,Copper,Cu,StainlessSteel,SS304,76.4,Bare,6733.38,,,2057.83,494.0,,,114.3,23.3,24.86,,2119.295,6.0,28.274,14.789,12.0,637.1,2.687,0.2076,2779.1,1812.9,47.3,132.3,False,82.783,1471.492,21.27,70.26,7643,0.452,0.936,C
Laser,Nickel,Ni,Copper,Cu,41.2,Bare,1711.76,,,354.72,2977.3,64.257,,5.2,13.9,12.18,26.6394,3057.836,6.0,28.274,12.882,12.0,678.0,3.5,0.4156,2967.3,1903.2,48.1,134.3,False,29.124,2163.539,21.58,74.32,6977,0.476,0.8752,C
USW,Aluminum,Al,Aluminum,Al,78.7,Tin-plated,2071.66,,44.56,634.26,459.9,,,16.5,57.0,7.52,,680.474,6.0,28.274,5.017,5.25,228.2,0.823,0.2019,4359.2,2870.0,84.2,80.6,True,84.314,443.278,10.04,95.57,9398,0.235,0.444,A
RSW,StainlessSteel,SS304,Nickel,Ni,37.3,Bare,6988.09,,,1854.01,415.9,,,77.3,60.1,9.23,,1965.787,6.0,28.274,25.139,12.0,1200.0,3.5,0.1073,2432.8,1573.6,20.6,145.1,False,200.956,2285.158,29.23,65.42,7141,0.726,0.9592,C
Laser,Copper,Cu,StainlessSteel,SS304,209.6,Nickel-plated,2498.98,11.4267,,264.89,2808.4,72.862,238.53,3.5,58.0,16.94,34.2976,7272.677,6.0,28.274,29.216,12.0,946.4,3.5,0.3469,2232.3,1456.0,20.4,129.4,False,15.64,2899.986,33.75,66.01,6735,0.718,1.0,C
Laser,Nickel,Ni,Copper,Cu,76.7,Nickel-plated,1858.78,10.7185,,231.2,898.8,13.211,97.477,118.6,30.2,22.67,140.703,1378.076,6.0,28.274,2.165,10.164,402.6,1.268,0.2919,3858.0,2488.7,95.1,109.6,True,10.199,720.277,12.75,78.82,9173,0.203,0.5613,B
Laser,Aluminum,Al,Aluminum,Al,118.1,Nickel-plated,2245.06,11.3519,,976.81,859.9,90.77,105.727,25.3,19.0,16.81,24.7335,1571.194,6.0,28.274,2.859,10.192,361.6,1.583,0.157,3645.3,2376.9,86.8,104.6,True,58.095,896.867,14.48,85.09,9040,0.198,0.6016,B
Laser,Copper,Cu,Copper,Cu,76.9,Oxide,1508.42,9.7402,,242.97,2054.0,8.573,180.61,2.9,48.3,11.4,175.9544,3304.256,6.0,28.274,18.877,12.0,390.2,1.992,0.7523,2782.6,1821.5,38.8,115.1,False,21.307,1486.876,31.33,70.74,6526,0.564,0.8772,C
USW,Copper,Cu,Aluminum,Al,225.5,Oxide,1409.6,,42.28,878.61,422.9,,,110.5,12.6,17.8,,418.242,5.445,23.287,9.388,4.85,236.4,0.305,0.4505,3338.2,2161.4,70.2,104.7,True,49.365,154.955,12.51,82.1,5837,0.254,0.5198,B
RSW,StainlessSteel,SS304,Nickel,Ni,111.1,Tin-plated,7617.24,,,2092.65,395.5,,,83.6,35.9,6.21,,2120.677,6.0,28.274,16.414,12.0,1063.6,3.5,0.1078,2827.8,1852.6,45.8,148.9,False,337.055,1879.996,22.84,71.92,7601,0.532,0.9308,C
RSW,Nickel,Ni,Copper,Cu,92.9,Bare,2759.35,,,856.51,415.9,,,105.6,25.0,12.59,,771.219,6.0,28.274,6.822,7.075,322.3,0.856,0.318,3433.9,2244.8,79.0,116.8,True,68.049,470.566,14.83,81.4,7222,0.247,0.5684,B
Laser,Copper,Cu,Copper,Cu,58.6,Nickel-plated,830.15,3.9518,,899.51,2113.7,26.055,235.19,53.9,23.8,17.5,31.8611,1838.584,6.0,28.274,8.584,12.0,341.9,1.353,0.233,3744.2,2421.3,72.3,110.5,True,51.386,990.181,22.36,78.79,7743,0.359,0.8201,B
USW,StainlessSteel,SS304,Nickel,Ni,78.1,Bare,1695.72,,16.52,955.91,321.4,,,83.3,38.5,12.61,,304.382,6.0,28.274,4.859,4.644,316.2,0.849,0.2303,5437.8,3591.2,93.5,118.2,True,75.835,301.916,13.01,94.86,8699,0.162,0.3539,A
Laser,Nickel,Ni,Copper,Cu,219.2,Tin-plated,2548.86,,,456.51,1537.9,67.386,,78.4,66.4,17.63,37.8247,2352.015,6.0,28.274,4.224,12.0,419.6,1.619,0.3584,3677.5,2387.7,73.9,127.3,True,25.894,932.614,17.52,78.35,8494,0.256,0.7923,B
USW,Copper,Cu,Aluminum,Al,111.6,Bare,2489.58,,22.12,815.59,337.6,,,27.5,25.5,10.12,,495.591,6.0,28.274,4.961,4.867,175.5,0.445,0.1998,4587.4,2977.3,88.7,92.4,True,80.627,250.731,9.61,94.64,7722,0.16,0.3821,A
Laser,Aluminum,Al,Aluminum,Al,112.4,Nickel-plated,455.93,,,911.67,678.1,14.732,,11.4,30.4,18.75,30.9492,185.505,6.0,28.274,10.116,2.119,131.0,0.261,0.2847,5430.8,3515.3,73.0,87.1,True,48.623,107.815,12.27,100.0,10260,0.272,0.4152,A
Laser,StainlessSteel,SS304,Nickel,Ni,142.1,Nickel-plated,2503.95,6.698,,602.55,1328.9,112.886,75.295,102.1,75.9,23.55,22.1812,2264.657,6.0,28.274,17.147,12.0,993.9,3.5,0.3406,2771.6,1780.3,39.6,140.7,False,25.586,1693.858,25.51,70.96,7064,0.565,0.9031,C
Laser,Copper,Cu,Copper,Cu,214.5,Bare,1747.92,4.7662,,978.27,1622.1,7.466,60.186,59.5,32.5,14.01,234.121,1887.264,6.0,28.274,4.423,8.1,276.3,0.895,0.2613,4279.0,2793.5,84.8,106.5,True,69.842,634.185,14.05,86.41,8294,0.186,0.582,B
Laser,Aluminum,Al,Aluminum,Al,175.5,Bare,318.67,10.0755,,565.18,1031.8,44.002,140.53,109.6,55.9,22.73,7.2422,781.687,6.0,28.274,5.054,5.527,295.3,0.664,0.4198,4154.8,2721.2,86.3,79.2,True,24.869,348.507,8.94,86.26,8512,0.117,0.4683,B
Laser,StainlessSteel,SS304,Nickel,Ni,103.7,Tin-plated,1185.32,0.7468,,816.13,1811.7,81.116,143.482,5.7,25.0,22.36,14.6126,1366.083,6.0,28.274,9.495,12.0,683.0,3.238,0.2749,3545.6,2295.3,69.3,132.6,True,36.493,1240.534,21.08,77.9,7149,0.393,0.863,B
USW,Copper,Cu,Aluminum,Al,141.0,Bare,887.56,,25.07,523.65,374.9,,,5.3,60.5,19.94,,201.611,4.511,15.982,9.383,1.946,115.4,0.206,0.521,3052.8,1976.4,76.6,102.4,True,26.257,86.933,14.14,91.82,7877,0.287,0.3788,A
Laser,StainlessSteel,SS304,Nickel,Ni,46.0,Bare,1576.5,11.1869,,275.38,992.4,67.6,256.027,7.4,31.9,12.17,23.321,2075.612,6.0,28.274,15.801,12.0,1094.4,3.5,0.3392,2931.1,1898.3,51.6,142.9,False,22.635,2106.062,23.81,72.56,6307,0.529,0.9538,C
Laser,Copper,Cu,Copper,Cu,154.3,Tin-plated,830.34,,,518.26,2229.1,57.269,,16.3,46.1,8.03,14.4989,1110.544,6.0,28.274,4.777,5.362,193.6,0.641,0.2875,5215.4,3395.5,91.1,109.4,True,64.552,436.546,14.45,95.52,8307,0.199,0.3759,A
RSW,StainlessSteel,SS304,Nickel,Ni,205.1,Oxide,7832.64,,,1979.18,192.5,,,100.9,61.7,20.52,,970.837,6.0,28.274,5.466,9.499,503.8,1.763,0.4195,3946.3,2596.3,82.0,114.7,True,96.43,661.067,23.41,79.92,9463,0.296,0.6192,B
RSW,Copper,Cu,Aluminum,Al,126.4,Anodized,2719.65,,,1973.63,315.5,,,-10.0,59.0,23.76,,496.661,6.0,28.274,12.739,4.347,135.5,0.429,0.5954,3973.8,2603.6,73.6,103.0,False,83.081,239.854,20.77,90.07,5757,0.341,0.6143,B
RSW,StainlessSteel,SS304,Nickel,Ni,238.4,Bare,6695.97,,,799.42,397.9,,,31.2,35.9,7.11,,1639.63,6.0,28.274,7.795,11.829,609.5,2.706,0.2635,3712.0,2433.6,63.4,136.7,True,112.366,1031.475,21.16,78.84,8104,0.355,0.8343,B
RSW,StainlessSteel,SS304,Nickel,Ni,131.6,Bare,5904.07,,,1001.21,201.8,,,9.8,80.0,24.92,,780.766,6.0,28.274,6.109,7.488,407.2,1.734,0.4583,3909.1,2568.3,81.1,129.5,True,40.172,649.49,14.25,89.91,9168,0.258,0.571,B
Laser,StainlessSteel,SS304,Nickel,Ni,45.7,Anodized,1438.85,9.9187,,224.32,725.4,59.122,232.007,22.2,59.7,13.97,24.3368,1293.899,6.0,28.274,15.223,12.0,699.6,3.239,1.0443,3064.1,1976.6,54.3,140.5,False,16.057,1240.74,32.58,73.9,5299,0.464,0.867,C
RSW,Nickel,Ni,Copper,Cu,238.3,Carbon-coated,4482.54,,,2173.47,159.7,,,49.5,68.8,4.51,,516.963,6.0,28.274,8.052,3.076,196.3,0.428,0.1353,5615.6,3674.2,75.6,107.8,True,481.915,210.791,8.44,98.97,8930,0.204,0.3616,A
Laser,Copper,Cu,Aluminum,Al,136.1,Bare,2733.06,,,743.88,811.6,47.072,,100.8,67.9,20.07,58.0617,1330.835,6.0,28.274,6.478,11.9,335.3,0.988,0.3829,3329.9,2153.8,68.4,97.2,True,37.058,624.214,20.07,72.2,8062,0.32,0.7542,C
RSW,StainlessSteel,SS304,Nickel,Ni,241.2,Oxide,1991.82,,,2309.86,152.6,,,37.1,38.9,19.78,,190.75,5.224,21.436,13.593,1.807,183.5,0.384,0.3883,4191.5,2720.8,71.8,118.2,False,116.752,119.242,11.5,96.69,9126,0.365,0.5391,A
