date,disco,allocated_mw,peak_demand_mw,energy_delivered_mwh,load_rejection_mw,technical_losses_percent,commercial_losses_percent
2023-06-22,Kaduna,251.14,384.44,5131.31,78.27,19.56,22.31
2023-06-22,Kano,356.68,573.86,6740.0,58.42,14.36,21.8
2023-06-22,Port Harcourt,370.57,629.25,8122.34,61.49,9.1,33.47
2023-06-22,Yola,42.91,61.62,737.41,7.2,21.48,35.11
2023-06-23,Abuja,401.35,513.94,6921.23,159.6,19.15,28.55
2023-06-23,Benin,265.85,453.03,5753.13,27.9,11.18,31.37
2023-06-23,Eko,507.99,909.04,10562.34,196.57,11.42,36.6
2023-06-23,Enugu,332.92,597.17,5908.01,84.86,21.48,25.82
2023-06-23,Ibadan,383.24,686.7,7416.47,107.78,8.93,36.06
2023-06-23,Ikeja,661.33,953.92,11174.57,183.52,8.22,15.03
2023-06-23,Jos,109.21,143.43,1960.41,32.32,8.91,22.84
2023-06-23,Kaduna,188.87,292.38,3922.84,59.75,12.34,17.23
2023-06-23,Kano,245.85,357.88,5525.43,40.64,12.36,17.52
2023-06-23,Port Harcourt,326.62,525.18,6747.2,117.04,16.27,18.36
2023-06-23,Yola,32.95,52.64,674.87,8.55,19.61,30.93
2023-06-24,Abuja,640.51,1067.83,11716.36,194.37,23.34,24.64
2023-06-24,Benin,394.73,645.33,6772.44,108.33,10.21,39.18
2023-06-24,Eko,853.41,1080.28,14960.76,237.54,13.86,15.87
2023-06-24,Enugu,526.83,754.8,9170.27,179.43,23.56,33.91
2023-06-24,Ibadan,627.73,834.81,11538.53,102.04,21.01,38.7
2023-06-24,Ikeja,997.52,1724.6,20581.09,215.76,15.24,16.88
2023-06-24,Jos,134.16,216.97,2606.76,35.64,17.48,21.93
2023-06-24,Kaduna,309.94,459.47,5929.34,107.3,15.67,30.09
2023-06-24,Kano,465.66,800.81,10310.83,84.28,8.59,21.53
2023-06-24,Port Harcourt,437.21,763.2,9048.24,54.44,10.3,18.89
2023-06-24,Yola,54.07,88.74,1187.24,20.66,11.43,22.74
2023-06-25,Abuja,413.79,723.63,8379.49,133.02,16.33,15.72
2023-06-25,Benin,219.1,333.64,4625.85,36.06,20.27,35.27
2023-06-25,Eko,525.85,866.51,10108.94,159.6,20.99,39.8
2023-06-25,Enugu,343.38,496.74,6110.0,55.36,19.79,37.93
2023-06-25,Ibadan,383.57,501.67,7100.02,90.72,12.94,20.84
2023-06-25,Ikeja,694.03,836.1,13905.18,234.67,12.53,30.08
2023-06-25,Jos,113.5,180.8,2210.38,23.15,22.21,33.96
2023-06-25,Kaduna,204.46,257.99,3523.07,26.23,17.91,16.29
2023-06-25,Kano,273.97,452.58,5086.59,90.13,20.67,21.15
2023-06-25,Port Harcourt,346.32,570.96,6644.04,56.49,16.86,38.03
2023-06-25,Yola,37.52,48.91,783.96,8.56,18.06,33.35
2023-06-26,Abuja,562.95,919.46,11535.01,81.76,22.21,38.4
2023-06-26,Benin,267.43,399.26,4908.23,87.28,20.27,18.52
2023-06-26,Eko,715.85,936.74,15450.49,169.72,13.58,18.96
2023-06-26,Enugu,385.99,616.47,7759.3,52.74,9.92,16.81
2023-06-26,Ibadan,506.1,823.49,8679.9,135.68,9.44,37.59
2023-06-26,Ikeja,865.98,1401.97,19360.86,297.41,22.09,29.24
2023-06-26,Jos,121.14,161.2,2272.93,34.95,10.94,21.47
2023-06-26,Kaduna,254.78,341.36,5180.1,96.04,20.72,31.66
2023-06-26,Kano,351.5,524.71,6298.69,129.5,12.23,17.28
2023-06-26,Port Harcourt,414.8,541.47,7894.3,45.0,10.33,19.33
2023-06-26,Yola,37.14,59.2,810.52,7.87,22.87,20.33
2023-06-27,Abuja,409.67,644.14,7914.48,116.34,20.95,28.64
2023-06-27,Benin,277.16,488.13,5153.7,57.58,20.2,30.28
2023-06-27,Eko,516.86,736.88,10134.0,116.71,11.03,38.11
2023-06-27,Enugu,411.36,612.44,8589.31,151.87,10.31,21.26
2023-06-27,Ibadan,424.86,713.51,7230.0,167.91,15.73,23.98
2023-06-27,Ikeja,643.74,839.83,13872.28,248.89,15.03,38.81
2023-06-27,Jos,125.52,186.85,2616.31,28.93,17.5,16.45
2023-06-27,Kaduna,242.28,298.42,5258.1,84.19,12.03,23.09
2023-06-27,Kano,303.37,472.65,5619.62,84.26,13.06,16.39
2023-06-27,Port Harcourt,291.99,368.11,6293.43,113.42,15.26,27.82
2023-06-27,Yola,34.09,52.19,602.38,9.66,23.87,19.89
2023-06-28,Abuja,505.12,719.95,8821.65,103.92,10.95,24.33
2023-06-28,Benin,335.29,462.82,6953.87,125.95,14.81,19.81
2023-06-28,Eko,686.04,1174.77,13878.44,162.25,10.54,26.24
2023-06-28,Enugu,458.5,809.67,10134.95,57.39,16.78,20.63
2023-06-28,Ibadan,525.79,907.58,10497.52,105.3,11.53,35.01
2023-06-28,Ikeja,917.08,1358.04,16603.61,183.67,24.32,28.0
2023-06-28,Jos,142.95,216.27,3069.76,28.88,11.04,29.62
2023-06-28,Kaduna,309.29,503.41,6832.8,65.37,9.28,38.96
2023-06-28,Kano,385.25,606.37,8012.41,101.69,11.49,33.88
2023-06-28,Port Harcourt,482.31,738.79,9516.57,64.72,9.43,23.49
2023-06-28,Yola,46.33,82.1,996.11,13.8,16.8,19.18
2023-06-29,Abuja,629.04,795.2,12431.54,227.84,23.08,15.27
2023-06-29,Benin,425.41,579.79,7246.37,150.74,22.69,29.91
2023-06-29,Eko,835.16,1409.65,17970.92,306.53,17.4,39.19
2023-06-29,Enugu,625.68,794.56,13700.61,156.39,14.59,30.33
2023-06-29,Ibadan,519.27,780.92,11437.16,85.18,15.25,38.49
2023-06-29,Ikeja,959.3,1357.42,18651.82,245.42,18.74,35.02
2023-06-29,Jos,161.04,272.23,3221.1,32.46,19.19,32.94
2023-06-29,Kaduna,332.46,410.24,5924.19,61.7,12.8,31.84
2023-06-29,Kano,372.74,616.28,6855.38,71.94,16.97,20.4
2023-06-29,Port Harcourt,546.69,684.03,10641.98,193.98,18.47,22.31
2023-06-29,Yola,53.17,86.34,1203.67,19.56,13.82,39.95
2023-06-30,Abuja,309.89,525.04,5576.96,36.64,12.03,25.65
2023-06-30,Benin,225.18,354.57,4104.1,56.52,23.75,35.38
2023-06-30,Eko,427.38,764.73,8996.98,50.74,8.6,19.21
2023-06-30,Enugu,321.44,421.17,6386.73,41.14,23.66,23.6
2023-06-30,Ibadan,371.49,656.39,6254.64,88.87,8.42,37.72
2023-06-30,Ikeja,544.57,677.97,9509.06,117.11,23.98,32.32
2023-06-30,Jos,100.22,142.3,1709.64,39.31,8.29,38.69
2023-06-30,Kaduna,173.41,209.15,3630.4,68.35,24.42,19.02
2023-06-30,Kano,217.68,335.09,4489.47,70.06,11.08,38.98
2023-06-30,Port Harcourt,282.06,481.82,5652.58,63.26,24.61,29.55
2023-06-30,Yola,33.4,59.18,696.44,8.84,8.06,16.0
2023-07-01,Abuja,380.67,514.99,7091.7,79.19,15.15,17.47
2023-07-01,Benin,211.49,339.31,4234.92,49.33,18.79,35.69
2023-07-01,Eko,513.92,814.4,11574.3,180.84,15.24,31.12
2023-07-01,Enugu,316.28,485.91,7175.86,80.81,23.77,25.18
2023-07-01,Ibadan,442.89,685.38,7552.8,122.25,12.67,15.81
2023-07-01,Ikeja,691.06,943.6,14912.61,128.86,11.3,39.35
2023-07-01,Jos,100.7,157.18,2060.37,27.0,23.55,31.86
2023-07-01,Kaduna,204.06,350.46,3649.88,53.72,24.16,30.63
2023-07-01,Kano,306.81,488.49,6699.61,117.62,12.64,19.24
2023-07-01,Port Harcourt,313.68,508.51,5697.37,31.75,13.83,39.22
2023-07-01,Yola,37.07,53.41,665.6,7.67,10.89,17.66
2023-07-02,Abuja,726.38,943.18,12440.82,144.49,15.85,20.12
2023-07-02,Benin,346.72,457.85,7435.54,108.79,18.79,24.68
2023-07-02,Eko,886.97,1580.34,15825.25,148.04,16.94,17.28
2023-07-02,Enugu,516.64,800.32,10297.98,102.95,17.22,38.97
2023-07-02,Ibadan,528.26,841.46,9012.28,63.35,17.38,17.62
2023-07-02,Ikeja,812.18,1058.2,16397.27,252.59,11.44,31.71
2023-07-02,Jos,142.95,224.16,2754.98,42.33,24.92,38.45
2023-07-02,Kaduna,269.02,465.74,4626.78,103.82,12.79,24.55
2023-07-02,Kano,369.73,468.58,7823.64,141.72,18.38,32.9
2023-07-02,Port Harcourt,511.27,694.15,8728.09,51.41,13.96,21.04
2023-07-02,Yola,45.75,59.83,802.83,17.13,10.38,28.44
2023-07-03,Abuja,544.95,686.33,10197.54,62.88,14.73,19.71
2023-07-03,Benin,319.6,516.37,6389.58,73.59,14.58,36.04
2023-07-03,Eko,615.8,1010.25,13144.28,139.02,13.05,26.76
2023-07-03,Enugu,393.57,483.13,6875.53,61.45,16.57,36.23
2023-07-03,Ibadan,454.0,799.53,10228.31,176.0,22.24,24.1
2023-07-03,Ikeja,703.46,1084.23,14176.14,249.72,24.93,27.7
2023-07-03,Jos,128.24,168.19,2158.09,32.41,17.44,35.62
2023-07-03,Kaduna,269.34,471.3,5539.82,94.83,10.52,36.38
2023-07-03,Kano,377.46,491.51,6771.17,142.66,8.55,26.56
2023-07-03,Port Harcourt,380.87,609.03,8317.42,79.26,15.26,39.55
2023-07-03,Yola,48.65,84.56,945.31,8.28,15.0,32.9
2023-07-04,Abuja,365.78,449.17,7093.95,127.38,8.42,31.88
2023-07-04,Benin,258.88,347.46,5426.64,101.62,24.36,20.87
2023-07-04,Eko,432.16,557.04,9080.66,137.31,19.46,23.4
2023-07-04,Enugu,294.93,456.68,5810.68,93.98,15.5,23.47
2023-07-04,Ibadan,337.78,448.2,6213.35,43.39,13.9,15.91
2023-07-04,Ikeja,533.81,879.75,10010.44,160.39,20.19,29.53
2023-07-04,Jos,111.72,135.5,2372.06,43.31,22.66,19.2
2023-07-04,Kaduna,186.21,242.72,3800.15,58.41,13.39,28.49
2023-07-04,Kano,276.89,402.26,6070.47,91.78,9.1,30.53
2023-07-04,Port Harcourt,271.23,416.2,6113.84,98.65,14.88,22.29
2023-07-04,Yola,30.13,45.78,526.79,7.98,8.02,23.1
2023-07-05,Abuja,486.2,795.59,9188.16,62.16,16.79,20.34
2023-07-05,Benin,251.2,427.35,5148.37,72.88,17.2,38.18
2023-07-05,Eko,601.47,906.79,11208.1,143.08,11.17,30.91
2023-07-05,Enugu,354.99,447.99,6384.87,86.58,23.09,29.16
2023-07-05,Ibadan,411.75,577.85,8329.03,96.44,19.21,16.26
2023-07-05,Ikeja,637.69,878.47,11961.15,247.6,11.11,22.78
2023-07-05,Jos,106.81,183.48,2061.46,34.52,22.56,22.75
2023-07-05,Kaduna,206.14,291.46,4493.2,23.36,13.24,31.99
2023-07-05,Kano,289.56,423.27,5802.74,46.12,15.32,27.54
2023-07-05,Port Harcourt,357.94,485.54,7877.12,104.97,8.35,33.12
2023-07-05,Yola,30.55,54.95,673.24,5.78,12.38,24.54
2023-07-06,Abuja,448.97,624.5,9215.92,67.02,22.38,35.31
2023-07-06,Benin,270.41,462.84,4943.83,28.47,18.53,26.45
2023-07-06,Eko,595.32,1035.62,13465.9,172.84,20.99,17.1
2023-07-06,Enugu,349.44,573.06,6775.07,81.7,13.25,30.18
2023-07-06,Ibadan,387.53,610.8,6914.55,46.17,13.62,20.78
2023-07-06,Ikeja,782.0,964.18,13966.19,206.93,16.18,16.15
2023-07-06,Jos,99.46,178.32,2064.09,20.85,16.0,21.66
2023-07-06,Kaduna,222.56,353.75,4917.92,34.55,22.29,18.04
2023-07-06,Kano,284.62,347.9,5022.12,106.79,15.81,16.94
2023-07-06,Port Harcourt,398.43,688.24,8497.71,151.42,11.74,35.91
2023-07-06,Yola,41.12,70.81,887.46,8.39,21.16,21.56
2023-07-07,Abuja,404.64,712.58,7504.39,103.66,14.65,39.0
2023-07-07,Benin,254.27,423.89,5576.69,58.65,14.43,33.69
2023-07-07,Eko,644.23,1064.88,11700.93,236.1,14.59,29.41
2023-07-07,Enugu,420.15,551.67,9036.09,117.16,23.19,19.3
2023-07-07,Ibadan,410.36,697.49,6941.4,54.85,24.84,22.01
2023-07-07,Ikeja,786.0,1029.28,14907.71,256.13,19.18,29.53
2023-07-07,Jos,115.67,197.35,2106.36,26.92,10.64,29.9
2023-07-07,Kaduna,212.13,297.05,4163.57,22.92,9.56,32.15
2023-07-07,Kano,299.2,514.29,6273.72,30.65,18.48,17.34
2023-07-07,Port Harcourt,372.92,669.36,7453.62,113.68,12.03,25.94
2023-07-07,Yola,42.3,55.01,777.98,9.88,20.11,24.4
2023-07-08,Abuja,560.66,797.53,11803.98,94.08,19.16,19.11
2023-07-08,Benin,322.75,410.74,7223.19,85.7,21.54,23.32
2023-07-08,Eko,820.08,1227.64,18430.81,265.93,20.42,16.16
2023-07-08,Enugu,539.86,799.1,12075.06,95.66,12.59,25.28
2023-07-08,Ibadan,540.08,689.96,11851.74,144.46,22.64,35.78
2023-07-08,Ikeja,894.87,1367.94,15480.67,335.2,14.87,24.84
2023-07-08,Jos,150.14,221.66,2749.09,31.9,21.6,35.86
2023-07-08,Kaduna,300.41,445.03,6621.93,34.79,23.12,20.48
2023-07-08,Kano,448.34,694.72,9019.53,160.42,9.73,23.68
2023-07-08,Port Harcourt,484.23,816.79,8763.98,165.07,14.79,19.72
2023-07-08,Yola,57.33,71.92,1140.14,6.83,14.06,30.03
2023-07-09,Abuja,511.77,745.86,9293.98,121.17,24.21,36.26
2023-07-09,Benin,274.61,334.44,6151.63,70.86,17.14,34.52
2023-07-09,Eko,621.93,926.15,14063.13,187.6,10.61,18.33
2023-07-09,Enugu,400.08,664.14,7430.35,42.57,24.05,19.24
2023-07-09,Ibadan,411.88,552.85,7500.35,93.33,23.65,36.98
2023-07-09,Ikeja,780.03,1128.35,15702.1,134.97,8.89,38.48
2023-07-09,Jos,119.33,157.4,2343.0,29.53,8.31,18.7
2023-07-09,Kaduna,253.79,408.66,4611.47,57.59,17.47,37.21
2023-07-09,Kano,332.9,426.15,6569.93,107.86,9.87,25.62
2023-07-09,Port Harcourt,337.97,412.36,6657.15,64.03,22.37,30.05
2023-07-09,Yola,43.3,62.55,856.55,4.85,23.18,39.96
2023-07-10,Abuja,367.25,472.33,7626.31,109.6,22.41,33.8
2023-07-10,Benin,238.11,373.29,4983.6,60.44,16.09,31.13
2023-07-10,Eko,526.99,836.0,10791.25,166.4,18.93,27.99
2023-07-10,Enugu,364.21,535.27,6646.81,36.58,17.52,29.77
2023-07-10,Ibadan,433.71,614.52,8311.96,69.63,9.2,34.32
2023-07-10,Ikeja,574.98,900.05,12032.49,138.78,22.9,26.09
2023-07-10,Jos,96.93,168.42,2129.4,14.46,8.44,17.25
2023-07-10,Kaduna,193.95,345.89,3908.37,41.11,23.11,26.33
2023-07-10,Kano,260.98,460.56,5714.77,92.15,16.71,34.74
2023-07-10,Port Harcourt,280.93,433.74,6378.07,52.62,21.5,27.26
2023-07-10,Yola,29.77,49.35,530.23,8.62,9.46,38.67
2023-07-11,Abuja,410.79,524.78,9233.0,128.81,20.61,27.49
2023-07-11,Benin,259.07,327.99,5222.65,45.1,24.61,34.91
2023-07-11,Eko,544.79,703.22,11719.62,74.43,11.22,20.29
2023-07-11,Enugu,379.3,634.27,7087.48,47.56,15.9,33.7
2023-07-11,Ibadan,375.97,500.78,8453.07,145.22,24.84,35.19
2023-07-11,Ikeja,608.48,807.57,11464.61,118.92,24.26,34.73
2023-07-11,Jos,119.4,156.6,2657.46,41.59,10.78,36.78
2023-07-11,Kaduna,208.47,260.28,4323.86,61.74,9.61,22.97
2023-07-11,Kano,342.45,550.34,7253.32,56.12,9.34,21.92
2023-07-11,Port Harcourt,310.35,416.1,5572.88,84.55,13.58,35.51
2023-07-11,Yola,33.76,49.92,569.89,8.25,8.95,39.44
2023-07-12,Abuja,595.41,745.42,12119.3,195.07,11.24,29.21
2023-07-12,Benin,381.19,633.14,8240.56,138.68,23.94,25.14
2023-07-12,Eko,761.87,1275.68,15986.24,303.73,8.23,23.88
2023-07-12,Enugu,464.96,631.13,8432.07,145.41,9.44,33.54
2023-07-12,Ibadan,579.18,782.17,10608.8,167.18,20.96,36.91
2023-07-12,Ikeja,990.4,1761.85,20093.48,369.02,21.74,37.37
2023-07-12,Jos,127.42,226.75,2502.7,43.25,10.16,24.9
2023-07-12,Kaduna,278.12,382.41,4878.04,95.04,8.16,22.81
2023-07-12,Kano,359.23,558.04,6583.1,63.84,16.3,31.32
2023-07-12,Port Harcourt,397.0,518.21,7258.37,155.67,14.75,29.97
2023-07-12,Yola,45.91,68.6,791.64,5.07,15.97,24.97
2023-07-13,Abuja,423.64,760.74,8122.75,121.74,24.37,35.79
2023-07-13,Benin,231.4,380.07,4065.35,58.69,12.74,19.03
2023-07-13,Eko,490.24,626.83,10292.11,116.12,17.03,18.66
2023-07-13,Enugu,298.1,462.07,6769.9,38.42,12.86,36.74
2023-07-13,Ibadan,320.47,552.98,6391.94,71.3,13.26,22.43
2023-07-13,Ikeja,566.55,980.63,11978.39,170.48,21.58,21.43
2023-07-13,Jos,103.82,153.24,2231.5,20.01,18.93,37.06
2023-07-13,Kaduna,194.65,241.36,3872.73,39.67,19.43,38.78
2023-07-13,Kano,266.22,393.93,5518.11,34.89,12.31,37.97
2023-07-13,Port Harcourt,316.13,381.91,5699.18,96.37,20.99,36.0
2023-07-13,Yola,31.34,55.11,630.45,9.68,18.14,18.07
2023-07-14,Abuja,575.52,778.63,12478.2,164.36,22.25,27.89
2023-07-14,Benin,364.58,639.14,6204.18,130.09,11.92,36.22
2023-07-14,Eko,723.37,1119.87,16007.12,175.1,20.69,35.12
2023-07-14,Enugu,579.15,1016.52,11282.35,87.99,8.81,21.16
2023-07-14,Ibadan,531.18,815.24,9513.31,59.32,8.61,35.79
2023-07-14,Ikeja,1000.11,1415.0,22167.74,121.07,24.67,30.41
2023-07-14,Jos,146.83,236.02,3139.22,33.59,22.65,18.77
2023-07-14,Kaduna,302.94,380.52,5472.68,51.99,23.6,16.95
2023-07-14,Kano,423.2,643.03,9391.77,168.99,20.81,39.27
2023-07-14,Port Harcourt,528.62,939.85,11124.09,65.51,14.83,31.16
2023-07-14,Yola,51.66,70.46,1046.78,19.63,8.59,34.23
2023-07-15,Abuja,657.1,1155.47,14044.53,168.3,11.47,28.63
2023-07-15,Benin,363.26,631.13,7824.05,57.61,18.19,23.3
2023-07-15,Eko,614.86,811.7,10747.35,216.93,12.39,22.12
2023-07-15,Enugu,547.01,780.83,9221.17,101.28,10.03,17.57
2023-07-15,Ibadan,461.73,718.43,8281.61,96.21,22.65,25.61
2023-07-15,Ikeja,973.13,1458.49,18677.26,316.38,9.24,17.24
2023-07-15,Jos,150.78,224.99,3248.16,56.52,14.6,29.91
2023-07-15,Kaduna,288.47,516.06,6284.74,107.75,12.32,34.31
2023-07-15,Kano,357.49,473.76,8031.22,37.82,24.41,18.73
2023-07-15,Port Harcourt,474.07,647.37,8961.95,78.23,17.95,23.7
2023-07-15,Yola,50.34,60.88,865.12,6.54,15.12,35.37
2023-07-16,Abuja,578.49,893.55,12385.67,107.98,14.95,28.1
2023-07-16,Benin,325.4,395.56,5765.11,93.73,9.25,19.74
2023-07-16,Eko,744.98,928.78,13372.45,278.16,8.33,31.34
2023-07-16,Enugu,503.94,808.11,10246.21,84.18,22.4,27.3
2023-07-16,Ibadan,629.81,909.2,14301.88,208.56,24.42,27.86
2023-07-16,Ikeja,932.26,1541.29,20586.01,362.88,13.52,34.97
2023-07-16,Jos,143.02,218.44,2557.04,29.21,23.83,18.65
2023-07-16,Kaduna,325.67,506.67,5707.15,64.42,17.57,19.68
2023-07-16,Kano,455.3,811.94,8235.74,71.06,15.73,33.69
2023-07-16,Port Harcourt,439.06,532.1,8801.9,169.91,14.65,25.5
2023-07-16,Yola,59.55,96.28,1257.36,16.01,24.57,32.22
2023-07-17,Abuja,666.1,1093.12,12351.2,127.25,21.31,22.42
2023-07-17,Benin,373.53,504.13,8106.41,49.74,22.1,30.07
2023-07-17,Eko,711.84,1085.72,13165.56,140.26,13.98,16.58
2023-07-17,Enugu,600.12,731.49,12467.4,126.85,18.98,23.91
2023-07-17,Ibadan,606.17,992.62,12695.11,81.34,19.17,22.0
2023-07-17,Ikeja,809.5,1172.88,15705.24,194.4,19.98,22.72
2023-07-17,Jos,148.42,183.5,3105.09,40.13,13.94,32.63
2023-07-17,Kaduna,317.78,470.8,6313.57,92.44,19.22,22.22
2023-07-17,Kano,373.85,483.75,7714.84,135.28,14.96,19.24
2023-07-17,Port Harcourt,507.67,862.78,11211.12,143.19,22.63,15.39
2023-07-17,Yola,46.2,58.01,973.79,5.58,16.44,26.82
2023-07-18,Abuja,503.57,655.78,9524.96,167.31,8.52,31.82
2023-07-18,Benin,289.47,509.28,6385.0,56.68,17.97,16.93
2023-07-18,Eko,525.36,660.14,9819.62,190.47,13.9,29.05
2023-07-18,Enugu,370.13,546.07,8371.34,69.9,18.66,25.5
2023-07-18,Ibadan,360.75,538.81,7821.03,46.76,9.18,18.84
2023-07-18,Ikeja,733.74,1199.22,14814.28,176.44,23.1,34.17
2023-07-18,Jos,123.91,209.15,2559.44,29.42,22.7,38.15
2023-07-18,Kaduna,194.23,239.09,4380.43,35.57,22.85,24.72
2023-07-18,Kano,267.62,334.05,4747.24,46.82,16.3,32.54
2023-07-18,Port Harcourt,389.51,570.59,7754.75,99.93,17.17,27.94
2023-07-18,Yola,32.2,38.68,559.86,4.2,19.98,20.12
2023-07-19,Abuja,709.22,1266.33,15910.92,128.77,16.67,19.39
2023-07-19,Benin,400.25,693.66,8768.56,92.06,20.9,17.44
2023-07-19,Eko,677.17,1118.65,13104.76,269.97,9.65,36.39
2023-07-19,Enugu,520.53,882.98,11297.02,195.09,13.06,38.74
2023-07-19,Ibadan,515.85,644.39,10002.17,179.77,16.05,35.73
2023-07-19,Ikeja,1007.57,1335.7,22663.65,119.13,23.27,22.61
2023-07-19,Jos,157.11,228.35,2801.44,32.59,11.28,20.1
2023-07-19,Kaduna,284.71,425.19,6146.17,77.07,23.18,30.91
2023-07-19,Kano,442.74,708.63,8631.99,135.83,9.19,36.5
2023-07-19,Port Harcourt,510.59,687.84,10930.84,53.0,11.69,16.63
2023-07-19,Yola,56.77,93.87,1230.88,5.75,16.52,32.62
2023-07-20,Abuja,424.89,531.31,7600.46,103.14,19.11,18.65
2023-07-20,Benin,214.8,284.1,3916.21,36.08,14.72,31.34
2023-07-20,Eko,498.83,830.84,10533.02,68.82,8.83,36.95
2023-07-20,Enugu,296.14,381.72,5014.44,85.44,17.9,39.67
2023-07-20,Ibadan,416.0,601.75,7916.32,78.65,10.59,18.45
2023-07-20,Ikeja,542.65,688.33,9899.53,104.19,24.35,29.46
2023-07-20,Jos,116.53,165.87,2277.57,23.0,11.11,18.58
2023-07-20,Kaduna,230.46,413.0,3933.77,33.44,15.2,19.66
2023-07-20,Kano,260.01,332.15,5080.36,47.19,13.98,17.36
2023-07-20,Port Harcourt,298.39,534.1,5601.67,108.29,22.33,38.8
2023-07-20,Yola,36.83,58.78,808.12,4.52,15.87,39.73
2023-07-21,Abuja,672.79,1122.07,14834.53,209.88,20.93,28.08
2023-07-21,Benin,388.55,658.6,8494.94,117.3,13.18,15.89
2023-07-21,Eko,835.13,1295.85,15524.16,120.88,22.1,35.91
2023-07-21,Enugu,538.86,855.2,10236.22,103.04,8.15,35.84
2023-07-21,Ibadan,474.6,749.14,9408.71,122.45,23.75,15.79
2023-07-21,Ikeja,959.01,1180.77,16330.97,219.56,9.07,34.73
2023-07-21,Jos,149.03,181.43,2539.92,42.29,21.7,25.94
2023-07-21,Kaduna,300.28,504.44,6144.59,50.27,18.42,30.71
2023-07-21,Kano,421.59,662.95,9534.36,67.11,24.17,28.46
2023-07-21,Port Harcourt,466.02,587.04,8893.3,154.17,20.02,16.0
2023-07-21,Yola,49.93,62.56,1137.12,18.43,8.36,36.47
2023-07-22,Abuja,607.89,991.9,11825.12,180.28,13.79,23.06
2023-07-22,Benin,362.49,466.65,7897.55,74.17,14.8,37.35
2023-07-22,Eko,793.98,1212.05,17895.53,290.61,10.88,26.83
2023-07-22,Enugu,604.77,860.85,11508.5,95.86,9.94,33.51
2023-07-22,Ibadan,630.06,1122.39,13508.78,109.0,8.68,39.64
2023-07-22,Ikeja,908.09,1259.69,20192.1,250.21,11.65,37.23
2023-07-22,Jos,182.48,228.47,4009.82,39.63,16.91,37.87
2023-07-22,Kaduna,363.06,492.78,6563.12,45.08,17.55,15.34
2023-07-22,Kano,412.68,513.39,7936.44,46.21,22.2,20.24
2023-07-22,Port Harcourt,452.31,778.89,9624.05,74.95,9.22,32.89
2023-07-22,Yola,51.25,85.05,997.9,10.44,15.67,33.71
2023-07-23,Abuja,545.48,826.11,9271.57,131.2,23.05,24.04
2023-07-23,Benin,415.62,655.99,9311.86,135.97,9.76,20.78
2023-07-23,Eko,763.3,993.87,15090.11,184.27,24.26,25.84
2023-07-23,Enugu,570.59,1007.17,12588.29,92.78,16.43,23.69
2023-07-23,Ibadan,560.74,794.28,12200.73,132.13,16.9,39.56
2023-07-23,Ikeja,821.12,1225.75,17608.43,119.35,18.4,20.99
2023-07-23,Jos,175.04,244.41,3286.36,48.92,11.12,22.12
2023-07-23,Kaduna,307.45,434.17,6133.33,86.05,17.63,31.35
2023-07-23,Kano,396.19,505.49,8464.64,140.74,12.37,25.18
2023-07-23,Port Harcourt,472.8,718.65,9813.81,53.18,20.27,16.55
2023-07-23,Yola,52.06,88.32,1015.46,7.53,24.75,37.23
2023-07-24,Abuja,575.69,754.34,12923.46,149.51,22.49,23.55
2023-07-24,Benin,327.93,587.43,6536.04,46.63,11.73,27.05
2023-07-24,Eko,637.78,942.33,12317.76,212.89,14.03,39.56
2023-07-24,Enugu,445.63,692.77,7726.43,142.67,24.91,35.48
2023-07-24,Ibadan,551.17,821.71,12021.13,209.88,24.82,24.91
2023-07-24,Ikeja,1017.74,1316.5,18646.28,128.95,12.62,34.2
2023-07-24,Jos,163.5,272.61,3365.92,41.56,20.05,24.77
2023-07-24,Kaduna,325.97,523.62,6841.16,85.01,23.05,21.3
2023-07-24,Kano,380.21,633.64,7511.52,139.45,13.89,24.23
2023-07-24,Port Harcourt,495.27,732.32,9854.31,98.97,12.7,31.4
2023-07-24,Yola,43.66,75.43,937.66,6.86,19.8,30.07
2023-07-25,Abuja,387.1,559.51,8127.34,112.88,17.05,34.21
2023-07-25,Benin,261.04,410.02,5618.14,52.28,22.98,30.37
2023-07-25,Eko,569.41,869.93,10312.41,149.6,14.31,32.44
2023-07-25,Enugu,343.62,584.73,7170.82,104.93,11.69,39.61
2023-07-25,Ibadan,419.77,702.45,7883.91,109.43,10.33,28.46
2023-07-25,Ikeja,556.85,853.0,11522.59,120.87,16.48,36.89
2023-07-25,Jos,91.65,153.51,1633.55,10.17,11.15,34.13
2023-07-25,Kaduna,201.77,347.75,4024.94,21.52,20.18,17.76
2023-07-25,Kano,300.95,391.49,5679.66,98.83,24.22,24.29
2023-07-25,Port Harcourt,342.3,449.95,7408.53,101.75,11.28,22.56
2023-07-25,Yola,30.79,44.02,554.89,9.03,24.91,15.3
2023-07-26,Abuja,533.82,933.39,10588.84,140.45,16.02,21.72
2023-07-26,Benin,264.08,381.65,4519.92,70.02,13.22,28.34
2023-07-26,Eko,581.22,1022.7,12883.99,91.25,13.84,30.34
2023-07-26,Enugu,382.44,540.29,7001.19,143.28,22.49,29.5
2023-07-26,Ibadan,481.68,846.99,10786.91,188.24,10.13,19.01
2023-07-26,Ikeja,824.95,1257.94,13950.58,97.83,23.1,36.72
2023-07-26,Jos,124.98,216.79,2544.81,42.71,15.27,17.83
2023-07-26,Kaduna,255.95,377.36,5145.97,33.7,24.85,21.1
