firm_id,state,geo_political_zone,location_type,industry_sector,firm_age_years,num_employees,annual_turnover_million_naira,legal_structure,owner_age,owner_gender,owner_education_level,owner_field_of_study,prior_entrepreneurial_experience_years,digital_literacy_score,digital_tools_computers,digital_tools_accounting_software,digital_tools_crm,digital_tools_ecommerce,digital_tools_cloud_computing,digital_tools_social_media,advanced_tech_ai_ml,advanced_tech_iot,advanced_tech_blockchain,advanced_tech_robotics,digitization_level_composite,process_new_production_methods,process_supply_chain_software,process_support_techniques,product_new_goods_services_3years,product_launch_frequency,business_model_revenue_changes,business_model_value_proposition,driver_competitive_pressure,driver_customer_demand,driver_management_attitude,constraint_access_to_credit,constraint_innovation_cost,constraint_internal_capital,constraint_finding_skilled_employees,constraint_training_cost,constraint_management_capability,constraint_electricity_reliability,constraint_internet_quality_cost,constraint_logistics_transportation,constraint_regulations_taxes,constraint_corruption_informal_charges,constraint_government_support_effectiveness,constraint_competition_intensity,constraint_demand_uncertainty,constraint_international_market_access,performance_profitability_growth,performance_sales_growth,performance_market_share_growth,performance_roi,performance_overall_satisfaction,objective_turnover_growth_percent,objective_profit_margin_percent,objective_employee_growth_percent,objective_new_branches,objective_new_clients,growth_product_lines_increase,growth_quality_improvement,growth_customer_satisfaction,growth_customer_retention_rate,innovation_technology_score,innovation_process_score,innovation_product_score,innovation_business_model_score,innovation_overall_score,constraint_financial_score,constraint_human_capital_score,constraint_infrastructure_score,constraint_regulatory_score,constraint_market_score,constraint_overall_score,performance_subjective_score,survey_date,survey_response_time_minutes,data_quality_score
SME_01030,Ondo,South-West,Urban,Accommodation and Food Service,2,12,30.99,Partnership,42,Female,Secondary,N/A,15,2.7,2.6,2.8,1.6,2.4,1.5,2.9,1.0,1.0,1.0,1.0,2.6,1.9,1.4,1.9,1.0,1.3,1.8,2.1,3.7,3.4,2.6,3.1,3.6,2.6,3.9,3.2,3.1,3.7,2.1,3.0,3.1,3.5,1.9,4.1,4.1,4.0,2.9,1.9,2.2,2.3,2.3,-3.7,11.7,-0.9,0,16,2.3,2.8,2.5,51.8,1.78,1.73,1.53,1.95,1.75,2.92,3.4,2.93,2.83,4.07,3.23,2.33,2024-02-09,55,0.74
SME_01031,Oyo,South-West,Urban,Accommodation and Food Service,1,8,27.32,Sole Proprietorship,43,Male,Secondary,N/A,17,5.6,2.6,1.8,2.2,2.4,2.0,2.6,1.0,1.0,1.0,1.0,2.43,2.0,1.0,1.7,2.1,1.7,2.0,2.3,3.1,3.7,2.3,3.5,4.0,3.5,2.7,3.5,2.9,2.6,2.0,3.5,4.0,3.5,2.9,3.1,4.3,4.6,2.6,3.0,2.5,3.0,3.1,3.3,18.4,2.7,0,10,2.8,3.0,2.9,59.2,1.76,1.57,2.2,2.15,1.92,3.3,3.03,2.7,3.47,4.0,3.3,2.7,2024-03-22,51,0.89
SME_01032,Ebonyi,South-East,Urban,Information and Communication,5,7,28.08,Limited Liability,41,Male,Bachelor,Agriculture,11,8.6,3.3,2.6,2.3,4.3,3.5,3.7,1.0,1.0,1.0,1.0,3.61,3.1,2.6,2.8,3.3,3.0,2.6,3.2,3.5,3.8,3.9,4.6,3.5,3.2,3.8,3.8,2.5,3.9,2.7,2.6,3.5,2.7,2.3,4.2,3.4,4.7,3.0,3.1,3.3,3.5,3.1,4.7,18.6,12.0,0,23,3.1,3.4,4.0,73.9,2.37,2.83,3.13,2.9,2.81,3.56,3.37,3.07,2.83,4.1,3.39,3.13,2024-03-09,55,0.91
SME_01033,Niger,North-Central,Rural,Accommodation and Food Service,5,11,27.94,Sole Proprietorship,40,Male,Primary,N/A,10,4.5,2.2,1.4,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.22,1.0,1.0,1.4,1.0,1.0,1.0,1.1,2.4,3.7,1.4,3.5,3.5,2.9,3.3,2.6,2.9,3.2,4.1,4.5,3.4,4.1,2.2,3.2,3.9,3.1,1.5,2.3,1.4,2.6,2.4,-4.1,14.3,-3.7,0,7,2.0,2.9,2.2,34.3,1.2,1.13,1.33,1.05,1.18,3.32,2.93,3.93,3.23,3.4,3.36,1.73,2024-02-24,52,0.87
SME_01034,Rivers,South-South,Urban,Wholesale and Retail Trade,1,13,27.11,Sole Proprietorship,43,Male,Secondary,N/A,17,4.7,2.0,1.0,1.0,1.7,1.0,1.2,1.0,1.0,1.0,1.0,1.3,1.3,1.3,1.0,1.6,1.0,2.1,1.3,4.0,4.0,1.6,2.9,2.6,2.6,3.5,3.8,3.2,3.6,3.3,2.2,3.7,3.6,2.4,3.5,3.7,3.9,2.1,1.7,2.5,2.3,3.5,-1.9,7.1,-0.8,0,14,2.2,3.1,2.5,47.1,1.19,1.2,1.6,1.7,1.42,3.04,3.5,3.03,3.23,3.7,3.3,2.1,2024-04-12,47,0.61
SME_01035,Anambra,South-East,Rural,Manufacturing,10,56,277.53,Limited Liability,38,Female,Postgraduate,Medicine,3,8.1,3.5,2.6,3.7,2.0,2.6,3.3,1.0,1.0,1.0,1.0,2.66,3.4,3.8,3.4,3.8,4.4,2.7,1.8,3.6,4.3,3.0,1.4,1.0,1.0,3.6,4.8,3.5,3.0,3.1,4.2,3.1,3.9,1.6,3.6,2.7,3.8,3.1,4.0,3.5,3.1,4.1,15.1,20.5,8.8,0,26,3.9,3.7,3.5,71.0,2.17,3.53,4.03,2.25,3.0,2.26,3.97,3.43,2.87,3.37,3.18,3.53,2024-03-09,47,0.92
SME_01036,Gombe,North-East,Rural,Manufacturing,2,33,99.57,Limited Liability,38,Male,Secondary,N/A,11,3.8,1.7,1.0,1.3,1.5,1.7,1.7,1.0,1.0,1.0,1.0,1.4,1.5,1.0,1.0,1.3,1.2,1.0,1.3,3.7,4.0,1.0,3.1,1.9,2.2,3.1,4.4,3.9,4.9,4.2,3.9,3.6,3.9,2.5,3.4,2.9,3.9,2.4,2.2,1.5,1.9,2.6,-7.7,18.2,-5.4,0,8,1.9,2.6,2.1,62.1,1.29,1.17,1.47,1.15,1.27,3.16,3.8,4.33,3.33,3.4,3.6,2.03,2024-02-29,37,0.84
SME_01037,Katsina,North-West,Rural,Wholesale and Retail Trade,3,17,74.47,Sole Proprietorship,42,Male,Secondary,N/A,0,6.5,3.3,1.8,3.5,3.3,2.3,3.1,1.0,1.0,1.0,1.0,2.94,1.6,1.9,2.2,1.8,2.0,2.6,2.1,2.9,3.9,2.6,3.7,2.6,1.9,3.4,4.6,3.9,4.9,4.0,4.4,3.7,3.4,2.1,3.5,3.3,4.4,3.4,3.6,3.0,2.9,2.6,-1.0,15.9,4.3,0,26,3.8,3.9,4.2,55.7,2.13,1.9,2.53,2.35,2.23,3.36,3.97,4.43,3.07,3.73,3.71,3.33,2024-03-29,42,0.9
SME_01038,Ogun,South-West,Urban,Manufacturing,11,30,127.49,Sole Proprietorship,41,Female,Secondary,N/A,0,5.6,2.1,1.1,1.0,1.6,1.8,2.1,1.0,1.0,1.0,1.0,1.73,2.0,1.7,1.7,1.6,1.9,1.0,1.0,2.7,3.6,2.1,2.2,2.3,1.3,3.9,4.1,2.6,3.2,3.0,2.7,4.3,3.2,2.4,2.9,3.6,3.3,2.0,2.7,2.3,2.1,2.0,1.5,9.7,0.2,0,19,2.3,3.1,2.2,62.2,1.37,1.8,1.93,1.0,1.52,2.58,3.53,2.97,3.3,3.27,3.13,2.33,2024-02-13,36,0.77
SME_01039,Osun,South-West,Rural,Accommodation and Food Service,5,14,54.23,Limited Liability,46,Male,Postgraduate,Law,0,7.6,2.2,2.6,1.0,1.9,1.9,1.7,1.0,1.0,1.0,1.0,1.78,2.5,1.8,2.3,3.5,1.9,2.8,2.4,3.6,3.9,3.2,3.2,3.3,3.4,3.7,4.0,3.6,3.5,3.0,3.7,4.0,4.0,1.9,3.9,4.2,3.2,3.0,3.4,2.6,2.4,2.6,-3.1,16.5,-0.7,0,14,2.8,4.0,3.1,42.3,1.53,2.2,2.73,2.6,2.26,3.38,3.77,3.4,3.3,3.77,3.52,3.0,2024-01-17,37,0.63
SME_01040,Osun,South-West,Rural,Agriculture,6,26,61.33,Sole Proprietorship,42,Male,Primary,N/A,11,5.5,1.1,2.1,1.0,1.7,1.4,1.9,1.0,1.0,1.0,1.0,1.64,1.8,2.0,1.7,1.4,1.1,1.0,1.4,4.0,2.5,2.3,1.5,2.9,2.1,3.8,3.5,2.7,4.1,3.2,2.9,3.3,4.0,2.5,4.0,2.7,3.6,2.3,2.1,1.7,2.3,2.5,2.1,12.5,-3.0,0,6,2.2,2.3,1.9,58.0,1.32,1.83,1.57,1.2,1.48,2.64,3.33,3.4,3.27,3.43,3.21,2.03,2024-03-09,45,0.82
SME_01041,Lagos,South-West,Urban,Construction,1,20,27.83,Limited Liability,33,Male,Secondary,N/A,0,7.0,2.9,2.4,1.6,1.5,1.3,2.0,1.0,1.0,1.0,1.0,1.93,1.6,1.3,2.0,1.2,1.5,2.8,2.3,2.7,3.6,1.9,2.1,3.7,2.4,2.1,3.7,2.8,4.0,2.8,2.1,3.3,3.3,1.7,2.4,3.5,3.9,2.6,3.2,3.1,3.1,3.2,7.7,13.5,0.4,0,27,3.4,3.2,3.8,70.3,1.57,1.63,2.03,2.55,1.94,2.94,2.87,2.97,2.77,3.27,2.96,2.97,2024-02-13,38,0.94
SME_01042,Ogun,South-West,Urban,Professional Services,1,19,140.06,Limited Liability,32,Male,Postgraduate,Marketing,0,8.3,3.7,3.4,2.0,3.2,2.1,3.7,1.0,1.1,1.0,1.0,3.25,1.7,3.0,1.9,3.4,2.1,3.6,2.9,3.4,3.6,2.9,2.2,2.4,1.1,3.0,3.2,3.4,3.1,2.9,3.3,3.4,4.6,1.9,4.6,2.2,3.7,3.4,4.1,3.2,4.2,3.7,11.8,20.4,8.2,0,33,3.6,3.9,3.9,70.9,2.22,2.2,3.03,3.25,2.68,2.36,3.2,3.1,3.3,3.5,3.09,3.57,2024-04-09,54,0.77
SME_01043,Bauchi,North-East,Rural,Manufacturing,5,13,42.43,Sole Proprietorship,35,Male,Primary,N/A,0,7.7,3.1,3.1,2.1,3.5,2.6,3.7,1.1,1.0,1.0,1.0,3.38,1.5,1.3,2.4,2.6,2.0,1.2,1.6,2.6,4.0,2.2,2.9,3.1,4.0,4.3,3.7,3.6,5.0,3.8,4.7,4.0,2.9,2.0,4.4,4.0,3.9,2.8,3.3,2.5,2.5,3.3,-5.5,14.9,1.3,0,18,2.7,2.9,2.8,65.0,2.22,1.73,2.43,1.4,1.95,3.5,3.87,4.5,2.97,4.1,3.79,2.87,2024-02-16,39,0.65
SME_01044,Imo,South-East,Rural,Information and Communication,5,13,51.22,Limited Liability,36,Male,Primary,N/A,0,7.8,3.0,3.3,1.7,2.1,2.2,3.2,1.0,1.3,1.0,1.0,2.66,1.6,2.0,2.0,2.2,2.8,2.8,1.9,3.7,4.4,2.3,2.3,3.9,3.7,3.1,4.4,2.8,2.9,3.4,4.0,4.3,3.5,1.4,4.1,3.5,4.5,3.2,3.3,3.7,4.1,3.5,6.7,19.1,3.9,0,24,3.1,3.6,3.8,74.2,1.98,1.87,2.7,2.35,2.22,3.54,3.43,3.43,3.07,4.03,3.5,3.4,2024-01-17,51,0.64
SME_01045,Kebbi,North-West,Urban,Agriculture,1,16,38.95,Limited Liability,38,Female,Secondary,N/A,0,5.5,2.6,1.7,1.0,1.6,1.4,2.2,1.0,1.0,1.0,1.0,1.92,2.3,1.9,2.9,2.1,3.0,3.4,2.8,2.1,4.0,3.8,3.6,3.3,2.8,2.9,3.5,2.6,5.0,4.0,4.9,2.9,4.4,1.7,3.9,4.2,3.6,2.2,2.7,1.8,2.6,2.6,3.3,20.2,-8.3,0,21,2.2,2.7,2.8,60.7,1.45,2.37,2.43,3.1,2.34,3.44,3.0,4.63,3.0,3.9,3.59,2.23,2024-02-23,44,0.88
SME_01046,FCT,North-Central,Urban,Manufacturing,3,54,231.87,Limited Liability,45,Male,Bachelor,Medicine,17,5.2,1.6,1.3,1.1,1.0,1.0,2.4,1.0,1.0,1.0,1.0,1.51,1.4,1.3,2.0,1.5,1.4,1.5,1.7,3.9,3.3,2.7,1.4,1.5,1.1,2.6,3.3,3.1,3.8,2.4,3.7,3.1,3.5,2.1,3.1,4.0,3.6,2.8,2.3,2.8,1.7,3.0,-5.9,18.5,1.6,2,22,2.5,2.6,2.7,43.4,1.24,1.57,1.8,1.6,1.55,1.94,3.0,3.3,2.9,3.57,2.94,2.63,2024-04-12,36,0.69
SME_01047,Abia,South-East,Rural,Wholesale and Retail Trade,1,17,72.77,Sole Proprietorship,30,Female,No Formal Education,N/A,4,6.2,1.8,1.5,1.0,1.0,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,1.0,3.9,4.0,1.2,3.1,2.2,2.3,3.4,3.8,2.1,3.6,3.3,4.4,1.4,2.5,2.1,3.6,4.6,3.9,2.2,2.7,2.2,2.4,3.0,-2.0,13.4,-0.3,0,14,2.9,2.8,2.6,68.4,1.19,1.0,1.63,1.3,1.28,2.94,3.1,3.77,2.0,4.03,3.17,2.37,2024-01-20,24,0.85
SME_01048,Ogun,South-West,Urban,Health and Social Work,2,16,50.55,Limited Liability,42,Female,Bachelor,Accounting,15,7.6,2.9,2.2,2.5,1.4,1.3,2.5,1.0,1.0,1.0,1.0,1.97,1.2,1.0,1.2,1.2,1.0,2.1,1.7,2.9,3.8,2.1,3.6,3.2,2.6,3.9,2.8,3.0,2.9,3.1,2.4,4.5,3.5,2.7,4.0,4.0,3.7,2.7,2.5,2.5,3.0,2.8,-7.2,17.9,0.7,0,16,2.4,3.0,2.7,74.2,1.68,1.13,1.53,1.9,1.56,3.06,3.23,2.8,3.57,3.9,3.31,2.57,2024-01-15,42,0.93
SME_01049,Ogun,South-West,Urban,Wholesale and Retail Trade,1,21,98.99,Limited Liability,38,Male,Secondary,N/A,12,6.4,2.5,2.6,1.2,2.2,2.1,3.0,1.0,1.0,1.0,1.0,2.48,2.8,2.6,2.5,2.5,2.1,3.5,2.2,3.4,3.6,2.6,2.2,2.4,2.5,2.2,3.4,2.6,3.2,2.3,2.8,3.1,3.1,2.1,3.4,3.8,3.3,4.2,3.6,2.1,2.4,3.8,5.1,16.7,7.0,0,16,2.9,3.1,3.3,76.9,1.76,2.63,2.5,2.85,2.44,2.56,2.73,2.77,2.77,3.5,2.87,3.3,2024-01-29,59,0.55
SME_01050,Ogun,South-West,Urban,Wholesale and Retail Trade,19,50,117.2,Limited Liability,49,Male,No Formal Education,N/A,5,4.8,1.8,1.8,1.0,2.1,1.0,2.2,1.0,1.0,1.0,1.0,1.81,1.0,1.4,1.7,1.1,1.0,2.1,1.0,3.9,4.2,1.0,1.5,3.2,1.2,2.5,3.0,1.8,3.1,3.1,3.0,3.8,2.8,2.3,4.2,3.3,3.8,3.1,2.8,1.9,1.9,2.4,3.5,10.4,-1.3,0,22,3.2,3.2,2.9,63.2,1.39,1.37,1.77,1.55,1.52,2.4,2.43,3.07,2.97,3.77,2.93,2.6,2024-01-20,38,0.88
SME_01051,Kebbi,North-West,Urban,Wholesale and Retail Trade,6,31,98.35,Partnership,36,Male,No Formal Education,N/A,0,6.3,3.0,2.9,2.4,3.1,3.0,3.4,1.0,1.0,1.0,1.0,3.06,2.1,2.6,2.2,2.0,2.2,2.6,2.1,2.7,3.8,2.6,2.7,2.6,2.2,2.6,3.1,3.1,3.6,4.1,4.3,3.2,4.1,2.4,3.9,3.4,4.1,2.9,3.5,2.2,3.3,3.5,7.0,16.8,-0.8,0,22,2.3,4.2,3.1,80.9,2.18,2.3,2.17,2.35,2.25,2.94,2.93,4.0,3.23,3.8,3.38,2.87,2024-04-08,46,0.73
SME_01052,Katsina,North-West,Urban,Information and Communication,4,11,82.57,Partnership,38,Male,Bachelor,Natural Sciences,9,9.6,3.8,3.4,3.2,3.9,2.8,4.1,1.3,1.4,1.0,1.3,3.79,4.1,2.4,3.1,3.2,3.5,3.2,3.8,3.7,2.8,2.5,2.7,3.9,2.3,2.7,3.5,2.5,4.4,4.0,4.2,2.8,4.2,1.5,4.3,4.1,3.6,4.4,3.8,4.2,3.8,3.9,10.4,20.8,3.3,0,27,3.7,4.7,4.6,86.9,2.62,3.2,3.47,3.5,3.2,3.28,2.9,4.2,2.83,4.0,3.44,4.13,2024-02-13,56,0.89
SME_01053,Lagos,South-West,Urban,Wholesale and Retail Trade,3,22,107.76,Partnership,35,Male,Bachelor,Natural Sciences,7,6.5,1.5,1.1,1.0,1.4,1.0,1.6,1.0,1.0,1.0,1.0,1.33,1.8,1.2,2.7,2.4,1.8,1.8,1.8,3.7,3.5,2.7,1.7,2.3,2.5,3.0,3.3,2.6,3.4,2.7,2.8,3.3,4.4,2.1,3.2,2.2,3.6,2.6,3.2,2.3,2.4,3.2,-4.8,12.0,0.4,1,22,2.7,3.7,2.5,54.0,1.16,1.9,2.3,1.8,1.79,2.5,2.97,2.97,3.27,3.0,2.94,2.7,2024-02-19,42,0.74
SME_01054,Osun,South-West,Urban,Information and Communication,10,48,324.15,Partnership,40,Male,Secondary,N/A,0,6.0,3.6,3.0,2.0,2.2,2.6,3.1,1.0,1.3,1.0,1.0,2.64,3.2,3.0,3.3,3.3,2.7,2.2,2.5,3.3,3.7,3.3,1.0,1.0,1.0,2.9,3.7,2.7,3.2,2.6,2.6,2.6,2.8,2.1,3.0,3.9,3.7,5.0,3.7,3.7,3.4,3.7,7.1,23.0,5.9,0,28,3.2,3.6,5.0,65.0,2.08,3.17,3.07,2.35,2.67,1.86,3.1,2.8,2.5,3.53,2.76,4.13,2024-01-26,42,0.74
SME_01055,Kaduna,North-West,Rural,Wholesale and Retail Trade,8,23,53.51,Limited Liability,41,Male,No Formal Education,N/A,8,4.6,1.5,1.5,1.6,1.8,1.0,1.1,1.0,1.1,1.0,1.0,1.3,2.7,1.5,1.9,1.5,1.0,1.0,1.0,2.4,3.4,2.3,2.9,2.6,3.0,3.3,3.6,3.3,5.0,4.2,5.0,3.4,3.5,1.2,3.3,3.8,4.0,2.4,2.6,2.2,1.7,2.5,-4.3,13.9,-2.6,1,12,2.3,3.3,2.8,55.8,1.26,2.03,1.6,1.0,1.47,3.26,3.4,4.73,2.7,3.7,3.56,2.4,2024-02-23,64,0.91
SME_01056,Ekiti,South-West,Rural,Wholesale and Retail Trade,5,5,22.76,Sole Proprietorship,34,Male,Primary,N/A,4,5.5,2.9,2.4,2.5,2.0,1.8,2.5,1.0,1.0,1.0,1.0,2.22,1.1,1.6,1.4,1.0,1.5,1.0,2.0,3.8,3.6,2.2,2.7,4.4,3.7,3.5,4.2,2.7,2.7,3.9,2.8,4.3,3.9,2.1,3.9,3.2,3.8,2.5,2.5,2.0,2.7,2.3,-0.3,17.6,0.6,0,10,2.1,3.1,3.0,54.8,1.81,1.37,1.53,1.5,1.55,3.78,3.47,3.13,3.43,3.63,3.49,2.33,2024-02-05,33,0.68
SME_01057,Nasarawa,North-Central,Rural,Manufacturing,1,14,27.45,Sole Proprietorship,42,Male,Primary,N/A,16,5.1,1.9,1.4,1.3,1.6,1.0,1.1,1.0,1.0,1.0,1.0,1.27,1.1,1.3,1.0,1.3,1.4,2.5,2.0,3.2,4.2,1.3,3.7,2.4,2.6,3.9,4.2,3.9,3.3,3.6,3.3,3.3,3.2,2.0,4.1,2.9,3.6,1.8,1.8,2.2,2.5,2.1,-3.5,13.4,2.9,0,13,2.4,2.8,2.3,55.3,1.23,1.13,1.7,2.25,1.58,3.3,4.0,3.4,2.83,3.53,3.41,1.93,2024-03-05,42,0.7
SME_01058,Kogi,North-Central,Urban,Information and Communication,1,10,62.68,Partnership,31,Female,Secondary,N/A,5,7.3,1.6,1.2,1.4,1.0,1.4,2.3,1.1,1.2,1.0,1.0,1.48,2.0,1.4,1.4,1.3,2.7,1.2,2.3,3.1,4.3,1.6,2.2,3.4,2.3,2.9,3.9,2.8,3.6,2.3,3.3,2.2,2.2,2.8,3.9,2.9,3.1,2.8,3.5,2.6,3.1,3.0,4.5,17.0,-1.6,0,19,2.5,3.7,3.1,56.1,1.32,1.6,2.17,1.75,1.71,2.82,3.2,3.07,2.4,3.3,2.96,2.97,2024-03-31,51,0.68
SME_01059,Abia,South-East,Urban,Accommodation and Food Service,12,27,67.99,Limited Liability,41,Male,Primary,N/A,4,5.8,2.8,1.5,1.1,1.8,2.1,3.0,1.0,1.0,1.0,1.0,2.29,2.6,2.3,1.9,1.9,1.2,1.2,2.2,3.5,3.8,2.5,2.9,3.7,2.8,3.1,3.7,2.5,1.9,3.5,3.2,3.0,2.3,2.3,3.6,2.9,4.1,3.0,3.0,2.3,3.0,2.8,7.2,16.8,-1.5,0,3,2.7,3.3,3.0,70.9,1.63,2.27,1.93,1.7,1.88,3.32,3.1,2.87,2.53,3.53,3.07,2.77,2024-01-16,23,0.92
SME_01060,Bayelsa,South-South,Urban,Wholesale and Retail Trade,1,13,55.35,Sole Proprietorship,30,Female,Bachelor,Accounting,4,9.0,3.9,2.3,2.8,3.8,3.1,3.2,1.3,1.5,1.0,1.0,3.39,2.4,2.7,3.4,2.7,2.6,2.8,3.1,3.3,3.8,3.7,2.9,3.5,2.7,2.6,2.8,2.9,3.5,2.1,3.2,2.8,3.2,3.0,3.6,3.4,3.9,3.6,3.7,3.0,3.4,4.1,15.3,14.3,4.3,0,25,3.6,4.0,3.9,79.7,2.39,2.83,2.97,2.95,2.78,2.8,2.77,2.93,3.0,3.63,3.03,3.43,2024-01-27,48,0.92
SME_01061,Plateau,North-Central,Rural,Wholesale and Retail Trade,3,17,66.22,Limited Liability,45,Female,Bachelor,Engineering,17,6.0,3.2,2.4,2.0,2.2,2.1,3.0,1.0,1.0,1.0,1.0,2.57,2.1,2.2,2.5,2.8,1.9,2.7,1.6,3.8,4.6,3.3,3.5,2.7,2.5,4.3,5.0,2.7,4.6,3.6,3.1,4.8,3.2,2.2,2.6,3.6,4.3,2.2,3.1,2.5,3.0,2.9,12.9,17.7,3.4,0,22,3.1,3.1,2.7,55.3,1.89,2.27,2.6,2.15,2.23,3.46,4.0,3.77,3.4,3.5,3.63,2.6,2024-03-07,56,0.75
SME_01062,Ogun,South-West,Urban,Wholesale and Retail Trade,8,9,30.3,Limited Liability,48,Female,Bachelor,Arts and Humanities,15,5.7,1.5,1.0,1.0,1.0,1.0,1.9,1.0,1.0,1.0,1.0,1.3,1.9,1.0,1.1,1.0,1.0,1.3,1.0,4.2,3.8,1.7,3.4,2.8,3.7,3.9,2.6,2.4,2.7,2.9,2.1,4.3,4.1,2.7,3.5,3.9,3.8,2.7,2.1,1.5,2.2,1.7,-2.5,12.7,-5.0,0,7,1.9,2.2,2.6,61.4,1.14,1.33,1.3,1.15,1.23,3.08,2.97,2.57,3.7,3.73,3.21,2.1,2024-03-16,42,0.6
SME_01063,Delta,South-South,Urban,Agriculture,7,14,52.87,Limited Liability,44,Male,Secondary,N/A,12,3.7,1.3,1.2,1.0,1.3,1.5,2.1,1.0,1.0,1.0,1.0,1.48,1.0,1.0,1.0,1.2,1.0,1.0,1.0,4.5,4.3,1.3,4.2,3.3,2.9,3.7,3.5,3.7,2.5,2.3,2.9,2.4,4.0,2.2,4.5,3.0,4.1,1.5,1.7,2.0,2.2,1.8,-7.8,15.9,-0.3,0,11,2.3,2.5,2.1,44.2,1.24,1.0,1.5,1.0,1.18,3.24,3.63,2.57,2.87,3.87,3.24,1.73,2024-02-20,35,0.85
SME_01064,Akwa Ibom,South-South,Rural,Information and Communication,2,23,125.31,Sole Proprietorship,36,Male,Secondary,N/A,9,6.9,2.7,2.1,2.0,3.8,1.0,2.8,1.0,1.0,1.0,1.0,2.97,2.6,1.9,2.6,2.7,2.1,2.2,2.8,2.3,4.7,2.1,2.9,2.7,1.6,2.6,3.5,2.7,3.7,3.2,3.3,4.2,3.7,1.6,3.8,3.6,3.7,3.4,3.2,2.8,3.4,3.8,10.9,21.4,6.4,1,29,3.9,3.3,3.3,73.4,1.84,2.37,2.9,2.5,2.4,2.78,2.93,3.4,3.17,3.7,3.2,3.13,2024-02-21,34,0.79
SME_01065,Katsina,North-West,Urban,Manufacturing,2,34,105.23,Sole Proprietorship,33,Female,Primary,N/A,0,4.9,1.7,1.1,1.0,1.0,1.0,2.2,1.0,1.0,1.0,1.0,1.53,2.3,1.1,2.3,2.0,1.4,1.6,1.7,3.1,4.3,2.6,2.8,2.2,1.3,4.1,3.2,3.3,3.7,2.5,4.8,2.9,3.4,1.7,4.7,3.7,3.8,2.3,2.2,3.0,2.2,2.9,-0.3,12.6,-0.2,0,9,2.4,3.2,3.1,47.4,1.2,1.9,1.93,1.65,1.67,2.4,3.53,3.67,2.67,4.07,3.27,2.5,2024-04-08,39,0.96
SME_01066,Kwara,North-Central,Rural,Agriculture,12,16,36.56,Sole Proprietorship,39,Female,Secondary,N/A,2,8.0,2.2,2.1,1.0,1.7,1.7,2.0,1.0,1.0,1.0,1.0,1.79,2.0,2.2,1.4,1.6,1.9,1.3,1.7,3.7,3.8,2.8,2.9,3.8,2.4,3.9,3.5,3.0,5.0,4.1,3.7,2.4,3.8,2.7,3.3,3.4,3.0,2.3,2.2,2.2,1.9,2.7,-1.8,9.0,-2.6,0,7,1.5,2.8,2.6,54.2,1.47,1.87,1.67,1.5,1.63,3.34,3.47,4.27,2.97,3.23,3.46,2.23,2024-01-17,37,0.73
SME_01067,Cross River,South-South,Rural,Wholesale and Retail Trade,6,33,138.72,Sole Proprietorship,39,Female,Secondary,N/A,8,7.6,3.6,2.9,3.3,3.1,1.9,3.9,1.3,1.3,1.0,1.0,3.36,2.9,2.9,3.9,2.6,2.2,2.8,2.0,3.3,4.1,3.2,1.1,2.6,1.9,4.8,4.1,3.7,5.0,2.7,3.1,3.5,2.3,2.2,4.4,3.9,3.1,2.8,2.6,3.0,2.6,2.7,-2.1,19.7,2.3,1,22,3.5,2.9,3.6,59.4,2.33,3.23,2.77,2.4,2.68,2.48,4.2,3.6,2.67,3.8,3.35,2.8,2024-02-05,66,0.64
SME_01068,Benue,North-Central,Urban,Manufacturing,6,33,145.6,Limited Liability,36,Female,No Formal Education,N/A,5,5.8,1.3,1.0,1.0,1.6,1.0,1.0,1.0,1.2,1.0,1.0,1.2,2.6,1.5,2.1,2.2,1.6,2.0,1.0,5.0,5.0,2.0,2.3,3.2,2.1,4.5,3.0,2.0,3.9,4.1,3.8,3.6,3.7,1.6,4.1,2.9,3.7,2.6,2.0,2.6,2.3,2.9,-0.7,18.2,2.9,0,18,3.0,2.1,3.2,62.3,1.11,2.07,2.27,1.5,1.74,2.94,3.17,3.93,2.97,3.57,3.32,2.4,2024-01-20,27,0.91
SME_01069,Bayelsa,South-South,Urban,Information and Communication,11,16,82.82,Limited Liability,47,Female,Bachelor,Business Administration,11,6.7,3.4,3.6,3.2,3.2,3.8,3.5,1.9,1.6,1.1,1.0,3.33,3.7,3.0,3.2,4.0,3.8,3.0,3.3,2.7,4.0,3.1,2.9,2.7,2.5,2.9,3.2,2.7,2.5,2.3,2.7,3.4,4.3,2.9,4.7,3.7,2.7,3.8,3.7,4.3,3.6,4.0,10.5,25.6,10.3,0,23,3.3,4.5,4.2,88.0,2.63,3.3,3.7,3.15,3.2,2.72,2.93,2.5,3.53,3.7,3.08,3.93,2024-02-19,37,0.6
