state,year,livestock_type,population_thousands,daily_manure_production_kg,annual_manure_production_tonnes,daily_biogas_potential_m3,annual_biogas_potential_m3,annual_methane_production_m3,annual_electricity_potential_kwh,annual_energy_potential_gj,methane_content
Yobe,2022,horses,569.72,11394.49,4158.99,455.78,166359.53,99815.72,332719.06,3327.19,0.6
Yobe,2023,cattle,6144.17,153604.17,56065.52,6144.17,2242620.92,1345572.55,4485241.84,44852.42,0.6
Yobe,2023,sheep,18432.5,46081.25,16819.66,2304.06,840982.84,504589.71,1681965.69,16819.66,0.6
Yobe,2023,goats,24576.67,49153.34,17940.97,2457.67,897048.37,538229.02,1794096.74,17940.97,0.6
Yobe,2023,pigs,2457.67,12288.33,4485.24,737.3,269114.51,174924.43,538229.02,5382.29,0.65
Yobe,2023,poultry,61441.67,6144.17,2242.62,491.53,179409.67,125586.77,358819.35,3588.19,0.7
Yobe,2023,donkeys,1228.83,18432.5,6727.86,737.3,269114.51,161468.71,538229.02,5382.29,0.6
Yobe,2023,horses,614.42,12288.33,4485.24,491.53,179409.67,107645.8,358819.35,3588.19,0.6
Yobe,2024,cattle,7643.32,191083.04,69745.31,7643.32,2789812.44,1673887.46,5579624.88,55796.25,0.6
Yobe,2024,sheep,22929.97,57324.91,20923.59,2866.25,1046179.67,627707.8,2092359.33,20923.59,0.6
Yobe,2024,goats,30573.29,61146.57,22318.5,3057.33,1115924.98,669554.99,2231849.95,22318.5,0.6
Yobe,2024,pigs,3057.33,15286.64,5579.62,917.2,334777.49,217605.37,669554.99,6695.55,0.65
Yobe,2024,poultry,76433.22,7643.32,2789.81,611.47,223185.0,156229.5,446369.99,4463.7,0.7
Yobe,2024,donkeys,1528.66,22929.97,8369.44,917.2,334777.49,200866.5,669554.99,6695.55,0.6
Yobe,2024,horses,764.33,15286.64,5579.62,611.47,223185.0,133911.0,446369.99,4463.7,0.6
Zamfara,2020,cattle,7158.31,178957.7,65319.56,7158.31,2612782.39,1567669.43,5225564.78,52255.65,0.6
Zamfara,2020,sheep,21474.92,53687.31,19595.87,2684.37,979793.4,587876.04,1959586.79,19595.87,0.6
Zamfara,2020,goats,28633.23,57266.46,20902.26,2863.32,1045112.96,627067.77,2090225.91,20902.26,0.6
Zamfara,2020,pigs,2863.32,14316.62,5225.56,859.0,313533.89,203797.03,627067.77,6270.68,0.65
Zamfara,2020,poultry,71583.08,7158.31,2612.78,572.66,209022.59,146315.81,418045.18,4180.45,0.7
Zamfara,2020,donkeys,1431.66,21474.92,7838.35,859.0,313533.89,188120.33,627067.77,6270.68,0.6
Zamfara,2020,horses,715.83,14316.62,5225.56,572.66,209022.59,125413.55,418045.18,4180.45,0.6
Zamfara,2021,cattle,9150.08,228751.97,83494.47,9150.08,3339778.78,2003867.27,6679557.55,66795.58,0.6
Zamfara,2021,sheep,27450.24,68625.59,25048.34,3431.28,1252417.04,751450.22,2504834.08,25048.34,0.6
Zamfara,2021,goats,36600.32,73200.63,26718.23,3660.03,1335911.51,801546.91,2671823.02,26718.23,0.6
Zamfara,2021,pigs,3660.03,18300.16,6679.56,1098.01,400773.45,260502.74,801546.91,8015.47,0.65
Zamfara,2021,poultry,91500.79,9150.08,3339.78,732.01,267182.3,187027.61,534364.6,5343.65,0.7
Zamfara,2021,donkeys,1830.02,27450.24,10019.34,1098.01,400773.45,240464.07,801546.91,8015.47,0.6
Zamfara,2021,horses,915.01,18300.16,6679.56,732.01,267182.3,160309.38,534364.6,5343.65,0.6
Zamfara,2022,cattle,9239.02,230975.38,84306.01,9239.02,3372240.49,2023344.29,6744480.98,67444.81,0.6
Zamfara,2022,sheep,27717.05,69292.61,25291.8,3464.63,1264590.18,758754.11,2529180.37,25291.8,0.6
Zamfara,2022,goats,36956.06,73912.12,26977.92,3695.61,1348896.2,809337.72,2697792.39,26977.92,0.6
Zamfara,2022,pigs,3695.61,18478.03,6744.48,1108.68,404668.86,263034.76,809337.72,8093.38,0.65
Zamfara,2022,poultry,92390.15,9239.02,3372.24,739.12,269779.24,188845.47,539558.48,5395.58,0.7
Zamfara,2022,donkeys,1847.8,27717.05,10116.72,1108.68,404668.86,242801.32,809337.72,8093.38,0.6
Zamfara,2022,horses,923.9,18478.03,6744.48,739.12,269779.24,161867.54,539558.48,5395.58,0.6
Zamfara,2023,cattle,7180.24,179505.93,65519.66,7180.24,2620786.51,1572471.91,5241573.02,52415.73,0.6
Zamfara,2023,sheep,21540.71,53851.78,19655.9,2692.59,982794.94,589676.96,1965589.88,19655.9,0.6
Zamfara,2023,goats,28720.95,57441.9,20966.29,2872.09,1048314.6,628988.76,2096629.21,20966.29,0.6
Zamfara,2023,pigs,2872.09,14360.47,5241.57,861.63,314494.38,204421.35,628988.76,6289.89,0.65
Zamfara,2023,poultry,71802.37,7180.24,2620.79,574.42,209662.92,146764.04,419325.84,4193.26,0.7
Zamfara,2023,donkeys,1436.05,21540.71,7862.36,861.63,314494.38,188696.63,628988.76,6289.89,0.6
Zamfara,2023,horses,718.02,14360.47,5241.57,574.42,209662.92,125797.75,419325.84,4193.26,0.6
Zamfara,2024,cattle,6953.05,173826.35,63446.62,6953.05,2537864.7,1522718.82,5075729.4,50757.29,0.6
Zamfara,2024,sheep,20859.16,52147.9,19033.99,2607.4,951699.26,571019.56,1903398.52,19033.99,0.6
Zamfara,2024,goats,27812.22,55624.43,20302.92,2781.22,1015145.88,609087.53,2030291.76,20302.92,0.6
Zamfara,2024,pigs,2781.22,13906.11,5075.73,834.37,304543.76,197953.45,609087.53,6090.88,0.65
Zamfara,2024,poultry,69530.54,6953.05,2537.86,556.24,203029.18,142120.42,406058.35,4060.58,0.7
Zamfara,2024,donkeys,1390.61,20859.16,7613.59,834.37,304543.76,182726.26,609087.53,6090.88,0.6
Zamfara,2024,horses,695.31,13906.11,5075.73,556.24,203029.18,121817.51,406058.35,4060.58,0.6
