state,year,crop,crop_production_tonnes,residue_production_tonnes,dry_residue_tonnes,energy_content_mj_per_kg,moisture_content,energy_potential_gj,biogas_potential_m3,electricity_potential_kwh
Enugu,2021,yam,34049.83,20429.9,16752.51,13.8,0.18,231.18,3350502.78,6701005.57
Enugu,2021,sweet_potato,8512.46,5958.72,5005.32,14.5,0.16,72.58,1001064.86,2002129.71
Enugu,2021,cocoa,5674.97,11349.94,10214.95,18.5,0.1,188.98,2042989.5,4085979.0
Enugu,2021,groundnut,14187.43,25537.37,23494.38,17.8,0.08,418.2,4698875.85,9397751.71
Enugu,2021,soybean,8512.46,13619.93,12121.74,17.0,0.11,206.07,2424347.54,4848695.08
Enugu,2021,sugarcane,2837.49,851.25,638.43,19.2,0.25,12.26,127686.84,255373.69
Enugu,2021,cotton,4539.98,9987.95,8789.39,16.0,0.12,140.63,1757878.97,3515757.93
Enugu,2021,palm_oil,11349.94,11349.94,9647.45,20.5,0.15,197.77,1929490.08,3858980.17
Enugu,2022,rice,42685.7,64028.55,54424.26,15.5,0.15,843.58,10884852.79,21769705.57
Enugu,2022,maize,68297.12,81956.54,72121.75,17.2,0.12,1240.49,14424350.8,28848701.6
Enugu,2022,sorghum,25611.42,33294.84,28633.57,16.8,0.14,481.04,5726713.14,11453426.27
Enugu,2022,millet,17074.28,18781.71,16340.08,16.5,0.13,269.61,3268016.98,6536033.96
Enugu,2022,cassava,85371.39,68297.12,54637.69,14.2,0.2,775.86,10927538.48,21855076.97
Enugu,2022,yam,51222.84,30733.7,25201.64,13.8,0.18,347.78,5040327.13,10080654.25
Enugu,2022,sweet_potato,12805.71,8964.0,7529.76,14.5,0.16,109.18,1505951.4,3011902.79
Enugu,2022,cocoa,8537.14,17074.28,15366.85,18.5,0.1,284.29,3073370.2,6146740.4
Enugu,2022,groundnut,21342.85,38417.13,35343.76,17.8,0.08,629.12,7068751.46,14137502.91
Enugu,2022,soybean,12805.71,20489.13,18235.33,17.0,0.11,310.0,3647065.97,7294131.94
Enugu,2022,sugarcane,4268.57,1280.57,960.43,19.2,0.25,18.44,192085.64,384171.27
Enugu,2022,cotton,6829.71,15025.37,13222.32,16.0,0.12,211.56,2644464.31,5288928.63
Enugu,2022,palm_oil,17074.28,17074.28,14513.14,20.5,0.15,297.52,2902627.41,5805254.82
Enugu,2023,rice,28080.47,42120.71,35802.6,15.5,0.15,554.94,7160520.78,14321041.56
Enugu,2023,maize,44928.76,53914.51,47444.77,17.2,0.12,816.05,9488953.65,18977907.31
Enugu,2023,sorghum,16848.28,21902.77,18836.38,16.8,0.14,316.45,3767276.34,7534552.69
Enugu,2023,millet,11232.19,12355.41,10749.21,16.5,0.13,177.36,2149841.06,4299682.12
Enugu,2023,cassava,56160.95,44928.76,35943.01,14.2,0.2,510.39,7188601.25,14377202.51
Enugu,2023,yam,33696.57,20217.94,16578.71,13.8,0.18,228.79,3315742.33,6631484.66
Enugu,2023,sweet_potato,8424.14,5896.9,4953.4,14.5,0.16,71.82,990679.11,1981358.22
Enugu,2023,cocoa,5616.09,11232.19,10108.97,18.5,0.1,187.02,2021794.1,4043588.21
Enugu,2023,groundnut,14040.24,25272.43,23250.63,17.8,0.08,413.86,4650126.44,9300252.87
Enugu,2023,soybean,8424.14,13478.63,11995.98,17.0,0.11,203.93,2399195.67,4798391.34
Enugu,2023,sugarcane,2808.05,842.41,631.81,19.2,0.25,12.13,126362.13,252724.26
Enugu,2023,cotton,4492.88,9884.33,8698.21,16.0,0.12,139.17,1739641.5,3479283.01
Enugu,2023,palm_oil,11232.19,11232.19,9547.36,20.5,0.15,195.72,1909472.21,3818944.42
Enugu,2024,rice,48316.76,72475.14,61603.87,15.5,0.15,954.86,12320773.25,24641546.49
Enugu,2024,maize,77306.81,92768.18,81635.99,17.2,0.12,1404.14,16327198.81,32654397.61
Enugu,2024,sorghum,28990.05,37687.07,32410.88,16.8,0.14,544.5,6482176.23,12964352.46
Enugu,2024,millet,19326.7,21259.37,18495.65,16.5,0.13,305.18,3699130.98,7398261.96
Enugu,2024,cassava,96633.52,77306.81,61845.45,14.2,0.2,878.21,12369090.0,24738180.01
Enugu,2024,yam,57980.11,34788.07,28526.21,13.8,0.18,393.66,5705242.76,11410485.53
Enugu,2024,sweet_potato,14495.03,10146.52,8523.08,14.5,0.16,123.58,1704615.22,3409230.43
Enugu,2024,cocoa,9663.35,19326.7,17394.03,18.5,0.1,321.79,3478806.56,6957613.13
Enugu,2024,groundnut,24158.38,43485.08,40006.28,17.8,0.08,712.11,8001255.1,16002510.19
Enugu,2024,soybean,14495.03,23192.04,20640.92,17.0,0.11,350.9,4128183.79,8256367.58
Enugu,2024,sugarcane,4831.68,1449.5,1087.13,19.2,0.25,20.87,217425.41,434850.82
Enugu,2024,cotton,7730.68,17007.5,14966.6,16.0,0.12,239.47,2993319.78,5986639.56
Enugu,2024,palm_oil,19326.7,19326.7,16427.7,20.5,0.15,336.77,3285539.53,6571079.06
FCT,2020,rice,30444.9,45667.34,38817.24,15.5,0.15,601.67,7763448.32,15526896.65
FCT,2020,maize,48711.83,58454.2,51439.7,17.2,0.12,884.76,10287939.05,20575878.1
FCT,2020,sorghum,18266.94,23747.02,20422.44,16.8,0.14,343.1,4084487.16,8168974.33
FCT,2020,millet,12177.96,13395.75,11654.31,16.5,0.13,192.3,2330861.19,4661722.38
FCT,2020,cassava,60889.79,48711.83,38969.47,14.2,0.2,553.37,7793893.22,15587786.44
FCT,2020,yam,36533.87,21920.32,17974.67,13.8,0.18,248.05,3594933.25,7189866.49
FCT,2020,sweet_potato,9133.47,6393.43,5370.48,14.5,0.16,77.87,1074095.91,2148191.82
FCT,2020,cocoa,6088.98,12177.96,10960.16,18.5,0.1,202.76,2192032.47,4384064.94
FCT,2020,groundnut,15222.45,27400.41,25208.37,17.8,0.08,448.71,5041674.68,10083349.35
FCT,2020,soybean,9133.47,14613.55,13006.06,17.0,0.11,221.1,2601211.86,5202423.72
FCT,2020,sugarcane,3044.49,913.35,685.01,19.2,0.25,13.15,137002.03,274004.06
FCT,2020,cotton,4871.18,10716.6,9430.61,16.0,0.12,150.89,1886122.16,3772244.32
FCT,2020,palm_oil,12177.96,12177.96,10351.26,20.5,0.15,212.2,2070252.89,4140505.77
FCT,2021,rice,19353.8,29030.7,24676.09,15.5,0.15,382.48,4935218.98,9870437.95
FCT,2021,maize,30966.08,37159.3,32700.18,17.2,0.12,562.44,6540036.06,13080072.13
FCT,2021,sorghum,11612.28,15095.96,12982.53,16.8,0.14,218.11,2596505.8,5193011.59
FCT,2021,millet,7741.52,8515.67,7408.63,16.5,0.13,122.24,1481726.92,2963453.84
FCT,2021,cassava,38707.6,30966.08,24772.86,14.2,0.2,351.77,4954572.78,9909145.55
FCT,2021,yam,23224.56,13934.74,11426.48,13.8,0.18,157.69,2285296.69,4570593.39
FCT,2021,sweet_potato,5806.14,4064.3,3414.01,14.5,0.16,49.5,682802.06,1365604.12
FCT,2021,cocoa,3870.76,7741.52,6967.37,18.5,0.1,128.9,1393473.59,2786947.19
FCT,2021,groundnut,9676.9,17418.42,16024.95,17.8,0.08,285.24,3204989.26,6409978.53
FCT,2021,soybean,5806.14,9289.82,8267.94,17.0,0.11,140.56,1653588.66,3307177.33
FCT,2021,sugarcane,1935.38,580.61,435.46,19.2,0.25,8.36,87092.1,174184.2
FCT,2021,cotton,3096.61,6812.54,5995.03,16.0,0.12,95.92,1199006.61,2398013.22
FCT,2021,palm_oil,7741.52,7741.52,6580.29,20.5,0.15,134.9,1316058.39,2632116.79
FCT,2022,rice,15714.86,23572.29,20036.45,15.5,0.15,310.56,4007289.31,8014578.62
FCT,2022,maize,25143.78,30172.53,26551.83,17.2,0.12,456.69,5310365.5,10620731.01
FCT,2022,sorghum,9428.92,12257.59,10541.53,16.8,0.14,177.1,2108305.62,4216611.24
FCT,2022,millet,6285.94,6914.54,6015.65,16.5,0.13,99.26,1203129.68,2406259.37
FCT,2022,cassava,31429.72,25143.78,20115.02,14.2,0.2,285.63,4023004.17,8046008.34
FCT,2022,yam,18857.83,11314.7,9278.05,13.8,0.18,128.04,1855610.67,3711221.35
FCT,2022,sweet_potato,4714.46,3300.12,2772.1,14.5,0.16,40.2,554420.26,1108840.52
FCT,2022,cocoa,3142.97,6285.94,5657.35,18.5,0.1,104.66,1131469.92,2262939.85
FCT,2022,groundnut,7857.43,14143.37,13011.9,17.8,0.08,231.61,2602380.82,5204761.64
FCT,2022,soybean,4714.46,7543.13,6713.39,17.0,0.11,114.13,1342677.64,2685355.28
FCT,2022,sugarcane,1571.49,471.45,353.58,19.2,0.25,6.79,70716.87,141433.74
FCT,2022,cotton,2514.38,5531.63,4867.84,16.0,0.12,77.89,973567.01,1947134.02
FCT,2022,palm_oil,6285.94,6285.94,5343.05,20.5,0.15,109.53,1068610.48,2137220.96
FCT,2023,rice,33187.78,49781.67,42314.42,15.5,0.15,655.87,8462884.48,16925768.96
FCT,2023,maize,53100.45,63720.54,56074.08,17.2,0.12,964.47,11214815.39,22429630.78
FCT,2023,sorghum,19912.67,25886.47,22262.36,16.8,0.14,374.01,4452472.87,8904945.74
FCT,2023,millet,13275.11,14602.62,12704.28,16.5,0.13,209.62,2540856.61,5081713.22
FCT,2023,cassava,66375.56,53100.45,42480.36,14.2,0.2,603.22,8496072.26,16992144.53
FCT,2023,yam,39825.34,23895.2,19594.07,13.8,0.18,270.4,3918813.33,7837626.66
FCT,2023,sweet_potato,9956.33,6969.43,5854.32,14.5,0.16,84.89,1170864.96,2341729.92
FCT,2023,cocoa,6637.56,13275.11,11947.6,18.5,0.1,221.03,2389520.32,4779040.65
FCT,2023,groundnut,16593.89,29869.0,27479.48,17.8,0.08,489.13,5495896.75,10991793.49
FCT,2023,soybean,9956.33,15930.14,14177.82,17.0,0.11,241.02,2835564.12,5671128.24
FCT,2023,sugarcane,3318.78,995.63,746.73,19.2,0.25,14.34,149345.02,298690.04
FCT,2023,cotton,5310.05,11682.1,10280.25,16.0,0.12,164.48,2056049.49,4112098.98
FCT,2023,palm_oil,13275.11,13275.11,11283.85,20.5,0.15,231.32,2256769.2,4513538.39
FCT,2024,rice,31468.12,47202.18,40121.85,15.5,0.15,621.89,8024370.25,16048740.5
FCT,2024,maize,50348.99,60418.79,53168.53,17.2,0.12,914.5,10633706.65,21267413.29
FCT,2024,sorghum,18880.87,24545.13,21108.81,16.8,0.14,354.63,4221762.8,8443525.59
FCT,2024,millet,12587.25,13845.97,12046.0,16.5,0.13,198.76,2409199.16,4818398.32
FCT,2024,cassava,62936.24,50348.99,40279.19,14.2,0.2,571.96,8055838.37,16111676.74
FCT,2024,yam,37761.74,22657.05,18578.78,13.8,0.18,256.39,3715755.45,7431510.89
FCT,2024,sweet_potato,9440.44,6608.3,5550.98,14.5,0.16,80.49,1110195.23,2220390.45
FCT,2024,cocoa,6293.62,12587.25,11328.52,18.5,0.1,209.58,2265704.54,4531409.08
FCT,2024,groundnut,15734.06,28321.31,26055.6,17.8,0.08,463.79,5211120.44,10422240.89
FCT,2024,soybean,9440.44,15104.7,13443.18,17.0,0.11,228.53,2688636.06,5377272.11
FCT,2024,sugarcane,3146.81,944.04,708.03,19.2,0.25,13.59,141606.53,283213.07
FCT,2024,cotton,5034.9,11076.78,9747.56,16.0,0.12,155.96,1949512.89,3899025.77
FCT,2024,palm_oil,12587.25,12587.25,10699.16,20.5,0.15,219.33,2139832.07,4279664.13
Gombe,2020,rice,54580.14,81870.22,69589.68,15.5,0.15,1078.64,13917936.56,27835873.11
Gombe,2020,maize,87328.23,104793.88,92218.61,17.2,0.12,1586.16,18443722.04,36887444.09
Gombe,2020,sorghum,32748.09,42572.51,36612.36,16.8,0.14,615.09,7322472.03,14644944.07
Gombe,2020,millet,21832.06,24015.26,20893.28,16.5,0.13,344.74,4178655.78,8357311.55
Gombe,2020,cassava,109160.29,87328.23,69862.58,14.2,0.2,992.05,13972516.7,27945033.4
Gombe,2020,yam,65496.17,39297.7,32224.12,13.8,0.18,444.69,6444823.33,12889646.66
Gombe,2020,sweet_potato,16374.04,11461.83,9627.94,14.5,0.16,139.61,1925587.46,3851174.92
Gombe,2020,cocoa,10916.03,21832.06,19648.85,18.5,0.1,363.5,3929770.32,7859540.64
Gombe,2020,groundnut,27290.07,49122.13,45192.36,17.8,0.08,804.42,9038471.74,18076943.48
Gombe,2020,soybean,16374.04,26198.47,23316.64,17.0,0.11,396.38,4663327.45,9326654.9
Gombe,2020,sugarcane,5458.01,1637.4,1228.05,19.2,0.25,23.58,245610.65,491221.29
Gombe,2020,cotton,8732.82,19212.21,16906.75,16.0,0.12,270.51,3381349.04,6762698.08
Gombe,2020,palm_oil,21832.06,21832.06,18557.25,20.5,0.15,380.42,3711449.75,7422899.5
Gombe,2021,rice,56533.92,84800.87,72080.74,15.5,0.15,1117.25,14416148.34,28832296.69
Gombe,2021,maize,90454.26,108545.12,95519.7,17.2,0.12,1642.94,19103940.58,38207881.16
Gombe,2021,sorghum,33920.35,44096.45,37922.95,16.8,0.14,637.11,7584590.05,15169180.09
Gombe,2021,millet,22613.57,24874.92,21641.18,16.5,0.13,357.08,4328236.54,8656473.08
Gombe,2021,cassava,113067.83,90454.26,72363.41,14.2,0.2,1027.56,14472682.26,28945364.52
Gombe,2021,yam,67840.7,40704.42,33377.62,13.8,0.18,460.61,6675524.69,13351049.38
Gombe,2021,sweet_potato,16960.17,11872.12,9972.58,14.5,0.16,144.6,1994516.52,3989033.05
Gombe,2021,cocoa,11306.78,22613.57,20352.21,18.5,0.1,376.52,4070441.89,8140883.77
Gombe,2021,groundnut,28266.96,50880.52,46810.08,17.8,0.08,833.22,9362016.34,18724032.67
Gombe,2021,soybean,16960.17,27136.28,24151.29,17.0,0.11,410.57,4830257.7,9660515.41
Gombe,2021,sugarcane,5653.39,1696.02,1272.01,19.2,0.25,24.42,254402.62,508805.24
Gombe,2021,cotton,9045.43,19899.94,17511.95,16.0,0.12,280.19,3502389.11,7004778.21
Gombe,2021,palm_oil,22613.57,22613.57,19221.53,20.5,0.15,394.04,3844306.22,7688612.45
Gombe,2022,rice,43140.13,64710.19,55003.66,15.5,0.15,852.56,11000732.83,22001465.67
Gombe,2022,maize,69024.21,82829.05,72889.56,17.2,0.12,1253.7,14577912.31,29155824.62
Gombe,2022,sorghum,25884.08,33649.3,28938.4,16.8,0.14,486.17,5787679.67,11575359.35
Gombe,2022,millet,17256.05,18981.66,16514.04,16.5,0.13,272.48,3302808.26,6605616.52
Gombe,2022,cassava,86280.26,69024.21,55219.36,14.2,0.2,784.11,11043872.96,22087745.92
Gombe,2022,yam,51768.15,31060.89,25469.93,13.8,0.18,351.49,5093986.4,10187972.81
Gombe,2022,sweet_potato,12942.04,9059.43,7609.92,14.5,0.16,110.34,1521983.74,3043967.49
Gombe,2022,cocoa,8628.03,17256.05,15530.45,18.5,0.1,287.31,3106089.27,6212178.54
Gombe,2022,groundnut,21570.06,38826.12,35720.03,17.8,0.08,635.82,7144005.32,14288010.64
Gombe,2022,soybean,12942.04,20707.26,18429.46,17.0,0.11,313.3,3685892.6,7371785.2
Gombe,2022,sugarcane,4314.01,1294.2,970.65,19.2,0.25,18.64,194130.58,388261.16
Gombe,2022,cotton,6902.42,15185.33,13363.09,16.0,0.12,213.81,2672617.26,5345234.51
Gombe,2022,palm_oil,17256.05,17256.05,14667.64,20.5,0.15,300.69,2933528.76,5867057.51
Gombe,2023,rice,49999.47,74999.21,63749.33,15.5,0.15,988.11,12749865.73,25499731.46
Gombe,2023,maize,79999.16,95998.99,84479.11,17.2,0.12,1453.04,16895822.07,33791644.13
Gombe,2023,sorghum,29999.68,38999.59,33539.65,16.8,0.14,563.47,6707929.36,13415858.71
Gombe,2023,millet,19999.79,21999.77,19139.8,16.5,0.13,315.81,3827959.69,7655919.37
Gombe,2023,cassava,99998.95,79999.16,63999.33,14.2,0.2,908.79,12799865.2,25599730.4
Gombe,2023,yam,59999.37,35999.62,29519.69,13.8,0.18,407.37,5903937.82,11807875.65
Gombe,2023,sweet_potato,14999.84,10499.89,8819.91,14.5,0.16,127.89,1763981.42,3527962.85
Gombe,2023,cocoa,9999.89,19999.79,17999.81,18.5,0.1,333.0,3599962.09,7199924.18
Gombe,2023,groundnut,24999.74,44999.53,41399.56,17.8,0.08,736.91,8279912.8,16559825.61
Gombe,2023,soybean,14999.84,23999.75,21359.78,17.0,0.11,363.12,4271955.01,8543910.02
Gombe,2023,sugarcane,4999.95,1499.98,1124.99,19.2,0.25,21.6,224997.63,449995.26
Gombe,2023,cotton,7999.92,17599.81,15487.84,16.0,0.12,247.81,3097567.38,6195134.76
Gombe,2023,palm_oil,19999.79,19999.79,16999.82,20.5,0.15,348.5,3399964.19,6799928.39
Gombe,2024,rice,45702.77,68554.16,58271.03,15.5,0.15,903.2,11654206.78,23308413.56
Gombe,2024,maize,73124.43,87749.32,77219.4,17.2,0.12,1328.17,15443880.61,30887761.22
Gombe,2024,sorghum,27421.66,35648.16,30657.42,16.8,0.14,515.04,6131483.85,12262967.7
Gombe,2024,millet,18281.11,20109.22,17495.02,16.5,0.13,288.67,3499004.2,6998008.4
Gombe,2024,cassava,91405.54,73124.43,58499.55,14.2,0.2,830.69,11699909.55,23399819.1
Gombe,2024,yam,54843.33,32906.0,26982.92,13.8,0.18,372.36,5396583.28,10793166.56
Gombe,2024,sweet_potato,13710.83,9597.58,8061.97,14.5,0.16,116.9,1612393.79,3224787.57
Gombe,2024,cocoa,9140.55,18281.11,16453.0,18.5,0.1,304.38,3290599.56,6581199.12
Gombe,2024,groundnut,22851.39,41132.49,37841.89,17.8,0.08,673.59,7568378.99,15136757.98
Gombe,2024,soybean,13710.83,21937.33,19524.22,17.0,0.11,331.91,3904844.81,7809689.63
Gombe,2024,sugarcane,4570.28,1371.08,1028.31,19.2,0.25,19.74,205662.47,411324.95
Gombe,2024,cotton,7312.44,16087.38,14156.89,16.0,0.12,226.51,2831378.11,5662756.22
Gombe,2024,palm_oil,18281.11,18281.11,15538.94,20.5,0.15,318.55,3107788.47,6215576.95
Imo,2020,rice,42262.07,63393.1,53884.14,15.5,0.15,835.2,10776827.47,21553654.94
Imo,2020,maize,67619.31,81143.17,71405.99,17.2,0.12,1228.18,14281198.19,28562396.39
Imo,2020,sorghum,25357.24,32964.41,28349.4,16.8,0.14,476.27,5669879.11,11339758.22
Imo,2020,millet,16904.83,18595.31,16177.92,16.5,0.13,266.94,3235583.97,6471167.93
Imo,2020,cassava,84524.14,67619.31,54095.45,14.2,0.2,768.16,10819089.54,21638179.08
Imo,2020,yam,50714.48,30428.69,24951.53,13.8,0.18,344.33,4990305.05,9980610.1
Imo,2020,sweet_potato,12678.62,8875.03,7455.03,14.5,0.16,108.1,1491005.78,2982011.55
Imo,2020,cocoa,8452.41,16904.83,15214.34,18.5,0.1,281.47,3042868.93,6085737.87
Imo,2020,groundnut,21131.03,38035.86,34992.99,17.8,0.08,622.88,6998598.55,13997197.09
Imo,2020,soybean,12678.62,20285.79,18054.36,17.0,0.11,306.92,3610871.13,7221742.27
Imo,2020,sugarcane,4226.21,1267.86,950.9,19.2,0.25,18.26,190179.31,380358.62
Imo,2020,cotton,6761.93,14876.25,13091.1,16.0,0.12,209.46,2618219.67,5236439.34
Imo,2020,palm_oil,16904.83,16904.83,14369.1,20.5,0.15,294.57,2873820.66,5747641.32
Imo,2021,rice,38215.28,57322.92,48724.48,15.5,0.15,755.23,9744896.86,19489793.71
Imo,2021,maize,61144.45,73373.34,64568.54,17.2,0.12,1110.58,12913708.02,25827416.04
Imo,2021,sorghum,22929.17,29807.92,25634.81,16.8,0.14,430.66,5126962.2,10253924.41
Imo,2021,millet,15286.11,16814.72,14628.81,16.5,0.13,241.38,2925761.97,5851523.95
Imo,2021,cassava,76430.56,61144.45,48915.56,14.2,0.2,694.6,9783112.14,19566224.28
Imo,2021,yam,45858.34,27515.0,22562.3,13.8,0.18,311.36,4512460.47,9024920.95
Imo,2021,sweet_potato,11464.58,8025.21,6741.18,14.5,0.16,97.75,1348235.14,2696470.28
Imo,2021,cocoa,7643.06,15286.11,13757.5,18.5,0.1,254.51,2751500.29,5503000.58
Imo,2021,groundnut,19107.64,34393.75,31642.25,17.8,0.08,563.23,6328450.66,12656901.33
Imo,2021,soybean,11464.58,18343.34,16325.57,17.0,0.11,277.53,3265113.68,6530227.35
Imo,2021,sugarcane,3821.53,1146.46,859.84,19.2,0.25,16.51,171968.77,343937.54
Imo,2021,cotton,6114.45,13451.78,11837.57,16.0,0.12,189.4,2367513.14,4735026.27
Imo,2021,palm_oil,15286.11,15286.11,12993.2,20.5,0.15,266.36,2598639.16,5197278.32
Imo,2022,rice,32882.68,49324.02,41925.42,15.5,0.15,649.84,8385083.12,16770166.25
Imo,2022,maize,52612.29,63134.74,55558.57,17.2,0.12,955.61,11111714.86,22223429.72
Imo,2022,sorghum,19729.61,25648.49,22057.7,16.8,0.14,370.57,4411540.2,8823080.41
Imo,2022,millet,13153.07,14468.38,12587.49,16.5,0.13,207.69,2517497.9,5034995.8
Imo,2022,cassava,65765.36,52612.29,42089.83,14.2,0.2,597.68,8417965.8,16835931.61
Imo,2022,yam,39459.21,23675.53,19413.93,13.8,0.18,267.91,3882786.73,7765573.45
Imo,2022,sweet_potato,9864.8,6905.36,5800.5,14.5,0.16,84.11,1160100.91,2320201.82
Imo,2022,cocoa,6576.54,13153.07,11837.76,18.5,0.1,219.0,2367552.88,4735105.76
Imo,2022,groundnut,16441.34,29594.41,27226.86,17.8,0.08,484.64,5445371.63,10890743.26
Imo,2022,soybean,9864.8,15783.69,14047.48,17.0,0.11,238.81,2809496.09,5618992.17
Imo,2022,sugarcane,3288.27,986.48,739.86,19.2,0.25,14.21,147972.06,295944.11
Imo,2022,cotton,5261.23,11574.7,10185.74,16.0,0.12,162.97,2037147.72,4074295.45
Imo,2022,palm_oil,13153.07,13153.07,11180.11,20.5,0.15,229.19,2236022.17,4472044.33
Imo,2023,rice,27847.44,41771.16,35505.48,15.5,0.15,550.33,7101096.44,14202192.88
Imo,2023,maize,44555.9,53467.08,47051.03,17.2,0.12,809.28,9410205.92,18820411.84
Imo,2023,sorghum,16708.46,21721.0,18680.06,16.8,0.14,313.83,3736012.15,7472024.3
Imo,2023,millet,11138.97,12252.87,10660.0,16.5,0.13,175.89,2131999.78,4263999.56
Imo,2023,cassava,55694.87,44555.9,35644.72,14.2,0.2,506.16,7128943.88,14257887.76
Imo,2023,yam,33416.92,20050.15,16441.13,13.8,0.18,226.89,3288225.36,6576450.73
Imo,2023,sweet_potato,8354.23,5847.96,4912.29,14.5,0.16,71.23,982457.58,1964915.16
Imo,2023,cocoa,5569.49,11138.97,10025.08,18.5,0.1,185.46,2005015.47,4010030.93
Imo,2023,groundnut,13923.72,25062.69,23057.68,17.8,0.08,410.43,4611535.57,9223071.14
Imo,2023,soybean,8354.23,13366.77,11896.43,17.0,0.11,202.24,2379285.02,4758570.04
Imo,2023,sugarcane,2784.74,835.42,626.57,19.2,0.25,12.03,125313.47,250626.93
Imo,2023,cotton,4455.59,9802.3,8626.02,16.0,0.12,138.02,1725204.42,3450408.84
Imo,2023,palm_oil,11138.97,11138.97,9468.13,20.5,0.15,194.1,1893625.72,3787251.44
Imo,2024,rice,33717.22,50575.83,42989.45,15.5,0.15,666.34,8597890.63,17195781.26
Imo,2024,maize,53947.55,64737.06,56968.61,17.2,0.12,979.86,11393722.36,22787444.71
Imo,2024,sorghum,20230.33,26299.43,22617.51,16.8,0.14,379.97,4523501.99,9047003.97
Imo,2024,millet,13486.89,14835.58,12906.95,16.5,0.13,212.96,2581390.22,5162780.44
Imo,2024,cassava,67434.44,53947.55,43158.04,14.2,0.2,612.84,8631607.85,17263215.69
Imo,2024,yam,40460.66,24276.4,19906.65,13.8,0.18,274.71,3981329.12,7962658.24
Imo,2024,sweet_potato,10115.17,7080.62,5947.72,14.5,0.16,86.24,1189543.46,2379086.91
Imo,2024,cocoa,6743.44,13486.89,12138.2,18.5,0.1,224.56,2427639.71,4855279.41
Imo,2024,groundnut,16858.61,30345.5,27917.86,17.8,0.08,496.94,5583571.33,11167142.65
Imo,2024,soybean,10115.17,16184.26,14404.0,17.0,0.11,244.87,2880799.12,5761598.24
Imo,2024,sugarcane,3371.72,1011.52,758.64,19.2,0.25,14.57,151727.48,303454.96
Imo,2024,cotton,5394.75,11868.46,10444.25,16.0,0.12,167.11,2088849.1,4177698.2
Imo,2024,palm_oil,13486.89,13486.89,11463.85,20.5,0.15,235.01,2292770.83,4585541.67
Jigawa,2020,rice,46503.67,69755.5,59292.17,15.5,0.15,919.03,11858434.94,23716869.88
Jigawa,2020,maize,74405.87,89287.04,78572.59,17.2,0.12,1351.45,15714518.96,31429037.93
Jigawa,2020,sorghum,27902.2,36272.86,31194.66,16.8,0.14,524.07,6238931.89,12477863.78
Jigawa,2020,millet,18601.47,20461.61,17801.6,16.5,0.13,293.73,3560320.7,7120641.41
Jigawa,2020,cassava,93007.33,74405.87,59524.69,14.2,0.2,845.25,11904938.61,23809877.22
Jigawa,2020,yam,55804.4,33482.64,27455.76,13.8,0.18,378.89,5491152.93,10982305.87
Jigawa,2020,sweet_potato,13951.1,9765.77,8203.25,14.5,0.16,118.95,1640649.35,3281298.7
Jigawa,2020,cocoa,9300.73,18601.47,16741.32,18.5,0.1,309.71,3348263.98,6696527.97
Jigawa,2020,groundnut,23251.83,41853.3,38505.04,17.8,0.08,685.39,7701007.16,15402014.33
Jigawa,2020,soybean,13951.1,22321.76,19866.37,17.0,0.11,337.73,3973273.26,7946546.52
Jigawa,2020,sugarcane,4650.37,1395.11,1046.33,19.2,0.25,20.09,209266.5,418533.0
Jigawa,2020,cotton,7440.59,16369.29,14404.98,16.0,0.12,230.48,2880995.14,5761990.29
Jigawa,2020,palm_oil,18601.47,18601.47,15811.25,20.5,0.15,324.13,3162249.32,6324498.64
Jigawa,2021,rice,55683.97,83525.95,70997.06,15.5,0.15,1100.45,14199411.34,28398822.68
Jigawa,2021,maize,89094.35,106913.21,94083.63,17.2,0.12,1618.24,18816725.8,37633451.61
Jigawa,2021,sorghum,33410.38,43433.49,37352.8,16.8,0.14,627.53,7470560.88,14941121.77
Jigawa,2021,millet,22273.59,24500.95,21315.82,16.5,0.13,351.71,4263164.44,8526328.88
Jigawa,2021,cassava,111367.93,89094.35,71275.48,14.2,0.2,1012.11,14255095.31,28510190.61
Jigawa,2021,yam,66820.76,40092.46,32875.81,13.8,0.18,453.69,6575162.71,13150325.42
Jigawa,2021,sweet_potato,16705.19,11693.63,9822.65,14.5,0.16,142.43,1964530.32,3929060.64
Jigawa,2021,cocoa,11136.79,22273.59,20046.23,18.5,0.1,370.86,4009245.55,8018491.11
Jigawa,2021,groundnut,27841.98,50115.57,46106.32,17.8,0.08,820.69,9221264.78,18442529.55
Jigawa,2021,soybean,16705.19,26728.3,23788.19,17.0,0.11,404.4,4757638.06,9515276.12
Jigawa,2021,sugarcane,5568.4,1670.52,1252.89,19.2,0.25,24.06,250577.85,501155.69
Jigawa,2021,cotton,8909.43,19600.76,17248.67,16.0,0.12,275.98,3449733.06,6899466.13
Jigawa,2021,palm_oil,22273.59,22273.59,18932.55,20.5,0.15,388.12,3786509.69,7573019.38
Jigawa,2022,rice,54861.2,82291.79,69948.02,15.5,0.15,1084.19,13989604.83,27979209.66
Jigawa,2022,maize,87777.91,105333.5,92693.48,17.2,0.12,1594.33,18538695.15,37077390.3
Jigawa,2022,sorghum,32916.72,42791.73,36800.89,16.8,0.14,618.25,7360177.98,14720355.95
Jigawa,2022,millet,21944.48,24138.93,21000.87,16.5,0.13,346.51,4200173.12,8400346.24
Jigawa,2022,cassava,109722.39,87777.91,70222.33,14.2,0.2,997.16,14044466.02,28088932.05
